varga	eid	n_lemmas	glossed	candidates
AK-3.3	4413	2	1	3.2.3.1:2;3.2.3.3:2;4.1.6.5:2;4.2.5:2;4.3.1.1:2;4.7.3:2
AK-3.3	4414	2	1	2.6.2:3;2.6.1:2;2.6.1.2:2;4.1:2;7.5.2:2;1.2.2.3:1
AK-3.3	4415	2	1	2.6.2:3;2.6.1:2;2.6.1.2:2;3.3.1.1:2;4.1:2;7.5.2:2
AK-3.3	4416	2	1	1.6.2:4;3.2.1:4;1.1.1.3:3;1.3.1.3:3;1.5.5:3;1.5.6:3
AK-3.3	4417	2	1	3.2.1:5;3.2.1.1:5;3.2.1.3:4;3.3.1.1:4;1.1.1.3:3;1.3.1.3:3
AK-3.3	4418	2	1	3.2.1.3:13;3.2.1:8;6.1.1.1:7;3.1:5;3.2.4:5;2.6.4.2.1:3
AK-3.3	4419	2	1	3.2.1.3:5;2.5.6:3;3.5.8.4:3;7.7.7:3;2.3.1.4:2;3.3.1.1:2
AK-3.3	4420	2	1	1.5:3;1.5.5:3;1.5.6:3;5.3.6:3;1.2.1.1:2;1.5.3:2
AK-3.3	4421	2	1	1.5.5:5;1.5.6:3;1.2.1.1:2;1.5:2;1.5.1:2;1.5.3:2
AK-3.3	4422	2	1	7.2.5.4:7;1.6.4.1:6;1.6.6:6;4.2.1.7:6;7.5.1:6;7.5.7:6
AK-3.3	4423	2	1	2.6.6:4;6.5.1.1:4;8.4.5.1.4:3;8.4.6.1.2:3;8.4.6.1.3:3;9.1.1.1:3
AK-3.3	4424	2	1	2.5.3:3;3.5.6.5:3;1.1.3.1:2;1.3.1.3:2;1.3.2.1:2;1.6.4.2:2
AK-3.3	4425	2	1	1.6.4.3:2;2.1.1.1:2;2.3.2.3:2;2.5.6.1:2;2.6.4.1:2;3.4.2.1:2
AK-3.3	4426	2	1	1.2.1.1:3;5.3.6:3;6.5.2.2:3;8.6.2:3;2.5.7:2;4.2.3:2
AK-3.3	4427	2	1	8.2.8:10;8.2:6;8.2.2:6;8.1:5;8.2.5.1:5;1.2.1.1:3
AK-3.3	4428	2	1	6.5.1.1:9;6.5.1.3:4;7.3.4.3:4;7.5.9:4;1.1.1.3:3;3.2.3.2:3
AK-3.3	4429	2	1	6.5.1.1:7;6.5.1.3:3;7.3.1.1:3;7.3.4.3:3;7.5.9:3;9.2.3.2:3
AK-3.3	4430	2	1	6.5.1.1:7;1.1.1:5;3.4.2.3:3;4.8.2.8:3;6.5.1.3:3;7.3.4.3:3
AK-3.3	4431	2	1	6.5.1.1:7;2.4.1:3;6.1.2.3.4:3;6.5.1.3:3;7.3.4.3:3;7.5.9:3
AK-3.3	4432	2	1	6.5.4.1:3;7.2.4.6:3;9.5.1.4:3;4.3:2;4.3.9.1:2;6.1.2:2
AK-3.3	4433	2	1	3.4.1.1:1;3.4.1.1.1:1;4.3.1.4:1;4.3.3:1;8.3.1.4.1:1;8.3.5.2.2:1
AK-3.3	4434	2	1	7.7.7:4;2.5.6:3;3.5.8.4:3;1.1.3:2;2.1.4:2;2.3.1.4:2
AK-3.3	4435	2	1	2.1.1:4;1.1.1.3:3;1.3.1.3:3;1.5.5:3;1.5.6:3;1.6.2:3
AK-3.3	4436	2	1	2.3.1.5:3;7.6:3;1.1.3.4:2;1.5:2;2.1.1.1:2;2.1.1.4:2
AK-3.3	4437	2	1	2.3.1.5:4;7.6:4;1.1.3.4:3;1.5:3;2.1.1.1:3;2.1.1.4:3
AK-3.3	4438	2	1	2.1.5:2;3.4.1.1:2;3.5.1.7:2;4.2.6.2:2;4.3.2:2;4.3.3:2
AK-3.3	4439	2	1	3.4.1.1:2;3.5.1.7:2;4.3.2:2;4.3.3:2;4.5.5:2;7.1.5:2
AK-3.3	4440	2	1	3.4.1.1:3;3.5.1.7:2;4.3.2:2;4.3.3:2;4.5.5:2;7.1.5:2
AK-3.3	4441	2	1	7.2.4.1.1:4;1.5.5:3;4.8.3.7:3;2.1.3.1:2;2.5.6.1:2;4.2.3:2
AK-3.3	4442	2	1	1.5.5:4;4.8.3.6.6:4;6.5.1.1:4;4.6.7.2:3;6.5.1:3;8.2.2:3
AK-3.3	4443	2	1	1.5.5:3;2.4.1:3;6.1.2.3.4:3;3.3.3:2;4.3.1.1:2;4.3.2.3:2
AK-3.3	4444	2	1	1.5.5:3;8.6.2.1:3;1.2.1.1:2;1.6.2:2;4.3.1.1:2;4.8.3.6.6:2
AK-3.3	4445	2	1	1.2.2.5:9;8.3.3.3.4:6;8.2.9:3;1.2.2.2:2;1.5.5:2;2.3.3:2
AK-3.3	4446	2	1	1.5:7;1.2.1.6:5;1.3.1.3:3;1.3.2.1:3;1.5.1:3;1.5.3:3
AK-3.3	4447	2	1	1.5:7;1.2.1.6:5;1.5.1:3;1.5.5:3;8.2:3;1.2.2.1:2
AK-3.3	4448	2	1	8.2.1:3;8.5.4.4:3;2.1.5:2;2.6.4.2:2;8.1.3.2:2;8.2.2.3:2
AK-3.3	4449	2	1	2.1.1.1:3;1.1.3.3:2;1.2.2.5:2;1.3.2.1:2;1.6.1.2:2;1.6.3:2
AK-3.3	4450	2	1	3.2.2.3:2;3.5.8.1:2;4.2.6.2:2;8.2.8:2;8.3.5.2.1:2;9:2
AK-3.3	4451	2	1	1.2.1.3:4;8.3.1.3.1:4;8.3.5.2.1:4;8.2.8:3;8.3.1.4:3;1.1.1.3:2
AK-3.3	4452	2	1	8.1.1.1:3;3.2.2.3:2;3.5.8.1:2;4.2.6.2:2;7.5.8:2;8.1.1.5:2
AK-3.3	4453	2	1	6.5.1.3:4;4.8.2.7:3;6.5.2:3;7.3.1.1:3;1.2.1:2;1.2.2.1:2
AK-3.3	4454	2	1	4.8.2.7:3;1.6.1.1.4:2;3.5.1.8.4:2;4.8.3.6.5:2;6.5.2:2;1.2.1.1:1
AK-3.3	4455	2	1	8.1:3;8.2.5.1:3;8.2.8:3;1.1.1.3:2;4.2.5:2;6.3.1.7:2
AK-3.3	4456	2	1	8.1.7.4:2;1.1.1.3:1;1.2.1.1:1;1.3.1.1:1;1.3.2.6:1;1.6.2:1
AK-3.3	4457	2	1	4.3.1.1:3;8.1:3;8.2.2:3;8.2.2.3:3;8.2.5.1:3;8.2.8:3
AK-3.3	4458	2	1	8.3.7.1:3;1.2.1.1:2;1.6.2.5:2;2.1.3.2:2;4.3.1.1:2;8.2.2:2
AK-3.3	4459	2	1	7.2.1.2:5;8.4.8.1:5;1.6.1.2:4;4.4.3.1:2;9.1.2.6:2;1.5.5:1
AK-3.3	4460	2	1	4.4.3.1:6;4.3.2:3;4.2.6.2:2;4.8.2:2;4.8.2.1:2;4.8.3.2:2
AK-3.3	4461	2	1	2.1.3.1:1;3.5.1.4.2:1;4.2.6.2.2:1;4.3.4.2:1;4.4.4:1;4.5.4.2:1
AK-3.3	4462	2	1	3.5.1.4.2:1;4.2.6.2.2:1;4.3.4.2:1;4.4.4:1;4.5.6.2:1;6.1.2:1
AK-3.3	4463	2	1	3.5.1.4.2:1;4.2.6.2.2:1;4.3.4.2:1;4.4.4:1;4.5.6.2:1;6.1.2:1
AK-3.3	4464	2	1	4.2.5:2;4.8.3.7:2;6.4.1:2;6.7.5:2;7.1.9:2;7.4.4:2
AK-3.3	4465	2	1	4.8.3.7:3;1.6.1.2:2;1.6.3.1:2;4.2.5:2;5.3.6:2;6.4.1:2
AK-3.3	4466	2	1	4.2.5:2;4.8.3.7:2;6.4.1:2;6.7.5:2;7.1.9:2;7.4.4:2
AK-3.3	4467	2	1	7.1.9:3;2.5.3:2;4.2.5:2;4.8.3.7:2;6.4.1:2;6.7.5:2
AK-3.3	4468	2	1	2.1.1.1:3;8.6:3;8.6.4.1:3;1.1.3.4:2;1.5:2;1.5.5:2
AK-3.3	4469	2	1	1.5.5:3;1.1.3.3:2;1.3.2.2:2;5.2.3.1.1:2;5.2.3.6:2;8.1.6.2:2
AK-3.3	4470	2	1	1.5.5:2;5.2.3.6:2;8.1.6.2:2;1.1.3.3:1;1.2.3:1;1.3:1
AK-3.3	4471	2	1	2.6.4.2.1:2;4.4.4.4:2;4.4.4.5:2;4.8.2.4:2;6.3.2:2;2.1.1.1:1
AK-3.3	4472	2	1	2.6.4.2.1:2;4.4.4.4:2;4.4.4.5:2;4.8.2.4:2;6.3.2:2;1.1.1.3:1
AK-3.3	4473	2	1	4.8.3.7:2;1.1.1:1;1.1.3:1;1.2.2.1:1;1.3.2.1:1;1.6.1.1.1:1
AK-3.3	4474	2	1	4.9.1:4;4.9.2:4;1.5.5:3;8.4.2.3:3;2.6.2:2;4.2.3.3:2
AK-3.3	4475	2	1	1.1.1:3;5.5.5:3;7.2.1.2:3;8.3.4:3;1.1.3:2;1.1.3.1:2
AK-3.3	4476	2	1	1.3.1.3:3;1.1.3.1:2;1.1.3.2:2;1.2.3:2;1.2.3.3:2;1.3.2.1:2
AK-3.3	4477	2	1	1.5.3:3;5.1.1.3:3;1.5:2;2.5.3:2;2.5.6:2;5.2:2
AK-3.3	4478	2	1	5.1.1.3:5;1.5:3;2.3.1.5:3;6.6.1:3;7.6:3;1.1.3.4:2
AK-3.3	4479	2	1	1.2.1.1:3;4.8.3.7:3;5.1.1.2:3;1.3.1.1:2;2.1.2:2;2.6.2:2
AK-3.3	4480	2	1	1.2.1.1:3;5.1.1.2:3;6.5.2:3;8.2.6.3:3;1.3.1.1:2;2.1.2:2
AK-3.3	4481	2	1	1.2.1.1:3;5.1.1.2:3;1.3.1.1:2;2.1.2:2;2.6.2:2;3.3.3.2:2
AK-3.3	4482	2	1	1.5.5:10;1.5:8;6.2.1.4.2:4;7.2.1.1:4;8.1.3.3:4;1.2.1.6:3
AK-3.3	4483	2	1	3.2.1.3:2;1.5.3:1;2.3.1:1;2.4.1:1;2.5.2:1;2.5.3:1
AK-3.3	4484	2	1	1.1.1.3:2;2.3.1:2;2.5.6:2;3.2.1.3:2;3.4.1.1:2;8.3.7.7:2
AK-3.3	4485	2	1	2.4:3;8:3;8.3:3;1.5.5:2;1.7:2;2.1.7:2
AK-3.3	4486	2	1	1.5.5:3;2.4:3;3.1:3;8:3;8.3:3;1.1.1.3:2
AK-3.3	4487	2	1	3.2.1.3:2;1.5.3:1;3.2.5.5:1;3.3.3.2:1;3.4.1.1:1;3.4.1.2:1
AK-3.3	4488	2	1	1.1.1.3:2;3.2.1.3:2;3.4.1.1:2;8.6.7:2;1.3.1.3:1;1.5.5:1
AK-3.3	4489	2	1	2.1.4:3;1.1.3.2:1;1.2.1.1:1;1.5.5:1;1.6.1.3.3:1;2:1
AK-3.3	4490	2	1	2.1.4:3;1.1.3.2:1;1.2.1.1:1;1.5.5:1;1.6.1.3.3:1;2:1
AK-3.3	4491	2	1	1.5.3:2;4.8.3.7:2;6.3.1.3:2;8.1.7:2;1.1.3.4:1;1.2.1.1:1
AK-3.3	4492	2	1	1.5.3:2;4.8.3.7:2;6.3.1.3:2;8.1.7:2;1.1.3.4:1;1.2.1.1:1
AK-3.3	4493	2	1	9:2;1.3.1.5:1;2.1.8:1;2.3.2:1;2.3.2.2:1;2.3.2.3:1
AK-3.3	4494	2	1	9:2;1.3.1.5:1;1.5.3:1;2.1.8:1;2.3.2:1;2.3.2.2:1
AK-3.3	4495	2	1	1.1:2;2.6.2.3:2;4.8.3.6:2;4.8.3.7:2;6.6:2;8.1.6.1:2
AK-3.3	4496	2	1	1.1:2;2.6.2.3:2;4.8.3.6:2;4.8.3.7:2;6.6:2;8.1.6.1:2
AK-3.3	4497	2	1	5.4.1:3;1.5.5:2;1.6.2.2:2;1.6.2.4:2;1.6.2.5:2;1.6.3.1:2
AK-3.3	4498	2	1	1.6.2.4:4;1.6.3.1:3;4.2.3.5:3;4.8.3.7:3;5.4.1:3;1.5.5:2
AK-3.3	4499	2	1	1.6.1.3.1:2;1.6.1.7:2;1.6.4.1:2;2.6.4.1:2;4.3.5.5:2;6.8.9.1:2
AK-3.3	4500	2	1	1.3.2.6:1;1.6.1.3.1:1;1.6.2:1;2.1.1.4:1;2.3.1.4:1;2.3.1.8:1
AK-3.3	4501	2	1	7.1.9:4;8.5.2.8:4;9.1.1.2:4;1.1.3:3;1.1.3.1:3;1.6.3.1:3
AK-3.3	4502	2	1	2.3.1:3;9.2.3.2:3;3.2.6.2:2;4.2.3:2;4.5.3.4:2;4.8.3.7:2
AK-3.3	4503	2	1	8.2.5.1:4;2.5.6:2;6.6.7.2:2;8.2.5:2;1.1.3.3:1;1.2.1.7:1
AK-3.3	4504	2	1	2.5.6:2;6.6.7.2:2;8.2.5.1:2;1.1.3.3:1;1.2.1.7:1;1.2.2.1:1
AK-3.3	4505	2	1	1.6.3:4;2.6.4.2:4;2.6.4.1:3;4.1.2:3;2.6.4.3:2;2.6.4.5:2
AK-3.3	4506	2	1	3.2.1.4:5;2.6.4.2:3;1.5.5:2;1.6.3:2;2.5.3:2;2.5.8:2
AK-3.3	4507	2	1	1.5.5:4;4.8.3.6.6:4;4.3.2.3:3;6.6.3.2:3;8.2:3;1.6.2:2
AK-3.3	4508	2	1	4.3.2.3:3;4.8.3.6.6:3;8.2:3;1.5.5:2;3.5.9.3:2;4.3.2.4:2
AK-3.3	4509	2	1	3.5.3.1:4;8.2:4;1.3.2.2:3;1.5.6:3;2.3.2.3:3;2.5.2.2:3
AK-3.3	4510	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.5:1;3.2.1.2:1;3.2.4:1
AK-3.3	4511	2	1	1.6.2:3;2.1.2:3;3.1:3;6.5.1.1:3;6.5.2:3;1.2.1:2
AK-3.3	4512	2	1	3.1:3;6.5.1.1:3;6.5.2:3;1.2.1:2;1.3.1.5:2;1.6.3:2
AK-3.3	4513	2	1	3.1:3;6.5.1.1:3;6.5.2:3;1.2.1:2;1.3.1.5:2;2.6.4.2:2
AK-3.3	4514	2	1	4.5.3.1:2;7.2.5.3:2;2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1
AK-3.3	4515	2	1	4.2.3.5:2;5.2.1.3:2;8.2.5.1:2;1.1.3.3:1;1.6.2.2:1;2.1.1.2:1
AK-3.3	4516	2	1	7.2.4.1.1:5;6.7.5:3;7.2.2.7:3;4.2.3.5:2;7.3.8:2;8.2.5.1:2
AK-3.3	4517	2	1	2.1.1.1:3;8.3.3.3.4:3;1.1.3.3:1;1.2.2.3:1;1.2.3:1;1.3:1
AK-3.3	4518	2	1	2.1.1.1:4;3.2.1.3:2;3.2.2:2;3.6:2;6.1.1.1:2;6.7.7:2
AK-3.3	4519	2	1	4.8.3.7:3;1.2.1.5:2;1.5.5:2;2.1.2:2;2.5.2.4:2;3.4:2
AK-3.3	4520	2	1	1.5.5:5;6.3.1.1:5;6.3.7:5;1.6.1.1.3:4;1.6.2:4;1.1.3.2:3
AK-3.3	4521	2	1	4.2.1.5:6;4.7.4:4;4.2.1.2:3;4.2.1.7:3;4.2.2.1:3;4.2.6.2:3
AK-3.3	4522	2	1	4.2.1.5:4;4.2.1.7:3;2.3.1:2;2.3.1.2:2;2.5.3:2;3.3.3.2:2
AK-3.3	4523	2	1	2.3.1:2;2.6.1:2;2.6.1.5:2;3.4.1.1:2;3.4.1.1.1:2;4.3.3:2
AK-3.3	4524	2	1	1.1.1:5;8.3.3:5;4.8.3.7:3;6.3.2:3;6.6.1.2:3;6.7.5:3
AK-3.3	4525	2	1	1.1.1:4;6.7.5:4;8.2.8:4;4.8.3.7:3;6.3.2:3;6.6.1.2:3
AK-3.3	4526	2	1	1.6.1.1.1:2;1.6.1.1.3:1;2.6.4.2:1;4.5.4.5:1;6.3.1.7:1
AK-3.3	4527	2	1	1.6.1.4:2;1.1.3.2:1;1.1.3.3:1;1.2.3:1;1.2.3.3:1;1.3:1
AK-3.3	4528	2	1	3.4.1.1:6;2.6.2.2:3;3.3:3;3.3.1.1:3;3.4.1.1.1:3;1.6.2:2
AK-3.3	4529	2	1	3.4.1.1:6;2.6.2.2:3;3.3:3;3.3.1.1:3;3.4.1.1.1:3;3.2.1.2:2
AK-3.3	4530	2	1	2.4.1:6;6.1.2.3.4:5;3.2.1.3:4;8.3.4:4;9.1.2:4;9.4.2.1:4
AK-3.3	4531	2	1	2.4.1:4;9.1.2:4;4.4.3.1:3;6.1.2.3.4:3;1.1.3.1:2;2.6.3.4:2
AK-3.3	4532	2	1	4.7:4;4.7.1:4;4.3:3;4.3.1:3;7.5:3;7.5.5:3
AK-3.3	4533	2	1	4.7.1:5;4.3:4;4.7:4;9.1.2:4;6.5.4.1:3;7.5:3
AK-3.3	4534	2	1	4.7.1:7;4.3:6;7.5.5:6;4.3.9.1:5;8.3.5.4:5;4.7:4
AK-3.3	4535	2	1	4.7.1:5;7.5:5;4.7:4;7.5.5:4;8.4.5.1:4;2.4:3
AK-3.3	4536	2	1	4.3:6;4.7.1:6;4.3.9.1:5;9.1.2:5;4.7:4;7.5:4
AK-3.3	4537	2	1	4.7:4;4.7.1:4;4.3:3;5.2.3.6:3;7.5:3;7.5.5:3
AK-3.3	4538	2	1	6.1.1.1:3;8.4.5.1.2:3;2.5.3:2;3.3.1.1:2;3.5.1.4.2:2;3.5.6.3:2
AK-3.3	4539	2	1	3.3.1.1:5;4.2.5:4;6.1.1.1:4;6.9.2:4;9.1.2:4;3.2.2:3
AK-3.3	4540	2	1	1.5.5:3;7.6.1:3;1.3.1.3:2;2.1.1.5:2;2.1.3.3:2;2.1.5:2
AK-3.3	4541	2	1	1.5.5:4;6.5.1.1:4;3.5.3.1:3;4.6.7.2:3;4.8.3.6.6:3;6.5.1:3
AK-3.3	4542	2	1	1.5.5:5;6.1.1.1:4;3.5.3.1:3;4.2.3.3:3;6.2.3:3;6.5.2:3
AK-3.3	4543	2	1	3.5.3.1:3;4.6.7.2:2;8.1.6.1:2;1.5.5:1;2.3.2.2:1;2.5.4.4:1
AK-3.3	4544	2	1	3.5.3.1:2;6.6:2;6.9.4:2;8.1.6.1:2;1.5.5:1;2.3.1.4:1
AK-3.3	4545	2	1	2.4.1:5;6.1.2.3.4:5;2.1.4:3;4.9.4:3;1.1:2;1.2.2:2
AK-3.3	4546	2	1	8.3.3.3.4:4;1.1:3;2.1.4:3;4.1.9.9:3;8.3.3.3:3;1.6.1.2:2
AK-3.3	4547	2	1	3.4.1.1:4;2.1.4:3;1.1:2;1.6.1.2:2;1.6.3:2;1.6.3.1:2
AK-3.3	4548	2	1	2.1.4:3;1.1:2;1.6.1.2:2;1.6.3.1:2;2.1.1.1:2;3.4.1.1:2
AK-3.3	4549	2	1	7.5.1:11;4.2.1.7:9;8.1.3.3:9;7.2.5.4:8;4.2.1:7;7.5.7:7
AK-3.3	4550	2	1	7.2.1.1:5;7.2.1.1.1:4;7.2.1.2:4;8.2.8:4;8.4.8:4;6.5.2.8:3
AK-3.3	4551	2	1	3.5.3.1:3;3.6.2:3;4.2.3.3:3;2.4:2;3.5.1.7:2;4.2.1.8:2
AK-3.3	4552	2	1	2.4:2;3.5.1.7:2;3.6.2:2;4.2.1.8:2;4.2.3.3:2;4.3.4:2
AK-3.3	4553	2	1	7.5.1:13;4.2.1.7:9;7.5.7:9;8.1.3.3:9;4.2.1:7;7.2.5.4:7
AK-3.3	4554	2	1	4.2.6.2:4;6.5.4.1:3;1.6.4.1:2;2.5.3:2;3.3.1.1:2;3.5.1.8.3:2
AK-3.3	4555	2	1	5.3.6:3;1.1.3.1:2;2.5.2.2:2;2.5.3:2;3.3.1.1:2;4.8.2.3:2
AK-3.3	4556	2	1	8.1.1.1:1
AK-3.3	4557	2	1	8.1.1.1:1
AK-3.3	4558	2	1	7.3.2.9:5;2.3.2.3:4;3.4.2.1.6:4;3.4.2.3:4;7.2.2.7:4;4.8.2.6:3
AK-3.3	4559	2	1	1.5:4;2.5.3:4;4.4.4.4:4;1.2.1.6:3;1.5.5:3;3.2.1.1:3
AK-3.3	4560	2	1	1.5:7;1.5.5:5;6.2.1.4.2:4;7.2.1.1:4;8.1.3.3:4;1.2.1.6:3
AK-3.3	4561	2	1	4.8.3.7:6;1.5:4;1.5.5:4;4.8.3.6:4;1.2.1.6:3;1.2.2.1:2
AK-3.3	4562	2	1	1.5.5:3;4.1.9.1.3:3;4.3.3:3;9.7.1.6:3;1.3.1.3:2;1.6.1:2
AK-3.3	4563	2	1	4.1.9.1.3:3;4.3.3:3;9.7.1.6:3;1.5.5:2;3.4.1.1:2;4.1.9:2
AK-3.3	4564	2	1	6.5.1.1:4;4.3.1.5:3;4.4.4.1:3;4.6.7:3;4.6.7.1:3;1.2.1:2
AK-3.3	4565	2	1	4.3.1.5:4;4.4.4.1:3;2.4.1:2;2.5.3:2;2.5.6.1:2;3.2.3.2:2
AK-3.3	4566	2	1	3.3.1.1:3;3.3.1.4:3;4.2.5:3;6.1.2.5:3;2.3.1:2;2.5.3:2
AK-3.3	4567	2	1	2.5.3:2;2.5.6.1:2;1.1.1.3:1;1.2:1;1.2.1:1;1.2.2.1:1
AK-3.3	4568	2	1	1.6.4.1:2;2.3.1:2;2.5.3:2;2.5.6.1:2;4.2.5:2;7.2.1.2:2
AK-3.3	4569	2	1	8.3.3.3.4:7;2.1.4:5;4.1.9.9:5;8.3.3.3:5;4.1.2:4;1.1:3
AK-3.3	4570	2	1	8.3.3.3:4;8.3.3.3.4:4;1.1:3;1.1.1.1:3;2.1.4:3;4.1.9.9:3
AK-3.3	4571	2	1	2.6.4.3:3;3.6.2:3;2.4:2;2.6.4.2:2;4.1.2:2;4.1.9.1.4:2
AK-3.3	4572	2	1	2.6.4.3:3;3.6.2:3;2.1.4:2;2.4:2;2.6.4.2:2;3.2.1.2:2
AK-3.3	4573	2	1	3.3.1.1:3;7.7.7:3;1.1.1.3:2;2.1.1.1:2;2.1.4:2;2.3.1.4:2
AK-3.3	4574	2	1	7.7.7:3;1.3.1.5:2;2.1.4:2;2.3.1.4:2;2.5.6:2;3.3.1.1:2
AK-3.3	4575	2	1	7.7.7:3;2.1.4:2;2.3.1.4:2;2.5.6:2;3.3.1.1:2;3.5.8.4:2
AK-3.3	4576	2	1	3.3.1.1:3;7.7.2:3;7.7.7:3;1.1.1.3:2;2.1.1:2;2.1.1.1:2
AK-3.3	4577	2	1	8.3.3.1.1:5;1.1.1:3;4.8.3.7:3;7.7.7:3;8.2.8:3;8.3.3:3
AK-3.3	4578	2	1	3.1:2;3.2.1.3:2;8.2.1:2;8.2.2.3:2;8.2.5:2;9.1.2.6:2
AK-3.3	4579	2	1	4.5.1:3;8.1.1.2:3;8.4.5.1.2:3;1.1.1.3:2;1.3.1.3:2;1.5.5:2
AK-3.3	4580	2	1	4.5.1:4;1.1.1.3:3;1.3.1.3:3;1.5.5:3;1.5.6:3;1.6.2:3
AK-3.3	4581	2	1	4.8.3.7:3;2.5.3:2;3.4.1.1:2;4.2.2.2:2;4.9.2:2;1.1.3:1
AK-3.3	4582	2	1	8.3.5.2.6:3;8.5.2.2:3;1.3.2:2;1.3.2.1:2;2.1.1.4:2;2.5.3:2
AK-3.3	4583	2	1	8.3.7.1:4;4.3.1.1:3;1.2.1.1:2;1.6.2.5:2;2.1.3.2:2;2.3.2.3:2
AK-3.3	4584	2	1	2.3.2.3:2;4.3.1.1:2;8.3.3.2:2;8.3.7.1:2;1.1.3:1;1.2.1.3:1
AK-3.3	4585	2	1	2.6.4.5:3;8.4.6.5.2:3;3.4.1.1.5:2;4.2.6.2.1:2;4.3:2;8.4.5.1:2
AK-3.3	4586	2	1	2.6.4.5:2;4.2.6.2.1:2;8.4.5.1:2;8.4.6.5.2:2;1.2.1.4:1;1.6.1:1
AK-3.3	4587	2	1	1.6.3:2;2.6.5.1:2;4.9.7.1:2;1.3.2:1;1.5.1:1;1.6.1.1.3:1
AK-3.3	4588	2	1	1.1.1:2;1.3.1.3:2;1.6.3:2;2.6.5.1:2;4.1.2:2;4.8.3.7:2
AK-3.3	4589	2	1	1.6.5:3;1.2.1.5:2;2.3.1:2;6.5.1.1:2;6.5.2.7:2;7.6:2
AK-3.3	4590	2	1	8.1.4.3:4;9:4;9.3.1.4:4;2.5.1:3;3.3.2.2:3;3.3.5.2:3
AK-3.3	4591	2	1	1.1.2.1:1;2.6.1:1;2.6.2.3:1;2.6.5.1:1;3.4.1.1:1;3.4.1.4.2:1
AK-3.3	4592	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.6.1:1;2.6.5.1:1;3.2.1.2:1
AK-3.3	4593	2	1	4.2.6.1:3;4.8.1.1:3;4.8.2.9:3;2.6.5.1:2;4.3.4.3.1:2;4.9.7.1:2
AK-3.3	4594	2	1	4.2.6.1:3;4.3.3.1:3;4.8.1.1:3;4.8.2.9:3;2.6.5.1:2;3.4.2.1.2:2
AK-3.3	4595	2	1	1.1.3.2:2;1.1.3.3:1;1.2.3.3:1;2.3.1.5:1;4.9.1:1;4.9.2:1
AK-3.3	4596	2	1	1.1:3;1.1.3.2:3;4.3.1.1:3;4.9.2:3;1.1.3.3:2;1.1.3.6:2
AK-3.3	4597	2	1	4.5.1:3;2.6.5.1:2;3.2.2:2;4.8.3.1:2;4.9.7.2:2;6.1.1.1:2
AK-3.3	4598	2	1	1.2.2.1:2;4.3.3:2;6.6:2;1.2.1:1;1.2.1.5:1;1.2.3.2:1
AK-3.3	4599	2	1	1.2.1.1:2;1.5:2;1.5.3:2;1.5.5:2;1.5.6:2;2.1.4:2
AK-3.3	4600	2	1	2.6.4.5:2;8.4.5.2:2;1.1.1.1:1;1.6.1:1;2.1.1.1:1;2.3.1:1
AK-3.3	4601	2	1	6.5.4.1:4;2.5.3:3;7.2.2.6:3;7.2.2.7:3;7.3.5:3;8.1.6.1:3
AK-3.3	4602	2	1	6.5.4.1:4;4.2.3:3;7.2.2.6:3;7.2.2.7:3;7.3.5:3;8.2.8:3
AK-3.3	4603	2	1	3.2.5.1:6;3.2:4;3.2.5.1.1:4;3.1:3;2.3:2;2.3.5:2
AK-3.3	4604	2	1	3.2.5.1:6;3.2:4;3.2.5.1.1:4;3.1:3;3.5.1.8:3;4.9.4.4:3
AK-3.3	4605	2	1	3.1:6;3.2.5.1:6;3.2:4;3.2.5.1.1:4;2.3:3;2.3.5:3
AK-3.3	4606	2	1	3.2.5.1:7;3.2.5.1.1:5;3.2:4;3.1:3;2.3:2;2.3.5:2
AK-3.3	4607	2	1	3.2.5.1:7;3.1:6;3.2:4;3.2.5.1.1:4;9.2.3.2:4;2.3:3
AK-3.3	4608	2	1	1.2.1.5:6;3.2.5.1:6;3.1:4;3.2:4;3.2.5.1.1:4;7.8.5:4
AK-3.3	4609	2	1	3.2.5.1:6;3.5.3.1:5;2.3.2.3:4;3.2:4;3.2.5.1.1:4;2.3.2.2:3
AK-3.3	4610	2	1	3.3.1.1:3;7:3;7.5.2:3;8.4.6.1.3:3;9.1.2:3;9.6.2.6:3
AK-3.3	4611	2	1	3.3.1.1:3;7:3;7.5.2:3;8.4.6.1.3:3;9.1.2:3;9.6.2.6:3
AK-3.3	4612	2	1	4.2.1.7:3;8.1.3.1:3;8.1.7:3;8.2:3;8.2.5.1:3;8.2.9:3
AK-3.3	4613	2	1	4.2.1.7:3;8.1.3.1:3;8.1.7:3;8.2:3;8.2.5.1:3;8.2.9:3
AK-3.3	4614	2	1	4.9.4.4:3;2.3.1:2;2.5.5:2;3.5.1.8:2;3.5.1.8.2:2;3.5.5.1:2
AK-3.3	4615	2	1	4.3:6;4.3.9.1:5;9.1.2:5;4.7.1:4;8.4.5.1:4;7.5.5:3
AK-3.3	4616	2	1	1.1:3;2.1.4:3;2.3.1:3;2.1.1.1:2;2.5.6:2;3.5.3.1:2
AK-3.3	4617	2	1	3.3.1.1:4;2.3.1:3;7.7.2:3;8.1.6.1:3;8.4.5.1.4:3;1.2.1.3:2
