lane	kewa_seq	vol	page	heading_idx	kewa_slp1	match_basis	pwg_key1	witness	n_candidates	lemma_route	routes_agree	flags
modern-IE	1851	I	251	0	kUwam	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1852	I	251	0	kUwam	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1853	I	251	0	kUwam	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1854	I	251	0	kUwaH	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1855	I	251-252	0	kUwaH	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1856	I	252	0	kUwaH	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1856	I	252	1	kUwam	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1857	I	252	0	kUwaH	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1857	I	252	1	kUwI	unmatched			0			
modern-IE	1858	I	252	0	kUwaH	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1858	I	252	1	kUwam	sandhi/diacritic-normalized	kUwa	rule	1	kUwa	1	
modern-IE	1859	I	252	0	kUqati	unmatched			0			
modern-IE	1860	I	252	0	kUqayati	unmatched			0			
modern-IE	1860	I	252	1	kUxayati	unmatched			0			
modern-IE	1860	I	252	2	kUlayati	unmatched			0			
modern-IE	1861	I	252	0	kURati	unmatched			0			
modern-IE	1862	I	252	0	kURikA	exact	kURikA	PWG-key1	1	kURikA	1	
modern-IE	1863	I	252-253	0	kURitaH	unmatched			0			
modern-IE	1864	I	253	0	kUdaraH	sandhi/diacritic-normalized	kUdara	rule	1			
modern-IE	1865	I	253	0	kUdI	exact	kUdI	PWG-key1	1	kUdI	1	
modern-IE	1866	I	253	0	kUddAlaH	sandhi/diacritic-normalized	kUddAla	rule	1			
modern-IE	1867	I	253	0	kUpaH	sandhi/diacritic-normalized	kUpa	rule	1	kUpa	1	
modern-IE	1868	I	253	0	kUpaH	sandhi/diacritic-normalized	kUpa	rule	1	kUpa	1	
modern-IE	1868	I	253	1	kUpakaH	sandhi/diacritic-normalized	kUpaka	rule	1			
modern-IE	1869	I	253	0	kUpAraH	sandhi/diacritic-normalized	kUpAra	rule	1			
modern-IE	1869	I	253	1	kUvAraH	sandhi/diacritic-normalized	kUvAra	rule	1			
modern-IE	1870	I	253	0	kUpuzam	sandhi/diacritic-normalized	kUpuza	rule	1			
modern-IE	1871	I	254	0	kUbaraH	sandhi/diacritic-normalized	kUbara	rule	1	kUbara	1	
modern-IE	1871	I	254	1	kUbaram	sandhi/diacritic-normalized	kUbara	rule	1	kUbara	1	
modern-IE	1871	I	254	2	kUbarI	unmatched			0			
modern-IE	1872	I	254	0	kUbaraH	sandhi/diacritic-normalized	kUbara	rule	1	kUbara	1	
modern-IE	1872	I	254	1	kUvaraH	sandhi/diacritic-normalized	kUvara	rule	1			
modern-IE	1873	I	254	0	kUram	sandhi/diacritic-normalized	kUra	rule	1			
modern-IE	1874	I	254	0	kUrcaH	sandhi/diacritic-normalized	kUrca	rule	1	kUrca	1	
modern-IE	1875	I	254-255	0	kUrdati	unmatched			0			
modern-IE	1876	I	255	0	kUrparaH	sandhi/diacritic-normalized	kUrpara	rule	1	kUrpara	1	
modern-IE	1877	I	255	0	kUrpAsaH	sandhi/diacritic-normalized	kUrpAsa	rule	1			
modern-IE	1878	I	255	0	kUrmaH	sandhi/diacritic-normalized	kUrma	rule	1	kUrma	1	
modern-IE	1879	I	255	0	kUrmiH	sandhi/diacritic-normalized	kUrmi	rule	1			
modern-IE	1880	I	255	0	kUlam	sandhi/diacritic-normalized	kUla	rule	1	kUla	1	
modern-IE	1881	I	256	0	kUlayati	unmatched			0			
modern-IE	1882	I	256	0	kUlvaH	unmatched			0			
modern-IE	1883	I	256	0	kUvAraH	sandhi/diacritic-normalized	kUvAra	rule	1			
modern-IE	1883	I	256	1	kUpAraH	sandhi/diacritic-normalized	kUpAra	rule	1			
modern-IE	1884	I	256	0	kUzmARqAH	inflected-form->stem	kUzmARqa	dcs	1	kUzmARqa	same-route	
modern-IE	1885	I	256	0	kfkaraH	sandhi/diacritic-normalized	kfkara	rule	1	kfkara	1	
modern-IE	1886	I	256	0	kfkalAsaH	sandhi/diacritic-normalized	kfkalAsa	rule	1	kfkalAsa	1	
modern-IE	1887	I	256	0	kfkavAkuH	sandhi/diacritic-normalized	kfkavAku	rule	1	kfkavAku	1	
modern-IE	1888	I	256	0	kfkazA	exact	kfkazA	PWG-key1	1			
modern-IE	1889	I	256-257	0	kfkAwam	sandhi/diacritic-normalized	kfkAwa	rule	1	kfkAwa	1	
modern-IE	1889	I	256-257	1	kfkAwikA	unmatched			0			
modern-IE	1890	I	257	0	kfkAlikA	exact	kfkAlikA	PWG-key1	1			
modern-IE	1891	I	257	0	kfcCraH	sandhi/diacritic-normalized	kfcCra	rule	1	kfcCra	1	
modern-IE	1892	I	257	0	kfRatti	finite-form->root	kft	dcs	1	kft	same-route	
modern-IE	1893	I	257	0	kfRAti	unmatched			0			
modern-IE	1893	I	257	1	kfRoti	unmatched			0			
modern-IE	1894	I	258	0	kfRoti	unmatched			0			
modern-IE	1895	I	258	0	kftam	sandhi/diacritic-normalized	kfta	rule	1	kft|kfta	0	routes-disagree
modern-IE	1896	I	258	0	kftA	exact	kftA	PWG-key1	1	kft|kftA	0	routes-disagree
modern-IE	1897	I	258	0	kftiH	sandhi/diacritic-normalized	kfti	rule	1	kfti	1	
modern-IE	1898	I	258	0	kftiH	sandhi/diacritic-normalized	kfti	rule	1	kfti	1	
modern-IE	1899	I	258	0	kfttaH	finite-form->root	kft	dcs	1	kft	same-route	
modern-IE	1900	I	258-259	0	kfttikAH	sandhi/diacritic-normalized	kfttikA	rule	1	kfttikA	1	
modern-IE	1901	I	259	0	kfttiH	sandhi/diacritic-normalized	kftti	rule	1	kftti	1	
modern-IE	1902	I	259	0	kftyA	ambiguous-multi	kfti|kftya	dcs	2	kfti|kftya	same-route	
modern-IE	1903	I	259	0	kftrimaH	sandhi/diacritic-normalized	kftrima	rule	1	kftrima	1	
modern-IE	1904	I	259	0	kftvaH	inflected-form->stem	kftvas	dcs	1	kftvas	same-route	
modern-IE	1905	I	259	0	kftsnaH	sandhi/diacritic-normalized	kftsna	rule	1	kftsna	1	
modern-IE	1906	I	259	0	kfdaram	sandhi/diacritic-normalized	kfdara	rule	1	kfdara	1	
modern-IE	1907	I	260	0	kfDuH	sandhi/diacritic-normalized	kfDu	rule	1			
modern-IE	1908	I	260	0	kfntati	finite-form->root	kft	dcs	1	kft	same-route	
modern-IE	1909	I	260	0	kfntatram	sandhi/diacritic-normalized	kfntatra	rule	1			
modern-IE	1910	I	260	0	kfp	exact	kfp	PWG-key1	1			
modern-IE	1911	I	260	0	kfpaRaH	sandhi/diacritic-normalized	kfpaRa	rule	1	kfpaRa	1	
modern-IE	1912	I	260	0	kfpaRaH	sandhi/diacritic-normalized	kfpaRa	rule	1	kfpaRa	1	
modern-IE	1913	I	261	0	kfpaRIxaH	unmatched			0			
modern-IE	1914	I	261	0	kfpate	finite-form->root	kfp	dcs	1	kfp	same-route	
modern-IE	1915	I	261	0	kfpA	exact	kfpA	PWG-key1	1	kfp|kfpA	0	routes-disagree
modern-IE	1916	I	261	0	kfpARaH	sandhi/diacritic-normalized	kfpARa	rule	1			
modern-IE	1917	I	261	0	kfpIwam	sandhi/diacritic-normalized	kfpIwa	rule	1	kfpIwa	1	
modern-IE	1918	I	261-262	0	kfmiH	sandhi/diacritic-normalized	kfmi	rule	1	kfmi	1	
modern-IE	1919	I	262	0	kfmukaH	sandhi/diacritic-normalized	kfmuka	rule	1			
modern-IE	1920	I	262	0	kfviH	sandhi/diacritic-normalized	kfvi	rule	1			
modern-IE	1921	I	262	0	kfSanam	sandhi/diacritic-normalized	kfSana	rule	1	kfSana	1	
modern-IE	1922	I	262	0	kfSaH	sandhi/diacritic-normalized	kfSa	rule	1	kfSa	1	
modern-IE	1923	I	263	0	kfSAnuH	sandhi/diacritic-normalized	kfSAnu	rule	1	kfSAnu	1	
modern-IE	1924	I	263	0	kfSASvaH	sandhi/diacritic-normalized	kfSASva	rule	1	kfSASva	1	
modern-IE	1925	I	263	0	kfzati	unmatched			0			
modern-IE	1926	I	263	0	kfziH	sandhi/diacritic-normalized	kfzi	rule	1	kfzi	1	
modern-IE	1927	I	263	0	kfzIvalaH	sandhi/diacritic-normalized	kfzIvala	rule	1	kfzIvala	1	
modern-IE	1928	I	263-264	0	kfzwiH	sandhi/diacritic-normalized	kfzwi	rule	1	kfzwi	1	
modern-IE	1929	I	264	0	kfzRaveRA	exact	kfzRaveRA	PWG-key1	1	kfzRaveRA	1	
modern-IE	1930	I	264	0	kfzRaH	sandhi/diacritic-normalized	kfzRa	rule	1	kfzRa	1	
modern-IE	1931	I	264	0	kfsaraH	sandhi/diacritic-normalized	kfsara	rule	1	kfsara	1	
modern-IE	1931	I	264	1	kfsarA	unmatched			0			
modern-IE	1931	I	264	2	kfsaram	sandhi/diacritic-normalized	kfsara	rule	1	kfsara	1	
modern-IE	1932	I	264	0	kxptaH	sandhi/diacritic-normalized	kxpta	rule	1			
modern-IE	1933	I	264	0	kekaraH	sandhi/diacritic-normalized	kekara	rule	1			
modern-IE	1934	I	264	0	kekA	exact	kekA	PWG-key1	1	kekA	1	
modern-IE	1935	I	264	0	kecukaH	unmatched			0			
modern-IE	1935	I	264	1	kecukA	exact	kecukA	PWG-key1	1			
modern-IE	1936	I	264	0	kewati	unmatched			0			
modern-IE	1937	I	264	0	ketakaH	sandhi/diacritic-normalized	ketaka	rule	1	ketaka	1	
modern-IE	1937	I	264	1	ketakiH	unmatched			0			
modern-IE	1937	I	264	2	ketakI	unmatched			0			
modern-IE	1938	I	265	0	ketaH	sandhi/diacritic-normalized	keta	rule	1	keta	1	
modern-IE	1939	I	265	0	ketaH	sandhi/diacritic-normalized	keta	rule	1	keta	1	
modern-IE	1940	I	265	0	ketaH	sandhi/diacritic-normalized	keta	rule	1	keta	1	
modern-IE	1941	I	265	0	ketuH	sandhi/diacritic-normalized	ketu	rule	1	ketu	1	
modern-IE	1942	I	265	0	kedAraH	sandhi/diacritic-normalized	kedAra	rule	1	kedAra	1	
modern-IE	1943	I	265	0	kenAraH	sandhi/diacritic-normalized	kenAra	rule	1			
modern-IE	1944	I	265-266	0	kenipaH	sandhi/diacritic-normalized	kenipa	rule	1			
modern-IE	1944	I	265-266	1	kenipanAm	unmatched			0			
modern-IE	1945	I	266	0	kenipAtaH	sandhi/diacritic-normalized	kenipAta	rule	1			
modern-IE	1946	I	266	0	kendram	sandhi/diacritic-normalized	kendra	rule	1			
modern-IE	1947	I	266	0	kepiH	sandhi/diacritic-normalized	kepi	rule	1			
modern-IE	1948	I	266	0	kemadrumaH	sandhi/diacritic-normalized	kemadruma	rule	1			
modern-IE	1949	I	266	0	kemukaH	sandhi/diacritic-normalized	kemuka	rule	1			
modern-IE	1950	I	266	0	keyUraH	sandhi/diacritic-normalized	keyUra	rule	1	keyUra	1	
modern-IE	1950	I	266	1	keyUram	sandhi/diacritic-normalized	keyUra	rule	1	keyUra	1	
modern-IE	1951	I	266	0	keralAH	inflected-form->stem	kerala	dcs	1	kerala	same-route	
modern-IE	1952	I	266	0	keru	exact	keru	PWG-key1	1			bound-prefix-or-stem
modern-IE	1953	I	266-267	0	keliH	sandhi/diacritic-normalized	keli	rule	1	keli	1	
modern-IE	1954	I	267	0	kelUwam	sandhi/diacritic-normalized	kelUwa	rule	1			
modern-IE	1955	I	267	0	kewawaH	unmatched			0			
modern-IE	1956	I	267	0	kewartaH	unmatched			0			
modern-IE	1956	I	267	1	kEvartaH	sandhi/diacritic-normalized	kEvarta	rule	1	kEvarta	1	
modern-IE	1957	I	267	0	kewalaH	unmatched			0			
modern-IE	1958	I	267	0	kevuka	exact	kevuka	PWG-key1	1	kevuka	1	bound-prefix-or-stem
modern-IE	1958	I	267	1	kevUka	unmatched			0			bound-prefix-or-stem
modern-IE	1959	I	267	0	keSaH	sandhi/diacritic-normalized	keSa	rule	1	keSa	1	
modern-IE	1960	I	268	0	kesaram	sandhi/diacritic-normalized	kesara	rule	1	kesara	1	
modern-IE	1961	I	268	0	kEwaBam	sandhi/diacritic-normalized	kEwaBa	rule	1			
modern-IE	1962	I	268	0	kEwaryaH	sandhi/diacritic-normalized	kEwarya	rule	1	kEwarya	1	
modern-IE	1963	I	268	0	kEravam	sandhi/diacritic-normalized	kErava	rule	1	kErava	1	
modern-IE	1964	I	268	0	kEvartaH	sandhi/diacritic-normalized	kEvarta	rule	1	kEvarta	1	
modern-IE	1965	I	268	0	kokaH	sandhi/diacritic-normalized	koka	rule	1	koka	1	
modern-IE	1966	I	268	0	kokAhaH	sandhi/diacritic-normalized	kokAha	rule	1			
modern-IE	1967	I	268-269	0	kokilaH	sandhi/diacritic-normalized	kokila	rule	1	kokila	1	
modern-IE	1968	I	269	0	kokilaH	sandhi/diacritic-normalized	kokila	rule	1	kokila	1	
modern-IE	1969	I	269	0	kokUyate	unmatched			0			
modern-IE	1970	I	269	0	koNkaRAH	unmatched			0			
modern-IE	1971	I	269	0	kocayati	unmatched			0			
modern-IE	1972	I	269	0	kocaH	sandhi/diacritic-normalized	koca	rule	1			
modern-IE	1973	I	269	0	kojAgaraH	sandhi/diacritic-normalized	kojAgara	rule	1			
modern-IE	1974	I	269	0	kowambakaH	unmatched			0			
modern-IE	1975	I	269-270	0	kowaram	sandhi/diacritic-normalized	kowara	rule	1	kowara	1	
modern-IE	1976	I	270	0	kowaH	sandhi/diacritic-normalized	kowa	rule	1			
modern-IE	1977	I	270	0	kowaH	sandhi/diacritic-normalized	kowa	rule	1			
modern-IE	1978	I	270	0	kowiH	sandhi/diacritic-normalized	kowi	rule	1	kowi	1	
modern-IE	1978	I	270	1	kowI	inflected-form->stem	kowi	dcs	1	kowi	same-route	
modern-IE	1979	I	270	0	kowiH	sandhi/diacritic-normalized	kowi	rule	1	kowi	1	
modern-IE	1979	I	270	1	kowI	inflected-form->stem	kowi	dcs	1	kowi	same-route	
modern-IE	1980	I	270	0	kowwavI	exact	kowwavI	PWG-key1	1			
modern-IE	1981	I	270	0	kowwaH	sandhi/diacritic-normalized	kowwa	rule	1			
modern-IE	1982	I	271	0	koWaH	sandhi/diacritic-normalized	koWa	rule	1	koWa	1	
modern-IE	1983	I	271	0	koRakuRaH	sandhi/diacritic-normalized	koRakuRa	rule	1			
modern-IE	1983	I	271	1	kolakuRaH	sandhi/diacritic-normalized	kolakuRa	rule	1			
modern-IE	1984	I	271	0	koRaH	sandhi/diacritic-normalized	koRa	rule	1	koRa	1	
modern-IE	1985	I	271	0	koRaH	sandhi/diacritic-normalized	koRa	rule	1	koRa	1	
modern-IE	1986	I	271	0	koRaH	sandhi/diacritic-normalized	koRa	rule	1	koRa	1	
modern-IE	1987	I	271	0	koRiH	sandhi/diacritic-normalized	koRi	rule	1			
modern-IE	1988	I	271	0	koTayati	unmatched			0			
modern-IE	1989	I	271	0	koTarI	unmatched			0			
modern-IE	1990	I	271	0	koTaH	sandhi/diacritic-normalized	koTa	rule	1	koTa	1	
modern-IE	1991	I	271	0	kodaRqa	exact	kodaRqa	PWG-key1	1	kodaRqa	1	bound-prefix-or-stem
modern-IE	1992	I	271	0	kodravaH	sandhi/diacritic-normalized	kodrava	rule	1	kodrava	1	
modern-IE	1993	I	272	0	konAlakaH	sandhi/diacritic-normalized	konAlaka	rule	1			
modern-IE	1994	I	272	0	kopaH	sandhi/diacritic-normalized	kopa	rule	1	kopa	1	
modern-IE	1995	I	272	0	koBi	unmatched			0			bound-prefix-or-stem
modern-IE	1996	I	272	0	komalaH	sandhi/diacritic-normalized	komala	rule	1	komala	1	
modern-IE	1997	I	272	0	komya	exact	komya	PWG-key1	1			bound-prefix-or-stem
modern-IE	1997	I	272	1	komia	unmatched			0			bound-prefix-or-stem
modern-IE	1998	I	272	0	koyazwiH	sandhi/diacritic-normalized	koyazwi	rule	1	koyazwi	1	
modern-IE	1998	I	272	1	koyazwikaH	unmatched			0			
modern-IE	1999	I	272	0	korakaH	sandhi/diacritic-normalized	koraka	rule	1	koraka	1	
modern-IE	1999	I	272	1	korakam	sandhi/diacritic-normalized	koraka	rule	1	koraka	1	
modern-IE	2000	I	272	0	koraH	sandhi/diacritic-normalized	kora	rule	1			
modern-IE	2001	I	272	0	kolakuRaH	sandhi/diacritic-normalized	kolakuRa	rule	1			
modern-IE	2002	I	272	0	kolam	sandhi/diacritic-normalized	kola	rule	1	kola	1	
modern-IE	2003	I	272	0	kolambakaH	sandhi/diacritic-normalized	kolambaka	rule	1	kolambaka	1	
modern-IE	2004	I	272	0	kolaH	sandhi/diacritic-normalized	kola	rule	1	kola	1	
modern-IE	2005	I	273	0	kolAhalaH	sandhi/diacritic-normalized	kolAhala	rule	1	kolAhala	1	
modern-IE	2005	I	273	1	kolAhalam	sandhi/diacritic-normalized	kolAhala	rule	1	kolAhala	1	
modern-IE	2006	I	273	0	kolikaH	unmatched			0			
modern-IE	2007	I	273	0	koliRwa	unmatched			0			bound-prefix-or-stem
modern-IE	2008	I	273	0	kovidaH	sandhi/diacritic-normalized	kovida	rule	1	kovida	1	
modern-IE	2009	I	273	0	koSaH	sandhi/diacritic-normalized	koSa	rule	1	koSa	1	
modern-IE	2010	I	273	0	kozaH	sandhi/diacritic-normalized	koza	rule	1	koSa|koza	0	routes-disagree
modern-IE	2011	I	273	0	kozaH	sandhi/diacritic-normalized	koza	rule	1	koSa|koza	0	routes-disagree
modern-IE	2012	I	273-274	0	kozWam	sandhi/diacritic-normalized	kozWa	rule	1	kozWa	1	
modern-IE	2013	I	274	0	kosalAH	inflected-form->stem	kosala	dcs	1	kosala	same-route	
modern-IE	2014	I	274	0	kohalaH	sandhi/diacritic-normalized	kohala	rule	1	kohala	1	
modern-IE	2015	I	274	0	kohalaH	sandhi/diacritic-normalized	kohala	rule	1	kohala	1	
modern-IE	2016	I	274	0	kOti	unmatched			0			
modern-IE	2017	I	274	0	kOtukam	sandhi/diacritic-normalized	kOtuka	rule	1	kOtuka	1	
modern-IE	2017	I	274	1	kOtUhalam	sandhi/diacritic-normalized	kOtUhala	rule	1	kOtUhala	1	
modern-IE	2018	I	274	0	kOpInam	sandhi/diacritic-normalized	kOpIna	rule	1	kOpIna	1	
modern-IE	2019	I	274	0	kOramaH	sandhi/diacritic-normalized	kOrama	rule	1			
modern-IE	2020	I	274	0	kOrukucaH	unmatched			0			
modern-IE	2021	I	274	0	kOrpiH	sandhi/diacritic-normalized	kOrpi	rule	1			
modern-IE	2021	I	274	1	kOrpyaH	sandhi/diacritic-normalized	kOrpya	rule	1			
modern-IE	2022	I	275	0	kOlikaH	sandhi/diacritic-normalized	kOlika	rule	1	kOlika	1	
modern-IE	2023	I	275	0	kOSikaH	sandhi/diacritic-normalized	kOSika	rule	1	kOSika	1	
modern-IE	2024	I	275	0	kOstuBaH	sandhi/diacritic-normalized	kOstuBa	rule	1	kOstuBa	1	
modern-IE	2024	I	275	1	kOstuBam	sandhi/diacritic-normalized	kOstuBa	rule	1	kOstuBa	1	
modern-IE	2025	I	275	0	knaT	exact	knaT	PWG-key1	1			bound-prefix-or-stem
modern-IE	2026	I	275	0	knUyate	unmatched			0			
modern-IE	2027	I	275	0	kmarati	unmatched			0			
modern-IE	2028	I	275	0	kyAku	unmatched			0			
modern-IE	2029	I	275	0	kyAmbUH	sandhi/diacritic-normalized	kyAmbU	rule	1			
modern-IE	2030	I	275	0	krakacaH	sandhi/diacritic-normalized	krakaca	rule	1			
modern-IE	2030	I	275	1	krakacam	sandhi/diacritic-normalized	krakaca	rule	1	krakaca	1	
modern-IE	2031	I	275	0	krakaraH	sandhi/diacritic-normalized	krakara	rule	1	krakara	1	
modern-IE	2032	I	276	0	krakzamARaH	unmatched			0			
modern-IE	2033	I	276	0	kratumAn	unmatched			0			
modern-IE	2034	I	276	0	kratuH	sandhi/diacritic-normalized	kratu	rule	1	kratu	1	
modern-IE	2035	I	276	0	kraT	exact	kraT	PWG-key1	1			bound-prefix-or-stem
modern-IE	2036	I	276	0	kraDIyAn	unmatched			0			
modern-IE	2036	I	276	1	kraDizWaH	sandhi/diacritic-normalized	kraDizWa	rule	1			
modern-IE	2037	I	276-277	0	krandati	finite-form->root	krand	dcs	1	krand	same-route	
modern-IE	2038	I	277	0	krap	exact	krap	PWG-key1	1			bound-prefix-or-stem
modern-IE	2039	I	277	0	kramate	finite-form->root	kram	dcs	1	kram	same-route	
modern-IE	2040	I	277	0	kramaH	sandhi/diacritic-normalized	krama	rule	1	kram|krama	0	routes-disagree
modern-IE	2041	I	277	0	kramiH	sandhi/diacritic-normalized	krami	rule	1			
modern-IE	2042	I	277	0	kramukaH	sandhi/diacritic-normalized	kramuka	rule	1	kramuka	1	
modern-IE	2043	I	277	0	kramelaH	sandhi/diacritic-normalized	kramela	rule	1			
modern-IE	2043	I	277	1	kramelakaH	unmatched			0			
modern-IE	2044	I	277	0	krayaH	sandhi/diacritic-normalized	kraya	rule	1	kraya	1	
modern-IE	2045	I	277	0	kravaRaH	sandhi/diacritic-normalized	kravaRa	rule	1			
modern-IE	2046	I	277	0	kraviH	inflected-form->stem	kravis	dcs	1	kravis	same-route	as-stem-disambiguated
modern-IE	2047	I	277	0	kravyam	sandhi/diacritic-normalized	kravya	rule	1	kravya	1	
modern-IE	2048	I	277-278	0	krARA	unmatched			0			
modern-IE	2049	I	278	0	krATayati	unmatched			0			
modern-IE	2050	I	278	0	krAmati	finite-form->root	kram	dcs	1	kram	same-route	
modern-IE	2050	I	278	1	kramate	finite-form->root	kram	dcs	1	kram	same-route	
modern-IE	2051	I	278	0	krimiH	sandhi/diacritic-normalized	krimi	rule	1	krimi	1	
modern-IE	2052	I	278	0	kriyaH	sandhi/diacritic-normalized	kriya	rule	1	krI|kriyA	0	routes-disagree
modern-IE	2053	I	278	0	kriyA	exact	kriyA	PWG-key1	1	kriyA	1	
modern-IE	2054	I	278-279	0	kriviH	sandhi/diacritic-normalized	krivi	rule	1			
modern-IE	2054	I	278-279	1	krivirdant	exact	krivirdant	PWG-key1	1			bound-prefix-or-stem
modern-IE	2055	I	279	0	krIqati	finite-form->root	krIq	dcs	1	krIq	same-route	
modern-IE	2056	I	279	0	krIRAti	finite-form->root	krI	dcs	1	krI	same-route	
modern-IE	2057	I	279	0	kruN	unmatched			0			
modern-IE	2057	I	279	1	kruYc	exact	kruYc	PWG-key1	1			bound-prefix-or-stem
modern-IE	2057	I	279	2	kruYcaH	sandhi/diacritic-normalized	kruYca	rule	1			
modern-IE	2057	I	279	3	krOYcaH	sandhi/diacritic-normalized	krOYca	rule	1	krOYca	1	
modern-IE	2058	I	280	0	kruYcati	unmatched			0			
modern-IE	2059	I	280	0	kruqati	unmatched			0			
modern-IE	2060	I	280	0	kruDayati	unmatched			0			
modern-IE	2061	I	280	0	krumukaH	sandhi/diacritic-normalized	krumuka	rule	1			
modern-IE	2062	I	280	0	krumuH	sandhi/diacritic-normalized	krumu	rule	1			
modern-IE	2063	I	280	0	kruSvA	unmatched			0			
modern-IE	2063	I	280	1	kruSvan	exact	kruSvan	PWG-key1	1			
modern-IE	2064	I	280	0	krUqayati	unmatched			0			
modern-IE	2065	I	280	0	krUra	exact	krUra	PWG-key1	1	krUra	1	bound-prefix-or-stem
modern-IE	2066	I	280-281	0	krUraH	sandhi/diacritic-normalized	krUra	rule	1	krUra	1	
modern-IE	2067	I	281	0	kroqaH	sandhi/diacritic-normalized	kroqa	rule	1	kroqa	1	
modern-IE	2068	I	281	0	kroDaH	sandhi/diacritic-normalized	kroDa	rule	1	kroDa	1	
modern-IE	2069	I	281	0	kroSati	finite-form->root	kruS	dcs	1	kruS	same-route	
modern-IE	2070	I	281	0	krozwA	unmatched			0			
modern-IE	2070	I	281	1	krozwar	exact	krozwar	PWG-key1	1			bound-prefix-or-stem
modern-IE	2071	I	281	0	krOYcaH	sandhi/diacritic-normalized	krOYca	rule	1	krOYca	1	
modern-IE	2072	I	281	0	klaT	exact	klaT	PWG-key1	1			bound-prefix-or-stem
modern-IE	2073	I	281	0	klaTati	unmatched			0			
modern-IE	2074	I	281	0	kladIvAn	unmatched			0			
modern-IE	2075	I	281	0	klandadi	unmatched			0			
modern-IE	2076	I	281	0	klamaH	sandhi/diacritic-normalized	klama	rule	1	klama	1	
modern-IE	2077	I	281	0	klavate	unmatched			0			
modern-IE	2077	I	281	1	klavitaH	unmatched			0			
modern-IE	2078	I	281-282	0	klAmyati	unmatched			0			
modern-IE	2078	I	281-282	1	klAmati	unmatched			0			
modern-IE	2079	I	282	0	klidyati	finite-form->root	klid	dcs	1	klid	same-route	
modern-IE	2080	I	282	0	kliSnAti	finite-form->root	kliS	dcs	1	kliS	same-route	
modern-IE	2081	I	282	0	klItakam	sandhi/diacritic-normalized	klItaka	rule	1			
modern-IE	2082	I	283	0	klIbaH	sandhi/diacritic-normalized	klIba	rule	1	klIba	1	
modern-IE	2083	I	283	0	kledaH	sandhi/diacritic-normalized	kleda	rule	1	kleda	1	
modern-IE	2084	I	283	0	kleSaH	sandhi/diacritic-normalized	kleSa	rule	1	kleSa	1	
modern-IE	2084	I	283	1	klezwar	exact	klezwar	PWG-key1	1			bound-prefix-or-stem
modern-IE	2085	I	283	0	klomA	inflected-form->stem	kloman	dcs	1	kloman	same-route	
modern-IE	2086	I	283	0	kloSaH	sandhi/diacritic-normalized	kloSa	rule	1			
modern-IE	2087	I	283	0	kva	exact	kva	PWG-key1	1	kva	1	
modern-IE	2088	I	283	0	kvaRati	finite-form->root	kvaR	dcs	1	kvaR	same-route	
modern-IE	2089	I	283	0	kvaTati	finite-form->root	kvaT	dcs	1	kvaT	same-route	
modern-IE	2089	I	283	1	kvaTate	unmatched			0			
modern-IE	2090	I	283	0	kvayiH	sandhi/diacritic-normalized	kvayi	rule	1			
modern-IE	2091	I	283	0	kvalaH	sandhi/diacritic-normalized	kvala	rule	1			
modern-IE	2092	I	284	0	kvATaH	sandhi/diacritic-normalized	kvATa	rule	1	kvATa	1	
modern-IE	2093	I	284	0	kSAti	unmatched			0			
modern-IE	2094	I	284	0	kzaRaH	sandhi/diacritic-normalized	kzaRa	rule	1	kzaRa	1	
modern-IE	2094	I	284	1	kzaRam	sandhi/diacritic-normalized	kzaRa	rule	1	kzaRa	1	
modern-IE	2095	I	284	0	kzaRoti	unmatched			0			
modern-IE	2096	I	284	0	kzatiH	sandhi/diacritic-normalized	kzati	rule	1	kzati	1	
modern-IE	2097	I	284	0	kzatrapaH	sandhi/diacritic-normalized	kzatrapa	rule	1			
modern-IE	2098	I	284-285	0	kzatram	sandhi/diacritic-normalized	kzatra	rule	1	kzatra	1	
modern-IE	2099	I	285	0	kzatriyam	sandhi/diacritic-normalized	kzatriya	rule	1	kzatriya	1	
modern-IE	2100	I	285	0	kzatriyaH	sandhi/diacritic-normalized	kzatriya	rule	1	kzatriya	1	
modern-IE	2101	I	285	0	kzadate	unmatched			0			
modern-IE	2102	I	285	0	kzadma	inflected-form->stem	kzadman	dcs	1	kzadman	same-route	
modern-IE	2103	I	285-286	0	kzap	exact	kzap	PWG-key1	1	kzap	1	
modern-IE	2103	I	285-286	1	kzapA	exact	kzapA	PWG-key1	1	kzap|kzapA	0	routes-disagree
modern-IE	2104	I	286	0	kzapate. kzapati	unmatched			0			key-unusable
modern-IE	2105	I	286	0	kzapayati	unmatched			0			
modern-IE	2106	I	286	0	kzapayati	unmatched			0			
modern-IE	2107	I	286	0	kzamate	finite-form->root	kzam	dcs	1	kzam	same-route	
