slp1	hom	sense_id	first_era	bucket_via	marginal	n_cites	n_dateable	att_sense_no	att_block	att_earliest	att_latest	conflict	cause	verdict	adjudicated_era	notes
antara		1f	vedic	dcs	0	14	12	1	1	-1125	1830	0	ok	agree	vedic	
antara		2a	epic-sutra	dcs+hand:class	0	36	25	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2b	epic-sutra	dcs	0	5	3	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2c	epic-sutra	hand:class	0	2	2	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2d	classical	dharmamitra	1	3	1	2	1	-1125	1830	0	ok	agree	classical	
antara		2e	vedic	dcs	0	54	40	2	1	-1125	1830	0	ok	agree	vedic	
antara		2f	epic-sutra	dcs	0	5	4	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2g	epic-sutra	dcs+hand:class	0	6	6	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2h	epic-sutra	dcs	0	13	11	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2i	epic-sutra	dcs	0	3	3	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2k	epic-sutra	dcs+dharmamitra	0	11	10	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2l			0	2	0	2	1	-1125	1830	0	ok	agree		
antara		2m	epic-sutra	dcs+hand:class	0	12	10	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2n	epic-sutra	dcs+dharmamitra+hand:class	0	12	12	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2o	epic-sutra	dcs	0	21	20	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2p	epic-sutra	dcs+hand:class	0	10	8	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2q	classical	hand:class	1	1	1	2	1	-1125	1830	0	ok	agree	classical	
antara		2r	epic-sutra	hand:class	0	3	3	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2s	epic-sutra	dcs	0	16	10	2	1	-1125	1830	0	ok	agree	epic-sutra	
antara		2t	early-medieval	hand:class	1	1	1	2	1	-1125	1830	0	ok	agree	early-medieval	
anu	1	10	epic-sutra	hand:class	0	4	3	10	1	-400	1250	0	ok	agree	epic-sutra	
anu	1	11	epic-sutra	hand:class	0	4	3	11	1	-400	-400	0	ok	agree	epic-sutra	
anu	1	1a	epic-sutra	dcs	0	2	2	1	1	-500	1150	0	ok	agree	epic-sutra	
anu	1	1b	vedic	dcs	0	4	4	1	1	-500	1150	0	ok	agree	vedic	
anu	1	1c			0	1	0	1	1	-500	1150	0	ok	agree		
anu	1	1d	epic-sutra	dcs+dharmamitra	0	5	2	1	1	-500	1150	0	ok	agree	epic-sutra	
anu	1	2a	vedic	dcs	0	22	21	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2b	vedic	dcs	0	2	2	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2c	vedic	dcs+hand:class	0	8	8	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2d	vedic	dcs	0	7	7	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2e	vedic	dcs	0	5	5	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2f	vedic	dcs	0	11	6	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2g	epic-sutra	hand:class	0	6	3	2	1	-1125	1250	0	ok	agree	epic-sutra	
anu	1	2h	vedic	dcs	0	17	16	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2i	vedic	dcs	0	5	4	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	2k	vedic	dcs	0	6	4	2	1	-1125	1250	0	ok	agree	vedic	
anu	1	3	epic-sutra	hand:class	0	3	2	3	1	-400	1200	0	ok	agree	epic-sutra	
anu	1	4	epic-sutra	hand:class	0	4	3	4	1	-400	1250	0	ok	agree	epic-sutra	
anu	1	5	epic-sutra	hand:class	0	5	4	5	1	-400	1250	0	ok	agree	epic-sutra	
anu	1	6	epic-sutra	hand:class	0	4	3	6	1	-400	1250	0	ok	agree	epic-sutra	
anu	1	7	epic-sutra	hand:class	0	5	4	7	1	-500	1150	0	ok	agree	epic-sutra	
anu	1	8	epic-sutra	hand:class	0	4	3	8	1	-400	1250	0	ok	agree	epic-sutra	
anu	1	9	epic-sutra	hand:class	0	4	3	9	1	-400	1250	0	ok	agree	epic-sutra	
anubanDa		1a	epic-sutra	hand:class	1	3	1	1	1	-400	1830	0	ok	agree	epic-sutra	
anubanDa		1b	epic-sutra	dcs	0	6	5	1	1	-400	1830	0	ok	agree	epic-sutra	
anubanDa		1c	epic-sutra	dcs+dharmamitra	0	9	5	1	1	-400	1830	0	ok	agree	epic-sutra	
anubanDa		1d	epic-sutra	dcs	0	2	2	1	1	-400	1830	0	ok	agree	epic-sutra	
anubanDa		1e	epic-sutra	dcs	0	4	2	1	1	-400	1830	0	ok	agree	epic-sutra	
anubanDa		1f			0	1	0	1	1	-400	1830	0	ok	agree		
anubanDa		1g	late-medieval	hand:class	1	4	1	1	1	-400	1830	0	ok	agree	late-medieval	
anubanDa		1h	late-medieval	hand:class	1	1	1	1	1	-400	1830	0	ok	agree	late-medieval	
anubanDa		1i	epic-sutra	hand:class	0	4	3	1	1	-400	1830	0	ok	agree	epic-sutra	
anubanDa		1k	classical	dharmamitra	0	5	3	1	1	-400	1830	0	ok	agree	classical	
anubanDa		1l	classical	dharmamitra	1	1	1	1	1	-400	1830	0	ok	agree	classical	
anubanDa		1m	classical	dharmamitra	0	3	2	1	1	-400	1830	0	ok	agree	classical	
anubanDa		1n	classical	dharmamitra	0	4	2	1	1	-400	1830	0	ok	agree	classical	
anubanDa		1o	classical	dharmamitra	0	4	2	1	1	-400	1830	0	ok	agree	classical	
anubanDa		1p	classical	dharmamitra	1	1	1	1	1	-400	1830	0	ok	agree	classical	
anubanDa		2a	early-medieval	hand:class	1	2	1	2	1	1150	1150	0	ok	agree	early-medieval	
anyatra		1	epic-sutra	dcs	0	5	3	1	1	150	450	0	ok	agree	epic-sutra	
anyatra		2	vedic	dcs	0	11	11	2	1	-1125	300	0	ok	agree	vedic	
anyatra		3	vedic	dcs	0	8	8	3	1	-800	1250	0	ok	agree	vedic	
anyatra		4	early-medieval	dharmamitra	1	1	1	4	1	1000	1000	0	ok	agree	early-medieval	
anyatra		5	vedic	dcs	1	2	1	5	1	None	None	0	ok	agree	vedic	
anyatra		6	vedic	dcs	0	8	8	6	1	-1125	300	0	ok	agree	vedic	
anyatra		7a	vedic	dcs	0	11	11	7	1	-940	1150	0	ok	agree	vedic	
anyatra		7b	classical	dharmamitra	0	3	2	7	1	-940	1150	0	ok	agree	classical	
anyatra		7c	epic-sutra	dcs+dharmamitra	0	4	2	7	1	-940	1150	0	ok	agree	epic-sutra	
anyatra		7d	classical	dharmamitra	1	1	1	7	1	-940	1150	0	ok	agree	classical	
anyatra		7e	vedic	dcs	0	8	7	7	1	-940	1150	0	ok	agree	vedic	
aparAjita		1a	vedic	dcs	0	24	20	1	1	-1125	1150	0	ok	agree	vedic	
aparAjita		1b	vedic	dcs	0	3	3	1	1	-1125	1150	0	ok	agree	vedic	
aparAjita		2a			0	1	0	2	1	200	1200	0	ok	agree		
aparAjita		2b	early-medieval	hand:class	0	3	2	2	1	200	1200	0	ok	agree	early-medieval	
aparAjita		2c	early-medieval	hand:class	0	3	2	2	1	200	1200	0	ok	agree	early-medieval	
aparAjita		2d	epic-sutra	dharmamitra	0	4	4	2	1	200	1200	0	ok	agree	epic-sutra	
aparAjita		2e	early-medieval	hand:class	1	1	1	2	1	200	1200	0	ok	agree	early-medieval	
aparAjita		2f			0	1	0	2	1	200	1200	0	ok	agree		
aparAjita		2g	epic-sutra	dharmamitra	1	1	1	2	1	200	1200	0	ok	agree	epic-sutra	
aparAjita		2h	early-medieval	dcs	1	1	1	2	1	200	1200	0	ok	agree	early-medieval	
aparAjita		2i			0	1	0	2	1	200	1200	0	ok	agree		
aparAjita		2k	early-medieval	dharmamitra	0	3	3	2	1	200	1200	0	ok	agree	early-medieval	
aparAjita		3a	early-medieval	hand:class	0	6	2	3	1	450	1200	0	ok	agree	early-medieval	
aparAjita		3b	classical	dharmamitra	0	9	5	3	1	450	1200	0	ok	agree	classical	
aparAjita		3c			0	4	0	3	1	450	1200	0	ok	agree		
apara		1a	vedic	dcs	0	30	30	1	1	-1125	1250	0	ok	agree	vedic	
apara		1b	epic-sutra	dcs	1	1	1	1	1	-1125	1250	0	ok	agree	epic-sutra	
apara		1c	vedic	dcs	0	8	8	1	1	-1125	1250	0	ok	agree	vedic	
apara		1d	epic-sutra	dharmamitra+hand:class	0	9	5	1	1	-1125	1250	0	ok	agree	epic-sutra	
apara		1e	vedic	dcs	0	62	44	1	1	-1125	1250	0	ok	agree	vedic	
apara		2	classical	dcs	0	3	2	2	1	None	None	0	ok	agree	classical	
apara		3a	early-medieval	hand:class	1	1	1	3	1	1150	1150	0	ok	agree	early-medieval	
apara		3b	early-medieval	hand:class	1	1	1	3	1	1150	1150	0	ok	agree	early-medieval	
apara		3c			0	4	0	3	1	1150	1150	0	ok	agree		
apara		4a	vedic	dcs	1	1	1	4	1	-1125	1150	0	ok	agree	vedic	
apara		4b	early-medieval	hand:class	1	2	1	4	1	-1125	1150	0	ok	agree	early-medieval	
api		10	vedic	dcs	0	13	10	10	1	-1125	1150	0	ok	agree	vedic	
api		11	epic-sutra	dcs+dharmamitra+hand:class	0	13	13	11	1	-400	1250	0	ok	agree	epic-sutra	
api		12	epic-sutra	hand:class	0	3	2	12	1	-400	1150	0	ok	agree	epic-sutra	
api		13	classical	dharmamitra+hand:class	0	9	5	13	1	420	1150	0	ok	agree	classical	
api		14	classical	dharmamitra	1	2	1	14	1	1150	1150	0	ok	agree	classical	
api		15	epic-sutra	hand:class	0	3	2	15	1	-400	1150	0	ok	agree	epic-sutra	
api		2	vedic	dcs	0	114	103	2	1	-1125	1150	0	ok	agree	vedic	
api		3	vedic	dcs	0	58	52	3	1	-1125	1000	0	ok	agree	vedic	
api		4	vedic	dcs	0	121	105	4	1	-1125	1250	0	ok	agree	vedic	
api		5	epic-sutra	dcs+hand:class	0	42	30	5	1	70	1050	0	ok	agree	epic-sutra	
api		7	epic-sutra	dcs	0	6	6	7	1	150	1000	0	ok	agree	epic-sutra	
api		9	epic-sutra	dcs+hand:class	0	62	49	9	1	-400	1150	0	ok	agree	epic-sutra	
arTa		10	classical	dharmamitra	0	6	2	10	1	450	1150	0	ok	agree	classical	
arTa		11	early-medieval	hand:class	1	1	1	11	1	1150	1150	0	ok	agree	early-medieval	
arTa		12	early-medieval	dcs	1	2	1	12	1	450	950	0	ok	agree	early-medieval	
arTa		13	early-medieval	dharmamitra	0	5	4	13	1	None	None	0	ok	agree	early-medieval	
arTa		14	classical	dharmamitra	0	5	3	14	1	550	550	0	ok	agree	classical	
arTa		2	epic-sutra	dcs+hand:class	0	5	4	2	1	150	1150	0	ok	agree	epic-sutra	
arTa		3	epic-sutra	dcs+dharmamitra+hand:class	0	36	26	3	1	-400	1150	0	ok	agree	epic-sutra	
arTa		4	vedic	dcs	0	36	33	4	1	-1125	1150	0	ok	agree	vedic	
arTa		5	epic-sutra	dcs	0	21	19	5	1	150	1150	0	ok	agree	epic-sutra	
arTa		6	vedic	dcs	0	74	66	6	1	-1125	1250	0	ok	agree	vedic	
arTa		7	epic-sutra	dcs	0	4	3	7	1	150	150	0	ok	agree	epic-sutra	
arTa		8	epic-sutra	dcs+hand:class	0	31	27	8	1	-400	1150	0	ok	agree	epic-sutra	
arTa		9	early-medieval	hand:class	1	1	1	9	1	1150	1150	0	ok	agree	early-medieval	
arizwa		1a	vedic	dcs	0	15	14	1	1	-1125	70	0	ok	agree	vedic	
arizwa		1b	vedic	dcs	0	3	3	1	1	-1125	70	0	ok	agree	vedic	
arizwa		1c	vedic	dcs	0	5	5	1	1	-1125	70	0	ok	agree	vedic	
arizwa		1d	epic-sutra	dharmamitra	1	3	1	1	1	-1125	70	0	ok	agree	epic-sutra	
arizwa		2a	early-medieval	hand:class	1	2	1	2	1	70	1200	0	ok	agree	early-medieval	
arizwa		2b	classical	dharmamitra	0	6	4	2	1	70	1200	0	ok	agree	classical	
arizwa		2c	epic-sutra	dcs+hand:class	0	23	14	2	1	70	1200	0	ok	agree	epic-sutra	
arizwa		2d			0	9	0	2	1	70	1200	0	ok	agree		
arizwa		2e	epic-sutra	dharmamitra	0	9	8	2	1	70	1200	0	ok	agree	epic-sutra	
arizwa		3a			0	2	0	3	1	200	1830	0	ok	agree		
arizwa		3b	late-medieval	hand:class	1	2	1	3	1	200	1830	0	ok	agree	late-medieval	
arizwa		3c	epic-sutra	dharmamitra	0	4	3	3	1	200	1830	0	ok	agree	epic-sutra	
arizwa		3d			0	1	0	3	1	200	1830	0	ok	agree		
arizwa		4a	epic-sutra	dharmamitra	0	9	6	4	1	70	1200	0	ok	agree	epic-sutra	
arizwa		4b	classical	dharmamitra	0	23	4	4	1	70	1200	0	ok	agree	classical	
arizwa		4c	epic-sutra	dharmamitra	0	4	3	4	1	70	1200	0	ok	agree	epic-sutra	
arizwa		4d	classical	dharmamitra	0	5	4	4	1	70	1200	0	ok	agree	classical	
arizwa		4e	classical	dharmamitra	1	2	1	4	1	70	1200	0	ok	agree	classical	
arizwa		4f	epic-sutra	dcs	0	7	6	4	1	70	1200	0	ok	agree	epic-sutra	
arizwa		4g			0	1	0	4	1	70	1200	0	ok	agree		
arjuna		1a	vedic	dcs	0	21	18	1	1	-1125	1150	0	ok	agree	vedic	
arjuna		1b	vedic	dcs	1	1	1	1	1	-1125	1150	0	ok	agree	vedic	
arjuna		2a	classical	dharmamitra	1	2	1	2	1	-1125	1150	0	ok	agree	classical	
arjuna		2b	vedic	dcs	0	2	2	2	1	-1125	1150	0	ok	agree	vedic	
arjuna		2c	epic-sutra	dcs+dharmamitra	0	17	11	2	1	-1125	1150	0	ok	agree	epic-sutra	
arjuna		2d	vedic	dcs	0	6	3	2	1	-1125	1150	0	ok	agree	vedic	
arjuna		2e	epic-sutra	dharmamitra+hand:class	0	33	14	2	1	-1125	1150	0	ok	agree	epic-sutra	
arjuna		2f	epic-sutra	dcs+dharmamitra	0	13	8	2	1	-1125	1150	0	ok	agree	epic-sutra	
arjuna		2g			0	8	0	2	1	-1125	1150	0	ok	agree		
arjuna		2h	classical	dharmamitra	1	2	1	2	1	-1125	1150	0	ok	agree	classical	
arjuna		2i	early-medieval	hand:class	1	2	1	2	1	-1125	1150	0	ok	agree	early-medieval	
arjuna		3a	early-medieval	hand:class	1	2	1	3	1	-1125	1200	0	ok	agree	early-medieval	
arjuna		3b	epic-sutra	dharmamitra	0	6	5	3	1	-1125	1200	0	ok	agree	epic-sutra	
arjuna		3c	vedic	dcs	1	1	1	3	1	-1125	1200	0	ok	agree	vedic	
arjuna		3d	vedic	dcs	0	5	3	3	1	-1125	1200	0	ok	agree	vedic	
arjuna		3e	classical	dharmamitra	0	3	2	3	1	-1125	1200	0	ok	agree	classical	
arjuna		3f	early-medieval	hand:class	0	3	2	3	1	-1125	1200	0	ok	agree	early-medieval	
arjuna		4a	vedic	dcs	0	4	2	4	1	-940	1200	0	ok	agree	vedic	
arjuna		4b	early-medieval	hand:class	1	1	1	4	1	-940	1200	0	ok	agree	early-medieval	
arjuna		4c	early-medieval	hand:class	1	3	1	4	1	-940	1200	0	ok	agree	early-medieval	
arjuna		4d	classical	dharmamitra	0	6	3	4	1	-940	1200	0	ok	agree	classical	
arka		10	vedic	dcs	0	9	7	10	1	-940	-400	0	ok	agree	vedic	
arka		11	vedic	dcs	0	22	21	11	1	-1125	-940	0	ok	agree	vedic	
arka		12	vedic	dcs	0	3	3	12	1	-1125	-1125	0	ok	agree	vedic	
arka		13	late-medieval	hand:class	1	2	1	13	1	1830	1830	0	ok	agree	late-medieval	
arka		14			0	1	0	14	1	None	None	0	ok	agree		
arka		15	vedic	dcs	0	4	3	15	1	-1125	-500	0	ok	agree	vedic	
arka		16			0	1	0	16	1	None	None	0	ok	agree		
arka		2	vedic	dcs	0	40	34	2	1	-1125	1150	0	ok	agree	vedic	
arka		3	vedic	dcs	0	8	8	3	1	-1125	-800	0	ok	agree	vedic	
arka		4	epic-sutra	dcs	0	4	3	4	1	450	1200	0	ok	agree	epic-sutra	
arka		5	early-medieval	hand:class	1	2	1	5	1	1150	1200	0	ok	agree	early-medieval	
arka		6	classical	dharmamitra	0	3	2	6	1	1150	1150	0	ok	agree	classical	
arka		7	late-medieval	hand:class	1	2	1	7	1	1830	1830	0	ok	agree	late-medieval	
arka		8	vedic	dcs	1	1	1	8	1	-940	-940	0	ok	agree	vedic	
arka		9	vedic	dcs	0	33	18	9	1	-800	1150	0	ok	agree	vedic	
aruRa		1a	vedic	dcs	0	60	49	1	1	-1125	1200	0	ok	agree	vedic	
aruRa		1b	classical	dharmamitra	1	1	1	1	1	-1125	1200	0	ok	agree	classical	
aruRa		1c	early-medieval	hand:class	1	2	1	1	1	-1125	1200	0	ok	agree	early-medieval	
aruRa		2a	epic-sutra	dcs+dharmamitra	0	21	19	2	1	-1125	1830	0	ok	agree	epic-sutra	
aruRa		2b	classical	dharmamitra+hand:class	0	8	7	2	1	-1125	1830	0	ok	agree	classical	
aruRa		2c	early-medieval	hand:class	1	2	1	2	1	-1125	1830	0	ok	agree	early-medieval	
aruRa		2d			0	2	0	2	1	-1125	1830	0	ok	agree		
aruRa		2e	late-medieval	hand:class	1	3	2	2	1	-1125	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 2g bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
aruRa		2f	late-medieval	hand:class	1	2	1	2	1	-1125	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 2g bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
aruRa		2g	vedic	dcs+hand:class	0	25	13	2	1	-1125	1830	0	ok	agree	vedic	
aruRa		2h	early-medieval	dcs	1	1	1	2	1	-1125	1830	0	ok	agree	early-medieval	
aruRa		2i	classical	dharmamitra	1	1	1	2	1	-1125	1830	0	ok	agree	classical	
aruRa		3a	classical	dharmamitra	0	13	8	3	1	450	1830	0	ok	agree	classical	
aruRa		3b	epic-sutra	dcs+dharmamitra	0	3	2	3	1	450	1830	0	ok	agree	epic-sutra	
aruRa		4a	vedic	dcs	0	5	4	4	1	-1125	-900	0	ok	agree	vedic	
aruRa		4b	vedic	dcs	1	1	1	4	1	-1125	-900	0	ok	agree	vedic	
aruRa		5a	vedic	dcs	0	2	2	5	1	-1125	-940	0	ok	agree	vedic	
aruRa		5b	vedic	dcs	1	1	1	5	1	-1125	-940	0	ok	agree	vedic	
aruRa		5c	early-medieval	dcs	1	1	1	5	1	-1125	-940	0	ok	agree	early-medieval	
asita	2	2a	classical	dharmamitra	0	8	4	2	1	-1125	1830	0	ok	agree	classical	
asita	2	2b	vedic	dcs+dharmamitra+hand:class	0	31	22	2	1	-1125	1830	0	ok	agree	vedic	
asita	2	2c	epic-sutra	dharmamitra	0	4	4	2	1	-1125	1830	0	ok	agree	epic-sutra	
asita	2	2d			0	1	0	2	1	-1125	1830	0	ok	agree		
asita	2	3a	classical	dharmamitra	0	3	2	3	1	80	1830	0	ok	agree	classical	
asita	2	3b	late-medieval	hand:class	1	2	1	3	1	80	1830	0	ok	agree	late-medieval	
asita	2	3c	epic-sutra	dharmamitra	0	4	3	3	1	80	1830	0	ok	agree	epic-sutra	
asita	2	4a	vedic	dcs	0	3	2	4	1	-1125	1150	0	ok	agree	vedic	
asita	2	4b	classical	dharmamitra	0	3	2	4	1	-1125	1150	0	ok	agree	classical	
asita	2	4c	epic-sutra	dharmamitra	0	2	2	4	1	-1125	1150	0	ok	agree	epic-sutra	
asita	2	4d	vedic	dcs	0	5	3	4	1	-1125	1150	0	ok	agree	vedic	
asura		1a	vedic	dcs	0	14	14	1	1	-1125	-900	0	ok	agree	vedic	
asura		1b	vedic	dcs	0	19	19	1	1	-1125	-900	0	ok	agree	vedic	
asura		1c	vedic	dcs	0	16	15	1	1	-1125	-900	0	ok	agree	vedic	
asura		1d	vedic	dcs	0	4	4	1	1	-1125	-900	0	ok	agree	vedic	
asura		2b	vedic	dcs	0	73	60	2	1	-1125	1150	0	ok	agree	vedic	
asura		2c	early-medieval	hand:class	1	2	1	2	1	-1125	1150	0	ok	agree	early-medieval	
asura		2d	classical	dharmamitra	1	4	1	2	1	-1125	1150	0	ok	agree	classical	
asura		2e	early-medieval	hand:class	1	1	1	2	1	-1125	1150	0	ok	agree	early-medieval	
asura		2f	epic-sutra	hand:class	1	3	1	2	1	-1125	1150	0	ok	agree	epic-sutra	
asura		2g			0	1	0	2	1	-1125	1150	0	ok	agree		
asura		3a	early-medieval	hand:class	1	2	1	3	1	1150	1150	0	ok	agree	early-medieval	
asura		4a	vedic	dcs	0	3	2	4	1	-700	1830	0	ok	agree	vedic	
asura		4b	classical	dharmamitra	0	3	2	4	1	-700	1830	0	ok	agree	classical	
bARa		1	vedic	dcs	0	40	26	1	1	-1125	1150	0	ok	agree	vedic	
bARa		2	early-medieval	hand:class	1	2	1	2	1	1150	1200	0	ok	agree	early-medieval	
bARa		3	early-medieval	dcs	1	1	1	3	1	950	950	0	ok	agree	early-medieval	
bARa		4	late-medieval	hand:class	1	2	1	4	1	1300	1830	0	ok	agree	late-medieval	
bARa		5	classical	dcs+dharmamitra	0	13	11	5	1	450	1200	0	ok	agree	classical	
bARa		6			0	1	0	6	1	1200	1200	0	ok	agree		
bARa		7			0	1	0	7	1	1200	1200	0	ok	agree		
bARa		8	epic-sutra	hand:class	1	1	1	8	1	None	None	0	ok	agree	epic-sutra	
bARa		9a	epic-sutra	dharmamitra	0	32	26	9	1	70	1830	0	ok	agree	epic-sutra	
bARa		9b	epic-sutra	dharmamitra	1	1	1	9	1	70	1830	0	ok	agree	epic-sutra	
bARa		9c	epic-sutra	dcs+dharmamitra	0	5	5	9	1	70	1830	0	ok	agree	epic-sutra	
bARa		9d	late-medieval	hand:class	1	14	1	9	1	70	1830	0	ok	agree	late-medieval	
bARa		9e	classical	dharmamitra	0	4	3	9	1	70	1830	0	ok	agree	classical	
badara		1a	late-medieval	hand:class	1	2	1	1	1	-400	1830	0	ok	agree	late-medieval	
badara		1b			0	1	0	1	1	-400	1830	0	ok	agree		
badara		1c	early-medieval	hand:class	1	2	1	1	1	-400	1830	0	ok	agree	early-medieval	
badara		1d	epic-sutra	hand:class	1	1	1	1	1	-400	1830	0	ok	agree	epic-sutra	
badara		2	classical	dharmamitra	0	9	5	2	1	450	1830	0	ok	agree	classical	
badara		3a	epic-sutra	dcs+dharmamitra	0	24	13	3	1	-400	1830	0	ok	agree	epic-sutra	
badara		3b	early-medieval	hand:class	0	3	2	3	1	-400	1830	0	ok	agree	early-medieval	
badara		3c	late-medieval	hand:class	1	2	1	3	1	-400	1830	0	ok	agree	late-medieval	
badara		3d	epic-sutra	dcs+dharmamitra	0	20	17	3	1	-400	1830	0	ok	agree	epic-sutra	
badara		4a	vedic	dcs+hand:class	0	32	16	4	1	-900	1830	0	ok	agree	vedic	
badara		4b			0	1	0	4	1	-900	1830	0	ok	agree		
badara		4c	late-medieval	hand:class	1	2	1	4	1	-900	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 4a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
bahula		1a	vedic	dcs	0	19	19	1	1	-1125	1250	0	ok	agree	vedic	
bahula		1b	vedic	dcs+hand:class	0	12	11	1	1	-1125	1250	0	ok	agree	vedic	
bahula		1c	vedic	dcs+hand:class	0	81	71	1	1	-1125	1250	0	ok	agree	vedic	
bahula		1d	classical	dharmamitra	0	3	2	1	1	-1125	1250	0	ok	agree	classical	
bahula		1e	epic-sutra	hand:class	1	1	1	1	1	-1125	1250	0	ok	agree	epic-sutra	
bahula		2a	epic-sutra	dcs+dharmamitra	0	16	12	2	1	80	1200	0	ok	agree	epic-sutra	
bahula		2b	classical	dharmamitra	0	5	4	2	1	80	1200	0	ok	agree	classical	
bahula		2c			0	2	0	2	1	80	1200	0	ok	agree		
bahula		2d	epic-sutra	dharmamitra	1	1	1	2	1	80	1200	0	ok	agree	epic-sutra	
bahula		2e	classical	dharmamitra	1	1	1	2	1	80	1200	0	ok	agree	classical	
bahula		3a	classical	dharmamitra	0	4	3	3	1	-400	1830	0	ok	agree	classical	
bahula		3b	classical	dharmamitra	0	3	2	3	1	-400	1830	0	ok	agree	classical	
bahula		3c	early-medieval	hand:class	1	2	1	3	1	-400	1830	0	ok	agree	early-medieval	
bahula		3d	epic-sutra	hand:class	0	8	7	3	1	-400	1830	0	ok	agree	epic-sutra	
bahula		3e			0	1	0	3	1	-400	1830	0	ok	agree		
bahula		3f	epic-sutra	dharmamitra	0	4	2	3	1	-400	1830	0	ok	agree	epic-sutra	
bahula		3g	classical	dharmamitra	1	1	1	3	1	-400	1830	0	ok	agree	classical	
bahula		3h	epic-sutra	dharmamitra	0	4	2	3	1	-400	1830	0	ok	agree	epic-sutra	
bahula		3i	epic-sutra	dharmamitra	0	2	2	3	1	-400	1830	0	ok	agree	epic-sutra	
bahula		4a	early-medieval	hand:class	1	2	1	4	1	1150	1830	0	ok	agree	early-medieval	
bahula		4b	late-medieval	hand:class	1	2	1	4	1	1150	1830	0	ok	agree	late-medieval	
bahula		4c			0	1	0	4	1	1150	1830	0	ok	agree		
bahurUpa		1	vedic	dcs+hand:class	0	23	21	1	1	-1000	1830	0	ok	agree	vedic	
bahurUpa		2a	early-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	early-medieval	
bahurUpa		2b	late-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	late-medieval	
bahurUpa		2c	classical	dharmamitra	0	4	3	2	1	80	1830	0	ok	agree	classical	
bahurUpa		2d	early-medieval	hand:class	1	1	1	2	1	80	1830	0	ok	agree	early-medieval	
bahurUpa		2e	late-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	late-medieval	
bahurUpa		2f	early-medieval	hand:class	0	3	2	2	1	80	1830	0	ok	agree	early-medieval	
bahurUpa		2g	epic-sutra	dharmamitra	0	2	2	2	1	80	1830	0	ok	agree	epic-sutra	
bahurUpa		2h	early-medieval	hand:class	1	2	1	2	1	80	1830	0	ok	agree	early-medieval	
bahurUpa		2i	epic-sutra	dharmamitra	0	6	4	2	1	80	1830	0	ok	agree	epic-sutra	
bahurUpa		2k	classical	dharmamitra	1	1	1	2	1	80	1830	0	ok	agree	classical	
bahurUpa		2l	early-medieval	dcs	1	1	1	2	1	80	1830	0	ok	agree	early-medieval	
bahurUpa		3	early-medieval	hand:class	0	2	2	3	1	950	1150	0	ok	agree	early-medieval	
balin		1	vedic	dcs+hand:class	0	28	20	1	1	-1125	1150	0	ok	agree	vedic	
balin		2d	late-medieval	hand:class	1	2	1	2	1	450	1830	0	ok	agree	late-medieval	
balin		2e	classical	dharmamitra	1	2	1	2	1	450	1830	0	ok	agree	classical	
balin		2f	early-medieval	hand:class	0	3	2	2	1	450	1830	0	ok	agree	early-medieval	
balin		2g	classical	dharmamitra	1	1	1	2	1	450	1830	0	ok	agree	classical	
balin		2h	early-medieval	hand:class	1	1	1	2	1	450	1830	0	ok	agree	early-medieval	
balin		2k			0	1	0	2	1	450	1830	0	ok	agree		
balin		3	late-medieval	hand:class	1	2	1	3	1	1830	1830	0	ok	agree	late-medieval	
banD		10	early-medieval	hand:class	1	1	1	10	1	1150	1150	0	ok	agree	early-medieval	
banD		11	early-medieval	hand:class	1	2	1	11	1	1150	1200	0	ok	agree	early-medieval	
