slp1	iast	pos	period_spread
kedAra	kedāra	n	1
niHsva	niḥsva	adj	1
acira	acira	adj	2
anaDyAya	anadhyāya	m	1
karmAnta	karmānta	m	1
saMsparSa	saṁsparśa	m	1
payasvinI	payasvinī	f	1
saMkarzaRa	saṁkarṣaṇa	m	2
kAtara	kātara	adj	1
paYcatva	pañcatva	n	1
saMniveSa	saṁniveśa	m	2
parABava	parābhava	m	1
paYcAkzara	pañcākṣara	m	1
parihAra	parihāra	m	2
apaTya	apathya	adj	1
satvara	satvara	adj	2
kimpuruza	kimpuruṣa	mn	2
sapiRqa	sapiṇḍa	m	2
kuraNga	kuraṅga	m	1
Bfti	bhṛti	f	1
niSAkara	niśākara	m	1
kirIwa	kirīṭa	n	1
aByantara	abhyantara	adj	1
nirveda	nirveda	m	3
upajIvin	upajīvin	adj	1
cAkzuza	cākṣuṣa	m	1
SrIvatsa	śrīvatsa	m	2
upAdAna	upādāna	n	2
upamanyu	upamanyu	m	1
avidita	avidita	adj	1
upavItin	upavītin	adj	1
vArAha	vārāha	m	1
jagattraya	jagattraya	n	1
AtmIya	ātmīya	adj	1
Amoda	āmoda	m	1
aSakya	aśakya	adj	2
asaMskfta	asaṁskṛta	adj	1
aSudDi	aśuddhi	f	1
asAra	asāra	adj	1
Atapatra	ātapatra	n	1
asADya	asādhya	adj	1
Alasya	ālasya	n	1
vartana	vartana	n	1
mlecCa	mleccha	m	3
rikTa	riktha	n	1
mAyIya	māyīya	adj	1
yavIyas	yavīyas	adj	1
romaharzaRa	romaharṣaṇa	m	1
mAlinI	mālinī	f	1
liKita	likhita	n	1
leSa	leśa	m	2
mahIDara	mahīdhara	m	1
triSUlin	triśūlin	m	1
turaMga	turaṁga	m	2
picCila	picchila	adj	1
drazwf	draṣṭṛ	m	2
sUkara	sūkara	m	2
samBUti	sambhūti	f	1
gaRanA	gaṇanā	f	1
hiMsra	hiṁsra	adj	1
kauSAmbI	kauśāmbī	f	1
klama	klama	m	1
vairin	vairin	m	2
vyavasTAna	vyavasthāna	n	1
sarva	sarva	m	1
piSuna	piśuna	adj	1
viprayoga	viprayoga	m	1
puYja	puñja	m	1
SanaiScara	śanaiścara	m	3
vimukti	vimukti	f	2
vaikArika	vaikārika	adj	1
pUrRAhuti	pūrṇāhuti	f	1
budDIndriya	buddhīndriya	n	1
guhyaka	guhyaka	m	1
kzIroda	kṣīroda	m	1
krauYca	krauñca	m	2
viriYca	viriñca	m	1
mUrtimat	mūrtimat	adj	1
praRiDi	praṇidhi	m	1
parijYA	parijñā	v	1
kaT	kath	v	1
vilup	vilup	v	1
aBiSaMs	abhiśaṁs	v	1
Avarjay	āvarjay	v	1
avaSya	avaśya	adj	1
nizpAday	niṣpāday	v	1
vaSIkf	vaśīkṛ	v	1
samayin	samayin	m	1
samarcay	samarcay	v	1
niHSvAsa	niḥśvāsa	m	1
guhyatama	guhyatama	adj	1
pravas	pravas	v	1
vivic	vivic	v	2
amAvAsI	amāvāsī	f	1
saMgati	saṁgati	f	1
kaMDara	kaṁdhara	mf	1
sattA	sattā	f	1
samutsfj	samutsṛj	v	1
kfti	kṛti	f	1
kfttivAsas	kṛttivāsas	m	1
pravAsay	pravāsay	v	1
kAlI	kālī	f	1
apANga	apāṅga	m	1
adatta	adatta	adj	1
amBoDi	ambhodhi	m	1
kirAta	kirāta	mn	1
anAvfzwi	anāvṛṣṭi	f	1
nirDana	nirdhana	adj	1
nizaDa	niṣadha	m	2
nibiqa	nibiḍa	adj	1
kAmin	kāmin	m	1
mahAkAla	mahākāla	m	1
aiSAnI	aiśānī	f	1
navamI	navamī	f	1
paricCada	paricchada	m	1
upakoSA	upakośā	f	1
parizad	pariṣad	f	1
vAhin	vāhin	adj	1
aparAhRa	aparāhṇa	m	1
kuwumbin	kuṭumbin	m	1
ucCeda	uccheda	m	1
utPulla	utphulla	adj	2
Bauma	bhauma	adj	2
niDAna	nidhāna	n	2
BAzaRa	bhāṣaṇa	n	1
nipAta	nipāta	m	2
cintaka	cintaka	adj	1
SreRi	śreṇi	mf	1
upaSama	upaśama	m	2
viklava	viklava	adj	1
avaSa	avaśa	adj	1
vararuci	vararuci	m	1
Atyantika	ātyantika	adj	1
raurava	raurava	mn	2
trinetra	trinetra	m	1
ASramin	āśramin	adj	1
daivika	daivika	adj	1
rukmiRI	rukmiṇī	f	3
yajana	yajana	n	1
yaSodA	yaśodā	f	1
hartf	hartṛ	m	1
yAjana	yājana	n	1
sammuKa	sammukha	adj	1
vrAta	vrāta	m	1
vyatikara	vyatikara	m	1
tarza	tarṣa	m	1
svarUpin	svarūpin	adj	2
daRqanIti	daṇḍanīti	f	1
guhacandra	guhacandra	m	1
SfgAla	śṛgāla	m	1
kzmA	kṣmā	f	1
priyatama	priyatama	adj	1
syamantaka	syamantaka	m	1
svABAvika	svābhāvika	adj	2
AliK	ālikh	v	1
divira	divira	m	1
GfRA	ghṛṇā	f	1
praRayin	praṇayin	adj	1
paryaw	paryaṭ	v	1
Pena	phena	mn	2
SArNga	śārṅga	n	1
aBivyaYj	abhivyañj	v	2
Silpin	śilpin	m	1
vikzip	vikṣip	v	2
sKal	skhal	v	1
kauSala	kauśala	n	2
mUka	mūka	adj	2
vivfdDi	vivṛddhi	f	1
vizARa	viṣāṇa	n	1
caturviMSati	caturviṁśati	f	1
udGAway	udghāṭay	v	1
patnIka	patnīka	adj	1
devatIrTa	devatīrtha	n	1
akAra	akāra	m	2
lal	lal	v	1
kftaGna	kṛtaghna	adj	1
pavitraka	pavitraka	n	1
ApyA	āpyā	v	1
ucCiz	ucchiṣ	v	1
aNgAraka	aṅgāraka	m	1
upaniSri	upaniśri	v	1
parArDa	parārdha	mn	1
akzama	akṣama	adj	1
pradakziRIkf	pradakṣiṇīkṛ	v	1
sadya	sadya	m	1
anyatva	anyatva	n	1
anavacCinna	anavacchinna	adj	1
BUtAdi	bhūtādi	m	1
hasita	hasita	n	1
nizWa	niṣṭha	adj	1
codana	codana	fn	1
nirantara	nirantara	adj	1
aDivAsay	adhivāsay	v	1
cezwita	ceṣṭita	n	1
nirmama	nirmama	adj	1
DUmra	dhūmra	adj	1
upAnah	upānah	f	1
kuSIlava	kuśīlava	m	1
BAnumatI	bhānumatī	f	1
zawtriMSat	ṣaṭtriṁśat	f	1
caila	caila	n	1
ali	ali	m	1
vikriyA	vikriyā	f	1
ucCvAsa	ucchvāsa	m	1
nyagroDa	nyagrodha	m	2
citA	citā	f	1
saMdarSana	saṁdarśana	n	1
aSauca	aśauca	n	1
arRa	arṇa	m	1
azwamUrti	aṣṭamūrti	m	1
saPala	saphala	adj	1
Antara	āntara	adj	1
menA	menā	f	1
yaTArTa	yathārtha	adj	1
Akulita	ākulita	adj	1
samApatti	samāpatti	f	1
ASaNkA	āśaṅkā	f	1
Asava	āsava	m	1
nAhuza	nāhuṣa	m	1
AsvAda	āsvāda	m	1
nirBaya	nirbhaya	adj	1
mahIyas	mahīyas	adj	1
mandAra	mandāra	m	1
uparAga	uparāga	m	1
dIpti	dīpti	f	3
vaYcana	vañcana	fn	1
Bikzuka	bhikṣuka	m	1
cetana	cetana	adj	1
Canda	chanda	m	1
arbuda	arbuda	mn	1
avaDAraRa	avadhāraṇa	n	1
avaboDa	avabodha	m	1
udDAra	uddhāra	m	1
sopAna	sopāna	mn	1
pAdukA	pādukā	f	1
sauzupta	sauṣupta	n	1
avyAhata	avyāhata	adj	1
snAyu	snāyu	fn	1
SatarUpA	śatarūpā	f	1
helA	helā	f	1
Asanna	āsanna	adj	1
vaitaraRI	vaitaraṇī	f	1
Sarvavarman	śarvavarman	m	1
svarAj	svarāj	m	1
svarBAnu	svarbhānu	m	1
vyAqi	vyāḍi	m	1
girijA	girijā	f	1
svApa	svāpa	m	1
vyagra	vyagra	adj	1
raTyA	rathyā	f	1
lozwa	loṣṭa	mn	1
vipakza	vipakṣa	m	1
vanya	vanya	adj	1
gaRqa	gaṇḍa	mn	1
vAgyata	vāgyata	adj	1
pauza	pauṣa	m	1
vAdya	vādya	n	1
prauQa	prauḍha	adj	1
prasidDi	prasiddhi	f	1
mahendra	mahendra	m	1
raivata	raivata	m	1
Ih	īh	v	1
jalp	jalp	v	1
jakz	jakṣ	v	1
turvasu	turvasu	m	1
eD	edh	v	1
jaGanya	jaghanya	adj	1
anunI	anunī	v	1
utkzip	utkṣip	v	1
jAtIya	jātīya	adj	1
upapAday	upapāday	v	2
upalakzay	upalakṣay	v	2
pAdANguzWa	pādāṅguṣṭha	m	1
avaguRWay	avaguṇṭhay	v	1
pratyaBijYA	pratyabhijñā	v	1
avaDU	avadhū	v	1
jyotsnA	jyotsnā	f	1
las	las	v	1
saMkuYc	saṁkuñc	v	1
uparam	uparam	v	1
hetuka	hetuka	adj	1
dvAdaSAnta	dvādaśānta	n	1
vrAtya	vrātya	m	1
vikas	vikas	v	1
PAlguna	phālguna	m	1
vimuh	vimuh	v	1
saMsiD	saṁsidh	v	1
saMci	saṁci	v	2
samuddiS	samuddiś	v	1
kfzaka	kṛṣaka	m	1
SuSrUzu	śuśrūṣu	adj	1
akftrima	akṛtrima	adj	1
ulbaRa	ulbaṇa	adj	1
nizkriya	niṣkriya	adj	1
gardaBa	gardabha	m	2
saktu	saktu	m	1
kzetrika	kṣetrika	m	1
kUwasTa	kūṭastha	adj	1
anuSaya	anuśaya	m	2
virahita	virahita	adj	1
atIndriya	atīndriya	adj	1
pratyAhAra	pratyāhāra	m	1
pucCa	puccha	mn	1
antarAla	antarāla	n	1
kArttikI	kārttikī	f	1
prasena	prasena	m	1
prahARa	prahāṇa	n	1
samucita	samucita	adj	1
anvezaRa	anveṣaṇa	fn	1
arocaka	arocaka	m	1
BUrloka	bhūrloka	m	1
makAra	makāra	mn	1
veday	veday	v	1
samakza	samakṣa	adj	1
SvaSrU	śvaśrū	f	1
avaBAsay	avabhāsay	v	1
zaqviDa	ṣaḍvidha	adj	1
ayonija	ayonija	adj	1
vikAsa	vikāsa	m	1
cewI	ceṭī	f	1
SrIpati	śrīpati	m	1
Atreya	ātreya	m	1
narottama	narottama	m	2
prApay	prāpay	v	2
vicCid	vicchid	v	1
vAYCA	vāñchā	f	1
saMviS	saṁviś	v	1
aSmaka	aśmaka	m	1
tAlu	tālu	mn	1
trika	trika	n	2
samudAhf	samudāhṛ	v	1
raMhas	raṁhas	n	1
akanizWa	akaniṣṭha	m	1
kfttikA	kṛttikā	f	1
keSiDvaja	keśidhvaja	m	1
agamya	agamya	adj	1
pArameSvara	pārameśvara	adj	1
tandrA	tandrā	f	1
DaritrI	dharitrī	f	1
tAratamya	tāratamya	n	1
piNgala	piṅgala	adj	1
sevaka	sevaka	m	1
tatpuruza	tatpuruṣa	m	1
taptakfcCra	taptakṛcchra	mn	1
sudarSana	sudarśana	m	2
paYcadaSI	pañcadaśī	f	1
hastinApura	hastināpura	n	1
saMniDAna	saṁnidhāna	n	1
hAhA	hāhā	f	1
paricAraka	paricāraka	m	1
paritoza	paritoṣa	m	1
anyAya	anyāya	m	1
kAzAya	kāṣāya	n	1
gopura	gopura	n	1
kulIna	kulīna	adj	1
SuSrUzaRa	śuśrūṣaṇa	n	1
vyapadeSa	vyapadeśa	m	1
nimnagA	nimnagā	f	1
gahana	gahana	adj	1
nirmARa	nirmāṇa	mn	1
viPala	viphala	adj	1
viriYci	viriñci	m	1
nisarga	nisarga	m	1
kzapA	kṣapā	f	1
muKara	mukhara	adj	1
araRi	araṇi	f	1
praBAsa	prabhāsa	mn	1
puzpadanta	puṣpadanta	m	1
uparama	uparama	m	1
bAlacandrikA	bālacandrikā	f	1
vAstu	vāstu	n	1
cumb	cumb	v	1
jfmB	jṛmbh	v	2
nand	nand	v	1
alabDa	alabdha	adj	1
anusaMDA	anusaṁdhā	v	1
udagra	udagra	adj	1
ApyAyana	āpyāyana	n	1
ABIra	ābhīra	m	1
Anam	ānam	v	2
Aveday	āveday	v	1
AzAQa	āṣāḍha	m	1
unnI	unnī	v	1
ucca	ucca	adj	1
nizic	niṣic	v	1
caYcu	cañcu	mf	1
vaMSya	vaṁśya	m	1
varja	varja	adj	1
yavana	yavana	m	1
mahAmAtra	mahāmātra	m	1
sammantray	sammantray	v	1
dfkkriyA	dṛkkriyā	f	1
jIrRa	jīrṇa	adj	1
akARqa	akāṇḍa	adj	1
sidDAnta	siddhānta	m	1
saMjalpa	saṁjalpa	m	1
anurasa	anurasa	m	1
kalanA	kalanā	f	1
sAmba	sāmba	m	1
kAra	kāra	m	1
vyADita	vyādhita	adj	1
Bedin	bhedin	adj	1
maYjUzA	mañjūṣā	mf	1
maWa	maṭha	mn	1
vinivftti	vinivṛtti	f	1
gopAla	gopāla	m	2
nirJara	nirjhara	mn	1
nizeka	niṣeka	m	1
garutmant	garutmant	m	1
samudAya	samudāya	m	1
SiTila	śithila	adj	1
niHSaNka	niḥśaṅka	adj	1
krIqanaka	krīḍanaka	mn	1
kzatriyA	kṣatriyā	f	1
mfRAla	mṛṇāla	mn	1
mataMga	mataṁga	m	1
ullAsa	ullāsa	m	1
puRyAha	puṇyāha	n	1
SrIDara	śrīdhara	m	1
prAgBAra	prāgbhāra	m	1
BAzA	bhāṣā	f	1
BujaMgama	bhujaṁgama	m	1
grAmya	grāmya	adj	1
avaBAsa	avabhāsa	m	1
apakfz	apakṛṣ	v	1
Apatti	āpatti	f	1
vam	vam	v	1
AGAta	āghāta	m	1
AvAhana	āvāhana	n	1
yAmala	yāmala	n	1
yaTocita	yathocita	adj	1
yAcaka	yācaka	m	1
vAjIkaraRa	vājīkaraṇa	djan	1
revatI	revatī	f	1
laNGana	laṅghana	n	1
lopa	lopa	m	1
tilaka	tilaka	mn	1
vigarh	vigarh	v	1
vyatikrama	vyatikrama	m	1
BagaRa	bhagaṇa	m	1
samanvAgam	samanvāgam	v	1
suBadrA	subhadrā	f	1
kuhU	kuhū	f	1
kftaka	kṛtaka	adj	1
sPAra	sphāra	adj	1
aduzwa	aduṣṭa	adj	1
vaizRavI	vaiṣṇavī	f	1
saMjanana	saṁjanana	n	1
viDAyin	vidhāyin	adj	1
vinatA	vinatā	f	1
gulPa	gulpha	m	1
aniyama	aniyama	m	1
SoDaka	śodhaka	adj	1
anu	anu	m	1
anuSAsana	anuśāsana	n	1
gadADara	gadādhara	m	1
SAtavAhana	śātavāhana	m	1
kAruRika	kāruṇika	adj	1
kzata	kṣata	n	1
saMdaMSa	saṁdaṁśa	m	1
pratipAdana	pratipādana	n	1
paricArikA	paricārikā	f	1
aBijYa	abhijña	adj	1
pInasa	pīnasa	m	1
kAlasUtra	kālasūtra	mn	1
prakopa	prakopa	m	1
nizAda	niṣāda	m	1
aBUta	abhūta	adj	1
manojYa	manojña	adj	1
aByupagam	abhyupagam	v	1
udyuj	udyuj	v	1
upajan	upajan	v	1
upasaMhf	upasaṁhṛ	v	1
upakrama	upakrama	m	1
ullas	ullas	v	1
nizpiz	niṣpiṣ	v	1
cARUra	cāṇūra	m	1
avIci	avīci	mfn	1
utTAna	utthāna	n	1
suravanditA	suravanditā	f	1
hetutva	hetutva	n	1
AcaraRa	ācaraṇa	n	1
Anulomya	ānulomya	n	1
Apta	āpta	m	1
saMjIvaka	saṁjīvaka	m	1
rUpaRikA	rūpaṇikā	f	1
kakza	kakṣa	mf	2
kftAnta	kṛtānta	m	1
vaktf	vaktṛ	m	1
atIsAra	atīsāra	m	1
lAlasa	lālasa	adj	1
leKa	lekha	m	1
anucita	anucita	adj	1
jetavana	jetavana	n	1
satyavrata	satyavrata	m	1
apagama	apagama	m	1
sAhAyya	sāhāyya	n	1
BUmipAla	bhūmipāla	m	1
Bogin	bhogin	m	1
vaidehaka	vaidehaka	m	1
nirbanDa	nirbandha	m	1
aByupAya	abhyupāya	m	1
gomAyu	gomāyu	m	1
nirvikAra	nirvikāra	adj	1
nicaya	nicaya	m	1
gata	gata	n	1
kzAnti	kṣānti	f	1
praBUta	prabhūta	adj	1
SvayaTu	śvayathu	m	1
pudgala	pudgala	m	1
ditija	ditija	m	1
cApala	cāpala	n	1
paitfka	paitṛka	adj	1
balAhaka	balāhaka	m	1
avacCeda	avaccheda	m	1
pravAsa	pravāsa	m	1
avazwamBa	avaṣṭambha	m	1
uttarottara	uttarottara	adj	1
udDaraRa	uddharaṇa	n	1
AKu	ākhu	m	1
Ahnika	āhnika	n	1
anupraviS	anupraviś	v	1
vAmA	vāmā	f	1
avanam	avanam	v	1
avaropay	avaropay	v	1
trijagant	trijagant	n	1
vAday	vāday	v	1
jAqya	jāḍya	n	1
pratyupasTA	pratyupasthā	v	1
Darmanandana	dharmanandana	m	1
pallI	pallī	f	1
dantin	dantin	m	1
caturTI	caturthī	f	1
samBoga	sambhoga	m	1
aBigamana	abhigamana	n	1
mamatva	mamatva	n	1
hiraRyaka	hiraṇyaka	mn	1
sahasrAnIka	sahasrānīka	m	1
pAvay	pāvay	v	1
sAdara	sādara	adj	1
aByASa	abhyāśa	m	1
aurasa	aurasa	m	1
vyatireka	vyatireka	m	1
vyAKyAna	vyākhyāna	n	1
akAraRa	akāraṇa	adj	1
vidyeSvara	vidyeśvara	m	1
KARqava	khāṇḍava	mn	1
akzayya	akṣayya	adj	1
ajamIQa	ajamīḍha	m	1
anAtman	anātman	m	1
anupUrva	anupūrva	adj	1
kAntAra	kāntāra	mn	1
vIci	vīci	mf	1
aprakASa	aprakāśa	adj	1
bAhulya	bāhulya	n	1
kitava	kitava	m	1
prahva	prahva	adj	1
kujamBa	kujambha	m	1
Gaw	ghaṭ	v	1
glAni	glāni	f	1
nIvi	nīvi	f	1
nairAtmya	nairātmya	n	1
amUrta	amūrta	adj	1
nAyikA	nāyikā	f	1
nirmAlya	nirmālya	n	1
vigal	vigal	v	1
vinirgam	vinirgam	v	1
pratibimbita	pratibimbita	adj	1
camatkAra	camatkāra	m	1
saMkram	saṁkram	v	1
avalepa	avalepa	m	1
vyaYj	vyañj	v	1
Acamana	ācamana	n	1
hrAsa	hrāsa	m	1
azwakA	aṣṭakā	f	1
asaNga	asaṅga	m	1
asteya	asteya	mn	1
citravarRa	citravarṇa	m	1
asmitA	asmitā	f	1
Darmatanaya	dharmatanaya	m	1
asvatantra	asvatantra	adj	1
AvasaTa	āvasatha	m	1
kanizWA	kaniṣṭhā	f	1
ilAvfta	ilāvṛta	n	1
raji	raji	m	1
ramaRa	ramaṇa	m	1
aguru	aguru	mn	1
vapra	vapra	mn	1
atireka	atireka	m	1
rAjagfha	rājagṛha	n	1
saMvarta	saṁvarta	m	1
yaTArha	yathārha	adj	1
anuguRa	anuguṇa	adj	1
mahAraurava	mahāraurava	m	1
kartavya	kartavya	n	1
karmendriya	karmendriya	n	1
kalpana	kalpana	n	1
tiryagyoni	tiryagyoni	f	1
duHKAnta	duḥkhānta	m	1
saMdeSa	saṁdeśa	m	1
anvarTa	anvartha	adj	1
apavAda	apavāda	m	1
nirbIja	nirbīja	adj	1
nibanDana	nibandhana	n	1
mantreSvara	mantreśvara	m	1
SrAdDin	śrāddhin	adj	1
DIvara	dhīvara	m	1
DvaMsa	dhvaṁsa	m	1
narman	narman	n	1
upalamBa	upalambha	m	1
upasarga	upasarga	m	1
vikawa	vikaṭa	adj	1
viGAta	vighāta	m	1
arpaRa	arpaṇa	n	1
udAharaRa	udāharaṇa	n	1
udayana	udayana	m	1
AmarSa	āmarśa	m	1
azwAvakra	aṣṭāvakra	m	1
icCu	icchu	adj	1
varAka	varāka	adj	1
varjana	varjana	n	1
ruru	ruru	m	1
rUpatva	rūpatva	n	1
tumburu	tumburu	m	1
trayodaSI	trayodaśī	f	1
dustara	dustara	adj	1
Darmaja	dharmaja	m	1
suzupta	suṣupta	n	1
dantakAzWa	dantakāṣṭha	n	1
spandana	spandana	n	1
hfllAsa	hṛllāsa	m	1
