slp1	iast	pos	period_spread
darpaRa	darpaṇa	m	1
Durya	dhurya	m	1
jayantI	jayantī	f	1
kimpuruza	kimpuruṣa	mn	1
kzatriyA	kṣatriyā	f	1
mUrCana	mūrchana	fn	1
nIlAYjana	nīlāñjana	n	1
PAlguna	phālguna	m	1
pramaTa	pramatha	m	1
praRASana	praṇāśana	adj	1
pUrvokta	pūrvokta	adj	1
saMgati	saṁgati	f	1
sUtarAja	sūtarāja	m	1
svarUpin	svarūpin	adj	1
varja	varja	adj	1
vidAha	vidāha	m	1
Aja	āja	adj	1
anasUyA	anasūyā	f	1
apI	apī	v	1
atasI	atasī	f	1
avaBAsay	avabhāsay	v	1
Ayati	āyati	f	1
candrikA	candrikā	f	1
dAya	dāya	m	1
dvijanman	dvijanman	djma	1
gaReSvara	gaṇeśvara	m	1
jalaDi	jaladhi	m	1
kandarpa	kandarpa	m	1
kawaka	kaṭaka	mn	1
mAlatI	mālatī	f	1
napAt	napāt	m	1
nikumBa	nikumbha	m	1
nIlakaRWa	nīlakaṇṭha	m	1
niraYjana	nirañjana	adj	1
paYjara	pañjara	mn	1
pittAsra	pittāsra	n	1
sAD	sādh	v	1
sAmba	sāmba	m	1
saMruD	saṁrudh	v	1
samuKa	samukha	adj	1
sTaulya	sthaulya	n	1
sTAyin	sthāyin	adj	1
udyuj	udyuj	v	1
vairin	vairin	m	1
varzABU	varṣābhū	f	1
vetana	vetana	n	1
vfScika	vṛścika	m	1
aikya	aikya	n	1
Amoda	āmoda	m	1
avasara	avasara	m	1
BairavI	bhairavī	f	1
BUBft	bhūbhṛt	m	1
brahmaRaspati	brahmaṇaspati	m	1
daDIca	dadhīca	m	1
gAna	gāna	n	1
gavAkza	gavākṣa	m	1
jambuka	jambuka	m	1
kuwI	kuṭī	f	1
mArutAtmaja	mārutātmaja	m	1
mAtAmaha	mātāmaha	m	1
mAyin	māyin	adj	1
nizpiz	niṣpiṣ	v	1
paricAraka	paricāraka	m	1
piRqapAta	piṇḍapāta	m	1
pravAha	pravāha	m	1
saBya	sabhya	m	1
saMniveSa	saṁniveśa	m	1
sampradAya	sampradāya	m	1
spazwa	spaṣṭa	adj	1
sudAnu	sudānu	adj	1
upasaMhf	upasaṁhṛ	v	1
vaicitrya	vaicitrya	n	1
vivad	vivad	v	1
yaTocita	yathocita	adj	1
yauvarAjya	yauvarājya	n	1
akuSala	akuśala	adj	1
ApyA	āpyā	v	1
Ara	āra	mn	1
ASAs	āśās	v	1
avaSya	avaśya	adj	1
Bogin	bhogin	m	1
haryaSva	haryaśva	m	1
kAlakUwa	kālakūṭa	mn	1
kaMDara	kaṁdhara	mf	1
maheSAnI	maheśānī	f	1
medA	medā	f	1
mI	mī	v	1
mudray	mudray	v	1
nirmama	nirmama	adj	1
nisarga	nisarga	m	1
parigam	parigam	v	1
pAwalA	pāṭalā	f	1
piRyAka	piṇyāka	mn	1
prakawa	prakaṭa	adj	1
pratisAray	pratisāray	v	1
pratna	pratna	adj	1
puRyatama	puṇyatama	adj	1
rAjAvarta	rājāvarta	mn	1
raktacandana	raktacandana	n	1
rAmA	rāmā	f	1
SaiTilya	śaithilya	n	1
samAja	samāja	m	1
saMgrAhin	saṁgrāhin	adj	1
SaMsa	śaṁsa	m	1
zaRQa	ṣaṇḍha	m	1
zawka	ṣaṭka	n	1
saura	saura	adj	1
SeKara	śekhara	m	1
svarBAnu	svarbhānu	m	1
svIkf	svīkṛ	v	1
tarala	tarala	adj	1
tiktaka	tiktaka	adj	1
trilocana	trilocana	m	1
unmeza	unmeṣa	m	1
vikriyA	vikriyā	f	1
yoginI	yoginī	f	1
anAvfzwi	anāvṛṣṭi	f	1
antaHkaraRa	antaḥkaraṇa	n	1
azwAvakra	aṣṭāvakra	m	1
atIndriya	atīndriya	adj	1
avajYA	avajñā	f	1
Avap	āvap	v	1
cUrRaka	cūrṇaka	n	1
dasra	dasra	m	1
devatya	devatya	adj	1
gaReSa	gaṇeśa	m	1
havyavAha	havyavāha	m	1
iBa	ibha	m	1
kAlarAtri	kālarātri	f	1
kambala	kambala	mn	1
kawAkza	kaṭākṣa	m	1
kAtara	kātara	adj	1
manus	manus	m	1
mAnuzya	mānuṣya	n	1
nAmaka	nāmaka	adj	1
nUtana	nūtana	adj	1
prahARa	prahāṇa	n	1
pratIti	pratīti	f	1
saptaka	saptaka	n	1
trikawu	trikaṭu	mn	1
ucCeda	uccheda	m	1
vena	vena	m	1
vikas	vikas	v	1
viSAlA	viśālā	f	1
vfzaBaDvaja	vṛṣabhadhvaja	m	1
vyapadeSa	vyapadeśa	m	1
yAman	yāman	n	1
Acamana	ācamana	n	1
ADAna	ādhāna	n	1
aduzwa	aduṣṭa	adj	1
Agas	āgas	n	1
ajAji	ajāji	f	1
Atapatra	ātapatra	n	1
gfhin	gṛhin	m	1
indranIla	indranīla	mn	1
jAgaraRa	jāgaraṇa	n	1
karmendriya	karmendriya	n	1
kASmarya	kāśmarya	mfn	1
ketakI	ketakī	f	1
mfq	mṛḍ	v	1
naimittika	naimittika	adj	1
nikara	nikara	m	1
niyati	niyati	f	1
prAnta	prānta	mn	1
rAjagfha	rājagṛha	n	1
rAjI	rājī	f	1
saMkram	saṁkram	v	1
saMkrAnti	saṁkrānti	f	1
sammantray	sammantray	v	1
saMsTiti	saṁsthiti	f	1
UrDvaretas	ūrdhvaretas	adj	1
vaikArika	vaikārika	adj	1
vali	vali	mf	1
vAraka	vāraka	m	1
virahita	virahita	adj	1
aBijYa	abhijña	adj	1
aBIz	abhīṣ	v	1
aByupagam	abhyupagam	v	1
AGAta	āghāta	m	1
ambuDi	ambudhi	m	1
aNkola	aṅkola	mf	1
apekza	apekṣa	adj	1
AtmIya	ātmīya	adj	1
atya	atya	m	1
AveSa	āveśa	m	1
avidita	avidita	adj	1
Avika	āvika	adj	1
citrA	citrā	f	1
cUrRIkf	cūrṇīkṛ	v	1
dArQya	dārḍhya	n	1
dauhitra	dauhitra	m	1
drAvaRa	drāvaṇa	n	1
durBaga	durbhaga	adj	1
gadyARa	gadyāṇa	mn	1
garva	garva	m	1
jA	jā	adj	1
kaustuBa	kaustubha	mn	1
marutvat	marutvat	adj	1
mUzika	mūṣika	m	1
nAhuza	nāhuṣa	m	1
nfsiMha	nṛsiṁha	m	1
piDAna	pidhāna	n	1
piRqikA	piṇḍikā	f	1
praBAsa	prabhāsa	mn	1
pravAda	pravāda	m	1
puroqASa	puroḍāśa	m	1
sAkzya	sākṣya	n	1
saMcUrRay	saṁcūrṇay	v	1
snehana	snehana	n	1
SoRa	śoṇa	adj	1
tiroDA	tirodhā	v	1
vaiSvadeva	vaiśvadeva	n	1
veDaka	vedhaka	adj	1
vicetas	vicetas	adj	1
yAjana	yājana	n	1
aByupAya	abhyupāya	m	1
anu	anu	m	1
anumantray	anumantray	v	1
apas	apas	n	1
Apti	āpti	f	1
AzAQa	āṣāḍha	m	1
balAsa	balāsa	m	1
Bavitf	bhavitṛ	adj	1
DizRya	dhiṣṇya	n	1
haimavatI	haimavatī	f	1
hala	hala	mn	1
jAra	jāra	m	1
pAlASa	pālāśa	adj	1
piRqay	piṇḍay	v	1
sama	sama	adj	1
sarala	sarala	m	1
SfNgin	śṛṅgin	mfn	1
tumburu	tumburu	m	1
upahvA	upahvā	v	1
upasaMhAra	upasaṁhāra	m	1
upAsana	upāsana	fn	1
vinirgam	vinirgam	v	1
yavasa	yavasa	mn	1
AkUti	ākūti	f	1
anupapatti	anupapatti	f	1
BaR	bhaṇ	v	1
dayitA	dayitā	f	1
GfRA	ghṛṇā	f	1
janasTAna	janasthāna	n	1
kawPala	kaṭphala	mn	1
lakzman	lakṣman	n	1
mahodara	mahodara	m	1
mAlava	mālava	m	1
mfti	mṛti	f	1
nah	nah	v	1
narottama	narottama	m	1
nimbU	nimbū	f	1
nirJara	nirjhara	mn	1
nivAraRa	nivāraṇa	adj	1
pariBava	paribhava	m	1
prahva	prahva	adj	1
prasara	prasara	m	1
rasakarman	rasakarman	n	1
revat	revat	adj	1
fgveda	ṛgveda	m	1
sAmudra	sāmudra	n	1
SArNga	śārṅga	n	1
sauBaga	saubhaga	n	1
svastika	svastika	m	1
vainya	vainya	m	1
vawI	vaṭī	f	1
yAtanA	yātanā	f	1
AhavanIya	āhavanīya	m	1
akzama	akṣama	adj	1
cezwita	ceṣṭita	n	1
dUtI	dūtī	f	1
dyumat	dyumat	adj	1
gozWI	goṣṭhī	f	1
hartf	hartṛ	m	1
havizmat	haviṣmat	adj	1
kArSya	kārśya	n	1
kumBaka	kumbhaka	mn	1
marakata	marakata	mn	1
payasvinI	payasvinī	f	1
praBAvatI	prabhāvatī	f	1
pracetas	pracetas	adj	1
pralip	pralip	v	1
puYja	puñja	m	1
sAmanta	sāmanta	m	1
samAveSa	samāveśa	m	1
sammiSra	sammiśra	adj	1
SvetA	śvetā	f	1
udDaraRa	uddharaṇa	n	1
utTApana	utthāpana	fn	1
varjana	varjana	n	1
vedAnta	vedānta	m	1
vikala	vikala	adj	1
vimarSa	vimarśa	m	1
viprayoga	viprayoga	m	1
yu	yu	v	1
aBimAnin	abhimānin	adj	1
aByukz	abhyukṣ	v	1
aharniSa	aharniśa	n	1
Alip	ālip	v	1
araRi	araṇi	f	1
Aya	āya	m	1
balaBadra	balabhadra	m	1
ekIBU	ekībhū	v	1
gAtu	gātu	m	1
kisalaya	kisalaya	mn	1
lokapitAmaha	lokapitāmaha	m	1
maGa	magha	mn	1
mataMga	mataṁga	m	1
nirbanDa	nirbandha	m	1
prasAdana	prasādana	adj	1
prauQa	prauḍha	adj	1
rocanA	rocanā	f	1
sahasrin	sahasrin	adj	1
saptAha	saptāha	m	1
skand	skand	v	1
svizwakft	sviṣṭakṛt	adj	1
trayodaSI	trayodaśī	f	1
triloka	triloka	n	1
UDas	ūdhas	n	1
udvAha	udvāha	m	1
unnI	unnī	v	1
upendra	upendra	m	1
vAjIkaraRa	vājīkaraṇa	djan	1
vyatireka	vyatireka	m	1
aBimfS	abhimṛś	v	1
aBizecana	abhiṣecana	n	1
atireka	atireka	m	1
BUmipAla	bhūmipāla	m	1
cumbana	cumbana	n	1
durnAman	durnāman	fn	1
gArhapatya	gārhapatya	m	1
jarAyu	jarāyu	mn	1
jU	jū	v	1
mAlyavant	mālyavant	m	1
nirdoza	nirdoṣa	adj	1
padmAvatI	padmāvatī	f	1
parizkAra	pariṣkāra	m	1
pAvay	pāvay	v	1
prajAti	prajāti	f	1
priyatama	priyatama	adj	1
pUtanA	pūtanā	f	1
rAvaRi	rāvaṇi	m	1
samaNgA	samaṅgā	f	1
samBoga	sambhoga	m	1
sidDArTa	siddhārtha	adj	1
sImA	sīmā	f	1
SfgAla	śṛgāla	m	1
trinetra	trinetra	m	1
tura	tura	adj	1
vaktf	vaktṛ	m	1
vasumatI	vasumatī	f	1
vetAla	vetāla	m	1
viDavA	vidhavā	f	1
vizvaYc	viṣvañc	adj	1
ADi	ādhi	m	1
ADyAtmika	ādhyātmika	adj	1
Adru	ādru	v	1
ali	ali	m	1
AmnAya	āmnāya	m	1
anyAya	anyāya	m	1
apiDA	apidhā	v	1
asAra	asāra	adj	1
azwaviDa	aṣṭavidha	adj	1
bahala	bahala	adj	1
Bavizya	bhaviṣya	adj	1
camasa	camasa	m	1
cumb	cumb	v	1
harivat	harivat	adj	1
hasita	hasita	n	1
kuRqalI	kuṇḍalī	f	1
majjA	majjā	f	1
prAR	prāṇ	v	1
prastAva	prastāva	m	1
puzparAga	puṣparāga	mn	1
rADA	rādhā	f	1
saMkuYc	saṁkuñc	v	1
sidDAnta	siddhānta	m	1
suzwuti	suṣṭuti	f	1
ucCraya	ucchraya	m	1
udAharaRa	udāharaṇa	n	1
varUTa	varūtha	n	1
vAstu	vāstu	n	1
vetasa	vetasa	m	1
vikrayin	vikrayin	adj	1
vizwamBin	viṣṭambhin	adj	1
yakzma	yakṣma	m	1
ameDya	amedhya	n	1
anuSaya	anuśaya	m	1
ASaNk	āśaṅk	v	1
hrAsa	hrāsa	m	1
Kalla	khalla	mn	1
kzIroda	kṣīroda	m	1
mallikA	mallikā	f	1
pariDi	paridhi	m	1
samprApti	samprāpti	f	1
saMSoDay	saṁśodhay	v	1
sTAlikA	sthālikā	f	1
ukTya	ukthya	adj	1
upanayana	upanayana	n	1
vaitaraRI	vaitaraṇī	f	1
vijana	vijana	n	1
vilip	vilip	v	1
vivakz	vivakṣ	v	1
vyaYj	vyañj	v	1
yajurveda	yajurveda	m	1
aDyApana	adhyāpana	n	1
Ala	āla	n	1
Bawa	bhaṭa	m	1
Cada	chada	m	1
codana	codana	fn	1
iDma	idhma	mn	1
kuliSa	kuliśa	mn	1
kunawI	kunaṭī	f	1
masfRa	masṛṇa	adj	1
nairfta	nairṛta	m	1
nArikela	nārikela	mn	1
nizkriya	niṣkriya	adj	1
pArijAta	pārijāta	m	1
parijYA	parijñā	v	1
praRiDi	praṇidhi	m	1
pfc	pṛc	v	1
saMketa	saṁketa	m	1
saMprayoga	saṁprayoga	m	1
samSozay	samśoṣay	v	1
samudAya	samudāya	m	1
sIDu	sīdhu	mfn	1
SiMSapA	śiṁśapā	mf	1
turIya	turīya	adj	1
vapA	vapā	f	1
vijYapay	vijñapay	v	1
aBivyakti	abhivyakti	f	1
aBivyaYj	abhivyañj	v	1
ABf	ābhṛ	v	1
aByarTay	abhyarthay	v	1
amAvAsI	amāvāsī	f	1
antarAla	antarāla	n	1
antevAsin	antevāsin	m	1
anvezaRa	anveṣaṇa	fn	1
asaNga	asaṅga	m	1
budbuda	budbuda	mn	1
cApala	cāpala	n	1
daurganDya	daurgandhya	n	1
devay	devay	v	1
deya	deya	n	1
DmAna	dhmāna	n	1
ekArRava	ekārṇava	mn	1
gomeda	gomeda	mn	1
kastUrI	kastūrī	f	1
kavala	kavala	mn	1
mandAra	mandāra	m	1
nirmuKa	nirmukha	adj	1
nirvikalpa	nirvikalpa	adj	1
nizWa	niṣṭha	adj	1
parus	parus	n	1
peya	peya	n	1
PaRin	phaṇin	m	1
powalI	poṭalī	mf	1
sAdara	sādara	adj	1
tarjanI	tarjanī	f	1
trikawuka	trikaṭuka	n	1
triSiras	triśiras	m	1
vArAha	vārāha	adj	1
viPala	viphala	adj	1
vIsarpa	vīsarpa	m	1
vizkamBa	viṣkambha	m	1
vfjana	vṛjana	n	1
vyuzwi	vyuṣṭi	f	1
yajatra	yajatra	adj	1
aBikram	abhikram	v	1
anubrU	anubrū	v	1
anumati	anumati	f	1
aurasa	aurasa	m	1
avaDU	avadhū	v	1
avijYAta	avijñāta	adj	1
Bikzuka	bhikṣuka	m	1
divArAtra	divārātra	m	1
indragopa	indragopa	mn	1
KaRqay	khaṇḍay	v	1
lehay	lehay	v	1
muktAPala	muktāphala	n	1
nAgavallI	nāgavallī	f	1
narman	narman	n	1
navamI	navamī	f	1
pataga	pataga	m	1
puwana	puṭana	n	1
puway	puṭay	v	1
rakzay	rakṣay	v	1
samApatti	samāpatti	f	1
SatAhvA	śatāhvā	mf	1
SAWya	śāṭhya	n	1
Srauta	śrauta	adj	1
suganDa	sugandha	adj	1
sumitrA	sumitrā	f	1
svarjikA	svarjikā	mf	1
svarRamAkzika	svarṇamākṣika	n	1
uccAra	uccāra	m	1
udDAra	uddhāra	m	1
upAyA	upāyā	v	1
vAdya	vādya	n	1
vArya	vārya	n	1
vazawkAra	vaṣaṭkāra	m	1
vawikA	vaṭikā	f	1
akAra	akāra	m	1
amuka	amuka	adj	1
arpaRa	arpaṇa	n	1
audumbara	audumbara	adj	1
aurva	aurva	m	1
ayaskAnta	ayaskānta	mn	1
baladeva	baladeva	m	1
BUman	bhūman	m	1
BUtAdi	bhūtādi	m	1
cANgerI	cāṅgerī	f	1
citrakUwa	citrakūṭa	m	1
damanaka	damanaka	m	1
gaBIra	gabhīra	adj	1
jAtya	jātya	adj	1
kusumBa	kusumbha	mn	1
lABin	lābhin	adj	1
leKa	lekha	m	1
nalikA	nalikā	f	1
nimi	nimi	m	1
nimnagA	nimnagā	f	1
niyAmaka	niyāmaka	adj	1
paricaya	paricaya	m	1
piSaNga	piśaṅga	adj	1
pratibimba	pratibimba	mn	1
saDasTa	sadhastha	n	1
sadyojAta	sadyojāta	m	1
Saktideva	śaktideva	m	1
sAmaveda	sāmaveda	m	1
saMgrahaRa	saṁgrahaṇa	n	1
saMvad	saṁvad	v	1
sarjarasa	sarjarasa	mn	1
sarpAkzI	sarpākṣī	f	1
SrIkaRWa	śrīkaṇṭha	m	1
sUra	sūra	m	1
svacCanda	svacchanda	adj	1
tUla	tūla	mn	1
uparama	uparama	m	1
vaSIkf	vaśīkṛ	v	1
vyApAday	vyāpāday	v	1
vyatikara	vyatikara	m	1
aBiSaMs	abhiśaṁs	v	1
agaru	agaru	mn	1
Avarjay	āvarjay	v	1
avasA	avasā	v	1
BAzaRa	bhāṣaṇa	n	1
caraka	caraka	m	1
garBadruti	garbhadruti	f	1
gopura	gopura	n	1
hArIta	hārīta	m	1
hiraRyAkza	hiraṇyākṣa	m	1
kawAha	kaṭāha	mn	1
mARqavya	māṇḍavya	m	1
muRqI	muṇḍī	f	1
nIlikA	nīlikā	f	1
piSuna	piśuna	adj	1
pratyAhAra	pratyāhāra	m	1
rAjavAhana	rājavāhana	m	1
samarcay	samarcay	v	1
satyaBAmA	satyabhāmā	f	1
SUlapARi	śūlapāṇi	m	1
sUtendra	sūtendra	mn	1
tveza	tveṣa	adj	1
viSva	viśva	n	1
aBijYAna	abhijñāna	n	1
aBivand	abhivand	v	1
Alambana	ālambana	n	1
atirAtra	atirātra	m	1
avaDAna	avadhāna	n	1
AvAhana	āvāhana	n	1
bArhata	bārhata	adj	1
darSata	darśata	adj	1
DAnyABra	dhānyābhra	n	1
DfzRu	dhṛṣṇu	adj	1
kajjala	kajjala	n	1
kaRqUti	kaṇḍūti	f	1
KAdira	khādira	adj	1
kfzwi	kṛṣṭi	f	1
kutsa	kutsa	m	1
mahadvat	mahadvat	adj	1
mahAmAyA	mahāmāyā	f	1
nirmAlya	nirmālya	n	1
pANkta	pāṅkta	adj	1
prAdeSa	prādeśa	m	1
Saiva	śaiva	adj	1
saMhati	saṁhati	f	1
spandana	spandana	n	1
traizwuBa	traiṣṭubha	adj	1
tutTaka	tutthaka	n	1
viBeda	vibheda	m	1
viklava	viklava	adj	1
aBizwi	abhiṣṭi	f	1
Asanna	āsanna	adj	1
Atyantika	ātyantika	adj	1
Avezway	āveṣṭay	v	1
Bagna	bhagna	n	1
BasmIkf	bhasmīkṛ	v	1
caila	caila	n	1
daRqanIti	daṇḍanīti	f	1
daSAnana	daśānana	m	1
DAnA	dhānā	f	1
Dauta	dhauta	adj	1
gantf	gantṛ	adj	1
garBASaya	garbhāśaya	m	1
kAntaloha	kāntaloha	n	1
karzaka	karṣaka	mn	1
kftaka	kṛtaka	adj	1
kzIrin	kṣīrin	m	1
las	las	v	1
lavaMga	lavaṁga	n	1
mUzikA	mūṣikā	f	1
pariSuD	pariśudh	v	1
paryaw	paryaṭ	v	1
prakopaRa	prakopaṇa	adj	1
pravAsa	pravāsa	m	1
ruSat	ruśat	adj	1
saMvezway	saṁveṣṭay	v	1
stanayitnu	stanayitnu	m	1
waNka	ṭaṅka	mn	1
tatpuruza	tatpuruṣa	m	1
tuvi	tuvi	adj	1
ujjayinI	ujjayinī	f	1
vipakza	vipakṣa	m	1
aDidaivata	adhidaivata	n	1
alabDa	alabdha	adj	1
amBoDi	ambhodhi	m	1
avaboDa	avabodha	m	1
candrArka	candrārka	mn	1
cumbaka	cumbaka	mn	1
cyAvay	cyāvay	v	1
gfhiRI	gṛhiṇī	f	1
hAhA	hāhā	f	1
haMsapAdI	haṁsapādī	f	1
indrAvaruRa	indrāvaruṇa	m	1
kAru	kāru	m	1
maha	maha	adj	1
melana	melana	n	1
pAMSu	pāṁśu	m	1
paYcadaSI	pañcadaśī	f	1
paristf	paristṛ	v	1
praBeda	prabheda	m	1
praDam	pradham	v	1
puMstva	puṁstva	n	1
rohita	rohita	m	1
rumaRvant	rumaṇvant	m	1
saMniDAna	saṁnidhāna	n	1
samplava	samplava	m	1
sanaka	sanaka	m	1
SaNKinI	śaṅkhinī	f	1
smArta	smārta	adj	1
SfNgI	śṛṅgī	f	1
sTAlIpAka	sthālīpāka	mn	1
syand	syand	v	1
tAdAtmya	tādātmya	n	1
tuvara	tuvara	adj	1
tvadviDa	tvadvidha	adj	1
udGAway	udghāṭay	v	1
Uh	ūh	v	1
upADi	upādhi	m	1
upavIta	upavīta	n	1
upavItin	upavītin	adj	1
vAjay	vājay	v	1
vanikA	vanikā	f	1
vanopala	vanopala	mn	1
vArttika	vārttika	m	1
vIci	vīci	mf	1
vyAKyAna	vyākhyāna	n	1
yavAnI	yavānī	f	1
adabDa	adabdha	adj	1
aDokzaja	adhokṣaja	m	1
aNgIkf	aṅgīkṛ	v	1
avimukta	avimukta	mn	1
catuzpAd	catuṣpād	m	1
drazwf	draṣṭṛ	m	1
hUti	hūti	f	1
Ir	īr	v	1
keSin	keśin	m	1
kzud	kṣud	v	1
kuraNga	kuraṅga	m	1
maheSvarI	maheśvarī	f	1
mfRmaya	mṛṇmaya	adj	1
nirvikAra	nirvikāra	adj	1
nizeka	niṣeka	m	1
paRi	paṇi	m	1
pratApay	pratāpay	v	1
puMnAga	puṁnāga	m	1
saptaparRa	saptaparṇa	m	1
sarayU	sarayū	f	1
sarja	sarja	m	1
Slezmala	śleṣmala	adj	1
SfNgAra	śṛṅgāra	m	1
stamBana	stambhana	n	1
svApa	svāpa	m	1
tiktA	tiktā	f	1
vasantaka	vasantaka	m	1
vilepay	vilepay	v	1
vraSc	vraśc	v	1
adatta	adatta	adj	1
ahetu	ahetu	m	1
arasa	arasa	adj	1
girijA	girijā	f	1
hotrA	hotrā	f	1
jAgrant	jāgrant	mn	1
jani	jani	f	1
janitf	janitṛ	m	1
jetavana	jetavana	n	1
karkawa	karkaṭa	m	1
kowara	koṭara	mn	1
kUpikA	kūpikā	f	1
lUtA	lūtā	f	1
nimbuka	nimbuka	m	1
pradAyin	pradāyin	adj	1
prASay	prāśay	v	1
prayas	prayas	n	1
raGu	raghu	m	1
rasanA	rasanā	f	1
sADarmya	sādharmya	n	1
SaktipAta	śaktipāta	m	1
tfca	tṛca	mn	1
upasad	upasad	v	1
vapra	vapra	mn	1
varRya	varṇya	adj	1
vawaka	vaṭaka	mfn	1
vikawa	vikaṭa	adj	1
viplava	viplava	m	1
viSoDana	viśodhana	adj	1
aByupagama	abhyupagama	m	1
AcaraRa	ācaraṇa	n	1
Akulita	ākulita	adj	1
AliK	ālikh	v	1
amUrta	amūrta	adj	1
anAtman	anātman	m	1
ASaNkA	āśaṅkā	f	1
ASramin	āśramin	adj	1
azwottaraSata	aṣṭottaraśata	n	1
auzaDi	auṣadhi	f	1
buDna	budhna	mn	1
CagaRa	chagaṇa	mn	1
cUqAmaRi	cūḍāmaṇi	m	1
DmApay	dhmāpay	v	1
dvaMdvay	dvaṁdvay	v	1
dvezas	dveṣas	n	1
dyut	dyut	v	1
kaRwakArI	kaṇṭakārī	f	1
mahApadma	mahāpadma	m	1
mAzaka	māṣaka	mn	1
masUrI	masūrī	mf	1
nAgabalA	nāgabalā	f	1
nirDana	nirdhana	adj	1
padmA	padmā	f	1
pAzaRqa	pāṣaṇḍa	m	1
pragATa	pragātha	m	1
prASana	prāśana	n	1
rAjayakzman	rājayakṣman	m	1
raktavarga	raktavarga	m	1
raurava	raurava	mn	1
rikTa	riktha	n	1
fzva	ṛṣva	adj	1
SailAdi	śailādi	m	1
samBUti	sambhūti	f	1
samuccaya	samuccaya	m	1
SozaRa	śoṣaṇa	n	1
SuklatIrTa	śuklatīrtha	n	1
vAjasAti	vājasāti	f	1
yAjyA	yājyā	f	1
yuvatI	yuvatī	f	1
aprakASa	aprakāśa	adj	1
azwANga	aṣṭāṅga	mn	1
baBru	babhru	adj	1
cakrin	cakrin	m	1
cUlikA	cūlikā	mfn	1
gata	gata	n	1
indrayava	indrayava	mn	1
karkowI	karkoṭī	f	1
kaT	kath	v	1
mand	mand	v	1
mAruti	māruti	m	1
menA	menā	f	1
nizpIqay	niṣpīḍay	v	1
nfmRa	nṛmṇa	n	1
paitfka	paitṛka	adj	1
pariBAvay	paribhāvay	v	1
sA	sā	v	1
samaBye	samabhye	v	1
saMdaMSa	saṁdaṁśa	m	1
saptadaSan	saptadaśan	adj	1
saroja	saroja	n	1
sinDUtTa	sindhūttha	n	1
snuh	snuh	f	1
SrIdatta	śrīdatta	m	1
svAsTya	svāsthya	n	1
vArAhI	vārāhī	f	1
vAS	vāś	v	1
vAstuka	vāstuka	mn	1
vidviz	vidviṣ	adj	1
vigal	vigal	v	1
yajata	yajata	adj	1
aBUta	abhūta	adj	1
aktu	aktu	m	1
anaDyAya	anadhyāya	m	1
ASay	āśay	v	1
DvaMsa	dhvaṁsa	m	1
divodAsa	divodāsa	m	1
kAverI	kāverī	f	1
Kani	khani	f	1
kzmA	kṣmā	f	1
kzupa	kṣupa	m	1
kuhU	kuhū	f	1
lakuca	lakuca	m	1
mahauzaDI	mahauṣadhī	f	1
mahitva	mahitva	n	1
mAMsI	māṁsī	f	1
mukunda	mukunda	m	1
nicula	nicula	m	1
parameSa	parameśa	m	1
pippala	pippala	m	1
praboDa	prabodha	m	1
praRud	praṇud	adj	1
prota	prota	adj	1
pfSni	pṛśni	f	1
samad	samad	f	1
sattA	sattā	f	1
SraizWya	śraiṣṭhya	n	1
SfNKalA	śṛṅkhalā	f	1
uttAray	uttāray	v	1
varRaka	varṇaka	adj	1
vartana	vartana	n	1
yAtay	yātay	v	1
anuvac	anuvac	v	1
aSudDi	aśuddhi	f	1
avaDAraRa	avadhāraṇa	n	1
badara	badara	n	1
BallAta	bhallāta	m	1
Barjay	bharjay	v	1
gArgya	gārgya	m	1
hAlAhala	hālāhala	mn	1
kanizWA	kaniṣṭhā	f	1
kizkinDA	kiṣkindhā	f	1
mftsnA	mṛtsnā	f	1
niHSaNka	niḥśaṅka	adj	1
nikawa	nikaṭa	mn	1
nizpAday	niṣpāday	v	1
paTika	pathika	m	1
piNgalA	piṅgalā	f	1
praRayin	praṇayin	adj	1
praTA	prathā	f	1
rAkzaseSvara	rākṣaseśvara	m	1
raTI	rathī	adj	1
SaNKapuzpI	śaṅkhapuṣpī	f	1
sapary	sapary	v	1
tavas	tavas	adj	1
upamanyu	upamanyu	m	1
uttAnapAda	uttānapāda	m	1
vAlmIki	vālmīki	m	1
vaYcana	vañcana	fn	1
vIraBadra	vīrabhadra	m	1
acCidra	acchidra	adj	1
asaMskfta	asaṁskṛta	adj	1
Bfti	bhṛti	f	1
DUli	dhūli	mf	1
dozatraya	doṣatraya	n	1
duGa	dugha	adj	1
dvivida	dvivida	m	1
gokzura	gokṣura	m	1
gokula	gokula	n	1
hiMsra	hiṁsra	adj	1
jagattraya	jagattraya	n	1
kan	kan	v	1
kzayaMkara	kṣayaṁkara	adj	1
lalanA	lalanā	f	1
lAva	lāva	m	1
mAgaDI	māgadhī	f	1
mayas	mayas	n	1
pavi	pavi	mf	1
prapUray	prapūray	v	1
pratIhAra	pratīhāra	m	1
pfSniparRI	pṛśniparṇī	f	1
pulaka	pulaka	n	1
samarDay	samardhay	v	1
saMGawwa	saṁghaṭṭa	mn	1
saMSuD	saṁśudh	v	1
sapiRqa	sapiṇḍa	m	1
sarasa	sarasa	adj	1
sarvaga	sarvaga	adj	1
sarvAtman	sarvātman	m	1
sauganDika	saugandhika	n	1
sPuraRa	sphuraṇa	n	1
Svi	śvi	v	1
Uha	ūha	mf	1
unmatta	unmatta	m	1
vAcika	vācika	adj	1
vAYCA	vāñchā	f	1
vaNkanAla	vaṅkanāla	fn	1
varaRa	varaṇa	m	1
