bhs_key2	mw_tier	pwg_tier	dcs_lemma_id	dcs_bhs_tokens	dcs_bhs_loci	dcs_tier	dcs_lemma_hits
vyAskandaka-	unlinked	unlinked		0		unlinked	0
vyAvADa	marker_strip	unlinked		0		unlinked	0
vyAvADati	unlinked	unlinked		0		unlinked	0
vyAvaDati	unlinked	unlinked		0		unlinked	0
vyAvahati	unlinked	unlinked		0		unlinked	0
vyAvartana	marker_strip+form_key	exact	121153	1	Laṅkāvatārasūtra	exact	1
vyAyAsayati	unlinked	unlinked		0		unlinked	0
vyAyukta	unlinked	unlinked		0		unlinked	0
vyUhA	unlinked	unlinked		0		unlinked	0
vyUha	marker_strip	exact	115311	29	Aṣṭasāhasrikā;Buddhacarita;Lalitavistara;Saddharmapuṇḍarīkasūtra;Āryāsaptaśatī	exact	1
vyUhamati	unlinked	exact		0		unlinked	0
vyUharAja	unlinked	exact	223123	1	Saddharmapuṇḍarīkasūtra	exact	1
vyUharAjendrA	unlinked	unlinked		0		unlinked	0
vyaBicArAd api	unlinked	unlinked		0		unlinked	0
vyaDati	unlinked	unlinked		0		unlinked	0
vyaDvan	unlinked	form_key		0		unlinked	0
vyaMsaka	unlinked	exact		0		unlinked	0
vyaMsayati	unlinked	unlinked		0		unlinked	0
vyaYjana	marker_strip+form_key	form_key	120951	23	Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu	exact	2
vyaYjita-jYa	unlinked	unlinked		0		unlinked	0
vyagra	marker_strip	exact	120935	11	Abhidharmakośa;Avadānaśataka;Divyāvadāna;Saundarānanda	exact	1
vyakta	marker_strip	exact	120940	20	Abhidharmakośa;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
vyantI-BAva	unlinked	unlinked		0		unlinked	0
vyantI-Bavati	unlinked	unlinked		0		unlinked	0
vyantI-karoti	unlinked	unlinked		0		unlinked	0
vyapadahyati	unlinked	unlinked		0		unlinked	0
vyapadeSa	marker_strip	exact	120979	8	Divyāvadāna;Laṅkāvatārasūtra;Prasannapadā;Āryāsaptaśatī	exact	1
vyapadeSate	unlinked	unlinked		0		unlinked	0
vyapagataKiladoza	unlinked	unlinked		0		unlinked	0
vyapagataKilamalapratiGoza	unlinked	unlinked		0		unlinked	0
vyapakfzwa	marker_strip	unlinked		0		unlinked	0
vyapalokayati	unlinked	unlinked		0		unlinked	0
vyapasaMsarati	unlinked	unlinked		0		unlinked	0
vyapatrApin	unlinked	unlinked		0		unlinked	0
vyapatrApya	marker_strip	unlinked	221480	2	Divyāvadāna	exact	1
vyarpaRA	marker_strip	unlinked		0		unlinked	0
vyaskandaka	unlinked	unlinked		0		unlinked	0
vyastikA	marker_strip	unlinked		0		unlinked	0
vyatiBindati	unlinked	unlinked		0		unlinked	0
vyatihAra	marker_strip	exact	118856	1	Āryāsaptaśatī	exact	1
vyatipAtin	unlinked	unlinked		0		unlinked	0
vyatipatati	unlinked	unlinked		0		unlinked	0
vyatirocate	unlinked	unlinked		0		unlinked	0
vyatisArayati	unlinked	unlinked		0		unlinked	0
vyatyasta	marker_strip	exact		0		unlinked	0
vyavaBAsate	unlinked	unlinked		0		unlinked	0
vyavacAra	unlinked	unlinked		0		unlinked	0
vyavacAraRa	unlinked	unlinked		0		unlinked	0
vyavacArayati	unlinked	unlinked		0		unlinked	0
vyavacCedana	unlinked	unlinked		0		unlinked	0
vyavadAna	marker_strip	exact	118963	8	Abhidharmakośa;Acintyastava;Aṣṭasāhasrikā;Laṅkāvatārasūtra;Saundarānanda	exact	1
vyavadAyate	unlinked	unlinked		0		unlinked	0
vyavadahyati	unlinked	unlinked		0		unlinked	0
vyavadiSati	unlinked	unlinked		0		unlinked	0
vyavagata-	unlinked	unlinked		0		unlinked	0
vyavahAra	marker_strip	exact	118989	11	Aṣṭasāhasrikā;Buddhacarita;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
vyavahAraka	marker_strip	exact		0		unlinked	0
vyavahArika	marker_strip	exact		0		unlinked	0
vyavahasati	unlinked	unlinked		0		unlinked	0
vyavakIrRa	marker_strip	exact		0		unlinked	0
vyavakfzwa	unlinked	unlinked		0		unlinked	0
vyavakiraRA	marker_strip	exact		0		unlinked	0
vyavalambin	marker_strip	exact		0		unlinked	0
vyavalokana	marker_strip	unlinked	118972	2	Lalitavistara;Saṅghabhedavastu	exact	1
vyavalokayati	unlinked	unlinked		0		unlinked	0
vyavalokita	marker_strip	unlinked		0		unlinked	0
vyavana	exact	exact		0		unlinked	0
vyavapariRAma	unlinked	unlinked		0		unlinked	0
vyavasAda	unlinked	unlinked		0		unlinked	0
vyavasTAna	marker_strip	exact	121008	6	Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra	exact	1
vyavasTAnaprajYapti	unlinked	exact	221933	2	Lalitavistara	exact	1
vyavasTita	marker_strip	exact		0		unlinked	0
vyavasana-tA	unlinked	unlinked		0		unlinked	0
vyavasarga	marker_strip+form_key	form_key		0		unlinked	0
vyavasta	marker_strip	exact		0		unlinked	0
vyomaka	exact	exact		0		unlinked	0
vyozita	unlinked	unlinked		0		unlinked	0
vyudAhAra	unlinked	unlinked		0		unlinked	0
vyupaSAnta	marker_strip	unlinked		0		unlinked	0
vyupaSAnti	unlinked	unlinked	206824	1	Saundarānanda	exact	1
vyupaSama	marker_strip	exact	114510	5	Avadānaśataka;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara	exact	1
vyupaSamana	unlinked	unlinked	217653	1	Saddharmapuṇḍarīkasūtra	exact	1
vyupadizwa	unlinked	unlinked		0		unlinked	0
vyupanAmayati	unlinked	unlinked		0		unlinked	0
vyupaparIkzaRa	unlinked	unlinked		0		unlinked	0
vyupaparIkzate	unlinked	unlinked		0		unlinked	0
vyupapatti	marker_strip	unlinked	115300	1	Divyāvadāna	exact	1
vyupasTAna	unlinked	unlinked		0		unlinked	0
vyutKaRqaSaH	unlinked	unlinked		0		unlinked	0
vyutTApana	unlinked	unlinked		0		unlinked	0
vyutkaRWaSa(H)	unlinked	unlinked		0		unlinked	0
vyutkrAntaka	unlinked	unlinked		0		unlinked	0
vyutpadyati	unlinked	unlinked		0		unlinked	0
vyuttizWati	unlinked	unlinked		0		unlinked	0
waNgaRa-kzAra	unlinked	unlinked		0		unlinked	0
wakkirAja	unlinked	unlinked		0		unlinked	0
werAkza	exact	unlinked		0		unlinked	0
wippiwaka	unlinked	unlinked		0		unlinked	0
wivyaka	unlinked	unlinked		0		unlinked	0
wiwiBa	unlinked	unlinked		0		unlinked	0
wiwila	exact	exact		0		unlinked	0
yATAsaMstarika	unlinked	exact		0		unlinked	0
yATAva-tas	unlinked	unlinked		0		unlinked	0
yAcanaka	exact	exact	74395	4	Divyāvadāna	exact	1
yAcanatA	unlinked	unlinked		0		unlinked	0
yAcita	exact	unlinked		0		unlinked	0
yAdfSa	form_key	form_key	64468	18	Avadānaśataka;Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	2
yAdfSaka	unlinked	unlinked		0		unlinked	0
yAgu	unlinked	unlinked		0		unlinked	0
yAma	exact	exact	74330	33	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu	exact	2
yAmagupta	unlinked	unlinked		0		unlinked	0
yAmalokika	unlinked	unlinked		0		unlinked	0
yAmikA	exact	exact		0		unlinked	0
yAmika	exact	exact		0		unlinked	0
yAminI	exact	exact	74359	2	Āryāsaptaśatī	exact	1
yAmyA	exact	exact		0		unlinked	0
yAnIkfta	unlinked	unlinked		0		unlinked	0
yAna	exact	form_key	74302	163	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Nyāyabindu;Saddharmapuṇḍarīkasūtra;Saundarānanda;Śikṣāsamuccaya	exact	1
yAnapAtraka	unlinked	unlinked		0		unlinked	0
yAnapAtrika	unlinked	unlinked		0		unlinked	0
yAnayAtrA	unlinked	unlinked		0		unlinked	0
yAntaka	unlinked	unlinked		0		unlinked	0
yApanIya	exact	exact		0		unlinked	0
yApanaka	unlinked	unlinked		0		unlinked	0
yApayati	unlinked	unlinked		0		unlinked	0
yAt	exact	exact		0		unlinked	0
yAtaka (?)	unlinked	unlinked		0		unlinked	0
yAttaka	unlinked	unlinked		0		unlinked	0
yAtuka	unlinked	unlinked		0		unlinked	0
yAva	exact	exact		0		unlinked	0
yAvad-etto	unlinked	unlinked		0		unlinked	0
yAvad-eva	unlinked	unlinked		0		unlinked	0
yAvadBAvikatA	unlinked	unlinked		0		unlinked	0
yAvaddaSottarapadasaMDi-lipi	unlinked	unlinked		0		unlinked	0
yAvadviDa	unlinked	unlinked	221566	1	Lalitavistara	exact	1
yAvanI	unlinked	unlinked		0		unlinked	0
yAvana	exact	exact		0		unlinked	0
yAvantaka	unlinked	unlinked		0		unlinked	0
yAvantara	unlinked	unlinked		0		unlinked	0
yAvasika	exact	unlinked		0		unlinked	0
yAvat	form_key	exact	64536	459	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	exact	2
yAvatA	exact	unlinked		0		unlinked	0
yAvataka	unlinked	unlinked		0		unlinked	0
yAvatftIyaka	unlinked	unlinked		0		unlinked	0
yAvattaka	unlinked	unlinked		0		unlinked	0
yOvanika	exact	exact		0		unlinked	0
yOvarAjya	exact	exact	65376	3	Divyāvadāna;Saṅghabhedavastu	exact	1
yUkila	unlinked	unlinked		0		unlinked	0
yaM	form_key	form_key	157296	3	Buddhacarita;Saddharmapuṇḍarīkasūtra;Āryāsaptaśatī	form_key	1
yaM Kalu	unlinked	unlinked		0		unlinked	0
yaM ca	unlinked	unlinked		0		unlinked	0
yaSAmatI	unlinked	unlinked		0		unlinked	0
yaSa	exact	exact		0		unlinked	0
yaSaHSudDodita	unlinked	unlinked		0		unlinked	0
yaSaHpUrRa	unlinked	unlinked	222128	1	Divyāvadāna	exact	1
yaSaHparvataSrImeGa	unlinked	unlinked		0		unlinked	0
yaSaHpraBAsa	unlinked	unlinked		0		unlinked	0
yaSaHpraBa	unlinked	unlinked		0		unlinked	0
yaSadatta	unlinked	unlinked		0		unlinked	0
yaSaketu	unlinked	unlinked		0		unlinked	0
yaSamatI	unlinked	unlinked		0		unlinked	0
yaSaparvata	unlinked	unlinked		0		unlinked	0
yaSaprAptA	unlinked	unlinked		0		unlinked	0
yaSarASi	unlinked	unlinked		0		unlinked	0
yaSas	form_key	form_key	74154	60	Avadānaśataka;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saundarānanda;Āryāsaptaśatī	exact	2
yaSaskAma	unlinked	form_key	74159	3	Saddharmapuṇḍarīkasūtra	exact	2
yaSavatI	unlinked	unlinked		0		unlinked	0
yaSavrata	unlinked	unlinked		0		unlinked	0
yaSoDarA	unlinked	unlinked	74198	12	Buddhacarita;Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
yaSoda	unlinked	exact	74186	1	Saundarānanda	exact	1
yaSodatta	unlinked	exact		0		unlinked	0
yaSodeva	unlinked	exact	74191	1	Lalitavistara	exact	1
yaSodgata	unlinked	unlinked		0		unlinked	0
yaSomatI	unlinked	exact	74208	9	Avadānaśataka	exact	1
yaSomitra	unlinked	exact		0		unlinked	0
yaSottara	unlinked	unlinked		0		unlinked	0
yaSovatI	unlinked	exact	74219	1	Lalitavistara	exact	1
yaTA-pOrARa	unlinked	unlinked	73380	7	Divyāvadāna	marker_strip	1
yaTADOta	unlinked	unlinked		0		unlinked	0
yaTAjYaka	unlinked	unlinked		0		unlinked	0
yaTAkAri	unlinked	unlinked		0		unlinked	0
yaTApi	unlinked	unlinked		0		unlinked	0
yaTAsaMstarika	unlinked	unlinked		0		unlinked	0
yaTAtmya	unlinked	unlinked		0		unlinked	0
yaTAvAdi-taTAkAri(n)	unlinked	unlinked		0		unlinked	0
yaTAvadBAvikatA	unlinked	unlinked		0		unlinked	0
yaTAvfdDikA	unlinked	unlinked		0		unlinked	0
yaTa-r-iva	unlinked	unlinked		0		unlinked	0
yaTopakam	unlinked	unlinked		0		unlinked	0
yac ca	unlinked	unlinked		0		unlinked	0
yad	form_key	exact	37877	2804	Abhidharmakośa;Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Nyāyabindu;Prasannapadā;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	exact	1
yad api	unlinked	unlinked		0		unlinked	0
yad idam	unlinked	unlinked		0		unlinked	0
yad uta	unlinked	unlinked		0		unlinked	0
yadBUyEzIya	unlinked	unlinked		0		unlinked	0
yadBUya(s)tvena	unlinked	unlinked		0		unlinked	0
yadBUyasA	unlinked	unlinked		0		unlinked	0
yadBUyasikIya	unlinked	unlinked		0		unlinked	0
yadBUyaskAlaka	unlinked	unlinked		0		unlinked	0
yadBUyaso	unlinked	unlinked		0		unlinked	0
yadBUyena	unlinked	unlinked		0		unlinked	0
yadBUyopita	unlinked	unlinked		0		unlinked	0
yajYa	form_key	form_key	72936	23	Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Saundarānanda;Saṅghabhedavastu	exact	1
yajYadatta	unlinked	exact		0		unlinked	0
yajYakowigupta	unlinked	unlinked		0		unlinked	0
yakza	form_key	exact	72794	175	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Śikṣāsamuccaya	exact	1
yakza-lipi	unlinked	unlinked		0		unlinked	0
yakzaRI	unlinked	unlinked		0		unlinked	0
yamAnta	unlinked	unlinked		0		unlinked	0
yamAntaka	exact	exact		0		unlinked	0
yamAri	exact	exact		0		unlinked	0
yamBaka	unlinked	unlinked		0		unlinked	0
yama	form_key	form_key	73816	15	Bodhicaryāvatāra;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Viṃśatikākārikā	exact	1
yamadUtI	unlinked	unlinked		0		unlinked	0
yamadaRqika	unlinked	unlinked		0		unlinked	0
yamaka	exact	exact	73931	1	Laṅkāvatārasūtra	exact	1
yamaka-SAla-	unlinked	unlinked		0		unlinked	0
yamalI	unlinked	unlinked	222169	5	Divyāvadāna	exact	1
yamalaka	exact	unlinked		0		unlinked	0
yamalita	unlinked	unlinked		0		unlinked	0
yamalokika	unlinked	unlinked		0		unlinked	0
yamamaTanI	unlinked	unlinked		0		unlinked	0
yan (yaM) nUna	unlinked	unlinked		0		unlinked	0
yan (yaM) nu	unlinked	unlinked		0		unlinked	0
yantra-kalA	unlinked	unlinked		0		unlinked	0
yantra-mAzwa(ka)	unlinked	unlinked		0		unlinked	0
yantrita	exact	unlinked		0		unlinked	0
yat Kalu	unlinked	unlinked		0		unlinked	0
yat tu	unlinked	unlinked		0		unlinked	0
yato-aDikaraRaM	unlinked	unlinked		0		unlinked	0
yatra hi nAma	unlinked	unlinked		0		unlinked	0
yattaka	unlinked	unlinked		0		unlinked	0
yavakacCaka	unlinked	unlinked		0		unlinked	0
yavanAnI	exact	form_key		0		unlinked	0
yazwIvana	unlinked	unlinked		0		unlinked	0
yazwa	unlinked	unlinked		0		unlinked	0
yazwi	exact	exact	74227	27	Avadānaśataka;Buddhacarita;Divyāvadāna;Lalitavistara;Saundarānanda;Āryāsaptaśatī	exact	1
yen'icCakaM	unlinked	unlinked		0		unlinked	0
yenEva…yenEva	unlinked	unlinked		0		unlinked	0
yena	exact	exact	205955	262	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	exact	1
yena-kAma	unlinked	unlinked		0		unlinked	0
yeva	unlinked	unlinked		0		unlinked	0
yoBUyena	unlinked	unlinked		0		unlinked	0
yoDana	exact	exact		0		unlinked	0
yogAcAra	exact	exact		0		unlinked	0
yogAcAraBUmi	unlinked	unlinked		0		unlinked	0
yogAcArin	unlinked	unlinked		0		unlinked	0
yogAnugatA	exact	unlinked		0		unlinked	0
yoga	exact	exact	65008	173	Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	exact	1
yogakzema	unlinked	form_key	65018	5	Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara	exact	1
yogakzemin	unlinked	unlinked		0		unlinked	0
yogodvahana	exact	unlinked	65169	4	Divyāvadāna	exact	1
yojananABa	unlinked	unlinked		0		unlinked	0
yojanasahasradarSin	unlinked	unlinked		0		unlinked	0
yojanika	exact	exact	65216	1	Divyāvadāna	exact	1
yonAnI	unlinked	unlinked		0		unlinked	0
yoniSas	unlinked	unlinked	65281	6	Avadānaśataka;Aṣṭasāhasrikā;Lalitavistara;Saddharmapuṇḍarīkasūtra;Śikṣāsamuccaya	exact	1
yosa	unlinked	unlinked		0		unlinked	0
yuDizWira	unlinked	exact	64859	1	Lalitavistara	exact	1
yuga	exact	exact	64702	31	Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
yugaMDara	unlinked	exact	64711	2	Divyāvadāna	exact	1
yugaqa	unlinked	unlinked		0		unlinked	0
yugotpAda	unlinked	unlinked		0		unlinked	0
yvAgU	unlinked	unlinked		0		unlinked	0
zaRRa	unlinked	unlinked		0		unlinked	0
zaq-ASIti	unlinked	unlinked		0		unlinked	0
zaq-akzarI	unlinked	unlinked		0		unlinked	0
zaq-vAlaka	unlinked	unlinked		0		unlinked	0
zaqaBijYa	unlinked	exact	41796	3	Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
zaqaNga	unlinked	exact	41788	7	Avadānaśataka;Divyāvadāna	exact	1
zaqi	unlinked	unlinked		0		unlinked	0
zaqvArgika	unlinked	unlinked		0		unlinked	0
zaqvargIya	unlinked	unlinked		0		unlinked	0
zaqvargika	unlinked	unlinked		0		unlinked	0
zaqvizARapAta	unlinked	unlinked		0		unlinked	0
zawkikA	unlinked	unlinked		0		unlinked	0
zawpaYcika	unlinked	unlinked		0		unlinked	0
zawpura	unlinked	exact		0		unlinked	0
zazWI	exact	unlinked		0		unlinked	0
zazwikodana	unlinked	unlinked		0		unlinked	0
zazwo	unlinked	unlinked		0		unlinked	0
˚Bayati	unlinked	unlinked		0		unlinked	0
˚Da	marker_strip	marker_strip		0		unlinked	0
˚Dayate	unlinked	unlinked		0		unlinked	0
˚Deti	unlinked	unlinked		0		unlinked	0
˚Di	marker_strip	marker_strip		0		unlinked	0
˚Gara	unlinked	unlinked		0		unlinked	0
˚I	marker_strip	marker_strip		0		unlinked	0
˚KI	unlinked	unlinked		0		unlinked	0
˚Kur-	marker_strip	marker_strip		0		unlinked	0
˚RA	marker_strip+form_key	marker_strip+form_key		0		unlinked	0
˚RAti	marker_strip+form_key	unlinked		0		unlinked	0
˚RI	marker_strip+form_key	marker_strip+form_key	157259	66	Acintyastava;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikāvṛtti;Āryāsaptaśatī	marker_strip+form_key	1
˚RI-BUta	unlinked	unlinked		0		unlinked	0
˚RIte	unlinked	unlinked		0		unlinked	0
˚RIyA	unlinked	unlinked		0		unlinked	0
˚Ra-tA	unlinked	unlinked		0		unlinked	0
˚Rati	marker_strip+form_key	marker_strip+form_key	43851	1	Saundarānanda	marker_strip+form_key	1
˚Riya	unlinked	unlinked		0		unlinked	0
˚Rute	unlinked	unlinked		0		unlinked	0
˚Seti	unlinked	unlinked		0		unlinked	0
˚Sikzayati	unlinked	unlinked		0		unlinked	0
˚Srotas	marker_strip	marker_strip		0		unlinked	0
˚WA	unlinked	unlinked		0		unlinked	0
˚WatA	unlinked	unlinked		0		unlinked	0
˚We	unlinked	unlinked		0		unlinked	0
˚Weti	unlinked	unlinked		0		unlinked	0
˚aRqa	marker_strip	marker_strip	6758	7	Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu;Śikṣāsamuccaya	marker_strip	1
˚banDati	unlinked	unlinked		0		unlinked	0
˚boDati	unlinked	unlinked		0		unlinked	0
˚buDati (?)	unlinked	unlinked		0		unlinked	0
˚budDati	unlinked	unlinked		0		unlinked	0
˚ci	marker_strip	marker_strip	156254	7	Buddhacarita;Divyāvadāna;Laṅkāvatārasūtra;Saundarānanda	marker_strip	2
˚cika	unlinked	marker_strip		0		unlinked	0
˚cya	unlinked	unlinked		0		unlinked	0
˚dAyana	unlinked	unlinked		0		unlinked	0
˚dIyati	unlinked	unlinked		0		unlinked	0
˚daDati	unlinked	unlinked		0		unlinked	0
˚dayati	unlinked	unlinked		0		unlinked	0
˚deti	unlinked	unlinked		0		unlinked	0
˚di	unlinked	marker_strip		0		unlinked	0
˚gaka	unlinked	unlinked		0		unlinked	0
˚geti	unlinked	unlinked		0		unlinked	0
˚grati	unlinked	unlinked		0		unlinked	0
˚gu	marker_strip	marker_strip		0		unlinked	0
˚hAraka	marker_strip	marker_strip	108695	4	Divyāvadāna;Saddharmapuṇḍarīkasūtra	marker_strip	1
˚hArika	marker_strip	marker_strip	109070	1	Divyāvadāna	marker_strip	1
˚hAyati	marker_strip	marker_strip		0		unlinked	0
˚ikA	unlinked	unlinked		0		unlinked	0
˚ika	unlinked	unlinked		0		unlinked	0
˚jAgarati	unlinked	unlinked		0		unlinked	0
˚jAgrati	unlinked	unlinked		0		unlinked	0
˚jYa	marker_strip	marker_strip	89602	83	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī	marker_strip	2
˚jiRati	unlinked	unlinked		0		unlinked	0
˚jita	marker_strip+form_key	marker_strip		0		unlinked	0
˚kA	marker_strip	marker_strip		0		unlinked	0
˚kI	unlinked	unlinked		0		unlinked	0
˚ka	marker_strip	marker_strip	37878	1569	Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Prasannapadā;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	marker_strip	2
˚keti	unlinked	unlinked		0		unlinked	0
˚kiya	unlinked	unlinked		0		unlinked	0
˚krAmati	unlinked	unlinked		0		unlinked	0
˚krAmayati	unlinked	unlinked		0		unlinked	0
˚kramati	unlinked	unlinked		0		unlinked	0
˚kti	unlinked	unlinked		0		unlinked	0
˚ktikA	unlinked	unlinked		0		unlinked	0
˚kulaka	marker_strip	marker_strip		0		unlinked	0
˚kvA	unlinked	unlinked		0		unlinked	0
˚lI	marker_strip	marker_strip	158027	9	Aṣṭasāhasrikā;Lalitavistara;Saundarānanda	marker_strip	1
˚lIputra	unlinked	unlinked		0		unlinked	0
˚leti	unlinked	unlinked		0		unlinked	0
˚li(kA)putra	unlinked	unlinked		0		unlinked	0
˚lin	marker_strip+form_key	marker_strip+form_key		0		unlinked	0
˚mArjayati	unlinked	unlinked		0		unlinked	0
˚mI	marker_strip	marker_strip		0		unlinked	0
˚ma)	marker_strip	marker_strip		0		unlinked	0
˚maka	marker_strip	marker_strip		0		unlinked	0
˚meti	unlinked	unlinked		0		unlinked	0
˚mika	unlinked	unlinked		0		unlinked	0
˚modayati	unlinked	unlinked		0		unlinked	0
˚muka	marker_strip	unlinked		0		unlinked	0
˚nA	marker_strip	marker_strip		0		unlinked	0
˚nAH	marker_strip+form_key	marker_strip+form_key		0		unlinked	0
˚nAmayati	unlinked	unlinked		0		unlinked	0
˚nAmeti	unlinked	unlinked		0		unlinked	0
˚nAye	unlinked	unlinked		0		unlinked	0
˚nIte	unlinked	unlinked		0		unlinked	0
˚na	marker_strip	marker_strip	43432	5483	Abhidharmakośa;Abhidharmakośabhāṣya;Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Nyāyabindu;Prasannapadā;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	marker_strip	1
˚na-tA	unlinked	unlinked		0		unlinked	0
˚naka	marker_strip	marker_strip		0		unlinked	0
˚natA	unlinked	unlinked		0		unlinked	0
˚nati	marker_strip	marker_strip	43851	1	Saundarānanda	marker_strip	1
˚nayati	unlinked	unlinked		0		unlinked	0
˚neti	unlinked	unlinked		0		unlinked	0
˚nika	marker_strip	unlinked		0		unlinked	0
˚ntaka	unlinked	unlinked		0		unlinked	0
˚ntakaM	unlinked	unlinked		0		unlinked	0
