confidence	n_shared_dicts	fem_slp1	fem_iast	masc_slp1	masc_iast	ending	masc_gender
high	1	lampawA	lampaṭā	lampawa	lampaṭa	ā	fmn
high	1	lapitA	lapitā	lapita	lapita	ā	fmn
high	1	lawaBA	laṭabhā	lawaBa	laṭabha	ā	fmn
high	1	lawvA	laṭvā	lawva	laṭva	ā	fm
high	1	layA	layā	laya	laya	ā	fmn
high	1	lehI	lehī	lehin	lehin	ī	fmn
high	1	lelihA	lelihā	leliha	leliha	ā	fmn
high	1	lelihAnA	lelihānā	lelihAna	lelihāna	ā	fmn
high	1	liNgajA	liṅgajā	liNgaja	liṅgaja	ā	fm
high	1	loBitA	lobhitā	loBita	lobhita	ā	fmn
high	1	locanahitA	locanahitā	locanahita	locanahita	ā	fmn
high	1	lohameKalA	lohamekhalā	lohameKala	lohamekhala	ā	fmn
high	1	lohitAjA	lohitājā	lohitAja	lohitāja	ā	fm
high	1	lohityA	lohityā	lohitya	lohitya	ā	fm
high	1	lokampfRA	lokampṛṇā	lokampfRa	lokampṛṇa	ā	fmn
high	1	lolUyA	lolūyā	lolUya	lolūya	ā	fmn
high	1	lopA	lopā	lopa	lopa	ā	fmn
high	1	luYcanA	luñcanā	luYcana	luñcana	ā	fmn
high	1	mADavIyA	mādhavīyā	mADavIya	mādhavīya	ā	fmn
high	1	mAMsaPalA	māṃsaphalā	mAMsaPala	māṃsaphala	ā	fm
high	1	mARikyA	māṇikyā	mARikya	māṇikya	ā	fmn
high	1	mAgaDikA	māgadhikā	mAgaDika	māgadhika	ā	fm
high	1	mAlakA	mālakā	mAlaka	mālaka	ā	fmn
high	1	mAnI	mānī	mAnin	mānin	ī	fmn
high	1	mAnaparA	mānaparā	mAnapara	mānapara	ā	fmn
high	1	mApanA	māpanā	mApana	māpana	ā	fmn
high	1	mArjA	mārjā	mArja	mārja	ā	fmn
high	1	mArutA	mārutā	mAruta	māruta	ā	fmn
high	1	mAtfdattA	mātṛdattā	mAtfdatta	mātṛdatta	ā	fm
high	1	mAtrikA	mātrikā	mAtrika	mātrika	ā	fmn
high	1	mAtulA	mātulā	mAtula	mātula	ā	fm
high	1	mAtuluNgA	mātuluṅgā	mAtuluNga	mātuluṅga	ā	fmn
high	1	mIQA	mīḍhā	mIQa	mīḍha	ā	fmn
high	1	mInA	mīnā	mIna	mīna	ā	fmn
high	1	mInAkzA	mīnākṣā	mInAkza	mīnākṣa	ā	fmn
high	1	mOKaryA	maukharyā	mOKarya	maukharya	ā	fmn
high	1	mOnI	maunī	mOnin	maunin	ī	fmn
high	1	mUrDanyA	mūrdhanyā	mUrDanya	mūrdhanya	ā	fmn
high	1	maDUlikA	madhūlikā	maDUlika	madhūlika	ā	fmn
high	1	maDukA	madhukā	maDuka	madhuka	ā	fmn
high	1	maDumakzA	madhumakṣā	maDumakza	madhumakṣa	ā	fm
high	1	maDumattA	madhumattā	maDumatta	madhumatta	ā	fmn
high	1	maDupuzpA	madhupuṣpā	maDupuzpa	madhupuṣpa	ā	fm
high	1	maDuraPalA	madhuraphalā	maDuraPala	madhuraphala	ā	fm
high	1	maDyasTitA	madhyasthitā	maDyasTita	madhyasthita	ā	fmn
high	1	maRiDarA	maṇidharā	maRiDara	maṇidhara	ā	fmn
high	1	maRqapA	maṇḍapā	maRqapa	maṇḍapa	ā	fmn
high	1	maYjIrA	mañjīrā	maYjIra	mañjīra	ā	fmn
high	1	maYjuGozA	mañjughoṣā	maYjuGoza	mañjughoṣa	ā	fmn
high	1	maYjulA	mañjulā	maYjula	mañjula	ā	fmn
high	1	madAnDA	madāndhā	madAnDa	madāndha	ā	fmn
high	1	madI	madī	madin	madin	ī	fmn
high	1	madaganDA	madagandhā	madaganDa	madagandha	ā	fm
high	1	madanapraBA	madanaprabhā	madanapraBa	madanaprabha	ā	fm
high	1	mahABItA	mahābhītā	mahABIta	mahābhīta	ā	fmn
high	1	mahABadrA	mahābhadrā	mahABadra	mahābhadra	ā	fmn
high	1	mahABogA	mahābhogā	mahABoga	mahābhoga	ā	fmn
high	1	mahAGozA	mahāghoṣā	mahAGoza	mahāghoṣa	ā	fmn
high	1	mahASUdrA	mahāśūdrā	mahASUdra	mahāśūdra	ā	fm
high	1	mahAcaRqA	mahācaṇḍā	mahAcaRqa	mahācaṇḍa	ā	fm
high	1	mahAdevA	mahādevā	mahAdeva	mahādeva	ā	fmn
high	1	mahAhrasvA	mahāhrasvā	mahAhrasva	mahāhrasva	ā	fmn
high	1	mahAjavA	mahājavā	mahAjava	mahājava	ā	fm
high	1	mahAjayA	mahājayā	mahAjaya	mahājaya	ā	fmn
high	1	mahAjvAlA	mahājvālā	mahAjvAla	mahājvāla	ā	fmn
high	1	mahAkAntA	mahākāntā	mahAkAnta	mahākānta	ā	fm
high	1	mahAkaruRA	mahākaruṇā	mahAkaruRa	mahākaruṇa	ā	fmn
high	1	mahAkzIrA	mahākṣīrā	mahAkzIra	mahākṣīra	ā	fm
high	1	mahAlayA	mahālayā	mahAlaya	mahālaya	ā	fmn
high	1	mahAmahA	mahāmahā	mahAmaha	mahāmaha	ā	fmn
high	1	mahAmohA	mahāmohā	mahAmoha	mahāmoha	ā	fm
high	1	mahAnIlA	mahānīlā	mahAnIla	mahānīla	ā	fmn
high	1	mahAnandA	mahānandā	mahAnanda	mahānanda	ā	fmn
high	1	mahApuzpA	mahāpuṣpā	mahApuzpa	mahāpuṣpa	ā	fm
high	1	mahArUpA	mahārūpā	mahArUpa	mahārūpa	ā	fmn
high	1	mahArasA	mahārasā	mahArasa	mahārasa	ā	fmn
high	1	mahArudrA	mahārudrā	mahArudra	mahārudra	ā	fm
high	1	mahAsUkzmA	mahāsūkṣmā	mahAsUkzma	mahāsūkṣma	ā	fmn
high	1	mahAsahA	mahāsahā	mahAsaha	mahāsaha	ā	fmn
high	1	mahAskanDA	mahāskandhā	mahAskanDa	mahāskandha	ā	fm
high	1	mahAsuganDA	mahāsugandhā	mahAsuganDa	mahāsugandha	ā	fmn
high	1	mahAtiktA	mahātiktā	mahAtikta	mahātikta	ā	fmn
high	1	mahAvIrA	mahāvīrā	mahAvIra	mahāvīra	ā	fm
high	1	mahIjA	mahījā	mahIja	mahīja	ā	fmn
high	1	mahattarA	mahattarā	mahattara	mahattara	ā	fmn
high	1	mahodayA	mahodayā	mahodaya	mahodaya	ā	fmn
high	1	mahyA	mahyā	mahya	mahya	ā	fmn
high	1	maladA	maladā	malada	malada	ā	fm
high	1	malizWA	maliṣṭhā	malizWa	maliṣṭha	ā	fmn
high	1	manaHSilA	manaḥśilā	manaHSila	manaḥśila	ā	fmn
high	1	manasA	manasā	manasa	manasa	ā	fmn
high	1	mandAkrAntA	mandākrāntā	mandAkrAnta	mandākrānta	ā	fmn
high	1	mandagamanA	mandagamanā	mandagamana	mandagamana	ā	fmn
high	1	manmaTA	manmathā	manmaTa	manmatha	ā	fm
high	1	manodattA	manodattā	manodatta	manodatta	ā	fmn
high	1	manoraTA	manorathā	manoraTa	manoratha	ā	fm
high	1	manujA	manujā	manuja	manuja	ā	fm
high	1	manujAtmajA	manujātmajā	manujAtmaja	manujātmaja	ā	fm
high	1	manvantarA	manvantarā	manvantara	manvantara	ā	fmn
high	1	marIcikA	marīcikā	marIcika	marīcika	ā	fm
high	1	markarA	markarā	markara	markara	ā	fm
high	1	martyA	martyā	martya	martya	ā	fmn
high	1	maruRqA	maruṇḍā	maruRqa	maruṇḍa	ā	fm
high	1	marudvfDA	marudvṛdhā	marudvfDa	marudvṛdha	ā	fmn
high	1	marujA	marujā	maruja	maruja	ā	fm
high	1	masUrA	masūrā	masUra	masūra	ā	fmn
high	1	masUravidalA	masūravidalā	masUravidala	masūravidala	ā	fm
high	1	masurA	masurā	masura	masura	ā	fm
high	1	matkuRA	matkuṇā	matkuRa	matkuṇa	ā	fmn
high	1	matsyAkzakA	matsyākṣakā	matsyAkzaka	matsyākṣaka	ā	fm
high	1	meGanAdA	meghanādā	meGanAda	meghanāda	ā	fmn
high	1	meGavarRA	meghavarṇā	meGavarRa	meghavarṇa	ā	fmn
high	1	medI	medī	medin	medin	ī	fmn
high	1	medaHsArA	medaḥsārā	medaHsAra	medaḥsāra	ā	fmn
high	1	medurA	medurā	medura	medura	ā	fmn
high	1	mekalA	mekalā	mekala	mekala	ā	fm
high	1	mfRAlI	mṛṇālī	mfRAlin	mṛṇālin	ī	fm
high	1	mfgamandA	mṛgamandā	mfgamanda	mṛgamanda	ā	fm
high	1	mftARqA	mṛtāṇḍā	mftARqa	mṛtāṇḍa	ā	fmn
high	1	mftsnA	mṛtsnā	mftsna	mṛtsna	ā	fmn
high	1	mftyuPalA	mṛtyuphalā	mftyuPala	mṛtyuphala	ā	fmn
high	1	mftyusutA	mṛtyusutā	mftyusuta	mṛtyusuta	ā	fm
high	1	mitraGnA	mitraghnā	mitraGna	mitraghna	ā	fmn
high	1	mitravindA	mitravindā	mitravinda	mitravinda	ā	fmn
high	1	mocA	mocā	moca	moca	ā	fmn
high	1	mocI	mocī	mocin	mocin	ī	fmn
high	1	mohanA	mohanā	mohana	mohana	ā	fmn
high	1	morawA	moraṭā	morawa	moraṭa	ā	fmn
high	1	mozA	moṣā	moza	moṣa	ā	fm
high	1	muKarA	mukharā	muKara	mukhara	ā	fm
high	1	muKyA	mukhyā	muKya	mukhya	ā	fmn
high	1	muYjA	muñjā	muYja	muñja	ā	fm
high	1	muhUrtA	muhūrtā	muhUrta	muhūrta	ā	fmn
high	1	muktabanDanA	muktabandhanā	muktabanDana	muktabandhana	ā	fmn
high	1	mukuwI	mukuṭī	mukuwin	mukuṭin	ī	fmn
high	1	munIndrA	munīndrā	munIndra	munīndra	ā	fm
high	1	murajA	murajā	muraja	muraja	ā	fm
high	1	muralA	muralā	murala	murala	ā	fm
high	1	murmurA	murmurā	murmura	murmura	ā	fm
high	1	muzwikA	muṣṭikā	muzwika	muṣṭika	ā	fmn
high	1	nABikA	nābhikā	nABika	nābhika	ā	fmn
high	1	nAgaPalA	nāgaphalā	nAgaPala	nāgaphala	ā	fm
high	1	nAgabalA	nāgabalā	nAgabala	nāgabala	ā	fmn
high	1	nAgadantA	nāgadantā	nAgadanta	nāgadanta	ā	fm
high	1	nAgarikA	nāgarikā	nAgarika	nāgarika	ā	fmn
high	1	nAgilA	nāgilā	nAgila	nāgila	ā	fm
high	1	nAqIkA	nāḍīkā	nAqIka	nāḍīka	ā	fmn
high	1	nAradA	nāradā	nArada	nārada	ā	fm
high	1	nAsatyA	nāsatyā	nAsatya	nāsatya	ā	fmn
high	1	nAtivilambitA	nātivilambitā	nAtivilambita	nātivilambita	ā	fmn
high	1	nAwI	nāṭī	nAwin	nāṭin	ī	fmn
high	1	nEvAsikA	naivāsikā	nEvAsika	naivāsika	ā	fmn
high	1	nIkA	nīkā	nIka	nīka	ā	fm
high	1	nIlalohitA	nīlalohitā	nIlalohita	nīlalohita	ā	fmn
high	1	nIlapattrA	nīlapattrā	nIlapattra	nīlapattra	ā	fmn
high	1	nIlapuzpA	nīlapuṣpā	nIlapuzpa	nīlapuṣpa	ā	fmn
high	1	nIlavarRA	nīlavarṇā	nIlavarRa	nīlavarṇa	ā	fmn
high	1	nIlavastrA	nīlavastrā	nIlavastra	nīlavastra	ā	fmn
high	1	nIpA	nīpā	nIpa	nīpa	ā	fmn
high	1	nIvArA	nīvārā	nIvAra	nīvāra	ā	fm
high	1	nOkA	naukā	nOka	nauka	ā	fmn
high	1	nadIjA	nadījā	nadIja	nadīja	ā	fmn
high	1	nadIkAntA	nadīkāntā	nadIkAnta	nadīkānta	ā	fm
high	1	nagavfttikA	nagavṛttikā	nagavfttika	nagavṛttika	ā	fm
high	1	nakrA	nakrā	nakra	nakra	ā	fmn
high	1	nakulA	nakulā	nakula	nakula	ā	fmn
high	1	naladA	naladā	nalada	nalada	ā	fmn
high	1	nalinIkA	nalinīkā	nalinIka	nalinīka	ā	fmn
high	1	nalvavartmagA	nalvavartmagā	nalvavartmaga	nalvavartmaga	ā	fmn
high	1	nandAtmajA	nandātmajā	nandAtmaja	nandātmaja	ā	fm
high	1	nandikA	nandikā	nandika	nandika	ā	fmn
high	1	narADArA	narādhārā	narADAra	narādhāra	ā	fm
high	1	naradattA	naradattā	naradatta	naradatta	ā	fm
high	1	narakasTA	narakasthā	narakasTa	narakastha	ā	fmn
high	1	nastA	nastā	nasta	nasta	ā	fmn
high	1	navA	navā	nava	nava	ā	fmn
high	1	navyA	navyā	navya	navya	ā	fmn
high	1	nayanA	nayanā	nayana	nayana	ā	fmn
high	1	nazwarUpA	naṣṭarūpā	nazwarUpa	naṣṭarūpa	ā	fmn
high	1	nfgA	nṛgā	nfga	nṛga	ā	fm
high	1	nfmRA	nṛmṇā	nfmRa	nṛmṇa	ā	fmn
high	1	nfpAtmajA	nṛpātmajā	nfpAtmaja	nṛpātmaja	ā	fmn
high	1	nfpapriyA	nṛpapriyā	nfpapriya	nṛpapriya	ā	fm
high	1	nfpasutA	nṛpasutā	nfpasuta	nṛpasuta	ā	fm
high	1	nfpavallaBA	nṛpavallabhā	nfpavallaBa	nṛpavallabha	ā	fm
high	1	niHsArA	niḥsārā	niHsAra	niḥsāra	ā	fmn
high	1	niScirA	niścirā	niScira	niścira	ā	fm
high	1	niScitA	niścitā	niScita	niścita	ā	fmn
high	1	nicitA	nicitā	nicita	nicita	ā	fmn
high	1	nilimpA	nilimpā	nilimpa	nilimpa	ā	fm
high	1	nimlocA	nimlocā	nimloca	nimloca	ā	fm
high	1	nirUpaRA	nirūpaṇā	nirUpaRa	nirūpaṇa	ā	fmn
high	1	nirdahanA	nirdahanā	nirdahana	nirdahana	ā	fmn
high	1	nirmAlyA	nirmālyā	nirmAlya	nirmālya	ā	fmn
high	1	nirmaDyA	nirmadhyā	nirmaDya	nirmadhya	ā	fmn
high	1	nirmaTyA	nirmathyā	nirmaTya	nirmathya	ā	fmn
high	1	nirupamA	nirupamā	nirupama	nirupama	ā	fm
high	1	nisftA	nisṛtā	nisfta	nisṛta	ā	fmn
high	1	nitambA	nitambā	nitamba	nitamba	ā	fmn
high	1	nityAnubadDA	nityānubaddhā	nityAnubadDa	nityānubaddha	ā	fmn
high	1	nityavyayA	nityavyayā	nityavyaya	nityavyaya	ā	fmn
high	1	nityayOvanA	nityayauvanā	nityayOvana	nityayauvana	ā	fmn
high	1	nivArA	nivārā	nivAra	nivāra	ā	fm
high	1	nizAdI	niṣādī	nizAdin	niṣādin	ī	fmn
high	1	nizkA	niṣkā	nizka	niṣka	ā	fmn
high	1	nizkumBA	niṣkumbhā	nizkumBa	niṣkumbha	ā	fm
high	1	nonA	nonā	nona	nona	ā	fm
high	1	nyagroDA	nyagrodhā	nyagroDa	nyagrodha	ā	fm
high	1	nyagroDI	nyagrodhī	nyagroDin	nyagrodhin	ī	fmn
high	1	nyagroDaparimaRqalA	nyagrodhaparimaṇḍalā	nyagroDaparimaRqala	nyagrodhaparimaṇḍala	ā	fmn
high	1	oMkArA	oṃkārā	oMkAra	oṃkāra	ā	fm
high	1	pAMsukA	pāṃsukā	pAMsuka	pāṃsuka	ā	fmn
high	1	pARigrahaRIyA	pāṇigrahaṇīyā	pARigrahaRIya	pāṇigrahaṇīya	ā	fmn
high	1	pARquPalA	pāṇḍuphalā	pARquPala	pāṇḍuphala	ā	fm
high	1	pARqurA	pāṇḍurā	pARqura	pāṇḍura	ā	fmn
high	1	pARquraNgA	pāṇḍuraṅgā	pARquraNga	pāṇḍuraṅga	ā	fm
high	1	pAYcAlikA	pāñcālikā	pAYcAlika	pāñcālika	ā	fm
high	1	pAYcajanyA	pāñcajanyā	pAYcajanya	pāñcajanya	ā	fmn
high	1	pAdapA	pādapā	pAdapa	pādapa	ā	fmn
high	1	pAkalA	pākalā	pAkala	pākala	ā	fmn
high	1	pAlitA	pālitā	pAlita	pālita	ā	fmn
high	1	pApaharA	pāpaharā	pApahara	pāpahara	ā	fmn
high	1	pArdA	pārdā	pArda	pārda	ā	fm
high	1	pAripArSvikA	pāripārśvikā	pAripArSvika	pāripārśvika	ā	fmn
high	1	pAriplavA	pāriplavā	pAriplava	pāriplava	ā	fmn
high	1	pAtI	pātī	pAtin	pātin	ī	fmn
high	1	pAwA	pāṭā	pAwa	pāṭa	ā	fm
high	1	pENgI	paiṅgī	pENgin	paiṅgin	ī	fmn
high	1	pITI	pīthī	pITin	pīthin	ī	fmn
high	1	pInasanASanA	pīnasanāśanā	pInasanASana	pīnasanāśana	ā	fmn
high	1	pItA	pītā	pIta	pīta	ā	fmn
high	1	pItapuzpA	pītapuṣpā	pItapuzpa	pītapuṣpa	ā	fmn
high	1	pItatElA	pītatailā	pItatEla	pītataila	ā	fmn
high	1	pItataRqulA	pītataṇḍulā	pItataRqula	pītataṇḍula	ā	fm
high	1	pIvarA	pīvarā	pIvara	pīvara	ā	fmn
high	1	pOtimAzyA	pautimāṣyā	pOtimAzya	pautimāṣya	ā	fm
high	1	pUjanIyA	pūjanīyā	pUjanIya	pūjanīya	ā	fmn
high	1	pUrI	pūrī	pUrin	pūrin	ī	fmn
high	1	pUrRAmftA	pūrṇāmṛtā	pUrRAmfta	pūrṇāmṛta	ā	fmn
high	1	pUrvaBAdrapadA	pūrvabhādrapadā	pUrvaBAdrapada	pūrvabhādrapada	ā	fm
high	1	pUtiganDA	pūtigandhā	pUtiganDa	pūtigandha	ā	fmn
high	1	pUtiganDikA	pūtigandhikā	pUtiganDika	pūtigandhika	ā	fmn
high	1	pUzaRA	pūṣaṇā	pUzaRa	pūṣaṇa	ā	fm
high	1	paYcavaktrA	pañcavaktrā	paYcavaktra	pañcavaktra	ā	fmn
high	1	paYcikA	pañcikā	paYcika	pañcika	ā	fmn
high	1	padikA	padikā	padika	padika	ā	fmn
high	1	padmAlayA	padmālayā	padmAlaya	padmālaya	ā	fmn
high	1	padmAsanA	padmāsanā	padmAsana	padmāsana	ā	fmn
high	1	padmakarRikA	padmakarṇikā	padmakarRika	padmakarṇika	ā	fmn
high	1	padmalAYCanA	padmalāñchanā	padmalAYCana	padmalāñchana	ā	fm
high	1	padmasenA	padmasenā	padmasena	padmasena	ā	fm
high	1	padmodBavA	padmodbhavā	padmodBava	padmodbhava	ā	fm
high	1	palAlA	palālā	palAla	palāla	ā	fmn
high	1	palaMkazA	palaṃkaṣā	palaMkaza	palaṃkaṣa	ā	fm
high	1	pallavakA	pallavakā	pallavaka	pallavaka	ā	fm
high	1	parRASA	parṇāśā	parRASa	parṇāśa	ā	fm
high	1	parRI	parṇī	parRin	parṇin	ī	fmn
high	1	paraBftA	parabhṛtā	paraBfta	parabhṛta	ā	fm
high	1	paramparA	paramparā	parampara	parampara	ā	fmn
high	1	parasmEBAzA	parasmaibhāṣā	parasmEBAza	parasmaibhāṣa	ā	fmn
high	1	pariReyA	pariṇeyā	pariReya	pariṇeya	ā	fmn
high	1	paribADA	paribādhā	paribADa	paribādha	ā	fm
high	1	paricArikA	paricārikā	paricArika	paricārika	ā	fm
high	1	paricakrA	paricakrā	paricakra	paricakra	ā	fm
high	1	paricarA	paricarā	paricara	paricara	ā	fm
high	1	paricaryA	paricaryā	paricarya	paricarya	ā	fmn
high	1	parigfhyA	parigṛhyā	parigfhya	parigṛhya	ā	fmn
high	1	pariplavA	pariplavā	pariplava	pariplava	ā	fmn
high	1	parisrutA	parisrutā	parisruta	parisruta	ā	fmn
high	1	parivfktA	parivṛktā	parivfkta	parivṛkta	ā	fmn
high	1	parivrajyA	parivrajyā	parivrajya	parivrajya	ā	fmn
high	1	parjanyA	parjanyā	parjanya	parjanya	ā	fm
high	1	paropakArEkarasA	paropakāraikarasā	paropakArEkarasa	paropakāraikarasa	ā	fmn
high	1	paruzA	paruṣā	paruza	paruṣa	ā	fmn
high	1	parvasA	parvasā	parvasa	parvasa	ā	fm
high	1	parvatajA	parvatajā	parvataja	parvataja	ā	fmn
high	1	paryAyatA	paryāyatā	paryAyata	paryāyata	ā	fmn
high	1	pataMgI	pataṃgī	pataMgin	pataṃgin	ī	fm
high	1	pattanA	pattanā	pattana	pattana	ā	fmn
high	1	pattrapuzpA	pattrapuṣpā	pattrapuzpa	pattrapuṣpa	ā	fm
high	1	pavA	pavā	pava	pava	ā	fmn
high	1	pawAkA	paṭākā	pawAka	paṭāka	ā	fm
high	1	payodA	payodā	payoda	payoda	ā	fm
high	1	pejA	pejā	peja	peja	ā	fm
high	1	pfTukA	pṛthukā	pfTuka	pṛthuka	ā	fmn
high	1	pfTulA	pṛthulā	pfTula	pṛthula	ā	fm
high	1	piRqaPalA	piṇḍaphalā	piRqaPala	piṇḍaphala	ā	fmn
high	1	piRqilA	piṇḍilā	piRqila	piṇḍila	ā	fmn
high	1	piRyAkA	piṇyākā	piRyAka	piṇyāka	ā	fmn
high	1	piSAcA	piśācā	piSAca	piśāca	ā	fmn
high	1	piSitA	piśitā	piSita	piśita	ā	fmn
high	1	piSitASA	piśitāśā	piSitASa	piśitāśa	ā	fm
high	1	piSunA	piśunā	piSuna	piśuna	ā	fmn
high	1	piYjalA	piñjalā	piYjala	piñjala	ā	fmn
high	1	picaRqikA	picaṇḍikā	picaRqika	picaṇḍika	ā	fmn
high	1	pippalA	pippalā	pippala	pippala	ā	fmn
high	1	piqakA	piḍakā	piqaka	piḍaka	ā	fm
high	1	pittaDarA	pittadharā	pittaDara	pittadhara	ā	fmn
high	1	plakzA	plakṣā	plakza	plakṣa	ā	fmn
high	1	plavaMgamA	plavaṃgamā	plavaMgama	plavaṃgama	ā	fm
high	1	plavagA	plavagā	plavaga	plavaga	ā	fmn
high	1	prARapradA	prāṇapradā	prARaprada	prāṇaprada	ā	fmn
high	1	prARasaMhitA	prāṇasaṃhitā	prARasaMhita	prāṇasaṃhita	ā	fmn
high	1	prAReSA	prāṇeśā	prAReSa	prāṇeśa	ā	fmn
high	1	prARihitA	prāṇihitā	prARihita	prāṇihita	ā	fmn
high	1	prASanI	prāśanī	prASanin	prāśanin	ī	fmn
high	1	prAcInA	prācīnā	prAcIna	prācīna	ā	fmn
high	1	prAcyA	prācyā	prAcya	prācya	ā	fm
high	1	prAguttarA	prāguttarā	prAguttara	prāguttara	ā	fmn
high	1	prAptakAlA	prāptakālā	prAptakAla	prāptakāla	ā	fmn
high	1	prArTanA	prārthanā	prArTana	prārthana	ā	fmn
high	1	prAsahA	prāsahā	prAsaha	prāsaha	ā	fm
high	1	prAvftA	prāvṛtā	prAvfta	prāvṛta	ā	fmn
high	1	prAvfzA	prāvṛṣā	prAvfza	prāvṛṣa	ā	fm
high	1	prAvfzeRyA	prāvṛṣeṇyā	prAvfzeRya	prāvṛṣeṇya	ā	fmn
high	1	prAyaRIyA	prāyaṇīyā	prAyaRIya	prāyaṇīya	ā	fmn
high	1	prEzyA	praiṣyā	prEzya	praiṣya	ā	fmn
high	1	prOQA	prauḍhā	prOQa	prauḍha	ā	fmn
high	1	praBAsvarA	prabhāsvarā	praBAsvara	prabhāsvara	ā	fmn
high	1	praBAtA	prabhātā	praBAta	prabhāta	ā	fmn
high	1	praBadrA	prabhadrā	praBadra	prabhadra	ā	fmn
high	1	praDAnA	pradhānā	praDAna	pradhāna	ā	fmn
high	1	praSastA	praśastā	praSasta	praśasta	ā	fmn
high	1	prabalA	prabalā	prabala	prabala	ā	fmn
high	1	praboDitA	prabodhitā	praboDita	prabodhita	ā	fmn
high	1	pracaRqA	pracaṇḍā	pracaRqa	pracaṇḍa	ā	fm
high	1	pracalA	pracalā	pracala	pracala	ā	fmn
high	1	pracalAkA	pracalākā	pracalAka	pracalāka	ā	fm
high	1	pradarSanA	pradarśanā	pradarSana	pradarśana	ā	fmn
high	1	pradeyA	pradeyā	pradeya	pradeya	ā	fm
high	1	prakASitA	prakāśitā	prakASita	prakāśita	ā	fmn
high	1	prakIrtanA	prakīrtanā	prakIrtana	prakīrtana	ā	fmn
high	1	pramAditA	pramāditā	pramAdita	pramādita	ā	fmn
high	1	pramaTA	pramathā	pramaTa	pramatha	ā	fm
high	1	pramoditA	pramoditā	pramodita	pramodita	ā	fmn
high	1	pramuditA	pramuditā	pramudita	pramudita	ā	fmn
high	1	prapaTA	prapathā	prapaTa	prapatha	ā	fmn
high	1	prasAraRI	prasāraṇī	prasAraRin	prasāraṇin	ī	fmn
high	1	prasahA	prasahā	prasaha	prasaha	ā	fmn
high	1	prasarA	prasarā	prasara	prasara	ā	fmn
high	1	pratAnA	pratānā	pratAna	pratāna	ā	fm
high	1	pratihitA	pratihitā	pratihita	pratihita	ā	fmn
high	1	pratijYA	pratijñā	pratijYa	pratijña	ā	fmn
high	1	pratilomA	pratilomā	pratiloma	pratiloma	ā	fmn
high	1	pratipakzitA	pratipakṣitā	pratipakzita	pratipakṣita	ā	fmn
high	1	pratirUpA	pratirūpā	pratirUpa	pratirūpa	ā	fmn
high	1	pratirUpacaryA	pratirūpacaryā	pratirUpacarya	pratirūpacarya	ā	fmn
high	1	pratisaMkramA	pratisaṃkramā	pratisaMkrama	pratisaṃkrama	ā	fm
high	1	pratyAyanA	pratyāyanā	pratyAyana	pratyāyana	ā	fmn
high	1	pratyakzakftA	pratyakṣakṛtā	pratyakzakfta	pratyakṣakṛta	ā	fmn
high	1	pravAdA	pravādā	pravAda	pravāda	ā	fmn
high	1	pravfttA	pravṛttā	pravftta	pravṛtta	ā	fmn
high	1	pravizwA	praviṣṭā	pravizwa	praviṣṭa	ā	fmn
high	1	prayatnA	prayatnā	prayatna	prayatna	ā	fmn
high	1	preNKA	preṅkhā	preNKa	preṅkha	ā	fmn
high	1	prekzaRikA	prekṣaṇikā	prekzaRika	prekṣaṇika	ā	fmn
high	1	priyAlA	priyālā	priyAla	priyāla	ā	fm
high	1	priyaMdadA	priyaṃdadā	priyaMdada	priyaṃdada	ā	fmn
high	1	priyaMvadA	priyaṃvadā	priyaMvada	priyaṃvada	ā	fm
high	1	priyadA	priyadā	priyada	priyada	ā	fmn
high	1	priyakAmyA	priyakāmyā	priyakAmya	priyakāmya	ā	fm
high	1	pruzvA	pruṣvā	pruzva	pruṣva	ā	fmn
high	1	puRikA	puṇikā	puRika	puṇika	ā	fm
high	1	puRyodakA	puṇyodakā	puRyodaka	puṇyodaka	ā	fmn
high	1	pulikA	pulikā	pulika	pulika	ā	fm
high	1	pulindA	pulindā	pulinda	pulinda	ā	fm
high	1	pulomA	pulomā	puloma	puloma	ā	fm
high	1	purIzI	purīṣī	purIzin	purīṣin	ī	fmn
high	1	puraMdarA	puraṃdarā	puraMdara	puraṃdara	ā	fmn
high	1	purikAyA	purikāyā	purikAya	purikāya	ā	fm
high	1	puruhUtA	puruhūtā	puruhUta	puruhūta	ā	fmn
high	1	putradA	putradā	putrada	putrada	ā	fmn
high	1	putrapradA	putrapradā	putraprada	putraprada	ā	fmn
high	1	puzkarI	puṣkarī	puzkarin	puṣkarin	ī	fmn
high	1	puzpaBadrA	puṣpabhadrā	puzpaBadra	puṣpabhadra	ā	fmn
high	1	puzpacUlA	puṣpacūlā	puzpacUla	puṣpacūla	ā	fm
high	1	puzpahAsA	puṣpahāsā	puzpahAsa	puṣpahāsa	ā	fm
high	1	puzpahInA	puṣpahīnā	puzpahIna	puṣpahīna	ā	fmn
high	1	puzpajA	puṣpajā	puzpaja	puṣpaja	ā	fmn
high	1	puzpitAgrA	puṣpitāgrā	puzpitAgra	puṣpitāgra	ā	fmn
high	1	puzwidA	puṣṭidā	puzwida	puṣṭida	ā	fmn
high	1	puzyA	puṣyā	puzya	puṣya	ā	fmn
high	1	qimBA	ḍimbhā	qimBa	ḍimbha	ā	fm
high	1	rADanA	rādhanā	rADana	rādhana	ā	fmn
high	1	rADikA	rādhikā	rADika	rādhika	ā	fm
high	1	rAgadA	rāgadā	rAgada	rāgada	ā	fmn
