form_slp1	primary_lemma	primary_upos	primary_n	alt_lemma	alt_upos	alt_n
varDitam	varDay	VERB	9	varDita	NOUN	1
varIvfjat	varIvfj	VERB	1	varIvfjat	NOUN	1
varIyaH	varIyas	ADJ	20	varIyas	NOUN	2
varIyas	varIyas	ADJ	2	varIyas	NOUN	1
varRI	varRin	ADJ	3	varRin	NOUN	3
varRaka	varRaka	NOUN	5	varRaka	ADJ	4
varRinI	varRin	ADJ	8	varRinI	NOUN	3
varRya	varRay	VERB	4	varRya	ADJ	1
varRyo	varRya	ADJ	7	varRay	VERB	1
varUTinA	varUTin	ADJ	7	varUTin	NOUN	1
varUTinIm	varUTinI	NOUN	37	varUTin	ADJ	1
vara	vara	ADJ	1173	vara	NOUN	715
varaH	vara	ADJ	756	vara	NOUN	169
varaM	vara	NOUN	609	vara	ADJ	166
varam	vara	ADJ	472	vara	NOUN	294
varas	vara	NOUN	8	vara	ADJ	5
vare	vara	ADJ	121	vara	NOUN	19
vareRa	vara	NOUN	59	vara	ADJ	34
vareRyaH	vareRya	ADJ	24	vareRya	NOUN	1
vareRyam	vareRya	ADJ	66	vareRya	NOUN	1
vareRyo	vareRya	ADJ	14	vareRya	NOUN	1
varezu	vara	NOUN	7	vara	ADJ	6
vargA	vargA	NOUN	4	varga	NOUN	2
varimataH	variman	NOUN	1	varimant	NOUN	1
varizWaH	varizWa	ADJ	44	varizWa	NOUN	1
varjam	varjam	ADV	166	varja	ADJ	64
varo	vara	NOUN	124	vara	ADJ	24
vartA	vartf	ADJ	5	varta	NOUN	1
vartI	vartI	NOUN	56	vartin	ADJ	32
varta	vft	VERB	3	varta	NOUN	2
vartamAnAH	vft	VERB	26	vartamAna	ADJ	1
vartamAnAM	vft	VERB	10	vartamAna	ADJ	1
vartamAnAnAm	vft	VERB	5	vartamAna	ADJ	1
vartamAna	vft	VERB	17	vartamAna	ADJ	16
vartamAnaH	vft	VERB	54	vartamAna	ADJ	1
vartamAnaM	vft	VERB	37	vartamAna	ADJ	11
vartamAnam	vft	VERB	27	vartamAna	ADJ	2
vartamAne	vft	VERB	152	vartamAna	ADJ	4
vartamAnezu	vft	VERB	14	vartamAna	ADJ	1
vartana	vartana	NOUN	10	vartana	ADJ	1
varte	vft	VERB	4	varta	NOUN	1
vartis	vartis	NOUN	2	vartI	NOUN	2
varzAH	varzA	NOUN	34	varza	NOUN	21
varza	varza	NOUN	1244	vfz	VERB	1
varzat	vfz	VERB	1	vfz	VERB	1
varzataH	vfz	VERB	4	varza	NOUN	1
varzati	vfz	VERB	148	varzati	NOUN	1
vas	tvad	PRON	45	vas	NOUN	2
vasAnam	vas	VERB	3	avasAna	NOUN	2
vasAne	avasAna	NOUN	4	vas	VERB	2
vasU	vasu	NOUN	7	vasu	ADJ	6
vasUnAM	vasu	NOUN	123	vasu	ADJ	1
vasUnAm	vasu	NOUN	79	vasu	ADJ	1
vasUny	vasu	NOUN	16	vasu	ADJ	1
vasaH	vas	NOUN	4	vas	VERB	1
vasanta	vasanta	NOUN	100	vas	VERB	1
vasantaH	vasanta	NOUN	40	vas	VERB	6
vasantaM	vas	VERB	8	vasanta	NOUN	4
vasantam	vasanta	NOUN	18	vas	VERB	8
vasante	vasanta	NOUN	122	vas	VERB	7
vasanto	vasanta	NOUN	22	vas	VERB	6
vasati	vas	VERB	209	vasati	NOUN	21
vasatiH	vasati	NOUN	25	vasati	ADJ	1
vasavaH	vasu	NOUN	146	vasu	ADJ	9
vasave	vasu	NOUN	7	vasu	ADJ	3
vasavo	vasu	NOUN	143	vasu	ADJ	12
vasavyA	vasavya	ADJ	3	vasavya	NOUN	1
vase	av	VERB	14	avas	NOUN	9
vasizWA	vasizWa	NOUN	7	vasizWa	ADJ	4
vasizWAH	vasizWa	NOUN	16	vasizWa	ADJ	1
vasizWAya	vasizWa	NOUN	26	vasizWa	ADJ	1
vasizWa	vasizWa	NOUN	177	vasizWa	ADJ	3
vasizWaH	vasizWa	NOUN	138	vasizWa	ADJ	19
vasizWaM	vasizWa	NOUN	86	vasizWa	ADJ	3
vasizWam	vasizWa	NOUN	30	vasizWa	ADJ	2
vasizWo	vasizWa	NOUN	136	vasizWa	ADJ	8
vaso	vasu	ADJ	84	vasu	NOUN	11
vasoH	vasu	NOUN	50	vasu	ADJ	14
vasor	vasu	NOUN	39	vasu	ADJ	5
vastA	vas	VERB	1	vastf	ADJ	1
vasta	vas	VERB	6	vasta	NOUN	1
vastu	vastu	NOUN	367	kaTam	ADV	1
vastutaH	vastutas	ADV	10	vastu	NOUN	3
vastuzu	vastu	NOUN	21	jf	VERB	1
vasu	vasu	NOUN	593	vasu	ADJ	17
vasuBiH	vasu	NOUN	85	vasu	ADJ	2
vasuH	vasu	NOUN	86	vasu	ADJ	23
vasuM	vasu	NOUN	12	vasu	ADJ	5
vasudAmA	vasudAman	NOUN	1	vasudAmA	NOUN	1
vasum	vasu	NOUN	9	vasu	ADJ	2
vasumAn	vasumat	ADJ	13	vasumant	NOUN	4
vasumatA	vasumat	ADJ	5	vasumant	NOUN	2
vasumatI	vasumatI	NOUN	41	vasumat	ADJ	3
vasumatIm	vasumat	ADJ	3	vasumatI	NOUN	3
vasunA	vasu	NOUN	28	vasu	ADJ	1
vasva	vasu	NOUN	15	vasu	ADJ	2
vasvaH	vasu	NOUN	21	vasu	ADJ	3
vasyaH	vasyas	NOUN	6	vasyas	ADJ	1
vatsalaH	vatsala	ADJ	117	vatsala	NOUN	1
vavarTa	vf	VERB	2	vavarTa	NOUN	1
vavre	vf	VERB	99	vavra	NOUN	5
vayAH	vayas	NOUN	16	vayA	NOUN	10
vayaS	vayas	NOUN	10	vi	NOUN	5
vayam	mad	PRON	1052	vI	VERB	1
vayasi	vayas	NOUN	80	ve	VERB	1
vayunA	vayuna	NOUN	7	vayuna	ADJ	2
vayunAni	vayuna	NOUN	31	vayuna	ADJ	1
vayunam	vayuna	NOUN	3	vayuna	ADJ	1
vayunezu	vayuna	ADJ	1	vayuna	NOUN	1
vazwi	vaS	VERB	17	vazwi	NOUN	1
veDakAH	veDaka	NOUN	4	veDaka	ADJ	1
veDasaH	veDas	NOUN	37	veDas	ADJ	9
veDase	veDas	NOUN	44	veDas	ADJ	5
veDaso	veDas	NOUN	9	veDas	ADJ	2
veH	vi	NOUN	19	vI	VERB	4
vedA	veda	NOUN	105	vid	VERB	12
vedI	vedi	NOUN	33	vedin	ADJ	9
veda	vid	VERB	2359	veda	NOUN	1493
vedanAni	vedana	NOUN	2	vedanA	NOUN	2
vedanam	vedanA	NOUN	30	vedana	NOUN	20
vedane	vedana	NOUN	10	vedanA	NOUN	5
vedi	vedi	NOUN	173	vedin	ADJ	3
veditA	veditf	ADJ	21	vid	VERB	2
vedyA	vedi	NOUN	10	vid	VERB	4
vedyAm	vedi	NOUN	17	vid	VERB	1
vedyAnAm	vid	VERB	2	vedyA	NOUN	1
vedya	vid	VERB	48	vedya	ADJ	9
vedyam	vid	VERB	36	vedya	ADJ	1
vedyo	vid	VERB	7	vedI	NOUN	1
vegam	vega	NOUN	165	avega	ADJ	1
vegavAn	vegavat	ADJ	45	vegavant	NOUN	14
vegavat	vegavat	ADJ	24	vegavant	NOUN	1
vegavatI	vegavatI	NOUN	23	vegavat	ADJ	10
vegavatIM	vegavat	ADJ	3	vegavatI	NOUN	2
vegavati	vegavant	NOUN	1	vegavat	ADJ	1
vegavatyA	vegavatI	NOUN	5	vegavat	ADJ	1
venA	vena	NOUN	3	vena	ADJ	1
vena	vena	NOUN	24	ven	VERB	2
venaH	vena	NOUN	23	ven	VERB	3
vepaTuH	vepaTu	NOUN	62	vepaTu	ADJ	1
ver	vI	VERB	14	vi	NOUN	11
vettA	vettf	ADJ	39	vettf	NOUN	12
vettf	vettf	ADJ	2	vettf	NOUN	2
vettu	vid	VERB	43	vettu	NOUN	1
vfDe	vfD	VERB	45	vfD	ADJ	1
vfRata	vf	VERB	1	vf	VERB	1
vfSca	vraSc	VERB	30	vfSca	NOUN	1
vfScati	vraSc	VERB	16	vfScati	NOUN	1
vfdDA	vfdDa	ADJ	89	vfD	VERB	14
vfdDABiH	vfdDa	ADJ	2	vfD	VERB	1
vfdDAH	vfdDa	ADJ	58	vfD	VERB	27
vfdDAm	vfdDa	ADJ	6	vfD	VERB	5
vfdDAn	vfdDa	ADJ	70	vfD	VERB	19
vfdDAnAM	vfdDa	ADJ	44	vfdDa	NOUN	3
vfdDAnAm	vfdDa	ADJ	25	vfD	VERB	9
vfdDAsu	vfdDa	ADJ	2	vfD	VERB	2
vfdDa	vfdDa	ADJ	249	vfD	VERB	60
vfdDaH	vfdDa	ADJ	118	vfD	VERB	39
vfdDaM	vfdDa	ADJ	82	vfD	VERB	18
vfdDam	vfD	VERB	70	vfdDa	ADJ	32
vfdDasya	vfdDa	ADJ	44	vfD	VERB	10
vfdDayA	vfdDa	ADJ	11	vfdDA	NOUN	1
vfdDayoH	vfdDa	ADJ	7	vfdDa	NOUN	2
vfdDe	vfdDa	ADJ	14	vfD	VERB	5
vfdDena	vfdDa	ADJ	20	vfD	VERB	4
vfdDezu	vfdDa	ADJ	17	vfD	VERB	1
vfdDo	vfdDa	ADJ	104	vfD	VERB	13
vfjinA	vfjina	ADJ	6	vfjina	NOUN	5
vfjinAn	vfjina	ADJ	2	vfjina	NOUN	1
vfjina	vfjina	NOUN	7	vfjina	ADJ	3
vfjinaM	vfjina	NOUN	24	vfjina	ADJ	12
vfjinam	vfjina	ADJ	3	vfjina	NOUN	1
vfjinasya	vfjina	NOUN	3	vfjina	ADJ	1
vfjine	vfjina	ADJ	1	vfjina	NOUN	1
vfkA	vfka	NOUN	10	avfka	ADJ	1
vfkam	vfka	NOUN	6	avfka	ADJ	1
vfndArakam	vfndAraka	ADJ	1	vfndAraka	NOUN	1
vfnda	vfnda	NOUN	55	vfnda	ADV	1
vftA	vf	VERB	79	vft	NOUN	3
vfta	vf	VERB	18	vft	NOUN	1
vftaH	vf	VERB	445	vfta	ADJ	5
vftam	vf	VERB	137	vft	NOUN	4
vftayA	vf	VERB	2	vftA	NOUN	1
vfttA	vftta	ADJ	25	vft	VERB	10
vfttAByAm	vftta	ADJ	5	vftta	NOUN	2
vfttAH	vft	VERB	18	vftta	NOUN	17
vfttAm	vft	VERB	6	vftta	ADJ	6
vfttAn	vft	VERB	10	vftta	ADJ	2
vfttAni	vftta	NOUN	16	vft	VERB	11
vftta	vftta	NOUN	150	vftta	ADJ	104
vfttaH	vft	VERB	61	vftta	NOUN	30
vfttaM	vftta	NOUN	116	vft	VERB	105
vfttam	vftta	NOUN	177	vft	VERB	96
vfttasya	vftta	NOUN	18	vft	VERB	9
vfttavAn	vfttavat	ADJ	2	vft	VERB	1
vftte	vft	VERB	62	vftta	NOUN	39
vfttena	vftta	NOUN	81	vft	VERB	5
vfzA	vfzan	NOUN	303	vfzan	ADJ	32
vfzAya	vfza	NOUN	4	vfzAy	VERB	1
vfzRI	vfzRi	NOUN	1	vfzRI	NOUN	1
vfzRaH	vfzan	NOUN	26	vfzan	ADJ	7
vfzRe	vfzan	NOUN	32	vfzan	ADJ	8
vfzRo	vfzan	NOUN	34	vfzan	ADJ	8
vfzRyam	vfzRya	NOUN	23	vfzRya	ADJ	3
vfzaBAH	vfzaBa	NOUN	6	vfzaBa	ADJ	1
vfzaBas	vfzaBa	NOUN	7	vfzaBa	ADJ	3
vfzaBasya	vfzaBa	NOUN	32	vfzaBa	ADJ	1
vfzaBeRa	vfzaBa	NOUN	5	vfzaBa	ADJ	1
vfzaRA	vfzan	NOUN	68	vfzan	ADJ	10
vfzaRaH	vfzan	NOUN	14	vfzaRa	NOUN	11
vfzaRaM	vfzan	NOUN	25	vfzan	ADJ	22
vfzaRam	vfzan	NOUN	13	vfzaRa	NOUN	13
vfzalI	vfzalI	NOUN	41	vfzalin	ADJ	1
vfzan	vfzan	NOUN	20	vfzan	ADJ	1
vfzya	vfzya	NOUN	36	vfzya	ADJ	29
vi	vi	ADP	1513	vi	NOUN	29
viBAgaSaH	viBAgaSaH	ADV	28	viBAga	NOUN	1
viBAjya	viBaj	VERB	1	viBAjay	VERB	1
viBAvA	viBAvan	ADJ	20	viBAva	NOUN	2
viBAvari	viBAvan	ADJ	5	viBAvarI	NOUN	4
viBAvary	viBAvan	ADJ	1	viBAvarI	NOUN	1
viBIzaRAya	viBIzaRa	NOUN	6	viBIzaRa	ADJ	3
viBIzaRaH	viBIzaRa	NOUN	127	viBIzaRa	ADJ	8
viBIzaRam	viBIzaRa	NOUN	58	viBIzaRa	ADJ	8
viBIzaRe	viBIzaRa	NOUN	3	viBIzaRa	ADJ	1
viBIzikA	viBIzikA	NOUN	3	viBIzaka	ADJ	1
viBU	viBU	ADJ	2	viBu	ADJ	1
viBUta	viBU	VERB	3	viBUta	ADJ	1
viBUtiM	viBUti	NOUN	23	viBUti	ADJ	2
viBUtim	viBUti	NOUN	5	viBUti	ADJ	3
viBUzaRam	viBUzaRa	NOUN	42	viBUzaRa	ADJ	3
viBUzitam	viBUzay	VERB	137	viBUzita	NOUN	2
viBaktA	viBaj	VERB	26	viBaktf	ADJ	6
viBakta	viBaj	VERB	55	viBakta	ADJ	2
viBaktaH	viBaj	VERB	9	aviBakta	ADJ	1
viBave	viBava	NOUN	18	viBu	ADJ	3
viBedanam	viBedana	ADJ	1	viBedana	NOUN	1
viBiH	avi	NOUN	2	vi	NOUN	1
viBo	viBu	ADJ	423	viBu	NOUN	1
viBoH	viBu	ADJ	81	viBu	NOUN	2
viBu	viBu	ADJ	66	viBu	NOUN	1
viBuH	viBu	ADJ	309	viBu	NOUN	6
viBvA	viBvan	NOUN	6	viBvan	ADJ	2
viBva	viBvan	ADJ	3	viBvan	NOUN	2
viBvaM	viBu	ADJ	4	viBU	NOUN	1
viBvo	viBu	ADJ	4	viBU	NOUN	2
viDAnam	viDAna	NOUN	252	viDAna	ADJ	1
viDUta	viDU	VERB	30	viDUta	NOUN	1
viDaraRI	viDaraRa	ADJ	5	viDaraRI	NOUN	3
viDat	viD	VERB	2	viD	VERB	1
viDeH	viDi	NOUN	80	viD	VERB	1
viDeyaH	viDA	VERB	15	aviDeya	ADJ	1
viDura	viDura	ADJ	11	viDura	NOUN	5
viGane	viGana	ADJ	1	viGana	NOUN	1
viH	vi	NOUN	2	avi	NOUN	1
viKyAtA	viKyA	VERB	101	viKyAta	ADJ	1
viKyAtAH	viKyA	VERB	10	viKyAta	ADJ	1
viKyAtaM	viKyA	VERB	81	viKyAta	ADJ	3
viMSa	viMSa	ADJ	15	viMSa	NOUN	4
viSAKA	viSAKA	NOUN	18	viSAKa	ADJ	2
viSAKa	viSAKa	ADJ	12	viSAKa	NOUN	9
viSAKaH	viSAKa	NOUN	16	viSAKa	ADJ	1
viSAKayoH	viSAKA	NOUN	6	viSAKa	ADJ	1
viSAKe	viSAKa	NOUN	3	viSAKA	NOUN	3
viSAlA	viSAlA	NOUN	51	viSAla	ADJ	13
viSAlAH	viSAla	ADJ	4	viSAlA	NOUN	1
viSAlAm	viSAlA	NOUN	5	viSAla	ADJ	3
viSAla	viSAla	ADJ	238	viSAla	NOUN	3
viSAlaH	viSAla	ADJ	11	viSAla	NOUN	2
viSAlaM	viSAla	ADJ	30	viSAla	NOUN	2
viSAle	viSAla	ADJ	12	viSAlA	NOUN	2
viSAradAH	viSArada	ADJ	76	viSArada	NOUN	1
viSAradaH	viSArada	ADJ	167	viSArada	NOUN	2
viSa	viS	NOUN	56	viS	VERB	40
viSaH	viS	NOUN	193	viS	VERB	1
viSaM	viS	NOUN	35	viS	VERB	1
viSad	viS	VERB	2	viS	VERB	1
viSanta	viS	VERB	1	viS	VERB	1
viSastA	viSaMs	VERB	3	viSastf	NOUN	2
viSezAn	viSeza	NOUN	66	viSezAt	ADV	4
viSezAt	viSezAt	ADV	130	viSeza	NOUN	115
viSeza	viSeza	NOUN	544	aviSeza	ADJ	1
viSezaka	viSezaka	NOUN	3	viSezaka	ADJ	2
viSezataH	viSezataH	ADV	709	viSeza	NOUN	8
viSezeRa	viSezeRa	ADV	282	viSeza	NOUN	191
viSiKA	viSiKA	NOUN	10	viSiKa	ADJ	4
viSiKAH	viSiKa	NOUN	12	viSiKa	ADJ	1
viSiKAn	viSiKa	NOUN	25	viSiKa	ADJ	2
viSiKa	viSiKa	NOUN	32	viSiKa	ADJ	1
viSizwaH	viSiz	VERB	66	viSizwa	NOUN	2
viSizwena	viSiz	VERB	9	viSizwa	ADJ	1
viSoDana	viSoDana	NOUN	3	viSoDana	ADJ	1
viSoDanam	viSoDana	NOUN	57	viSoDana	ADJ	23
viSokA	viSoka	ADJ	12	viSokA	NOUN	11
viSoka	viSoka	NOUN	6	viSoka	ADJ	4
viSokaH	viSoka	ADJ	15	viSoka	NOUN	3
viSokam	viSoka	ADJ	4	viSoka	NOUN	1
viSoko	viSoka	ADJ	12	viSoka	NOUN	2
viSrAmya	viSram	VERB	3	viSrAmay	VERB	2
viSrutA	viSru	VERB	94	viSruta	ADJ	1
viSrutAH	viSru	VERB	59	viSruta	NOUN	1
viSruta	viSru	VERB	15	viSruta	NOUN	1
viSrutaH	viSru	VERB	187	viSruta	ADJ	2
viSrutam	viSru	VERB	143	viSruta	ADJ	3
viSudDA	viSuD	VERB	12	viSudDa	ADJ	1
viSudDa	viSuD	VERB	234	viSudDa	ADJ	6
viSvA	viSva	ADJ	622	viSvA	NOUN	22
viSvAM	viSva	ADJ	3	viSvA	NOUN	2
viSvAcI	viSvAci	NOUN	16	viSvAYc	ADJ	1
viSvAcyA	viSvAci	NOUN	5	viSvAYc	ADJ	2
viSvAn	viSva	ADJ	91	viSva	NOUN	2
viSvAt	viSva	ADJ	2	viSva	NOUN	1
viSvAyuH	viSvAyu	ADJ	18	viSvAyu	NOUN	2
viSvAyur	viSvAyu	ADJ	15	viSvAyu	NOUN	1
viSva	viSva	ADJ	1210	viSva	NOUN	25
viSvaM	viSva	ADJ	302	viSva	NOUN	10
viSvam	viSva	ADJ	334	viSva	NOUN	6
viSvarUpa	viSvarUpa	NOUN	15	viSvarUpa	ADJ	2
viSvarUpaM	viSvarUpa	NOUN	16	viSvarUpa	ADJ	1
viSvarUpasya	viSvarUpa	NOUN	4	viSvarUpa	ADJ	1
viSvastA	viSvas	VERB	10	viSvastA	NOUN	1
viSvasya	viSva	ADJ	233	viSva	NOUN	9
viSvatas	viSvatas	ADV	59	viSva	NOUN	1
viSve	viSva	ADJ	631	viSva	NOUN	2
vibuDA	vibuDa	NOUN	19	vibuDa	ADJ	1
vibuDAH	vibuDa	NOUN	27	vibuDa	ADJ	3
vibuDAnAM	vibuDa	NOUN	8	vibuDa	ADJ	1
vibuDa	vibuDa	NOUN	95	vibuDa	ADJ	3
vicAkaSad	vicAkaS	VERB	2	vicAkaSat	ADJ	1
vicAraRA	vicAraRA	NOUN	207	kf	VERB	1
vicAriRaH	vicArin	ADJ	9	vicArin	NOUN	1
vicAritam	vicAray	VERB	13	vicArita	NOUN	1
vicakra	vicakra	ADJ	2	vikf	VERB	2
vicakzaRA	vicakzaRa	ADJ	9	vicakzaRA	NOUN	3
vicezwitam	vicezwita	NOUN	52	vicezw	VERB	8
vicitrA	vicitra	ADJ	19	vicitrA	NOUN	4
vicitra	vicitra	ADJ	297	vicitra	NOUN	2
vicitraH	vicitra	ADJ	11	vicitra	NOUN	4
vicitraM	vicitra	ADJ	37	vicitra	NOUN	1
vicitram	vicitra	ADJ	29	vicitra	NOUN	1
vicitta	vicit	VERB	3	vicitta	ADJ	1
vid	vid	ADJ	1149	vid	NOUN	6
vidA	vid	ADJ	60	vid	VERB	8
vidArI	vidArI	NOUN	109	vidArin	ADJ	1
vidAraRa	vidAraRa	NOUN	3	vidAraRa	ADJ	1
vidDA	vyaD	VERB	40	vidDf	NOUN	1
vidDam	vyaD	VERB	34	vidDa	NOUN	2
vida	vida	NOUN	8	vid	VERB	5
vidaH	vid	ADJ	464	vid	VERB	5
vidagDA	vidagDa	ADJ	5	vidah	VERB	4
vidagDa	vidagDa	ADJ	22	vidah	VERB	20
vidam	vid	ADJ	96	vid	VERB	3
vide	vid	ADJ	51	vid	VERB	34
videhAH	videha	NOUN	9	videha	ADJ	2
videhAnAm	videha	NOUN	3	videha	ADJ	1
videha	videha	NOUN	40	videha	ADJ	7
viditA	vid	VERB	36	viditA	NOUN	1
vidita	vid	VERB	112	vidita	ADJ	1
viditaH	vid	VERB	37	avidita	ADJ	1
viditaM	vid	VERB	184	avidita	ADJ	3
vidite	vid	VERB	17	vidita	NOUN	2
vido	vid	VERB	6	vid	ADJ	1
vidura	vidura	NOUN	142	vidura	ADJ	1
viduraS	vidura	NOUN	5	vidura	ADJ	1
viduro	vidura	NOUN	86	vidura	ADJ	1
viduz	vid	VERB	5	vidu	ADJ	2
viduzA	vidvas	ADJ	23	vid	VERB	15
viduzAM	vidvas	ADJ	46	vid	VERB	1
viduzAm	vid	VERB	10	vidvas	ADJ	6
viduza	vid	VERB	25	vidvas	ADJ	1
viduzaH	vid	VERB	30	vidvas	ADJ	2
viduze	vid	VERB	18	vidvas	ADJ	9
viduzo	vid	VERB	32	vidvas	ADJ	13
vidvAMS	vid	VERB	16	vidvas	ADJ	13
vidvAMs	vid	VERB	23	vidvas	ADJ	8
vidvAMsa	vid	VERB	4	vidvas	ADJ	1
vidvAMsaH	vid	VERB	50	vidvas	ADJ	12
vidvAMsaM	vid	VERB	34	vidvas	ADJ	11
vidvAMsam	vid	VERB	42	vidvas	ADJ	5
vidvAY	vidvas	ADJ	8	vid	VERB	4
vidvAn	vid	VERB	840	vidvas	ADJ	285
vidvan	vidvas	ADJ	38	vid	VERB	1
vidyA	vidyA	NOUN	1248	vid	VERB	7
vidyAH	vidyA	NOUN	66	vid	VERB	6
vidyAM	vidyA	NOUN	134	vid	VERB	16
vidyAm	vidyA	NOUN	131	vid	VERB	8
vidyAn	vid	VERB	20	vidyA	NOUN	2
vidyAt	vid	VERB	619	vidyA	NOUN	1
vidyamAna	vid	VERB	19	vidyamAna	ADJ	1
vidyud	vidyut	NOUN	42	vidyut	ADJ	1
vidyut	vidyut	NOUN	338	vidyut	ADJ	2
vigAQa	vigAh	VERB	5	vigAQa	ADJ	1
vigna	vigna	ADJ	1	vij	VERB	1
vihAyAH	vihAyas	ADJ	2	vihAyas	NOUN	1
vihAya	vihA	VERB	242	vihAyas	NOUN	1
vihAyasA	vihAyas	NOUN	58	vihAyas	ADJ	1
vihAyase	vihAyas	ADJ	1	vihAyasa	NOUN	1
vihartA	vihartf	NOUN	1	vihf	VERB	1
vihavyaH	vihavya	NOUN	1	vihvA	VERB	1
vihitaM	viDA	VERB	156	vihita	NOUN	1
vihrutam	vihvf	VERB	8	vihruta	ADJ	4
vijYA	vijYa	ADJ	2	vijYA	NOUN	1
vijYApito	vijYApay	VERB	13	avijYApita	ADJ	1
vijYAtA	vijYA	VERB	22	vijYAtf	ADJ	18
vijana	vijana	NOUN	3	vijana	ADJ	2
vijane	vijana	NOUN	65	vijana	ADJ	47
vijayI	vijayin	ADJ	68	vijayin	NOUN	1
vijaya	vijaya	NOUN	124	viji	VERB	2
vijayaM	vijaya	NOUN	89	vijaya	ADJ	4
vijaye	vijaya	NOUN	45	viji	VERB	1
vijayo	vijaya	NOUN	79	vijaya	ADJ	1
vijetA	vijetf	NOUN	5	viji	VERB	5
vijfmBita	vijfmB	VERB	2	vijfmBita	NOUN	1
vijita	viji	VERB	80	vijita	NOUN	1
vijitaM	viji	VERB	8	vijita	NOUN	1
vijite	viji	VERB	24	vijita	NOUN	13
vikAraH	vikAra	NOUN	96	avikAra	ADJ	1
vikalA	vikala	ADJ	6	vikalA	NOUN	2
vikalaH	vikala	ADJ	15	vikala	NOUN	1
vikale	vikala	ADJ	7	vikalA	NOUN	1
vikalpena	vikalpa	NOUN	16	avikalpa	ADJ	1
vikarRa	vikarRa	NOUN	13	vikarRa	ADJ	3
vikarRaH	vikarRa	NOUN	62	vikarRa	ADJ	1
vikaraRa	vikaraRa	NOUN	11	vikaraRa	ADJ	5
vikarmaRaH	vikarman	ADJ	1	vikarman	NOUN	1
vikatTana	vikatTana	NOUN	2	vikatTana	ADJ	1
vikawA	vikawa	ADJ	3	vikawA	NOUN	2
vikawa	vikawa	ADJ	35	vikawa	NOUN	3
vikawaH	vikawa	NOUN	6	vikawa	ADJ	2
vikeSI	vikeSa	ADJ	6	vikeSI	NOUN	3
vikftA	vikf	VERB	26	vikftA	NOUN	2
vikfta	vikf	VERB	147	vikfta	NOUN	1
vikftaH	vikf	VERB	10	vikfta	ADJ	1
vikftaM	vikf	VERB	49	vikfta	NOUN	2
vikftam	vikf	VERB	24	avikfta	ADJ	1
vikfzwa	vikfz	VERB	9	vikfzwa	ADJ	2
vikfzwena	vikfz	VERB	1	vikfzwa	ADJ	1
vikfzya	vikfz	VERB	41	ca	CONJ	1
viklava	viklava	ADJ	12	viklava	NOUN	3
viklavaH	viklava	ADJ	16	viklava	NOUN	1
viklavam	viklava	ADJ	8	viklava	NOUN	1
vikrAntA	vikram	VERB	12	vikrAntA	NOUN	8
vikrAntAH	vikram	VERB	13	vikrAnta	NOUN	2
vikrAnta	vikram	VERB	19	vikrAnta	NOUN	14
vikrAntaH	vikram	VERB	40	vikrAnta	NOUN	5
vikrAntaM	vikram	VERB	12	vikrAnta	NOUN	10
vikrAntam	vikrAnta	NOUN	16	vikram	VERB	14
vikrAnte	vikram	VERB	4	vikrAnta	NOUN	1
vikrAnto	vikram	VERB	36	vikrAnta	ADJ	4
vikrIqya	vikrIq	VERB	2	vikfz	VERB	1
vikrIta	vikrI	VERB	5	vikrIta	NOUN	1
vikramI	vikramin	ADJ	4	vikramin	NOUN	1
vikrama	vikrama	NOUN	97	vikram	VERB	3
vikruzwam	vikruS	VERB	1	vikruzwa	ADJ	1
vikuYcita	vikuYcay	VERB	3	vikuYcita	ADJ	1
vikukzi	vikukzi	NOUN	3	vikukzi	ADJ	1
vikziptam	vikzip	VERB	10	vikzipta	NOUN	2
vilAsinI	vilAsinI	NOUN	25	vilAsin	ADJ	1
vilAsini	vilAsin	ADJ	11	vilAsinI	NOUN	5
vilagna	vilag	VERB	3	vilagna	NOUN	3
vilamba	vilamba	NOUN	5	vilamba	ADJ	3
vilambita	vilamb	VERB	9	vilambita	ADJ	4
vilapitaM	vilapita	NOUN	7	vilap	VERB	3
vilasita	vilas	VERB	5	vilasita	NOUN	1
vilohita	vilohita	ADJ	1	vilohita	NOUN	1
vilohitaH	vilohita	NOUN	5	vilohita	ADJ	1
vimAna	vimAna	NOUN	184	vimAna	ADJ	3
vimAnaH	vimAna	ADJ	3	vimA	VERB	2
vimAnaM	vimAna	NOUN	99	vimA	VERB	2
vimAnezu	vimAna	NOUN	16	vimA	VERB	1
vimUrCitam	vimUrC	VERB	1	vimUrCay	VERB	1
vimalA	vimalA	NOUN	60	vimala	ADJ	50
vimalAH	vimala	ADJ	25	vimala	NOUN	1
vimalAm	vimala	ADJ	6	vimalA	NOUN	2
vimala	vimala	ADJ	149	vimala	NOUN	30
vimalaH	vimala	ADJ	18	vimala	NOUN	17
vimalaM	vimala	ADJ	105	vimala	NOUN	38
vimalam	vimala	ADJ	27	vimala	NOUN	6
vimale	vimala	ADJ	112	vimala	NOUN	8
vimalena	vimala	ADJ	3	vimala	NOUN	2
vimfDo	vimfDa	ADJ	4	vimfD	NOUN	2
vimite	vimita	NOUN	3	vimA	VERB	2
vimocana	vimocana	ADJ	2	vimocana	NOUN	2
vimocanam	vimocana	NOUN	11	vimocana	ADJ	4
vimokzaRam	vimokzaRa	NOUN	21	vimokzaRa	ADJ	2
vimuKaH	vimuKa	ADJ	32	vimuKa	NOUN	4
vimucaH	vimuc	NOUN	1	vimuc	VERB	1
