dict,lang,headword_iast,headword_slp1,register,field,latin_gloss,sanskrit_example_iast,citation
MW,en,aṇḍa,aRqa,CLINICAL,testiculi,scrotum,,
WIL,en,aṇḍa,aRqa,CLINICAL,testiculi,scrotum,-ṇḍaṃ,
MW,en,aṇḍaka,aRqaka,CLINICAL,testiculi,scrotum,aṇḍaka,
WIL,en,aṇḍaka,aRqaka,CLINICAL,testiculi,scrotum,-kaḥ,
AP,en,aṇḍakaḥ,aRqakaH,CLINICAL,testiculi,scrotum,"aṇḍa, svārthe kan",
MW,en,aṇḍakośa,aRqakoSa,CLINICAL,testiculi,scrotum,aṇḍa—koṣaka,
AP,en,aṇḍakośāḥ,aRqakoSAH,CLINICAL,testiculi,scrotum,ṣa˚ ta˚,
WIL,en,aṇḍakoṣa,aRqakoza,CLINICAL,testiculi,scrotum,-ṣaḥ,
WIL,en,aṇḍakoṣaka,aRqakozaka,CLINICAL,testiculi,scrotum,-kaḥ,
MW,en,aṇḍavardhana,aRqavarDana,CLINICAL,testiculi,scrotum,aṇḍa—vṛddhi,
AP,en,aṇḍavardhanam,aRqavarDanam,CLINICAL,testiculi,scrotum,"-vardhanam, -vṛddhiḥ",
AP,en,aṇḍaḥ,aRqaH,CLINICAL,testiculi,scrotum,am-ḍa,Uṇ. 1. 111
MW,en,aṇḍuka,aRquka,CLINICAL,testiculi,scrotum,,
AP,en,bījapeśikā,bIjapeSikA,CLINICAL,testiculi,scrotum,-peśikā,
MW,en,bījapeśikā,bIjapeSikA,CLINICAL,testiculi,scrotum,bīja—peśikā,L.
AP90,en,bījaṃ,bIjaM,CLINICAL,testiculi,scrotum,śikā,Pt. 1. 223.
CAE,en,govṛṣaṇa,govfzaRa,CLINICAL,testiculi,scrotum,govṛṣaṇa,
MW,en,govṛṣaṇa,govfzaRa,CLINICAL,testiculi,scrotum,go—vṛṣaṇa,"Suśr. i, 13, 6."
CAE,en,kośa,koSa,CLINICAL,testiculi,scrotum,kośa,
MW,en,kośa,koSa,CLINICAL,testiculi,scrotum,,Suśr.
CAE,en,kośaphala,koSaPala,CLINICAL,testiculi,scrotum,kośaphala,
MW,en,kośaphala,koSaPala,CLINICAL,testiculi,scrotum,kośa—phala,"VarBṛS. lxvii, 9"
MW,en,kośavṛddhi,koSavfdDi,CLINICAL,testiculi,scrotum,kośa—vṛddhi,L.
AP,en,kośavṛddhiḥ,koSavfdDiH,CLINICAL,testiculi,scrotum,-vṛddhiḥ,
AP,en,kośaḥ,koSaH,CLINICAL,testiculi,scrotum,nijalālāsamāyogātkośaṃ vā kośakārakaḥ,Y. 3. 147
AP90,en,kośaḥ,koSaH,CLINICAL,testiculi,scrotum,ujjahāra,Y. 3. 147.
MW,en,kośāṇḍa,koSARqa,CLINICAL,testiculi,scrotum,aṇḍa-kośa,Gal.
WIL,en,koṣa,koza,CLINICAL,testiculi,scrotum,sūtrakīṣa,
WIL,en,koṣavṛddhi,kozavfdDi,CLINICAL,testiculi,scrotum,-ddhiḥ,
MW,en,kumbhamuṣka,kumBamuzka,CLINICAL,testiculi,scrotum,˚bha-,AV.
AP90,en,kuraṃḍaḥ,kuraMqaH,CLINICAL,testiculi,scrotum,kuraṃḍaḥ,
MW,en,kuraṇḍa,kuraRqa,CLINICAL,testiculi,scrotum,,L.
WIL,en,kuraṇḍa,kuraRqa,CLINICAL,testiculi,scrotum,-ṇḍaḥ,
AP,en,kuraṇḍaḥ,kuraRqaH,CLINICAL,testiculi,scrotum,kuraṇḍaḥ,
MW,en,mahākośa,mahAkoSa,CLINICAL,testiculi,scrotum,,MBh.
WIL,en,mahāvījya,mahAvIjya,CLINICAL,testiculi,scrotum,-jyaṃ,
AP90,en,medas,medas,CLINICAL,testiculi,scrotum,--vṛddhiḥ,Ś. 2. 5.
MW,en,medovṛddhi,medovfdDi,CLINICAL,testiculi,scrotum,,ib.
WIL,en,medovṛddhi,medovfdDi,CLINICAL,testiculi,scrotum,medas,
AP,en,medovṛddhiḥ,medovfdDiH,CLINICAL,testiculi,scrotum,-vṛddhiḥ,
MW,en,muṣka,muzka,CLINICAL,testiculi,scrotum,ka,RV.
WIL,en,muṣka,muzka,CLINICAL,testiculi,scrotum,-ṣkaḥ,
CAE,en,muṣkadeśa,muzkadeSa,CLINICAL,testiculi,scrotum,muṣkadeśa,
MW,en,muṣkadeśa,muzkadeSa,CLINICAL,testiculi,scrotum,muṣka—deśa,Hit.
AP,en,muṣkadeśaḥ,muzkadeSaH,CLINICAL,testiculi,scrotum,-deśaḥ,
MW,en,muṣkakacchū,muzkakacCU,CLINICAL,testiculi,scrotum,muṣka—kacchū,Suśr.
AP,en,muṣkakacchūḥ,muzkakacCUH,CLINICAL,testiculi,scrotum,-kacchūḥ,
AP,en,muṣkaḥ,muzkaH,CLINICAL,testiculi,scrotum,muṣ-kak,
AP90,en,muṣkaḥ,muzkaH,CLINICAL,testiculi,scrotum,muṣ-kak,
MW,en,mūtrakośa,mUtrakoSa,CLINICAL,testiculi,scrotum,mūtra—kośa,ŚārṅgS.
AP,en,mūtrakośaḥ,mUtrakoSaH,CLINICAL,testiculi,scrotum,-kośaḥ,
MW,en,mūtravarti,mUtravarti,CLINICAL,testiculi,scrotum,mūtra—varti,Suśr.
AP,en,mūtravartiḥ,mUtravartiH,CLINICAL,testiculi,scrotum,-vartiḥ,
AP90,en,mūtraṃ,mUtraM,CLINICAL,testiculi,scrotum,--kośaḥ,Ms. 4. 56
CAE,en,phalakośa,PalakoSa,CLINICAL,testiculi,scrotum,phalakośa,
MW,en,phalakośa,PalakoSa,CLINICAL,testiculi,scrotum,phala—ko˚śaka,L.
AP,en,phalakośaḥ,PalakoSaH,CLINICAL,testiculi,scrotum,"-kośaḥ, -koṣaḥ, -kośakaḥ",
WIL,en,phalakoṣaka,Palakozaka,CLINICAL,testiculi,scrotum,-kaḥ,
AP90,en,phalaṃ,PalaM,CLINICAL,testiculi,scrotum,--kośakaḥ,Kīr. K. 3. 60
MW,en,pheluka,Peluka,CLINICAL,testiculi,scrotum,pheluka,L.
AP,en,phelukaḥ,PelukaH,CLINICAL,testiculi,scrotum,phelukaḥ,
AP,en,sīman,sIman,CLINICAL,testiculi,scrotum,sīmni puṣkalako hataḥ,Śi. 3. 57
AP90,en,sīman,sIman,CLINICAL,testiculi,scrotum,sīmni puṣkalako hataḥ,Sk.
CAE,en,sīman,sIman,CLINICAL,testiculi,scrotum,˚vant,
MW,en,sīman,sIman,CLINICAL,testiculi,scrotum,,Pat.
WIL,en,sīman,sIman,CLINICAL,testiculi,scrotum,ṣiñ,
AP,en,sīmā,sImA,CLINICAL,testiculi,scrotum,sīmeva padmāsanakauśalasya,L. D. B.
AP90,en,sīmā,sImA,CLINICAL,testiculi,scrotum,--adhipaḥ,Bk. 1. 6.
WIL,en,sīmā,sImA,CLINICAL,testiculi,scrotum,sīman,
WIL,en,tīkṣṇa,tIkzRa,CLINICAL,testiculi,scrotum,-kṣṇaḥ,
WIL,en,tīkṣṇaka,tIkzRaka,CLINICAL,testiculi,scrotum,-kaḥ,
MW,en,viṭapa,viwapa,CLINICAL,testiculi,scrotum,,Suśr.
WIL,en,viṭapa,viwapa,CLINICAL,testiculi,scrotum,-paḥ,
AP,en,viṭapaḥ,viwapaH,CLINICAL,testiculi,scrotum,latā,Śi. 7. 53
AP90,en,viṭapaḥ,viwapaH,CLINICAL,testiculi,scrotum,pātitaḥ kṣapitā tadviṭapāśritā latā,Śi. 7. 53.
MW,en,vṛddhi,vfdDi,CLINICAL,testiculi,scrotum,,ib.
WIL,en,vṛddhi,vfdDi,CLINICAL,testiculi,scrotum,vṛdha,
AP,en,vṛddhiḥ,vfdDiH,CLINICAL,testiculi,scrotum,vṛddhapā kṛṣivaṇiktvena … svādhyāyagaṇitaṃ mahat,Mb. 12. 62. 9
AP90,en,vṛddhiḥ,vfdDiH,CLINICAL,testiculi,scrotum,"saralavṛddhi, cakravṛddhi",Śi. 15. 1.
AP90,en,vṛṣaṇa,vfzaRa,CLINICAL,testiculi,scrotum,--ṇaḥ,
CAE,en,vṛṣaṇa,vfzaRa,CLINICAL,testiculi,scrotum,vṛṣaṇa,
MW,en,vṛṣaṇa,vfzaRa,CLINICAL,testiculi,scrotum,vṛṣaṇa,Siddh.
WIL,en,vṛṣaṇa,vfzaRa,CLINICAL,testiculi,scrotum,-ṇaḥ,
MW,en,vṛṣaṇakacchū,vfzaRakacCU,CLINICAL,testiculi,scrotum,vṛṣaṇa—kacchū,Suśr.
WIL,en,vṛṣaṇakacchū,vfzaRakacCU,CLINICAL,testiculi,scrotum,-cchūḥ,
AP,en,vṛṣaṇakacchūḥ,vfzaRakacCUH,CLINICAL,testiculi,scrotum,-kacchūḥ,
AP,en,vṛṣaṇaḥ,vfzaRaH,CLINICAL,testiculi,scrotum,-ṇaḥ,Bhāg. 10. 2. 25
AP90,en,āṃḍa,AMqa,CLINICAL,testiculi,scrotum,--ḍau,
AP,en,āṇḍam,ARqam,CLINICAL,testiculi,scrotum,-ḍam,
MW,en,śepas,Sepas,CLINICAL,testiculi,scrotum,,"Uṇ. iv, 200."
CAE,en,śepha,SePa,CLINICAL,testiculi,scrotum,śepha,
MW,en,śepha,SePa,CLINICAL,testiculi,scrotum,,AitBr.
MW,en,śvetāṇḍa,SvetARqa,CLINICAL,testiculi,scrotum,,MBh.
WIL,en,abjayoni,abjayoni,CLINICAL,vulva,vulva,yoni,
CAE,en,akṣatayoni,akzatayoni,CLINICAL,vulva,vulvam,˚patnī,
MW,en,alpīyaḥkhā,alpIyaHKA,CLINICAL,vulva,vulva,alpīyaḥ-khā,Suśr.
MW,en,apaskara,apaskara,CLINICAL,vulva,vulva,,L.
AP,en,apaskaraḥ,apaskaraH,CLINICAL,vulva,vulva,apaskaramadhiṣṭhāne himavān vindhyaparvataḥ,Mb.
AP90,en,apaskaraḥ,apaskaraH,CLINICAL,vulva,vulva,apaskaramadhiṣṭhāne himavān viṃdhyaparvataḥ,Mb.
AP90,en,apatha,apaTa,CLINICAL,vulva,vulva,--thā,64.
AP,en,apatham,apaTam,CLINICAL,vulva,vulva,kāritastvamapathe padaṃ mayā,64
MW,en,apatyapatha,apatyapaTa,CLINICAL,vulva,vulva,apatya—patha,Suśr.
WIL,en,apatyapatha,apatyapaTa,CLINICAL,vulva,vulva,-thaḥ,
AP,en,apatyapathaḥ,apatyapaTaH,CLINICAL,vulva,vulva,-pathaḥ,
AP90,en,apatyaṃ,apatyaM,CLINICAL,vulva,vulva,--pathaḥ,Sk.
CAE,en,avastha,avasTa,CLINICAL,vulva,vulva,ā,
AP90,en,avācya,avAcya,CLINICAL,vulva,vulva,yoni,Bg. 2. 36.
MW,en,avācyadeśa,avAcyadeSa,CLINICAL,vulva,vulva,a-vācya—deśa,ŚBr.
WIL,en,avācyadeśa,avAcyadeSa,CLINICAL,vulva,vulva,-śaḥ,
AP,en,avācyadeśaḥ,avAcyadeSaH,CLINICAL,vulva,vulva,yoni,
CAE,en,ayoni,ayoni,CLINICAL,vulva,vulva,ayoni,
MW,en,bandhura,banDura,CLINICAL,vulva,vulva,,L.
AP,en,bandhuraḥ,banDuraH,CLINICAL,vulva,vulva,bandhujīva,
AP90,en,baṃdhura,baMDura,CLINICAL,vulva,vulva,baṃdhujīva,K. 3.
CAE,en,bhaga,Baga,CLINICAL,vulva,vulva,bhaga,
MW,en,bhaga,Baga,CLINICAL,vulva,vulva,ā,Mn.
MW,en,bhagabhakṣaka,BagaBakzaka,CLINICAL,vulva,vulva,bhaga—bhakṣaka,L.
WIL,en,bhagandara,Bagandara,CLINICAL,vulva,vulva,bhaga,
MW,en,bhagavat,Bagavat,CLINICAL,vulva,vulva,bhaga—vat,Viṣṇ.
AP,en,bhagavṛtti,Bagavftti,CLINICAL,vulva,vulva,-vṛtti,
MW,en,bhagavṛtti,Bagavftti,CLINICAL,vulva,vulva,bhaga—vṛtti,Nār.
MW,en,bhagaṃdara,BagaMdara,CLINICAL,vulva,vulva,bhaga—ṃ-dara,Suśr.
MW,en,bhagāsya,BagAsya,CLINICAL,vulva,vulva,,Viṣṇ.
MW,en,bhagāṅka,BagANka,CLINICAL,vulva,vulva,,ib.
MW,en,bhagāṅka,BagANka,CLINICAL,vulva,vulva,ā,ib.
WIL,en,buli,buli,CLINICAL,vulva,vulva,-liḥ,
MW,en,bāhyasambhoga,bAhyasamBoga,CLINICAL,vulva,vulva,bāhya—sambhoga,Cat.
AP,en,bāhyasaṃbhogaḥ,bAhyasaMBogaH,CLINICAL,vulva,vulva,-saṃbhogaḥ,Caraka.
MW,en,candramauli,candramOli,CLINICAL,vulva,vulva,candra—mauli,Bhpr.
MW,en,candramukhī,candramuKI,CLINICAL,vulva,vulva,,Bhpr.
MW,en,cyuti,cyuti,CLINICAL,vulva,vulva,,L.
WIL,en,cyuti,cyuti,CLINICAL,vulva,vulva,cyu,
AP,en,cyutiḥ,cyutiH,CLINICAL,vulva,vulva,dhairyacyutiṃ kuryām,Ku. 3. 10
AP90,en,cyutiḥ,cyutiH,CLINICAL,vulva,vulva,dhairyacyutiṃ kuryāṃ,Ku. 3. 10.
AP90,en,dhāraka,DAraka,CLINICAL,vulva,vulva,--kā,
AP,en,dhārakā,DArakA,CLINICAL,vulva,vulva,-kā,
CAE,en,dhārakā,DArakA,CLINICAL,vulva,vulva,dhārakā,
MW,en,dhārakā,DArakA,CLINICAL,vulva,vulva,dhārakā,VS.
CAE,en,gabha,gaBa,CLINICAL,vulva,vulva,gabha,
MW,en,gabha,gaBa,CLINICAL,vulva,vulva,jambh,VS. xxiii
AP,en,gabhaḥ,gaBaH,CLINICAL,vulva,vulva,gabhaḥ,
AP90,en,gabhaḥ,gaBaH,CLINICAL,vulva,vulva,gabhaḥ,
AP90,en,janman,janman,CLINICAL,vulva,vulva,--śodhanaṃ,Pt. 1. 28.
MW,en,janmapatha,janmapaTa,CLINICAL,vulva,vulva,janma—patha,Gal.
AP,en,janmavartman,janmavartman,CLINICAL,vulva,vulva,-vartman,
WIL,en,janmavartman,janmavartman,CLINICAL,vulva,vulva,-rtma,
WIL,en,jarttu,jarttu,CLINICAL,vulva,vulva,-rttuḥ,
MW,en,jartu,jartu,CLINICAL,vulva,vulva,jartu,"Uṇ. v, 46"
AP,en,jartuḥ,jartuH,CLINICAL,vulva,vulva,jartuḥ,
AP90,en,jartuḥ,jartuH,CLINICAL,vulva,vulva,jartuḥ,
MW,en,kośa,koSa,CLINICAL,vulva,vulva,,L.
AP,en,kośaḥ,koSaH,CLINICAL,vulva,vulva,nijalālāsamāyogātkośaṃ vā kośakārakaḥ,Y. 3. 147
AP90,en,kośaḥ,koSaH,CLINICAL,vulva,vulva,ujjahāra,Y. 3. 147.
WIL,en,koṣa,koza,CLINICAL,vulva,vulva,sūtrakīṣa,
MW,en,madanātapatra,madanAtapatra,CLINICAL,vulva,vulva,,Bhpr.
AP,en,madanātapatram,madanAtapatram,CLINICAL,vulva,vulva,-ātapatram,
AP,en,mukhabhagā,muKaBagA,CLINICAL,vulva,vulva,-bhagā,
MW,en,mukhabhagā,muKaBagA,CLINICAL,vulva,vulva,mukhe-bhagā,Hariv.
CAE,en,muṣka,muzka,CLINICAL,vulva,vulva,muṣka,
WIL,en,netrayoni,netrayoni,CLINICAL,vulva,vulva,yoni,
MW,en,nyūna,nyUna,CLINICAL,vulva,vulva,ny-ūna,TS.
AP90,en,prajanana,prajanana,CLINICAL,vulva,vulva,upasara,
WIL,en,prajanana,prajanana,CLINICAL,vulva,vulva,-naṃ,
AP,en,prajananam,prajananam,CLINICAL,vulva,vulva,ātmānamubhayormadhye,Bhāg. 9. 14. 46
CAE,en,prajanu,prajanu,CLINICAL,vulva,vulva,prajanu,
AP,en,prajanūḥ,prajanUH,CLINICAL,vulva,vulva,prajanūḥ,
AP90,en,prajanūḥ,prajanUH,CLINICAL,vulva,vulva,prajanūḥ,
MW,en,puṣpapadavī,puzpapadavI,CLINICAL,vulva,vulva,puṣpa—padavī,Hāsy.
MW,en,puṣpapatha,puzpapaTa,CLINICAL,vulva,vulva,puṣpa—patha,L.
WIL,en,puṣpapatha,puzpapaTa,CLINICAL,vulva,vulva,-thaḥ,
AP,en,puṣpapathaḥ,puzpapaTaH,CLINICAL,vulva,vulva,"-pathaḥ, -padavī",
AP90,en,puṣpaṃ,puzpaM,CLINICAL,vulva,vulva,--pathaḥ,R. 6. 24.
MW,en,randhra,ranDra,CLINICAL,vulva,vulva,,BhP.
AP,en,randhram,ranDram,CLINICAL,vulva,vulva,randhradarśanāsahaiḥ,Bṛ. S.
WIL,en,sambādha,sambADa,CLINICAL,vulva,vulva,sam,
WIL,en,sandhi,sanDi,CLINICAL,vulva,vulva,-ndhiḥ,
AP90,en,saṃbādha,saMbADa,CLINICAL,vulva,vulva,stanasaṃbādhamuro jaghāna ca,Ki. 3. 53.
AP,en,saṃbādhanam,saMbADanam,CLINICAL,vulva,vulva,saṃbādhanam,
AP90,en,saṃbādhanaṃ,saMbADanaM,CLINICAL,vulva,vulva,saṃbādhanaṃ,
AP,en,saṃbādhaḥ,saMbADaH,CLINICAL,vulva,vulva,pramādaṃ vasannasaṃbādhaśive'pi deśe,Ki. 3. 53
MW,en,saṃdhi,saMDi,CLINICAL,vulva,vulva,,L.
AP,en,saṃdhiḥ,saMDiH,CLINICAL,vulva,vulva,tau saṃdhiṣu vyañjitavṛttibhedam,Ku. 7. 91
AP90,en,saṃdhiḥ,saMDiH,CLINICAL,vulva,vulva,--akṣaraṃ,Ku. 7. 91.
WIL,en,saṃsāramārga,saMsAramArga,CLINICAL,vulva,vulva,-rgaḥ,
AP,en,saṃsārapathaḥ,saMsArapaTaH,CLINICAL,vulva,vulva,"-pathaḥ, -mārgaḥ",
AP90,en,saṃsāraḥ,saMsAraH,CLINICAL,vulva,vulva,--mokṣaḥ,Pt. 1. 27.
WIL,en,smaradhvaja,smaraDvaja,CLINICAL,vulva,vulva,-jaṃ,
WIL,en,smaragṛha,smaragfha,CLINICAL,vulva,vulva,-haṃ,
WIL,en,smarāgāra,smarAgAra,CLINICAL,vulva,vulva,-raṃ,
AP90,en,sthūla,sTUla,CLINICAL,vulva,vulva,--śarīraṃ,K.
AP,en,sthūlaśaṅkhā,sTUlaSaNKA,CLINICAL,vulva,vulva,-śaṅkhā,
MW,en,sthūlaśaṅkhā,sTUlaSaNKA,CLINICAL,vulva,vulva,sthūla—śaṅkhā,MW.
AP90,en,strī,strI,CLINICAL,vulva,vulva,--cauraḥ,Ms. 4. 217.
WIL,en,strīcihna,strIcihna,CLINICAL,vulva,vulva,-hnaṃ,
AP,en,strīcihnam,strIcihnam,CLINICAL,vulva,vulva,-cihnam,
AP90,en,tri,tri,CLINICAL,vulva,vulva,--khaṃ,Śi. 2. 5.
WIL,en,trikoṇa,trikoRa,CLINICAL,vulva,vulva,-ṇaṃ,
AP,en,trikoṇaḥ,trikoRaH,CLINICAL,vulva,vulva,-ṇaḥ,
MW,en,tīrtha,tIrTa,CLINICAL,vulva,vulva,,L.
MW,en,ulba,ulba,CLINICAL,vulva,vulva,vṛ,"VS. xix, 76"
AP,en,ulbam,ulbam,CLINICAL,vulva,vulva,yatholbenāvṛto garbhastathā tenedamāvṛtam,Bg. 3. 38
AP90,en,ulbaṃ,ulbaM,CLINICAL,vulva,vulva,"ulbaṃ, --lvaṃ",
MW,en,viyoni,viyoni,CLINICAL,vulva,vulva,,Suśr.
AP,en,viyoniḥ,viyoniH,CLINICAL,vulva,vulva,˚jaḥ,Mb. 13. 104. 133
MW,en,vāminī,vAminI,CLINICAL,vulva,vulva,yoni,Suśr.
CAE,en,yoni,yoni,CLINICAL,vulva,vulva,yonī,
MW,en,yoni,yoni,CLINICAL,vulva,vulva,yu,RV.
WIL,en,yoni,yoni,CLINICAL,vulva,vulva,nī,
WIL,en,yonidevatā,yonidevatA,CLINICAL,vulva,vulva,yoni,
WIL,en,yonināsā,yoninAsA,CLINICAL,vulva,vulva,-sā,
AP,en,yoniḥ,yoniH,CLINICAL,vulva,vulva,yu-ni,Uṇ. 4. 51
AP90,en,yoniḥ,yoniH,CLINICAL,vulva,vulva,yu-ni,Uṇ. 4. 51
WIL,en,yonyarśas,yonyarSas,CLINICAL,vulva,vulva,-rśaḥ,
AP,en,ācamanam,Acamanam,CLINICAL,vulva,vulva,vāḻā,195
MW,en,āsyamaithunika,AsyamETunika,CLINICAL,vulva,vulva,āsya—maithunika,MBh.
MW,en,ṣaṇḍhī,zaRQI,CLINICAL,vulva,vulva,yoni,Suśr.
MW,en,amedhya,ameDya,VULGAR,excrement,faeces,am,KātyŚr.
WIL,en,amedhya,ameDya,VULGAR,excrement,faeces,-dhyaṃḥ,
AP,en,annamalam,annamalam,VULGAR,excrement,faeces,-malam,P. VI. 1. 148. Sk.
MW,en,apaskara,apaskara,VULGAR,excrement,faeces,avaskara,Vet.
WIL,en,apaskara,apaskara,VULGAR,excrement,faeces,apa,
MW,en,asaṃhata,asaMhata,VULGAR,excrement,faeces,,Bhpr.
MW,en,avaskara,avaskara,VULGAR,excrement,faeces,ava-s-kara,"Pāṇ. vi, 1, 148"
MW,en,avaskara,avaskara,VULGAR,excrement,faeces,,"MBh. iii, 14676"
WIL,en,avaskara,avaskara,VULGAR,excrement,faeces,ava,
MW,en,avaskaraka,avaskaraka,VULGAR,excrement,faeces,ava-s-karaka,"Pāṇ. iv, 3, 28"
AP,en,avaskaraḥ,avaskaraH,VULGAR,excrement,faeces,avaskarastu viṣṭhāyāṃ guhye …,Śiva B. 29. 36
MW,en,bhedana,Bedana,VULGAR,excrement,faeces,,ŚārṅgS.
MW,en,bhinnaviṭkatva,Binnaviwkatva,VULGAR,excrement,faeces,-varcas-tva,ŚārṅgS.
MW,en,dhātumala,DAtumala,VULGAR,excrement,faeces,dhātu—mala,BhP.
AP,en,gu,gu,VULGAR,excrement,faeces,gavate,
AP,en,gūthaḥ,gUTaH,VULGAR,excrement,faeces,"gūthaḥ, -tham",
CAE,en,had,had,VULGAR,excrement,cacare,hadati,
MW,en,kalka,kalka,VULGAR,excrement,faeces,,L.
WIL,en,kalka,kalka,VULGAR,excrement,faeces,-lkaḥ-lkaṃ,
AP,en,kalkaḥ,kalkaH,VULGAR,excrement,faeces,tapo na kalko'dhyayanaṃ na kalkaḥ svābhāviko vedavidhirna kalkaḥ .,Śi. 19. 98
AP,en,leṇḍam,leRqam,VULGAR,excrement,faeces,papāta leṇḍaṃ visṛjan kṣitau vyasuḥ,Bhāg. 10. 37. 7
MW,en,mīḍha,mIQa,VULGAR,excrement,faeces,mī|a,Lalit.
AP,en,mīḍham,mIQam,VULGAR,excrement,faeces,-ḍham,
AP,en,pravāhaṇī,pravAhaRI,VULGAR,excrement,faeces,pravāhaṇī,
CAE,en,pāy,pAy,VULGAR,excrement,cacare,pāyate,
MW,en,sapurīṣa,sapurIza,VULGAR,excrement,faeces,,ŚBr.
MW,en,sthālika,sTAlika,VULGAR,excrement,faeces,sthālika,L.
MW,en,sthālika,sTAlika,VULGAR,excrement,faeces,sthālika,L.
AP,en,sthālikaḥ,sTAlikaH,VULGAR,excrement,faeces,sthālikaḥ,
MW,en,suga,suga,VULGAR,excrement,faeces,,L.
AP,en,uccaritam,uccaritam,VULGAR,excrement,faeces,-tam,
AP,en,uccāraḥ,uccAraH,VULGAR,excrement,faeces,māturuccāra eva saḥ,H. Pr. 16
MW,en,vaiṇika,vERika,VULGAR,excrement,faeces,,L.
AP,en,vaiṇikaḥ,vERikaH,VULGAR,excrement,faeces,vaiṇikaḥ,Śi. 10. 64
MW,en,vibandh,vibanD,VULGAR,excrement,faeces,-badhnīte,Car.
CAE,en,viṇmūtra,viRmUtra,VULGAR,excrement,faeces,viṇmūtra,
CAE,en,viṣ,viz,VULGAR,excrement,faeces,viṭ,
WIL,en,āmāśaya,AmASaya,VULGAR,excrement,faeces,āma,
MW,en,śakṛt,Sakft,VULGAR,excrement,cacare,śakṛt,
CAE,en,khud,Kud,VULGAR,futuere,futuere,khudati,
MW,en,prakhud,praKud,VULGAR,futuere,futuere,-khudati,AV.
MW,en,prayabh,prayaB,VULGAR,futuere,futuere,-yabhati,TBr.
MW,en,vas,vas,VULGAR,futuere,futuere,vasiṣṭha,17
CAE,en,yabh,yaB,VULGAR,futuere,futuere,yabha˚te,
MW,en,yabh,yaB,VULGAR,futuere,futuere,yiyapsati,AV.
MW,en,pauṃścalīya,pOMScalIya,VULGAR,prostitute,meretricious,puṃś-calī,
MW,en,mih,mih,VULGAR,urine(mingere),mingere,mih,
BOP,la,as,as,CLINICAL,coitus,copulativum,vyati,
BOP,la,bhū,BU,CLINICAL,coitus,coire,"teṣām
…sambhūya sarvair asmābhiḥ kāryaḥ sarvātmanā vadhaḥ",
BOP,la,caurya,cOrya,CLINICAL,coitus,coire,ya,
BOP,la,cur,cur,CLINICAL,coitus,coire,u,
BOP,la,dvandva,dvandva,CLINICAL,coitus,copulativum,dva,
BOP,la,gam,gam,CLINICAL,coitus,concumbere,striyam upagantum,
BOP,la,jñā,jYA,CLINICAL,coitus,concumbere,striyam prajñātum,
BOP,la,maithuna,mETuna,CLINICAL,coitus,coitus,a,
BOP,la,pat,pat,CLINICAL,coitus,coire,harṣaṃ samāpetuḥ,
BOP,la,plu,plu,CLINICAL,coitus,concumbere,tasya viplavate buddhiḥ,
BOP,la,saṃhatatva,saMhatatva,CLINICAL,coitus,copulatio,tva,
BOP,la,sev,sev,CLINICAL,coitus,coire,gam,
BOP,la,sṛ,sf,CLINICAL,coitus,coire,icchāmi tvāṃ sragvinam…upasartum,
BOP,la,viś,viS,CLINICAL,coitus,coire,anu,
BOP,la,nitamba,nitamba,CLINICAL,nates,nates,nikhila,
BOP,la,śroṇi,SroRi,CLINICAL,nates,nates,i,
BOP,la,liṅga,liNga,CLINICAL,penis,penis,a,
BOP,la,meḍhra,meQra,CLINICAL,penis,penis,tra,
BOP,la,śepha,SePa,CLINICAL,penis,penis,śepha,
BOP,la,kala,kala,CLINICAL,semen,semen virile,kalanūpurāṇām…abhisārikāṇām,
BOP,la,pauruṣa,pOruza,CLINICAL,semen,semen virile,a,
BOP,la,retas,retas,CLINICAL,semen,semen virile,srotas,
BOP,la,tejas,tejas,CLINICAL,semen,semen virile,as,
BOP,la,śukra,Sukra,CLINICAL,semen,semen virile,ra,
BOP,la,aṇḍa,aRqa,CLINICAL,testiculi,testiculus,aṇḍa,
BOP,la,muṣka,muzka,CLINICAL,testiculi,testiculus,muṣka,
BOP,la,vṛṣaṇa,vfzaRa,CLINICAL,testiculi,scrotum,ana,
BOP,la,bhaga,Baga,CLINICAL,vulva,vulva,bhāga,
BOP,la,ulva,ulva,CLINICAL,vulva,vulva,ulva,
BOP,la,yoni,yoni,CLINICAL,vulva,vulva,yoni,
BOP,la,avaskara,avaskara,VULGAR,excrement,excrementum,a,
BOP,la,gu,gu,VULGAR,excrement,cacare,viṣṭotsarge,
BOP,la,gū,gU,VULGAR,excrement,cacare,viṭsṛjau,
BOP,la,gūtha,gUTa,VULGAR,excrement,excrementum,tha,
BOP,la,had,had,VULGAR,excrement,cacare,gvarthe,
BOP,la,mih,mih,VULGAR,excrement,stercus,megha,
BOP,la,muc,muc,VULGAR,excrement,stercus,"śakṛt, mūtram",
BOP,la,purīṣa,purIza,VULGAR,excrement,faeces,purīṣa,
BOP,la,uccāra,uccAra,VULGAR,excrement,excrementum,a,
BOP,la,viṣ,viz,VULGAR,excrement,stercus,viṣṭā,
BOP,la,viṣ,viz,VULGAR,excrement,stercus,viṣ,
BOP,la,śakṛt,Sakft,VULGAR,excrement,excrementum,kṛt,
BOP,la,bandhakī,banDakI,VULGAR,prostitute,meretrix,aka,
BOP,la,gaṇikā,gaRikA,VULGAR,prostitute,meretrix,ikā,
