num	pada	status	dcs_sentence_id	dcs_sent_id_label	chapter_ref	dcs_text_norm
2665	1	pada	9893	102894	AmaruŚ, 1	tvaṃmugdhākṣivinaivakañculikayādhatsemanohāriṇīṃlakṣmīmityabhidhāyinipriyatametadvīṭikāṃsaṃspṛśi
2665	2	unattested				
2665	3	pada	9894	102895	AmaruŚ, 1	śayyopāntaniviṣṭasasmitamukhīnetrotsavānanditoniryātaḥśanakairalīkavacanopanyāsamālījanaḥ
2665	4	unattested				
2666	1	pada	219923	355109	KāvĀ, Dvitīyaḥ paricchedaḥ	tvayānīlotpalaṃkarṇesmareṇāstraṃśarāsane
2666	2	unattested				
2667	1	unattested				
2667	2	unattested				
2668	1	unattested				
2668	2	unattested				
2669	1	unattested				
2669	2	unattested				
2670	1	unattested				
2670	2	unattested				
2671	1	unattested				
2671	2	unattested				
2672	1	unattested				
2672	2	pada	173313	354634	Hitop, 4	yatraśatruḥpaṇaṃkuryātsodṛṣṭapuruṣaḥsmṛtaḥ
2673	1	unattested				
2673	2	pada	470104	328153	MuA zu RHT, 1, 15.2	anyaccakiṃmokṣatarorbījaṃsamyagjñānaṃkriyāsahitamitipraśnottararatnamālāyām
2674	1	unattested				
2674	2	unattested				
2675	1	unattested				
2675	2	unattested				
2676	1	unattested				
2676	2	unattested				
2677	1	unattested				
2677	2	unattested				
2678	1	unattested				
2678	2	unattested				
2679	1	unattested				
2679	2	unattested				
2680	1	unattested				
2680	2	unattested				
2681	1	unattested				
2681	2	unattested				
2682	1	unattested				
2682	2	unattested				
2682	3	unattested				
2682	4	unattested				
2683	1	unattested				
2683	2	unattested				
2684	1	unattested				
2684	2	unattested				
2684	3	unattested				
2684	4	unattested				
2685	1	unattested				
2685	2	unattested				
2685	3	unattested				
2685	4	unattested				
2686	1	unattested				
2686	2	unattested				
2687	1	unattested				
2687	2	unattested				
2688	1	pada	384173	276608	MBh, 12, 15	daṇḍaḥśāstiprajāḥsarvādaṇḍaevābhirakṣati
2688	1	pada	448655	80327	ManuS, 7	daṇḍaḥśāstiprajāḥsarvādaṇḍaevābhirakṣati
2688	2	pada	384174	276609	MBh, 12, 15	daṇḍaḥsupteṣujāgartidaṇḍaṃdharmaṃvidurbudhāḥ
2689	1	unattested				
2689	2	unattested				
2690	1	unattested				
2690	2	unattested				
2691	1	unattested				
2691	2	unattested				
2692	1	unattested				
2692	2	pada	552372	127833	Rām, Ki, 18	kāryakāraṇasiddhārthāvubhautaunāvasīdataḥ
2693	1	pada	546387	121848	Rām, Ay, 101	dattamiṣṭaṃhutaṃcaivataptānicatapāṃsica
2693	2	unattested				
2694	1	unattested				
2694	2	unattested				
2695	1	unattested				
2695	2	unattested				
2696	1	unattested				
2696	2	unattested				
2696	3	pada	9858	102859	AmaruŚ, 1	manyurduḥsahaeṣayātyupaśamaṃnosāntvavādaiḥsphuṭaṃhenistraṃśavimuktakaṇṭhakaruṇaṃtāvatsakhīroditu
2696	4	unattested				
2697	1	unattested				
2697	2	unattested				
2698	1	unattested				
2698	2	unattested				
2701	1	pada	320754	213016	MBh, 4, 19	dattvāyācantipuruṣāhatvāvadhyanticāpare
2701	2	unattested				
2702	1	unattested				
2702	2	unattested				
2702	3	unattested				
2702	4	unattested				
2703	1	unattested				
2703	2	pada	720417	567463	Śusa, 6	bhuṅktebhojayatecaivaṣaḍvidhaṃprītilakṣaṇam
2704	1	unattested				
2704	2	unattested				
2704	3	unattested				
2704	4	unattested				
2705	1	unattested				
2705	2	unattested				
2706	1	unattested				
2706	2	unattested				
2709	1	pada	404417	296856	MBh, 12, 282	damenaśobhatevipraḥkṣatriyovijayenatu
2709	2	pada	404418	296857	MBh, 12, 282	dhanenavaiśyaḥśūdrastunityaṃdākṣyeṇaśobhate
2710	1	unattested				
2710	2	unattested				
2710	3	unattested				
2710	4	unattested				
2711	1	unattested				
2711	2	unattested				
2712	1	unattested				
2712	2	unattested				
2713	1	unattested				
2713	2	unattested				
2714	1	pada	170146	351467	Hitop, 1	daridrānbharakaunteyamāprayaccheśvaredhanam
2714	2	unattested				
2715	1	unattested				
2715	2	unattested				
2716	1	unattested				
2716	2	unattested				
2717	1	unattested				
2717	2	unattested				
2718	1	unattested				
2718	2	unattested				
2719	1	unattested				
2719	2	unattested				
2720	1	unattested				
2720	2	unattested				
2721	1	unattested				
2721	2	unattested				
2722	1	unattested				
2722	2	unattested				
2723	1	unattested				
2723	2	unattested				
2735	1	unattested				
2735	2	unattested				
2736	1	unattested				
2736	2	pada	274166	165280	MBh, 1, 68	hlādantesveṣudāreṣugharmārtāḥsalileṣviva
2737	1	unattested				
2737	2	unattested				
2738	1	unattested				
2738	2	pada	702899	573481	ŚTr, 1	dākṣiṇyaṃsvajanedayāparijaneśāṭhyaṃsadādurjaneprītiḥsādhujanenayonṛpajanevidvajjanecārjavam
2738	3	unattested				
2738	4	unattested				
2741	1	unattested				
2741	2	pada	339576	231854	MBh, 6, BhaGī 17	deśekālecapātrecataddānaṃsāttvikaṃsmṛtam
2742	1	unattested				
2742	2	unattested				
2743	1	unattested				
2743	2	unattested				
2744	1	unattested				
2744	2	unattested				
2745	1	unattested				
2745	2	unattested				
2746	1	unattested				
2746	2	unattested				
2746	3	unattested				
2746	4	unattested				
2747	1	unattested				
2747	2	unattested				
2748	1	unattested				
2748	2	unattested				
2749	1	unattested				
2749	2	unattested				
2750	1	unattested				
2750	2	unattested				
2751	1	unattested				
2751	2	unattested				
2752	1	unattested				
2752	2	unattested				
2753	1	unattested				
2753	2	unattested				
2754	1	unattested				
2754	2	unattested				
2755	1	pada	170738	352059	Hitop, 1	dānaṃpriyavāksahitaṃjñānamagarvaṃkṣamānvitaṃśauryam
2755	2	unattested				
2756	1	unattested				
2756	2	unattested				
2757	1	pada	702941	573523	ŚTr, 1	dānaṃbhogonāśastisrogatayobhavantivittasya
2757	2	unattested				
2758	1	unattested				
2758	2	unattested				
2759	1	unattested				
2759	2	unattested				
2759	3	unattested				
2759	4	unattested				
2760	1	unattested				
2760	2	unattested				
2761	1	unattested				
2761	2	pada	134864	547735	GarPur, 1, 115	vidyāyāmarthalābhevāmāturuccāraevasaḥ
2762	1	unattested				
2762	2	unattested				
2763	1	unattested				
2763	2	unattested				
2764	1	unattested				
2764	2	unattested				
2765	1	unattested				
2765	2	unattested				
2766	1	unattested				
2766	2	unattested				
2767	1	unattested				
2767	2	unattested				
2768	1	pada	170726	352047	Hitop, 1	dānopabhogahīnenadhanenadhaninoyadi
2768	2	pada	170727	352048	Hitop, 1	bhavāmaḥkiṃnatenaivadhanenadhaninovayam
2769	1	pada	395178	287615	MBh, 12, 154	dāntasyakimaraṇyenatathādāntasyabhārata
2769	2	unattested				
2770	1	unattested				
2770	2	unattested				
2771	1	unattested				
2771	2	unattested				
2772	1	unattested				
2772	2	unattested				
2772	3	unattested				
2772	4	unattested				
2773	1	unattested				
2773	2	unattested				
2774	1	unattested				
2774	2	unattested				
2775	1	unattested				
2775	2	unattested				
2776	1	unattested				
2776	2	unattested				
2776	3	unattested				
2776	4	unattested				
2777	1	unattested				
2777	2	unattested				
2778	1	unattested				
2778	2	unattested				
2779	1	unattested				
2779	2	unattested				
2780	1	unattested				
2780	2	unattested				
2780	3	unattested				
2780	4	unattested				
2781	1	unattested				
2781	2	unattested				
2781	3	unattested				
2781	4	unattested				
2782	1	unattested				
2782	2	unattested				
2783	1	unattested				
2783	2	unattested				
2784	1	unattested				
2784	2	unattested				
2785	1	unattested				
2785	2	unattested				
2786	1	unattested				
2786	2	unattested				
2787	1	unattested				
2787	2	unattested				
2788	1	unattested				
2788	2	unattested				
2788	3	unattested				
2788	4	unattested				
2789	1	pada	702857	573439	ŚTr, 1	dikkālādyanavacchinnānantacinmātramūrtaye
2789	2	unattested				
2790	1	unattested				
2790	2	unattested				
2791	1	unattested				
2791	2	unattested				
2792	1	unattested				
2792	2	unattested				
2792	3	unattested				
2792	4	unattested				
2793	1	unattested				
2793	2	unattested				
2794	1	unattested				
2794	2	unattested				
2797	1	unattested				
2797	2	unattested				
2798	1	unattested				
2798	2	unattested				
2798	3	unattested				
2798	4	unattested				
2799	1	pada	326203	218467	MBh, 5, 35	divasenaivatatkuryādyenarātrausukhaṃvaset
2799	2	pada	326204	218468	MBh, 5, 35	aṣṭamāsenatatkuryādyenavarṣāḥsukhaṃvaset
2803	1	unattested				
2803	2	unattested				
2804	1	unattested				
2804	2	unattested				
2805	1	unattested				
2805	2	unattested				
2806	1	unattested				
2806	2	unattested				
2807	1	unattested				
2807	2	unattested				
2808	1	unattested				
2808	2	unattested				
2809	1	unattested				
2809	2	unattested				
2809	3	unattested				
2809	4	unattested				
2810	1	unattested				
2810	2	unattested				
2810	3	unattested				
2810	4	unattested				
2811	1	unattested				
2811	2	unattested				
2812	1	unattested				
2812	2	unattested				
2812	3	unattested				
2812	4	unattested				
2813	1	unattested				
2813	2	unattested				
2813	3	unattested				
2813	4	unattested				
2814	1	unattested				
2814	2	unattested				
2815	1	pada	170441	351762	Hitop, 1	dīpanirvāṇagandhaṃcasuhṛdvākyamarundhatīm
2815	2	unattested				
2816	1	unattested				
2816	2	unattested				
2817	1	unattested				
2817	2	unattested				
2818	1	unattested				
2818	2	unattested				
2819	1	unattested				
2819	2	unattested				
2823	1	unattested				
2823	2	unattested				
2823	3	unattested				
2823	4	unattested				
2824	1	unattested				
2824	2	pada	9927	102928	AmaruŚ, 1	dīrghāvandanamālikāviracitāhṛṣṭyaivanendīvaraiḥpuṣpāṇāṃprakaraḥsmitenaracitonokundajātyādibhiḥ
2824	3	unattested				
2824	4	pada	9928	102929	AmaruŚ, 1	dattaḥsvedamucāpayodharayugenārghyonakumbhāmbhasāsvairevāvayavaiḥpriyasyaviśatastanvyākṛtaṃmaṅgalam
2825	1	unattested				
2825	2	unattested				
2825	3	unattested				
2825	4	unattested				
2826	1	unattested				
2826	2	unattested				
2827	1	unattested				
2827	2	unattested				
2828	1	unattested				
2828	2	unattested				
2829	1	unattested				
2829	2	unattested				
2830	1	unattested				
2830	2	unattested				
2831	1	pada	326687	218951	MBh, 5, 39	duḥkhārteṣupramatteṣunāstikeṣvalaseṣuca
2831	2	pada	326688	218952	MBh, 5, 39	naśrīrvasatyadānteṣuyecotsāhavivarjitāḥ
2832	1	unattested				
2832	2	unattested				
2833	1	unattested				
2833	2	unattested				
2834	1	unattested				
2834	2	unattested				
2835	1	unattested				
2835	2	unattested				
2836	1	unattested				
2836	2	pada	134699	547570	GarPur, 1, 114	viṣaṃgoṣṭhīdaridrasyavṛddhasyataruṇīviṣam
2837	1	unattested				
2837	2	unattested				
2838	1	unattested				
2838	2	unattested				
2839	1	unattested				
2839	2	unattested				
2839	3	unattested				
2839	4	unattested				
2840	1	unattested				
2840	2	unattested				
2841	1	unattested				
2841	2	unattested				
2842	1	unattested				
2842	2	unattested				
2843	1	unattested				
2843	2	unattested				
2844	1	unattested				
2844	2	unattested				
2845	1	unattested				
2845	2	unattested				
2846	1	unattested				
2846	2	unattested				
2846	3	unattested				
2846	4	unattested				
2847	1	unattested				
2847	2	unattested				
2847	3	unattested				
2847	4	unattested				
2848	1	unattested				
2848	2	unattested				
2849	1	unattested				
2849	2	unattested				
2850	1	unattested				
2850	2	pada	134496	547367	GarPur, 1, 112	maṇinābhūṣitaḥsarpaḥkimasaunabhayaṅkaraḥ
2850	2	pada	702962	573544	ŚTr, 1	maṇinābhūṣitaḥsarpaḥkimasaunabhayaṅkaraḥ
2851	1	unattested				
2851	2	pada	171672	352993	Hitop, 2	svedanābhyañjanopāyaiḥśvapucchamivanāmitam
2852	1	unattested				
2852	2	unattested				
2853	1	unattested				
2853	2	unattested				
2854	1	unattested				
2854	2	unattested				
2855	1	unattested				
2855	2	pada	173267	354588	Hitop, 4	bālaḥpāyasadagdhodadhyapiphūtkṛtyabhakṣayati
2856	1	unattested				
2856	2	unattested				
2857	1	unattested				
2857	2	unattested				
2858	1	unattested				
2858	2	unattested				
2859	1	unattested				
2859	2	pada	170453	351774	Hitop, 1	uṣṇodahaticāṅgāraḥśītaḥkṛṣṇāyatekaram
2860	1	unattested				
2860	2	unattested				
2861	1	unattested				
2861	2	unattested				
2862	1	unattested				
2862	2	unattested				
2863	1	unattested				
2863	2	unattested				
2864	1	unattested				
2864	2	unattested				
2865	1	unattested				
2865	2	pada	390068	282504	MBh, 12, 92	aviṣahyatamaṃmanyemāsmadurbalamāsadaḥ
2866	1	unattested				
2866	2	unattested				
2867	1	pada	390069	282505	MBh, 12, 92	durbalāṃstātabudhyethānityamevāvimānitān
2867	2	pada	390070	282506	MBh, 12, 92	mātvāṃdurbalacakṣūṃṣipradaheyuḥsabāndhavam
2868	1	unattested				
2868	2	unattested				
2869	1	unattested				
2869	2	unattested				
2870	1	unattested				
2870	2	pada	326662	218926	MBh, 5, 39	vivarjayītamedhāvītasminmaitrīpraṇaśyati
2871	1	unattested				
2871	2	unattested				
2872	1	unattested				
2872	2	unattested				
2873	1	unattested				
2873	2	unattested				
2874	1	unattested				
2874	2	unattested				
2874	3	unattested				
2874	4	unattested				
2875	1	unattested				
2875	2	unattested				
2876	1	unattested				
2876	2	unattested				
2877	1	unattested				
2877	2	unattested				
2878	1	unattested				
2878	2	unattested				
2879	1	pada	330965	223229	MBh, 5, 104	durlabhovaisuhṛcchrotādurlabhaścahitaḥsuhṛt
2879	2	unattested				
2880	1	unattested				
2880	2	unattested				
2881	1	unattested				
2881	2	unattested				
2882	1	unattested				
2882	2	unattested				
2882	3	unattested				
2882	4	unattested				
2883	1	unattested				
2883	2	unattested				
2884	1	unattested				
2884	2	unattested				
2885	1	unattested				
2885	2	unattested				
2886	1	unattested				
2886	2	unattested				
2887	1	unattested				
2887	2	unattested				
2888	1	unattested				
2888	2	unattested				
2889	1	unattested				
2889	2	unattested				
2890	1	unattested				
2890	2	unattested				
2891	1	pada	134214	547085	GarPur, 1, 108	duṣṭābhāryāśaṭhaṃmitraṃbhṛtyaścottaradāyakaḥ
2891	2	pada	134215	547086	GarPur, 1, 108	sasarpecagṛhevāsomṛtyurevanasaṃśayaḥ
2892	1	unattested				
2892	2	unattested				
2893	1	unattested				
2893	2	unattested				
2894	1	unattested				
2894	2	unattested				
2895	1	unattested				
2895	2	unattested				
2896	1	unattested				
2896	2	unattested				
2897	1	unattested				
2897	2	unattested				
2898	1	unattested				
2898	2	unattested				
2898	3	unattested				
2898	4	unattested				
2899	1	unattested				
2899	2	unattested				
2900	1	unattested				
2900	2	unattested				
2900	3	unattested				
2900	4	unattested				
2901	1	unattested				
2901	2	unattested				
2902	1	unattested				
2902	2	unattested				
2903	1	unattested				
2903	2	unattested				
2904	1	unattested				
2904	2	unattested				
2904	3	unattested				
2904	4	unattested				
2905	1	unattested				
2905	2	unattested				
2906	1	unattested				
2906	2	unattested				
2907	1	unattested				
2907	2	unattested				
2908	1	unattested				
2908	2	unattested				
2909	1	unattested				
2909	2	unattested				
2910	1	unattested				
2910	2	unattested				
2911	1	unattested				
2911	2	unattested				
2911	3	unattested				
2911	4	unattested				
2914	1	unattested				
2914	2	unattested				
2914	3	unattested				
2914	4	unattested				
2915	1	unattested				
2915	2	unattested				
2915	3	unattested				
2915	4	unattested				
2916	1	unattested				
2916	2	unattested				
2917	1	unattested				
2917	2	unattested				
2918	1	pada	219977	355163	KāvĀ, Dvitīyaḥ paricchedaḥ	dūrepriyatamaḥsoyamāgatojaladāgamaḥ
2918	2	unattested				
2919	1	unattested				
2919	2	unattested				
2919	3	unattested				
2919	4	unattested				
2920	1	unattested				
2920	2	unattested				
2921	1	unattested				
2921	2	unattested				
2922	1	pada	448557	80229	ManuS, 6	dūṣitopicareddharmaṃyatratatrāśramerataḥ
2922	2	unattested				
2923	1	unattested				
2923	2	unattested				
2924	1	unattested				
2924	2	unattested				
2925	1	unattested				
2925	2	unattested				
2926	1	unattested				
2926	2	unattested				
2927	1	unattested				
2927	2	unattested				
2928	1	unattested				
2928	2	unattested				
2928	3	unattested				
2928	4	unattested				
2929	1	unattested				
2929	2	unattested				
2930	1	unattested				
2930	2	unattested				
2931	1	unattested				
2931	2	pada	10009	103010	AmaruŚ, 1	dṛṣṭaḥkātaranetrayācirataraṃbaddhāñjaliṃyācitaḥpaścādaṃśukapallavenavidhṛtonirvyājamāliṅgitaḥ
2931	3	unattested				
2931	4	unattested				
2932	1	unattested				
2932	2	unattested				
2932	3	unattested				
2932	4	unattested				
2933	1	unattested				
2933	2	unattested				
2934	1	unattested				
2934	2	unattested				
2935	1	unattested				
2935	2	unattested				
2935	3	unattested				
2935	4	unattested				
2936	1	pada	60043	365624	Bhramarāṣṭaka, 1	dṛṣṭvāsphītobhavadalirasaulekhyapadmaṃviśālaṃcitraṃcitraṃkimitikimitivyāharanniṣpapāta
2936	2	pada	60043	365624	Bhramarāṣṭaka, 1	dṛṣṭvāsphītobhavadalirasaulekhyapadmaṃviśālaṃcitraṃcitraṃkimitikimitivyāharanniṣpapāta
2936	3	pada	60044	365625	Bhramarāṣṭaka, 1	nāsmingandhonacamadhukaṇānāstitatsaukumāryaṃghūrṇanmūrdhnābatanataśirāvrīḍayānirjagāma
2936	4	pada	60044	365625	Bhramarāṣṭaka, 1	nāsmingandhonacamadhukaṇānāstitatsaukumāryaṃghūrṇanmūrdhnābatanataśirāvrīḍayānirjagāma
2937	1	unattested				
2937	2	pada	9879	102880	AmaruŚ, 1	dṛṣṭvaikāsanasaṃsthitepriyatamepaścādupetyādarādekasyānayanepidhāyavihitakrīḍānubandhacchalaḥ
2937	3	unattested				
2937	4	unattested				
2938	1	unattested				
2938	2	pada	297049	188933	MBh, 3, 2	tṛṣitasyacapānīyaṃkṣudhitasyacabhojanam
2939	1	unattested				
2939	2	unattested				
2939	3	unattested				
2939	4	unattested				
2940	1	unattested				
2940	2	unattested				
2941	1	unattested				
2941	2	unattested				
2942	1	unattested				
2942	2	unattested				
2943	1	unattested				
2943	2	unattested				
2944	1	unattested				
2944	2	unattested				
2945	1	unattested				
2945	2	unattested				
2946	1	unattested				
2946	2	unattested				
2947	1	unattested				
2947	2	unattested				
2947	3	unattested				
2947	4	unattested				
2948	1	unattested				
2948	2	unattested				
2949	1	unattested				
2949	2	unattested				
2950	1	unattested				
2950	2	pada	312263	204150	MBh, 3, 200	daśamāsadhṛtāgarbhejāyantekulapāṃsanāḥ
2951	1	unattested				
2951	2	unattested				
2952	1	unattested				
2952	2	unattested				
2952	3	unattested				
2952	4	unattested				
2953	1	unattested				
2953	2	pada	414212	306657	MBh, 13, 27	amṛtānyupajīvantitathāgaṅgājalaṃnarāḥ
2954	1	unattested				
2954	2	unattested				
2954	3	unattested				
2954	4	unattested				
2955	1	unattested				
2955	2	unattested				
2955	3	unattested				
2955	4	unattested				
2956	1	unattested				
2956	2	pada	599359	422102	SkPur (Rkh), Revākhaṇḍa, 227	yādṛśībhāvanāyasyasiddhirbhavatitādṛśī
