slp1	iast
paYcatIrTI	pañcatīrthī
paYcatakzI	pañcatakṣī
paYcatriMSacClokI	pañcatriṃśacchlokī
paYcatriMSatpIWikA	pañcatriṃśatpīṭhikā
paYcavAdawIkA	pañcavādaṭīkā
paYcavallaBA	pañcavallabhā
paYcavarRatA	pañcavarṇatā
paYcavawI	pañcavaṭī
paYcaviMSatisAhasrikA	pañcaviṃśatisāhasrikā
paYcayakzA	pañcayakṣā
paYcayojanI	pañcayojanī
paYjI	pañjī
paYjikA	pañjikā
pacalavaRA	pacalavaṇā
pacampacA	pacampacā
pacanI	pacanī
pacanakriyA	pacanakriyā
pacanikA	pacanikā
pacaprakUwA	pacaprakūṭā
pacataBfjjatA	pacatabhṛjjatā
paccanI	paccanī
paccanikA	paccanikā
padANgI	padāṅgī
padArTaKaRqanawippaRavyAKyA	padārthakhaṇḍanaṭippaṇavyākhyā
padArTacandrikA	padārthacandrikā
padArTadIpikA	padārthadīpikā
padArTadIpinI	padārthadīpinī
padArTakOmudI	padārthakaumudī
padArTamAlA	padārthamālā
padArTamaRimAlA	padārthamaṇimālā
padArTaprakASikA	padārthaprakāśikā
padArTaratnamAlA	padārtharatnamālā
padArTaratnamaYjUzA	padārtharatnamañjūṣā
padArTasarasI	padārthasarasī
padAvalI	padāvalī
padDaqI	paddhaḍī
padDaticandrikA	paddhaticandrikā
padDatiprakASikA	paddhatiprakāśikā
padaBAvArTacandrikA	padabhāvārthacandrikā
padaBaYjikA	padabhañjikā
padacandrikA	padacandrikā
padadIpikA	padadīpikā
padadevatA	padadevatā
padadyotinI	padadyotinī
padajYA	padajñā
padakArikAratnamAlA	padakārikāratnamālā
padakOmudI	padakaumudī
padamAlA	padamālā
padamaYjarI	padamañjarī
padanI	padanī
padaracanA	padaracanā
padaratnAvalI	padaratnāvalī
padasaMhitA	padasaṃhitā
padatA	padatā
padatvarA	padatvarā
padavAkyArTapaYjikA	padavākyārthapañjikā
padavI	padavī
padayojanikA	padayojanikā
padmANkamudrA	padmāṅkamudrā
padmAhvA	padmāhvā
padmAlaMkArA	padmālaṃkārā
padmAsanatA	padmāsanatā
padmAvatI	padmāvatī
padmaSAyinI	padmaśāyinī
padmaSrI	padmaśrī
padmacAriRI	padmacāriṇī
padmagfhA	padmagṛhā
padmakalikA	padmakalikā
padmakarkawI	padmakarkaṭī
padmalIlAvilAsinI	padmalīlāvilāsinī
padmaleKA	padmalekhā
padmamuKI	padmamukhī
padmanABadvadaSI	padmanābhadvadaśī
padmapriyA	padmapriyā
padmarAgI	padmarāgī
padmareKA	padmarekhā
padmasaMhitA	padmasaṃhitā
padmasnuzA	padmasnuṣā
padmatA	padmatā
padmavAhinI	padmavāhinī
padmavAsA	padmavāsā
padmavatI	padmavatī
padmizWA	padmiṣṭhā
padmopanizaddIpikA	padmopaniṣaddīpikā
padyAmftasamudrawIkA	padyāmṛtasamudraṭīkā
padyAmftataraMgiRI	padyāmṛtataraṃgiṇī
padyakAdambarI	padyakādambarī
padyamAlA	padyamālā
padyamAtrikA	padyamātrikā
padyamuktAvalI	padyamuktāvalī
padyapaYjASikA	padyapañjāśikā
padyaracanA	padyaracanā
padyaveRI	padyaveṇī
pagArA	pagārā
pahAqI	pahāḍī
pahlikA	pahlikā
pajJawikA	pajjhaṭikā
pajihawikA	pajihaṭikā
pakkawI	pakkaṭī
pakvApakvA	pakvāpakvā
pakvatA	pakvatā
pakzAlikA	pakṣālikā
pakzAvalI	pakṣāvalī
pakzAzwamI	pakṣāṣṭamī
pakzaDarI	pakṣadharī
pakzaDaravyAKyA	pakṣadharavyākhyā
pakzanAqI	pakṣanāḍī
pakzapAtitA	pakṣapātitā
pakzaracanA	pakṣaracanā
pakzatA	pakṣatā
pakzatAwIkA	pakṣatāṭīkā
pakzatAwippanI	pakṣatāṭippanī
pakzatitA	pakṣatitā
pakziRI	pakṣiṇī
pakziSAlA	pakṣiśālā
pakzimfgatA	pakṣimṛgatā
pakzipAnIyaSAlikA	pakṣipānīyaśālikā
pakzmayUkA	pakṣmayūkā
palASANgA	palāśāṅgā
palASAmBA	palāśāmbhā
palASAntA	palāśāntā
palASaparRI	palāśaparṇī
palASatA	palāśatā
palASikA	palāśikā
palAlI	palālī
palApahA	palāpahā
palaBA	palabhā
paladI	paladī
palakyA	palakyā
palapIyUzalatA	palapīyūṣalatā
palaviBA	palavibhā
paleSinI	paleśinī
paliknI	paliknī
pallI	pallī
pallIpatanakArikA	pallīpatanakārikā
pallavagrAhitA	pallavagrāhitā
pallikA	pallikā
palpUlI	palpūlī
pamarA	pamarā
pampA	pampā
panTalikA	panthalikā
panasI	panasī
panasanAlikA	panasanālikā
panasatAlikA	panasatālikā
panasikA	panasikā
pannadDA	pannaddhā
pannadDrI	pannaddhrī
pannagI	pannagī
pannagapurI	pannagapurī
pannejanI	pannejanī
papI	papī
parADInatA	parādhīnatā
parADmA	parādhmā
parAKyA	parākhyā
parANmuKatA	parāṅmukhatā
parARI	parāṇī
parASarasaMhitA	parāśarasaṃhitā
parAcI	parācī
parAdA	parādā
parAdevI	parādevī
parAkpuzpI	parākpuṣpī
parAmI	parāmī
parAmarSapUrvapakzagranTadIDitiwIkA	parāmarśapūrvapakṣagranthadīdhitiṭīkā
parAmarSapUrvapakzagranTawIkA	parāmarśapūrvapakṣagranthaṭīkā
parAmarSasidDAntagranTawIkA	parāmarśasiddhāntagranthaṭīkā
parAmarSawippanI	parāmarśaṭippanī
parAnasA	parānasā
parAnnaparipuzwatA	parānnaparipuṣṭatā
parApUjA	parāpūjā
parAparatA	parāparatā
parApfzWIBUtvA	parāpṛṣṭhībhūtvā
parApraveSikA	parāpraveśikā
parArTacaryA	parārthacaryā
parArTatA	parārthatā
parAsutA	parāsutā
parAtriMSikA	parātriṃśikā
parAvA	parāvā
parAvajYA	parāvajñā
parAvedI	parāvedī
parAyA	parāyā
parAyaRatA	parāyaṇatā
parI	parī
parIdA	parīdā
parIjyA	parījyā
parIkzA	parīkṣā
parIpsA	parīpsā
parIsaryA	parīsaryā
parItatA	parītatā
parIzahA	parīṣahā
parRaBedinI	parṇabhedinī
parRaSAKA	parṇaśākhā
parRaSAlA	parṇaśālā
parRaSabarI	parṇaśabarī
parRaSayyA	parṇaśayyā
parRakuwI	parṇakuṭī
parRakuwikA	parṇakuṭikā
parRalatA	parṇalatā
parRavI	parṇavī
parRavIwikA	parṇavīṭikā
parRavallI	parṇavallī
parRavilAsinI	parṇavilāsinī
parRilatA	parṇilatā
parSukA	parśukā
paraBAgatA	parabhāgatā
paraBAzA	parabhāṣā
paraBftikA	parabhṛtikā
paraHpuMsA	paraḥpuṃsā
paraSivendrasarasvatI	paraśivendrasarasvatī
paraSrI	paraśrī
paraSuhastA	paraśuhastā
paraSurAmajayantI	paraśurāmajayantī
parabrahmaprakASikA	parabrahmaprakāśikā
paracintA	paracintā
paradevatA	paradevatā
paradrohakarmaDI	paradrohakarmadhī
parahitasaMhitA	parahitasaṃhitā
parakIyatA	parakīyatā
parakaTA	parakathā
parakzudrA	parakṣudrā
paramANganA	paramāṅganā
paramARutA	paramāṇutā
paramAgamacUqAmaRisaMhitA	paramāgamacūḍāmaṇisaṃhitā
paramArTapradIpikA	paramārthapradīpikā
paramArTaprapA	paramārthaprapā
paramArTatA	paramārthatā
paramabrahmacAriRI	paramabrahmacāriṇī
paramahaMsapriyA	paramahaṃsapriyā
paramahaMsasaMhitA	paramahaṃsasaṃhitā
paramajA	paramajā
paramajyA	paramajyā
paramakrAntijyA	paramakrāntijyā
paramalaGumaYjUzA	paramalaghumañjūṣā
paramapuruzaprArTanAmaYjarI	paramapuruṣaprārthanāmañjarī
paramapuruzasaMhitA	paramapuruṣasaṃhitā
paramarahasyasaMhitA	paramarahasyasaṃhitā
paramasaMhitA	paramasaṃhitā
paramatattvaprakASikA	paramatattvaprakāśikā
parameSastotrAvalI	parameśastotrāvalī
parameSvarI	parameśvarī
parameSvarasaMhitA	parameśvarasaṃhitā
parameSvaratA	parameśvaratā
paramezWitA	parameṣṭhitā
paramezvAsatA	parameṣvāsatā
paramokzanirAsakArikA	paramokṣanirāsakārikā
paramparayA	paramparayā
paramuKacapewikA	paramukhacapeṭikā
paranindA	paranindā
parapUrvA	parapūrvā
parapatnI	parapatnī
parasevA	parasevā
parasparAmizatA	parasparāmiṣatā
parastrI	parastrī
parasvehA	parasvehā
paratA	paratā
paratantratA	paratantratā
paratattvaprakASikA	paratattvaprakāśikā
paravAcyatA	paravācyatā
paravaSyatA	paravaśyatā
paravattA	paravattā
parezwukA	pareṣṭukā
pariBAzA	paribhāṣā
pariBAzACandomaYjarI	paribhāṣāchandomañjarī
pariBAzAmaYjarI	paribhāṣāmañjarī
pariBAzAprakASikA	paribhāṣāprakāśikā
pariBAzArTamaYjarI	paribhāṣārthamañjarī
pariBAzAwIkA	paribhāṣāṭīkā
pariBUtatA	paribhūtatā
pariBakzA	paribhakṣā
pariDA	paridhā
pariGrA	parighrā
pariKA	parikhā
pariKyA	parikhyā
pariRI	pariṇī
pariRItapUrvA	pariṇītapūrvā
pariRiDA	pariṇidhā
pariRiMsA	pariṇiṃsā
pariRizWA	pariṇiṣṭhā
pariSI	pariśī
pariSaNkA	pariśaṅkā
pariSizwaprakASasyasAramaYjarI	pariśiṣṭaprakāśasyasāramañjarī
pariSoBitakAyA	pariśobhitakāyā
pariSuSrUzA	pariśuśrūṣā
paricAriRI	paricāriṇī
paricakzA	paricakṣā
paricayAvasTA	paricayāvasthā
paridA	paridā
paridfzwakarmatA	paridṛṣṭakarmatā
parigaDitA	parigadhitā
parihA	parihā
parihArikA	parihārikā
parihAsaSIlatA	parihāsaśīlatā
parihAsakaTA	parihāsakathā
parihAsavastutA	parihāsavastutā
pariharaRIyatA	pariharaṇīyatā
parihiMsA	parihiṃsā
parijA	parijā
parijYA	parijñā
parijanatA	parijanatā
parijihIrzA	parijihīrṣā
parikaTA	parikathā
parikarmakaTA	parikarmakathā
parikartikA	parikartikā
parikrI	parikrī
parikriyA	parikriyā
parikzA	parikṣā
parimA	parimā
parimUQatA	parimūḍhatā
parimaRqalatA	parimaṇḍalatā
parimalasamA	parimalasamā
parimanTaratA	parimantharatā
parimandatA	parimandatā
parimeyatA	parimeyatā
parimitecCatA	parimitecchatā
parimugDatA	parimugdhatā
parinindA	parinindā
parinirvA	parinirvā
parinirvivapsA	parinirvivapsā
parinizWA	pariniṣṭhā
paripA	paripā
paripAcanatA	paripācanatā
paripIqA	paripīḍā
paripUjA	paripūjā
paripUrRasahasracandravatI	paripūrṇasahasracandravatī
paripUrRatA	paripūrṇatā
paripUrRavyaYjanatA	paripūrṇavyañjanatā
paripakvatA	paripakvatā
paripfcCA	paripṛcchā
paripfcCanikA	paripṛcchanikā
paripipAlayizA	paripipālayiṣā
pariprI	pariprī
paripraRI	paripraṇī
pariprayA	pariprayā
paripuzkarA	paripuṣkarā
paripuzwatA	paripuṣṭatā
parirakzA	parirakṣā
parisTA	paristhā
parisaMKyA	parisaṃkhyā
parisaMhA	parisaṃhā
parisaryA	parisaryā
parisidDikA	parisiddhikā
parisrasA	parisrasā
paristaraRI	paristaraṇī
paristaraRikA	paristaraṇikā
parivAdakaTA	parivādakathā
parivAratA	parivāratā
parivI	parivī
parivakrA	parivakrā
parivartanI	parivartanī
parivartikA	parivartikā
parivastrA	parivastrā
parivedanIyA	parivedanīyā
parivfdDatA	parivṛddhatā
parivfktI	parivṛktī
parivfttI	parivṛttī
parivfttaPalA	parivṛttaphalā
parivfttyA	parivṛttyā
parivihvalatA	parivihvalatā
parivittitA	parivittitā
parivrAjI	parivrājī
pariyA	pariyā
parizWA	pariṣṭhā
parizahA	pariṣahā
parizkriyA	pariṣkriyā
parjanI	parjanī
parjanyapatnI	parjanyapatnī
parkawI	parkaṭī
paroQA	paroḍhā
parokzatA	parokṣatā
parozRI	paroṣṇī
parparI	parparī
parpawI	parpaṭī
parpawakI	parpaṭakī
paruzI	paruṣī
paruzRI	paruṣṇī
parvaRI	parvaṇī
parvadakziRA	parvadakṣiṇā
parvamAlA	parvamālā
parvanAqI	parvanāḍī
parvapUrRatA	parvapūrṇatā
parvapuzpI	parvapuṣpī
parvapuzpikA	parvapuṣpikā
parvaratnAvalI	parvaratnāvalī
parvatADArA	parvatādhārā
parvatAtmajA	parvatātmajā
parvatI	parvatī
parvatakIlA	parvatakīlā
parvatamAlA	parvatamālā
parvatamocA	parvatamocā
parvatarAjakanyA	parvatarājakanyā
parvatarAjaputrI	parvatarājaputrī
parvatezWA	parvateṣṭhā
parvatopatyakA	parvatopatyakā
parvavallI	parvavallī
parviRI	parviṇī
paryADA	paryādhā
paryARI	paryāṇī
paryAdA	paryādā
paryAgA	paryāgā
paryAlI	paryālī
paryAptatA	paryāptatā
paryAyamuktAvalI	paryāyamuktāvalī
paryAyapadamaYjarI	paryāyapadamañjarī
paryAyaratnamAlA	paryāyaratnamālā
paryAyasevA	paryāyasevā
paryaNkapAdikA	paryaṅkapādikā
paryaNkapawwikA	paryaṅkapaṭṭikā
paryaNkikA	paryaṅkikā
paryantikA	paryantikā
paryastikA	paryastikā
paryavadAtaSrutatA	paryavadātaśrutatā
paryavasTA	paryavasthā
paryehI	paryehī
paryukzaRI	paryukṣaṇī
paryupasTA	paryupasthā
paryutTA	paryutthā
paryuzaRAzwAhnikA	paryuṣaṇāṣṭāhnikā
pataMgatA	pataṃgatā
pataMgikA	pataṃgikā
pataYcikA	patañcikā
patatprakarzatA	patatprakarṣatā
patiDarmavatI	patidharmavatī
patiGAtinI	patighātinī
patiGnIpARileKA	patighnīpāṇilekhā
patiMvarA	patiṃvarā
patidevA	patidevā
patidevatA	patidevatā
patigaRitawIkA	patigaṇitaṭīkā
patijuzwA	patijuṣṭā
patimatI	patimatī
patiprARA	patiprāṇā
patisevA	patisevā
patitagarBA	patitagarbhā
pativatI	pativatī
pativatnI	pativatnī
patnI	patnī
patsutaHSI	patsutaḥśī
pattalA	pattalā
pattrANgulI	pattrāṅgulī
pattrAlI	pattrālī
pattrAmlA	pattrāmlā
pattraBaNgI	pattrabhaṅgī
pattraBadrA	pattrabhadrā
pattraDArA	pattradhārā
pattraGanA	pattraghanā
pattraRA	pattraṇā
pattraSfNgI	pattraśṛṅgī
pattraSreRI	pattraśreṇī
pattracArikA	pattracārikā
pattracCawA	pattracchaṭā
pattradevI	pattradevī
pattrakAhalA	pattrakāhalā
pattrakOmudI	pattrakaumudī
pattrakartarI	pattrakartarī
pattralatA	pattralatā
pattraleKA	pattralekhā
pattramaYjarI	pattramañjarī
pattranAqikA	pattranāḍikā
pattrapASyA	pattrapāśyā
pattrapAlI	pattrapālī
pattrapiSAcikA	pattrapiśācikā
pattrapuwikA	pattrapuṭikā
pattrareKA	pattrarekhā
pattrasirA	pattrasirā
pattrataRqulA	pattrataṇḍulā
pattravallarI	pattravallarī
pattriRI	pattriṇī
pavAkA	pavākā
pavanI	pavanī
pavanapaYcASikA	pavanapañcāśikā
pavanapadavI	pavanapadavī
pavitrAropaRaputradEkAdaSI	pavitrāropaṇaputradaikādaśī
pavitratA	pavitratā
pavitravatI	pavitravatī
pavyA	pavyā
pawAlukA	paṭālukā
pawI	paṭī
pawahaGozaRA	paṭahaghoṣaṇā
pawahatA	paṭahatā
pawakuwI	paṭakuṭī
pawalikA	paṭalikā
pawapawA	paṭapaṭā
pawarI	paṭarī
pawavAsatA	paṭavāsatā
pawavAsinI	paṭavāsinī
pawikA	paṭikā
pawolI	paṭolī
pawolikA	paṭolikā
pawuGaRwA	paṭughaṇṭā
pawuparRI	paṭuparṇī
pawuparRikA	paṭuparṇikā
pawupattrikA	paṭupattrikā
pawutA	paṭutā
pawwABirAmatippaRI	paṭṭābhirāmatippaṇī
pawwArhA	paṭṭārhā
pawwArohA	paṭṭārohā
pawwaSAlA	paṭṭaśālā
pawwadevI	paṭṭadevī
pawwalA	paṭṭalā
pawwamahAdevI	paṭṭamahādevī
pawwamahizI	paṭṭamahiṣī
pawwanI	paṭṭanī
pawwarAjYI	paṭṭarājñī
pawwavAsitA	paṭṭavāsitā
pawwikA	paṭṭikā
pawwolikA	paṭṭolikā
payaHPenI	payaḥphenī
payaHkandA	payaḥkandā
payaHpAyikA	payaḥpāyikā
payaHpayozRI	payaḥpayoṣṇī
payaskarRI	payaskarṇī
payaskuSA	payaskuśā
payasvatI	payasvatī
payoDA	payodhā
payoDArA	payodhārā
payolatA	payolatā
payomAnuzI	payomānuṣī
payovidArikA	payovidārikā
payovratatA	payovratatā
payozRI	payoṣṇī
payozRijAtA	payoṣṇijātā
payozRikA	payoṣṇikā
pazWOhI	paṣṭhauhī
peSI	peśī
peSalAkzatA	peśalākṣatā
peSaskarI	peśaskarī
peSikA	peśikā
peYjUzA	peñjūṣā
pecikA	pecikā
peculI	peculī
peliSAlA	peliśālā
peqA	peḍā
perA	perā
peraRI	peraṇī
pewikA	peṭikā
pezI	peṣī
pezaRI	peṣaṇī
pfRAkA	pṛṇākā
pfSanI	pṛśanī
pfSnI	pṛśnī
pfSnikA	pṛśnikā
pfSniparRI	pṛśniparṇī
pfSniparRikA	pṛśniparṇikā
pfSnyAhvayA	pṛśnyāhvayā
pfTI	pṛthī
pfTagAtmatA	pṛthagātmatā
pfTagAtmikA	pṛthagātmikā
pfTagarTatA	pṛthagarthatā
pfTakSayyA	pṛthakśayyā
pfTakcezwA	pṛthakceṣṭā
pfTakkriyA	pṛthakkriyā
pfTakparRI	pṛthakparṇī
pfTakparRikA	pṛthakparṇikā
pfTaktA	pṛthaktā
pfTaktvacA	pṛthaktvacā
pfTavI	pṛthavī
pfTikA	pṛthikā
pfTivI	pṛthivī
pfTivIMdadA	pṛthivīṃdadā
pfTivIdaRqapAlatA	pṛthivīdaṇḍapālatā
pfTivIdevI	pṛthivīdevī
pfTivIdyAvA	pṛthivīdyāvā
pfTividA	pṛthividā
pfTivyupasaMkramaRA	pṛthivyupasaṃkramaṇā
pfTuSrI	pṛthuśrī
pfTuSroRI	pṛthuśroṇī
pfTukalpiRI	pṛthukalpiṇī
pfTukfzRA	pṛthukṛṣṇā
pfTulalAwatA	pṛthulalāṭatā
pfTumfdvIkA	pṛthumṛdvīkā
pfTupalASikA	pṛthupalāśikā
pfTutA	pṛthutā
pfTuvaktrA	pṛthuvaktrā
pfTvI	pṛthvī
pfTvISatA	pṛthvīśatā
pfTvIdaRqapAlatA	pṛthvīdaṇḍapālatā
pfTvIkA	pṛthvīkā
pfTvikA	pṛthvikā
pfcCA	pṛcchā
pfkkA	pṛkkā
pftanAnI	pṛtanānī
pfzAkarA	pṛṣākarā
pfzAtakI	pṛṣātakī
pfzRiparRI	pṛṣṇiparṇī
pfzWapIWI	pṛṣṭhapīṭhī
pfzaBAzA	pṛṣabhāṣā
pfzadAjyaDAnI	pṛṣadājyadhānī
pfzadvarA	pṛṣadvarā
pfzatI	pṛṣatī
pfzattA	pṛṣattā
pfzwaparRI	pṛṣṭaparṇī
pfzwvA	pṛṣṭvā
pfzwyA	pṛṣṭyā
piDA	pidhā
piDAnI	pidhānī
piDAnikA	pidhānikā
piDAyakatA	pidhāyakatā
piNgASI	piṅgāśī
piNgAkzI	piṅgākṣī
piNgI	piṅgī
piNgakapiSA	piṅgakapiśā
piNgalAryA	piṅgalāryā
piNgalacCandovfttivyAKyA	piṅgalacchandovṛttivyākhyā
piNgalasAravikASinI	piṅgalasāravikāśinī
piNgalatattvaprakASikA	piṅgalatattvaprakāśikā
piNgalatattvaprakASinI	piṅgalatattvaprakāśinī
piNgaleSvarI	piṅgaleśvarī
piNgalikA	piṅgalikā
piNgavarRavatI	piṅgavarṇavatī
piRqAhvA	piṇḍāhvā
piRqaSarkarA	piṇḍaśarkarā
piRqaSikzA	piṇḍaśikṣā
piRqamustA	piṇḍamustā
piRqapAtavelA	piṇḍapātavelā
piRqatA	piṇḍatā
piRqaviSudDidIpikA	piṇḍaviśuddhidīpikā
piRqodakakriyA	piṇḍodakakriyā
piRqolikA	piṇḍolikā
piRyA	piṇyā
piSAcANganA	piśācāṅganā
piSAcI	piśācī
piSAcaBAzA	piśācabhāṣā
piSAcaBikzA	piśācabhikṣā
piSAcabADA	piśācabādhā
piSAcacaryA	piśācacaryā
piSAcadIpikA	piśācadīpikā
piSAcadakziRA	piśācadakṣiṇā
piSAcatA	piśācatā
piSAcikA	piśācikā
piSAcikI	piśācikī
piSI	piśī
piSIlI	piśīlī
piSIlavIRA	piśīlavīṇā
piSaNgatA	piśaṅgatā
piSunI	piśunī
piSunatA	piśunatā
piYjI	piñjī
piYjalI	piñjalī
piYjaratA	piñjaratā
piYjikA	piñjikā
piYjotA	piñjotā
picCaladalA	picchaladalā
picCalatikA	picchalatikā
picCikA	picchikā
picCilacCadA	picchilacchadā
picCitikA	picchitikā
picColA	piccholā
picCorA	picchorā
piccA	piccā
piciRqikA	piciṇḍikā
picuvaktrA	picuvaktrā
pikI	pikī
pikaBakzA	pikabhakṣā
pikapriyA	pikapriyā
pikasvarA	pikasvarā
pikekzaRA	pikekṣaṇā
pillakA	pillakā
pimpalA	pimpalā
pimparI	pimparī
pinI	pinī
pinvantyapIyA	pinvantyapīyā
pipAsA	pipāsā
pipIlI	pipīlī
pipItakI	pipītakī
pipatizA	pipatiṣā
pipilI	pipilī
pippIkA	pippīkā
pippakA	pippakā
pippalAvatI	pippalāvatī
pippalI	pippalī
pippalIkA	pippalīkā
pippawA	pippaṭā
pippikA	pippikā
piprIzA	piprīṣā
pipyawA	pipyaṭā
pitA	pitā
pitAmahI	pitāmahī
pitAmahasaMhitA	pitāmahasaṃhitā
pitfBaktitaraMgiRI	pitṛbhaktitaraṃgiṇī
pitfdayitA	pitṛdayitā
pitfgATA	pitṛgāthā
pitfhatyA	pitṛhatyā
pitfkriyA	pitṛkriyā
pitfkulyA	pitṛkulyā
pitfsaMhitA	pitṛsaṃhitā
pittaGnI	pittaghnī
pittalI	pittalī
piwAkyA	piṭākyā
piwaNkAkI	piṭaṅkākī
piwaNkokI	piṭaṅkokī
piwakyA	piṭakyā
piyAlamajjA	piyālamajjā
pizwI	piṣṭī
pizwORqI	piṣṭauṇḍī
pizwapAtrI	piṣṭapātrī
pizwapaSuKaRqanamImAMsA	piṣṭapaśukhaṇḍanamīmāṃsā
pizwapaSutiraskariRI	piṣṭapaśutiraskariṇī
pizwarAtrI	piṣṭarātrī
pizwodvapanI	piṣṭodvapanī
plAkzI	plākṣī
plI	plī
plITA	plīthā
plIhAhantrI	plīhāhantrī
plIhapuzA	plīhapuṣā
plakzaSAKA	plakṣaśākhā
plakzagA	plakṣagā
plakzajAtA	plakṣajātā
plakzasamudBavA	plakṣasamudbhavā
plakzasamudravAcakA	plakṣasamudravācakā
plakzavatI	plakṣavatī
plavAkA	plavākā
poTakI	pothakī
poTikA	pothikā
polI	polī
polikA	polikā
potakI	potakī
potalikA	potalikā
potikA	potikā
potriraTA	potrirathā
potyA	potyā
powI	poṭī
powalikA	poṭalikā
powwalI	poṭṭalī
poyA	poyā
prABiRI	prābhiṇī
prADA	prādhā
prADI	prādhī
prAMSutA	prāṃśutā
prANnAsikA	prāṅnāsikā
prANnAsikI	prāṅnāsikī
prARadakziRA	prāṇadakṣiṇā
prARahitA	prāṇahitā
prARantI	prāṇantī
prARapA	prāṇapā
prARaparIpsA	prāṇaparīpsā
prARapatnI	prāṇapatnī
prARapratizWA	prāṇapratiṣṭhā
prARarakzA	prāṇarakṣā
prARatoziRI	prāṇatoṣiṇī
prARavallaBA	prāṇavallabhā
prARavidyA	prāṇavidyā
prARayAtrA	prāṇayātrā
prAReSvarI	prāṇeśvarī
prARihiMsA	prāṇihiṃsā
prARipIqA	prāṇipīḍā
prAYjalatA	prāñjalatā
prAcA	prācā
prAcI	prācī
prAcInagATA	prācīnagāthā
prAcInaprakriyA	prācīnaprakriyā
prAcInatA	prācīnatā
prAcikA	prācikā
prAcyaBAzA	prācyabhāṣā
prAcyapAYcAlI	prācyapāñcālī
prAdA	prādā
prAgUQA	prāgūḍhā
prAgagratA	prāgagratā
prAgalBI	prāgalbhī
prAgavasTA	prāgavasthā
prAgudIcI	prāgudīcī
prAhuRI	prāhuṇī
prAhuRikA	prāhuṇikā
prAjApatI	prājāpatī
prAjYI	prājñī
prAjYakaTA	prājñakathā
prAjYatA	prājñatā
prAjaruhA	prājaruhā
prAjaryA	prājaryā
prAjimaWikA	prājimaṭhikā
prAkAraDaraRI	prākāradharaṇī
prAkPAlgunI	prākphālgunī
prAkPalgunI	prākphalgunī
prAkftAzwADyAyI	prākṛtāṣṭādhyāyī
prAkftacCandazwIkA	prākṛtacchandaṣṭīkā
prAkftacandrikA	prākṛtacandrikā
prAkftadIpikA	prākṛtadīpikā
prAkftamaRidIpikA	prākṛtamaṇidīpikā
prAkftamaYjarI	prākṛtamañjarī
prAkftamanoramA	prākṛtamanoramā
prAkftapradIpikA	prākṛtapradīpikā
prAkftasaMjIvanI	prākṛtasaṃjīvanī
prAkftasuBAzitAvalI	prākṛtasubhāṣitāvalī
prAkkUlatA	prākkūlatā
prAkpuzpA	prākpuṣpā
prAksaMDyA	prāksaṃdhyā
prAktUlatA	prāktūlatā
prAlambikA	prālambikā
prAmARyavAdawIkA	prāmāṇyavādaṭīkā
prAnAqI	prānāḍī
prAntapuzpA	prāntapuṣpā
prAptaSrI	prāptaśrī
prAptaprasavA	prāptaprasavā
prAptaviBAzA	prāptavibhāṣā
prAptyASA	prāptyāśā
prArTanayA	prārthanayā
prAsAdadIpikA	prāsādadīpikā
prAsAdamaRqanA	prāsādamaṇḍanā
prAsAdapratizWA	prāsādapratiṣṭhā
prAsenajitI	prāsenajitī
prAtITeyI	prātītheyī
prAtaHsaMDyA	prātaḥsaṃdhyā
prAtastrivargA	prātastrivargā
prAtiTeyI	prātitheyī
prAtikA	prātikā
prAtikUlikatA	prātikūlikatā
prAtiveSmikI	prātiveśmikī
prAtyavekzA	prātyavekṣā
prAvI	prāvī
prAvfzAyaRI	prāvṛṣāyaṇī
prAyaScittARqabilA	prāyaścittāṇḍabilā
prAyaScittIyatA	prāyaścittīyatā
prAyaScittaSatadvayI	prāyaścittaśatadvayī
prAyaScittacandrikA	prāyaścittacandrikā
prAyaScittadIpikA	prāyaścittadīpikā
prAyaScittakArikA	prāyaścittakārikā
prAyaScittakOmudI	prāyaścittakaumudī
prAyaScittamaYjarI	prāyaścittamañjarī
prAyaScittamuktAvalI	prāyaścittamuktāvalī
prAyaScittapradIpikA	prāyaścittapradīpikā
prAyaScittaratnamAlA	prāyaścittaratnamālā
prAyaScittasArakOmudI	prāyaścittasārakaumudī
prAyaScittasuboDinI	prāyaścittasubodhinī
prAyaScittezwicandrikA	prāyaścitteṣṭicandrikā
prAyatA	prāyatā
prAyodevatA	prāyodevatā
prAyopaveSanikA	prāyopaveśanikā
prEzapratIkayAjyA	praiṣapratīkayājyā
prI	prī
prIRayitvA	prīṇayitvā
prItijuzA	prītijuṣā
prItimatI	prītimatī
prItyA	prītyā
prOQANganA	prauḍhāṅganā
prOQamanoramA	prauḍhamanoramā
prOQaprakASikA	prauḍhaprakāśikā
prOQapriyA	prauḍhapriyā
prOQavatsA	prauḍhavatsā
prOzWapadI	prauṣṭhapadī
praBA	prabhā
praBAkarAhnikI	prabhākarāhnikī
praBAnanA	prabhānanā
praBAvalI	prabhāvalī
praBAvatI	prabhāvatī
praBI	prabhī
praBUtajihvatA	prabhūtajihvatā
praBUtatA	prabhūtatā
praBUvarI	prabhūvarī
praBavizRutA	prabhaviṣṇutā
praBudevI	prabhudevī
praBukaTA	prabhukathā
praBuliNgalIlA	prabhuliṅgalīlā
praButA	prabhutā
praBvI	prabhvī
praDAnADyakzatA	pradhānādhyakṣatā
praDAnasevA	pradhānasevā
praDAnatA	pradhānatā
