slp1	iast
upAsanA	upāsanā
upaDA	upadhā
upacaryyA	upacaryyā
upacitrA	upacitrā
upadA	upadā
upadI	upadī
upadeSI	upadeśī
upadehikA	upadehikā
upadevatA	upadevatā
upadezwA	upadeṣṭā
upadrazwA	upadraṣṭā
upajIvikA	upajīvikā
upajYA	upajñā
upajihvA	upajihvā
upajihvikA	upajihvikā
upakArI	upakārī
upakArikA	upakārikā
upakAryyA	upakāryyā
upakrantA	upakrantā
upakrozwA	upakroṣṭā
upakuYcikA	upakuñcikā
upakulyA	upakulyā
upalA	upalā
upalaBedI	upalabhedī
upalabDArTA	upalabdhārthā
upamA	upamā
upamAtA	upamātā
upapuzpikA	upapuṣpikā
upasTAtA	upasthātā
upasaryyA	upasaryyā
upastrI	upastrī
upataptA	upataptā
upatyakA	upatyakā
upavAsI	upavāsī
upavallikA	upavallikā
upavizA	upaviṣā
upayantA	upayantā
upayogI	upayogī
upayogitA	upayogitā
upekzA	upekṣā
upodIkA	upodīkā
upodakI	upodakī
upodikA	upodikā
upotI	upotī
uqumbaraparRI	uḍumbaraparṇī
urI	urī
urRA	urṇā
uraHsUtrikA	uraḥsūtrikā
urarI	urarī
ururI	ururī
urvvI	urvvī
urvvaSI	urvvaśī
urvvarA	urvvarā
usrA	usrā
utKalA	utkhalā
utTAnEkAdaSI	utthānaikādaśī
utaTyAnujanmA	utathyānujanmā
utkA	utkā
utkAkA	utkākā
utkaRWA	utkaṇṭhā
utkaRWitA	utkaṇṭhitā
utkalikA	utkalikā
utkatA	utkatā
utkawA	utkaṭā
utkziptikA	utkṣiptikā
utpAdikA	utpādikā
utpAlI	utpālī
utpalI	utpalī
utpalaSArivA	utpalaśārivā
utpalinI	utpalinī
utpatitA	utpatitā
utplavA	utplavā
utprekzA	utprekṣā
utsarpiRI	utsarpiṇī
utsaryyA	utsaryyā
uttArI	uttārī
uttamA	uttamā
uttamAraRI	uttamāraṇī
uttamaPalinI	uttamaphalinī
uttarA	uttarā
uttarADikArI	uttarādhikārī
uttarASAQA	uttarāśāḍhā
uttarAzAQA	uttarāṣāḍhā
uttaraBAdrapadA	uttarabhādrapadā
uttaraPAlgunI	uttaraphālgunī
uttaraPalgunI	uttaraphalgunī
uttarakoSalA	uttarakośalā
uttarakriyA	uttarakriyā
uttarasAkzI	uttarasākṣī
uttaravAdI	uttaravādī
uttejanA	uttejanā
uzRA	uṣṇā
uzRanadI	uṣṇanadī
uzRikA	uṣṇikā
uzaRA	uṣaṇā
uzasI	uṣasī
uzatI	uṣatī
uzmA	uṣmā
uzwrI	uṣṭrī
uzwraDUsarapucCikA	uṣṭradhūsarapucchikā
uzwrakARqI	uṣṭrakāṇḍī
uzwrapAdikA	uṣṭrapādikā
uzwrikA	uṣṭrikā
vAMSI	vāṃśī
vANmatI	vāṅmatī
vANmayI	vāṅmayī
vARA	vāṇā
vARI	vāṇī
vARagaNgA	vāṇagaṅgā
vARahA	vāṇahā
vARapuNKA	vāṇapuṅkhā
vARasutA	vāṇasutā
vARijyA	vāṇijyā
vARinI	vāṇinī
vASikA	vāśikā
vASitA	vāśitā
vASizWI	vāśiṣṭhī
vASurA	vāśurā
vAYCA	vāñchā
vAYCinI	vāñchinī
vAcA	vācā
vAdI	vādī
vAdarA	vādarā
vAdavAdI	vādavādī
vAgISA	vāgīśā
vAgISvarI	vāgīśvarī
vAgdevI	vāgdevī
vAgdevatA	vāgdevatā
vAgmI	vāgmī
vAgujI	vāgujī
vAgurA	vāgurā
vAhinI	vāhinī
vAjI	vājī
vAjaBojI	vājabhojī
vAjasaneyI	vājasaneyī
vAjiSAlA	vājiśālā
vAjiganDA	vājigandhā
vAjinI	vājinī
vAkucI	vākucī
vAlkalI	vālkalī
vAluNgI	vāluṅgī
vAluNgikA	vāluṅgikā
vAluNkI	vāluṅkī
vAlukA	vālukā
vAlukApraBA	vālukāprabhā
vAlukAtmikA	vālukātmikā
vAlukI	vālukī
vAmA	vāmā
vAmAkzI	vāmākṣī
vAmI	vāmī
vAmalocanA	vāmalocanā
vAmikA	vāmikā
vAnA	vānā
vAnarI	vānarī
vAntidA	vāntidā
vAnyA	vānyā
vApI	vāpī
vArARasI	vārāṇasī
vArAhANgI	vārāhāṅgī
vArAhI	vārāhī
vArAhakarRI	vārāhakarṇī
vArAhapatrI	vārāhapatrī
vArI	vārī
vAraRabuzA	vāraṇabuṣā
vAraRasI	vāraṇasī
vAraRavallaBA	vāraṇavallabhā
vArabuzA	vārabuṣā
vArakI	vārakī
vAralA	vāralā
vAramuKyA	vāramukhyā
vArasevA	vārasevā
vArastrI	vārastrī
vArasundarI	vārasundarī
vAravARI	vāravāṇī
vAravfzA	vāravṛṣā
vAravilAsinI	vāravilāsinī
vArawA	vāraṭā
vArayitA	vārayitā
vArendrI	vārendrī
vAribadarA	vāribadarā
vArikarRikA	vārikarṇikā
vArilomA	vārilomā
vArimUlI	vārimūlī
vAripAlikA	vāripālikā
vAriparRI	vāriparṇī
vAripraSnI	vāripraśnī
vAritrA	vāritrā
vArivallaBA	vārivallabhā
vArkzI	vārkṣī
vArttA	vārttā
vArttAkI	vārttākī
vArttikA	vārttikā
vAruRI	vāruṇī
vAruRqI	vāruṇḍī
vArvvaRA	vārvvaṇā
vArzaBARavI	vārṣabhāṇavī
vArzikI	vārṣikī
vArzilA	vārṣilā
vAsI	vāsī
vAsakA	vāsakā
vAsakarRI	vāsakarṇī
vAsakasajjA	vāsakasajjā
vAsanA	vāsanā
vAsantI	vāsantī
vAsantIpUjA	vāsantīpūjā
vAsasajjA	vāsasajjā
vAsateyI	vāsateyī
vAsavI	vāsavī
vAsikA	vāsikā
vAsinI	vāsinī
vAsitA	vāsitā
vAstavozA	vāstavoṣā
vAstukI	vāstukī
vAsudevapriyaNkarI	vāsudevapriyaṅkarī
vAsukeyasvasA	vāsukeyasvasā
vAsurA	vāsurā
vAtAlI	vātālī
vAtAmodA	vātāmodā
vAtApihA	vātāpihā
vAtaGnI	vātaghnī
vAtagAmI	vātagāmī
vAtahA	vātahā
vAtakI	vātakī
vAtalamaRqalI	vātalamaṇḍalī
vAtamaRqalI	vātamaṇḍalī
vAtarogI	vātarogī
vAtavErI	vātavairī
vAtonA	vātonā
vAtyA	vātyā
vAwI	vāṭī
vAwaSfNKalA	vāṭaśṛṅkhalā
vAwikA	vāṭikā
vAwyA	vāṭyā
vAwyAlI	vāṭyālī
vAwyapuzpI	vāṭyapuṣpī
vAyasAdanI	vāyasādanī
vAyasAhvA	vāyasāhvā
vAyasI	vāyasī
vAyasolI	vāyasolī
vAyasolikA	vāyasolikā
vAyavI	vāyavī
vAyusaKA	vāyusakhā
vAyuvAhinI	vāyuvāhinī
vAzpI	vāṣpī
vAzpIkA	vāṣpīkā
vAzpakA	vāṣpakā
vAzpikA	vāṣpikā
vEDAtrI	vaidhātrī
vEDUmAgnI	vaidhūmāgnī
vEKarI	vaikharī
vERavI	vaiṇavī
vESAKI	vaiśākhī
vESvI	vaiśvī
vESyA	vaiśyā
vEdagDI	vaidagdhī
vEdarBI	vaidarbhī
vEdehI	vaidehī
vEdyA	vaidyā
vEdyamAtA	vaidyamātā
vEdyasiMhI	vaidyasiṃhī
vEjayantI	vaijayantī
vEjayantikA	vaijayantikā
vEmAtrA	vaimātrā
vEmAtreyI	vaimātreyī
vEqAlavratI	vaiḍālavratī
vErAgI	vairāgī
vErAwyA	vairāṭyā
vErI	vairī
vErapratikriyA	vairapratikriyā
vEtaraRI	vaitaraṇī
vEvasvatI	vaivasvatī
vEzRavI	vaiṣṇavī
vI	vī
vINKA	vīṅkhā
vIRA	vīṇā
vITI	vīthī
vITikA	vīthikā
vIcI	vīcī
vIjI	vījī
vIjamAtfkA	vījamātṛkā
vIjapeSikA	vījapeśikā
vIpA	vīpā
vIpsA	vīpsā
vIraBAryyA	vīrabhāryyā
vIrahA	vīrahā
vIrajayantikA	vīrajayantikā
vIramAtA	vīramātā
vIrapatnI	vīrapatnī
vIrapatrA	vīrapatrā
vIrapuzpI	vīrapuṣpī
vIravatI	vīravatī
vIravatsA	vīravatsā
vIriRI	vīriṇī
vIruDA	vīrudhā
vIryyA	vīryyā
vIwI	vīṭī
vIwikA	vīṭikā
vaDI	vadhī
vaDasTalI	vadhasthalī
vaMSI	vaṃśī
vaMSaSalAkA	vaṃśaśalākā
vaMSaSarkarA	vaṃśaśarkarā
vaMSajA	vaṃśajā
vaMSakarpUrarocanA	vaṃśakarpūrarocanā
vaMSakzIrI	vaṃśakṣīrī
vaMSalocanA	vaṃśalocanā
vaMSanAlikA	vaṃśanālikā
vaMSapatrI	vaṃśapatrī
vaMSapuzpA	vaṃśapuṣpā
vaMSarocanA	vaṃśarocanā
vaMSikA	vaṃśikā
vaNgAlI	vaṅgālī
vaNgalA	vaṅgalā
vaNkA	vaṅkā
vaRqA	vaṇḍā
vaSApAyI	vaśāpāyī
vaSagA	vaśagā
vaSakA	vaśakā
vaSakriyA	vaśakriyā
vaSikA	vaśikā
vaSinI	vaśinī
vaSitA	vaśitā
vaSyA	vaśyā
vaSyakA	vaśyakā
vaYcanA	vañcanā
vaYjulA	vañjulā
vacaRqI	vacaṇḍī
vacanIyatA	vacanīyatā
vacanagrAhI	vacanagrāhī
vadantI	vadantī
vadaraPalI	vadaraphalī
vadaravallI	vadaravallī
vagalA	vagalā
vagalAmuKI	vagalāmukhī
vahalA	vahalā
vahatI	vahatī
vahniSiKA	vahniśikhā
vahnicakrA	vahnicakrā
vahnidIpikA	vahnidīpikā
vahnidamanI	vahnidamanī
vahnigarBA	vahnigarbhā
vahnijvAlA	vahnijvālā
vahnikarI	vahnikarī
vahninAmA	vahnināmā
vahninI	vahninī
vahnipuzpI	vahnipuṣpī
vahyA	vahyā
vajrA	vajrā
vajrANgI	vajrāṅgī
vajrAsTiSfNKalA	vajrāsthiśṛṅkhalā
vajrI	vajrī
vajraSfNKalA	vajraśṛṅkhalā
vajracarmmA	vajracarmmā
vajrajvAlA	vajrajvālā
vajrakAlikA	vajrakālikā
vajrakapAlI	vajrakapālī
vajramUlI	vajramūlī
vajrapuzpA	vajrapuṣpā
vajravArAhI	vajravārāhī
vajravallI	vajravallī
vakAcI	vakācī
vakaciYcikA	vakaciñcikā
vakavErI	vakavairī
vakavratI	vakavratī
vakerukA	vakerukā
vakrI	vakrī
vakraSalyA	vakraśalyā
vakratAlI	vakratālī
vakrozWikA	vakroṣṭhikā
vaktA	vaktā
vaktraBedI	vaktrabhedī
vaktraSoDI	vaktraśodhī
vakulA	vakulā
vakulI	vakulī
valAkA	valākā
valI	valī
valaBI	valabhī
valgulA	valgulā
valgulikA	valgulikā
valiDvaMsI	validhvaṃsī
valiSI	valiśī
valihA	valihā
valinI	valinī
valipodakI	valipodakī
valkalA	valkalā
vallI	vallī
vallIbadarI	vallībadarī
vallaBA	vallabhā
vallakI	vallakī
vallarI	vallarī
vallavI	vallavī
valliSAkawapotikA	valliśākaṭapotikā
vallidUrvvA	vallidūrvvā
vallikaRwakArikA	vallikaṇṭakārikā
vallyA	vallyā
valvajA	valvajā
vamanI	vamanī
vamanIyA	vamanīyā
vanAlikA	vanālikā
vanArdrakA	vanārdrakā
vanArizwA	vanāriṣṭā
vanI	vanī
vanaBadrikA	vanabhadrikā
vanaSUkarI	vanaśūkarī
vanaSvA	vanaśvā
vanacandrikA	vanacandrikā
vanaharidrA	vanaharidrā
vanajA	vanajā
vanakArpAsI	vanakārpāsī
vanakadalI	vanakadalī
vanamAlA	vanamālā
vanamAlI	vanamālī
vanamAlinI	vanamālinī
vanamUrdDajA	vanamūrddhajā
vanamakzikA	vanamakṣikā
vanamallI	vanamallī
vanamocA	vanamocā
vanamudgA	vanamudgā
vanapippalI	vanapippalī
vanapuzpA	vanapuṣpā
vanasTA	vanasthā
vanasarojinI	vanasarojinī
vanatiktA	vanatiktā
vanatiktikA	vanatiktikā
vanavAsI	vanavāsī
vanavallarI	vanavallarī
vanavarvvarikA	vanavarvvarikā
vanavfntAkI	vanavṛntākī
vandA	vandā
vandAkA	vandākā
vandAkI	vandākī
vandI	vandī
vandakA	vandakā
vandanA	vandanā
vandanI	vandanī
vandanIyA	vandanīyā
vandanamAlA	vandanamālā
vandanamAlikA	vandanamālikā
vandyA	vandyā
vanekzudrA	vanekṣudrā
vanitA	vanitā
vanodBavA	vanodbhavā
vanyA	vanyā
vanyopodakI	vanyopodakī
vapanI	vapanī
vaprA	vaprā
vaprI	vaprī
vaptA	vaptā
vapuzA	vapuṣā
vapuzwamA	vapuṣṭamā
vaqaBI	vaḍabhī
vaqavA	vaḍavā
varANgI	varāṅgī
varANganA	varāṅganā
varARasI	varāṇasī
varAhI	varāhī
varAhakAlI	varāhakālī
varAhakAntA	varāhakāntā
varAhakrAntA	varāhakrāntā
varAhanAmA	varāhanāmā
varAhikA	varāhikā
varAlikA	varālikā
varArohA	varārohā
varAsI	varāsī
varAwikA	varāṭikā
varI	varī
varRANkA	varṇāṅkā
varRAtmA	varṇātmā
varRI	varṇī
varRadAtrI	varṇadātrī
varRakUpikA	varṇakūpikā
varRaleKA	varṇalekhā
varRaleKikA	varṇalekhikā
varRamAlA	varṇamālā
varRamAtA	varṇamātā
varRamAtfkA	varṇamātṛkā
varRanA	varṇanā
varRapuzpI	varṇapuṣpī
varRareKA	varṇarekhā
varRatUlI	varṇatūlī
varRatUlikA	varṇatūlikā
varRavatI	varṇavatī
varRikA	varṇikā
varRinI	varṇinī
varUTinI	varūthinī
varaMvarA	varaṃvarā
varaRA	varaṇā
varaRasI	varaṇasī
varaRqA	varaṇḍā
varadA	varadā
varadAcaturTI	varadācaturthī
varalA	varalā
varalI	varalī
varamuKI	varamukhī
varapradA	varapradā
varatiktikA	varatiktikā
varatkarI	varatkarī
varatrA	varatrā
varavarRinI	varavarṇinī
varavatsalA	varavatsalā
varawA	varaṭā
varawI	varaṭī
varawwikA	varaṭṭikā
varayitA	varayitā
varccasvI	varccasvī
vardDakI	varddhakī
vardDanI	varddhanī
vardDrI	varddhrī
varendrI	varendrī
varhI	varhī
varhiDvajA	varhidhvajā
varhiHSuzmA	varhiḥśuṣmā
variSI	variśī
varivasyA	varivasyā
varizWA	variṣṭhā
varmmakazA	varmmakaṣā
varttI	varttī
varttajanmA	varttajanmā
varttakA	varttakā
varttanI	varttanī
varttikA	varttikā
varttulA	varttulā
varttulI	varttulī
varuRAnI	varuṇānī
varuRAtmajA	varuṇātmajā
varvvA	varvvā
varvvaRA	varvvaṇā
varvvarA	varvvarā
varvvarI	varvvarī
varyyA	varyyā
varzABvI	varṣābhvī
varzANgI	varṣāṅgī
varzAlaNkAyikA	varṣālaṅkāyikā
varzakarI	varṣakarī
varzapAkI	varṣapākī
varzapuzpA	varṣapuṣpā
vasanA	vasanā
vasantaGozI	vasantaghoṣī
vasantadUtI	vasantadūtī
vasantajA	vasantajā
vasantapaYcamI	vasantapañcamī
vasatI	vasatī
vaskarAwikA	vaskarāṭikā
vaskayanI	vaskayanī
vasnasA	vasnasā
vastAntrI	vastāntrī
vastaganDA	vastagandhā
vastamodA	vastamodā
vastraBUzaRA	vastrabhūṣaṇā
vastraputtrikA	vastraputtrikā
vastukI	vastukī
vasuDA	vasudhā
vasuDAKarjjUrikA	vasudhākharjjūrikā
vasuDArA	vasudhārā
vasucCidrA	vasucchidrā
vasudevatA	vasudevatā
vasumatI	vasumatī
vasunDarA	vasundharā
vasusTalI	vasusthalī
vasvOkasArA	vasvaukasārā
vasvokasArA	vasvokasārā
vatokA	vatokā
vatsAdanI	vatsādanī
vatsAkzI	vatsākṣī
vatsakAmA	vatsakāmā
vatsalA	vatsalā
vatsatarI	vatsatarī
vawArakA	vaṭārakā
vawI	vaṭī
vawapatrA	vaṭapatrā
vawapatrI	vaṭapatrī
vawavAsI	vaṭavāsī
vawikA	vaṭikā
vayaHsTA	vayaḥsthā
vayasTA	vayasthā
vayasyA	vayasyā
vazkayaRI	vaṣkayaṇī
veDI	vedhī
veDamuKyA	vedhamukhyā
veDanI	vedhanī
veDanikA	vedhanikā
veDinI	vedhinī
veQamikA	veḍhamikā
veRI	veṇī
veRikA	veṇikā
veRiveDanI	veṇivedhanī
veRupatrI	veṇupatrī
veSIjAtA	veśījātā
veSaDArI	veśadhārī
veSyA	veśyā
vecA	vecā
vedAntI	vedāntī
vedI	vedī
vedamAtA	vedamātā
vedanA	vedanā
vedavatI	vedavatī
vedijA	vedijā
vedikA	vedikā
veditA	veditā
vegI	vegī
vejAnI	vejānī
vellanI	vellanī
vellikAKyA	vellikākhyā
vemA	vemā
vennA	vennā
veqA	veḍā
vetasI	vetasī
vetrAvatI	vetrāvatī
vetrI	vetrī
vetrahA	vetrahā
vetravatI	vetravatī
vettA	vettā
vevI	vevī
vezaRA	veṣaṇā
vfScikA	vṛścikā
vfScikAlI	vṛścikālī
vfScikapriyA	vṛścikapriyā
vfScikarRI	vṛścikarṇī
vfScipatrI	vṛścipatrī
vfTA	vṛthā
vfdDA	vṛddhā
vfdDabalA	vṛddhabalā
vfdDagaNgA	vṛddhagaṅgā
vfdDijIvikA	vṛddhijīvikā
vfdDikA	vṛddhikā
vfhadBawwArikA	vṛhadbhaṭṭārikā
vfhadelA	vṛhadelā
vfhadrAvI	vṛhadrāvī
vfhadvAruRI	vṛhadvāruṇī
vfhajjIvantI	vṛhajjīvantī
vfhannalA	vṛhannalā
vfhaqQakkA	vṛhaḍḍhakkā
vfhatI	vṛhatī
vfhatPalA	vṛhatphalā
vfhatikA	vṛhatikā
vfhatpAlI	vṛhatpālī
vfhatpatrA	vṛhatpatrā
vfhatpuzpI	vṛhatpuṣpī
vfhattikA	vṛhattikā
vfkAkzI	vṛkākṣī
vfkI	vṛkī
vfkzASrayI	vṛkṣāśrayī
vfkzAdanI	vṛkṣādanī
vfkzArhA	vṛkṣārhā
vfkzaBakzA	vṛkṣabhakṣā
vfkzaBedI	vṛkṣabhedī
vfkzamarkawikA	vṛkṣamarkaṭikā
vfkzaruhA	vṛkṣaruhā
vfkzavAwikA	vṛkṣavāṭikā
vfndA	vṛndā
vfndAvaneSvarI	vṛndāvaneśvarī
vfntAkI	vṛntākī
vfntitA	vṛntitā
vftapatrA	vṛtapatrā
vftrahA	vṛtrahā
vfttA	vṛttā
vfttaPalA	vṛttaphalā
vfttabIjA	vṛttabījā
vfttabIjakA	vṛttabījakā
vfttakarkawI	vṛttakarkaṭī
vfttamallikA	vṛttamallikā
vfttanizpAvikA	vṛttaniṣpāvikā
vfttaparRI	vṛttaparṇī
vfzAkapAyI	vṛṣākapāyī
vfzI	vṛṣī
vfzaBAkzI	vṛṣabhākṣī
vfzaBAzA	vṛṣabhāṣā
vfzaDvANkzI	vṛṣadhvāṅkṣī
vfzaganDA	vṛṣagandhā
vfzakarRI	vṛṣakarṇī
vfzalI	vṛṣalī
vfzaparRI	vṛṣaparṇī
vfzaparvvA	vṛṣaparvvā
vfzapatrikA	vṛṣapatrikā
vfzasfkkI	vṛṣasṛkkī
vfzasyantI	vṛṣasyantī
vfzwiGnI	vṛṣṭighnī
vfzyA	vṛṣyā
vfzyaganDA	vṛṣyagandhā
vfzyaganDikA	vṛṣyagandhikā
vfzyakandA	vṛṣyakandā
vfzyavallikA	vṛṣyavallikā
viBA	vibhā
viBARqI	vibhāṇḍī
viBAvanA	vibhāvanā
viBAvarI	vibhāvarī
viBAzA	vibhāṣā
viBIzikA	vibhīṣikā
viBUtidvAdaSI	vibhūtidvādaśī
viBUzA	vibhūṣā
viBramA	vibhramā
viDAtrI	vidhātrī
viDAyI	vidhāyī
viDavA	vidhavā
viDeyatA	vidheyatā
viDidarSI	vidhidarśī
viDupriyA	vidhupriyā
viDurA	vidhurā
viGAtA	vighātā
viGAtI	vighātī
viGawikA	vighaṭikā
viGnahArI	vighnahārī
viGnakArI	vighnakārī
viGneSAnakAntA	vighneśānakāntā
viMSI	viṃśī
viPalA	viphalā
viSAKA	viśākhā
viSAlA	viśālā
viSAlAkzI	viśālākṣī
viSAlI	viśālī
viSAlaPalikA	viśālaphalikā
viSAlatA	viśālatā
viSAradA	viśāradā
viSaMvarA	viśaṃvarā
viSakaRWI	viśakaṇṭhī
viSalyA	viśalyā
viSalyakaraRI	viśalyakaraṇī
viSastA	viśastā
viSayI	viśayī
viSiKA	viśikhā
viSizwAdvEtavAdI	viśiṣṭādvaitavādī
viSoDanI	viśodhanī
viSoDinI	viśodhinī
viSrabDanavoQA	viśrabdhanavoḍhā
viSvA	viśvā
viSvAcI	viśvācī
viSvAtmA	viśvātmā
viSvaDAriRI	viśvadhāriṇī
viSvacakrAtmA	viśvacakrātmā
viSvadevA	viśvadevā
viSvaganDA	viśvagandhā
viSvagoptA	viśvagoptā
viSvakA	viśvakā
viSvakSenA	viśvakśenā
viSvakarmmA	viśvakarmmā
viSvakarmmajA	viśvakarmmajā
viSvakarmmasutA	viśvakarmmasutā
viSvamBarA	viśvambharā
viSvamadA	viśvamadā
viSvaparRI	viśvaparṇī
viSvapsA	viśvapsā
viSvasTA	viśvasthā
viSvasahA	viśvasahā
viSvastA	viśvastā
viTyA	vithyā
viYjolI	viñjolī
vibADA	vibādhā
vicAraRA	vicāraṇā
vicI	vicī
vicakzaRA	vicakṣaṇā
vicarccikA	vicarccikā
vicikitsA	vicikitsā
vicitrA	vicitrā
vidArI	vidārī
vidArIganDA	vidārīgandhā
vidAriRI	vidāriṇī
vidArikA	vidārikā
vidDakarRA	viddhakarṇā
vidDakarRI	viddhakarṇī
vidDakarRikA	viddhakarṇikā
vidagDA	vidagdhā
vidagDatA	vidagdhatā
vidalA	vidalā
vidarBajA	vidarbhajā
videhA	videhā
vidrumalatA	vidrumalatā
vidrumalatikA	vidrumalatikā
viduzI	viduṣī
viduzmatI	viduṣmatī
vidvezI	vidveṣī
vidvezaRI	vidveṣaṇī
vidveziRI	vidveṣiṇī
vidyA	vidyā
vidyAdAtA	vidyādātā
vidyAdevI	vidyādevī
vidyujjvAlA	vidyujjvālā
vidyunmAlA	vidyunmālā
vidyunmAlI	vidyunmālī
viganDikA	vigandhikā
vigarhaRA	vigarhaṇā
vigatArttavA	vigatārttavā
vihA	vihā
vihArI	vihārī
vihAyasA	vihāyasā
vihaNgamA	vihaṅgamā
vihaNgikA	vihaṅgikā
vijAtA	vijātā
vijanmA	vijanmā
vijayA	vijayā
vijayAsaptamI	vijayāsaptamī
vijayI	vijayī
vijigIzA	vijigīṣā
vijitA	vijitā
vijjulikA	vijjulikā
vikASI	vikāśī
vikAlikA	vikālikā
vikAsI	vikāsī
vikAzI	vikāṣī
vikURikA	vikūṇikā
vikaNkatA	vikaṅkatā
vikacA	vikacā
vikalA	vikalā
vikalI	vikalī
vikasA	vikasā
vikasvarA	vikasvarā
vikawA	vikaṭā
vikazA	vikaṣā
vikeSI	vikeśī
vikramI	vikramī
vikrayI	vikrayī
vikretA	vikretā
vikriyA	vikriyā
vilAsI	vilāsī
vilAsinI	vilāsinī
vilakArI	vilakārī
vilalA	vilalā
vilambI	vilambī
vilavAsI	vilavāsī
vilepI	vilepī
vilepanI	vilepanī
vilevAsI	vilevāsī
villamUlA	villamūlā
vilomI	vilomī
vilvA	vilvā
vilvapezikA	vilvapeṣikā
vimAtA	vimātā
vimalA	vimalā
vimbA	vimbā
vimbI	vimbī
vimbajA	vimbajā
vimbikA	vimbikā
vinA	vinā
vinASI	vināśī
vinAruhA	vināruhā
vinAyikA	vināyikā
vinDapatrI	vindhapatrī
vinDyA	vindhyā
vinDyAvalI	vindhyāvalī
vinDyavAsI	vindhyavāsī
vinDyavAsinI	vindhyavāsinī
vinatA	vinatā
vinayA	vinayā
vinayagrAhI	vinayagrāhī
vinetA	vinetā
vinigamanA	vinigamanā
vipASA	vipāśā
vipAdikA	vipādikā
vipaRI	vipaṇī
vipaSI	vipaśī
vipaYcI	vipañcī
vipaYcikA	vipañcikā
vipadA	vipadā
viparItA	viparītā
vipraSnikA	vipraśnikā
vipralabDA	vipralabdhā
vipraloBI	vipralobhī
vipulA	vipulā
vipulAsravA	vipulāsravā
viqAlI	viḍālī
viqambanA	viḍambanā
virARI	virāṇī
virAvI	virāvī
virUpA	virūpā
virUpI	virūpī
virUpikA	virūpikā
virahI	virahī
virahiRI	virahiṇī
virajA	virajā
viraktA	viraktā
viraladravA	viraladravā
viroDI	virodhī
viroDinI	virodhinī
virudAvalI	virudāvalī
visArI	visārī
visAriRI	visāriṇī
visUcI	visūcī
visUcikA	visūcikā
visakaRWikA	visakaṇṭhikā
visinI	visinī
visrA	visrā
visraganDA	visragandhā
visramBI	visrambhī
visrasA	visrasā
vitaRqA	vitaṇḍā
vitardDI	vitarddhī
vitardDikA	vitarddhikā
vitarddI	vitarddī
vitarddikA	vitarddikā
vitunnA	vitunnā
vitunnikA	vitunnikā
vivAdI	vivādī
vivItaBarttA	vivītabharttā
vivakzA	vivakṣā
vivaranAlikA	vivaranālikā
vivasvatI	vivasvatī
vivekI	vivekī
vivekitA	vivekitā
vivfktA	vivṛktā
vivftA	vivṛtā
viviktA	viviktā
vivoQA	vivoḍhā
viwapI	viṭapī
viwkArikA	viṭkārikā
viwsArikA	viṭsārikā
viyaccArI	viyaccārī
viyadgaNgA	viyadgaṅgā
viyogI	viyogī
vizABAvA	viṣābhāvā
vizARI	viṣāṇī
vizARikA	viṣāṇikā
vizAdanI	viṣādanī
vizApahA	viṣāpahā
vizAsyA	viṣāsyā
vizOzaDI	viṣauṣadhī
vizRuSilA	viṣṇuśilā
vizRudEvatyA	viṣṇudaivatyā
vizRukrAntA	viṣṇukrāntā
vizRuliNgI	viṣṇuliṅgī
vizRumAyA	viṣṇumāyā
vizRupadI	viṣṇupadī
vizRuvallaBA	viṣṇuvallabhā
vizWA	viṣṭhā
vizaDAtrI	viṣadhātrī
vizaDarmmA	viṣadharmmā
vizaGA	viṣaghā
vizaGAtI	viṣaghātī
vizaGnI	viṣaghnī
vizaRRatA	viṣaṇṇatā
vizaSfNgI	viṣaśṛṅgī
vizadaMzwrA	viṣadaṃṣṭrā
vizahA	viṣahā
vizahantrI	viṣahantrī
vizaharA	viṣaharā
vizaharI	viṣaharī
vizakaRwakinI	viṣakaṇṭakinī
vizalatA	viṣalatā
vizamarddanI	viṣamarddanī
vizamarddanikA	viṣamarddanikā
vizanASinI	viṣanāśinī
vizarUpA	viṣarūpā
vizasfkkA	viṣasṛkkā
vizavEriRI	viṣavairiṇī
vizavidyA	viṣavidyā
vizayAyI	viṣayāyī
vizayI	viṣayī
vizkamBI	viṣkambhī
vizvaksenA	viṣvaksenā
vizvaksenapriyA	viṣvaksenapriyā
vizwamBI	viṣṭambhī
vizwarA	viṣṭarā
vizwaruhA	viṣṭaruhā
vlI	vlī
voQA	voḍhā
voqrI	voḍrī
vorapawwI	vorapaṭṭī
vowA	voṭā
vrI	vrī
vrIhI	vrīhī
vrIhiparRI	vrīhiparṇī
vraRahA	vraṇahā
vraRaketuGnI	vraṇaketughnī
vrajANganA	vrajāṅganā
vrajyA	vrajyā
vratI	vratī
vrataBikzA	vratabhikṣā
vratatI	vratatī
vyADihantA	vyādhihantā
vyAGrAdanI	vyāghrādanī
vyAGrI	vyāghrī
vyAKyA	vyākhyā
vyAjanindA	vyājanindā
vyAkulAtmA	vyākulātmā
vyAlaganDA	vyālagandhā
vyAlagrAhI	vyālagrāhī
vyAlajihvA	vyālajihvā
vyAlapatrA	vyālapatrā
vyApArI	vyāpārī
vyApI	vyāpī
vyApikA	vyāpikā
vyAptikarmmA	vyāptikarmmā
vyAsamAtA	vyāsamātā
vyAtyukzI	vyātyukṣī
vyAvaBAsI	vyāvabhāsī
vyAvahArI	vyāvahārī
vyAvahAsI	vyāvahāsī
vyAvakroSI	vyāvakrośī
vyaBicArI	vyabhicārī
vyaBicAriRI	vyabhicāriṇī
