slice_order	k1_slp1	count_all	periods_sum	coverage_pct
41077	Cedyaka		0	
41078	Cekokti		0	
41079	Celu		0	
41080	CemaRqa		0	
41081	Cettavya		0	
41082	Ci		0	
41083	Cidaka		0	
41084	Cidira		0	
41085	CidrAtman		0	
41086	CidradarSana		0	
41087	CidratA		0	
41088	CikkA		0	
41089	CikkAra		0	
41090	Cikkana		0	
41091	Cikkara		0	
41092	CilihiRqa		0	
41093	CinnaSvAsa		0	
41094	CinnakarRa		0	
41095	Cinnama		0	
41096	CinnamastakA		0	
41097	CinnaveSikA		0	
41098	CippikA		0	
41099	Cittvara		0	
41100	Coja		0	
41101	ColaNga		0	
41102	CoraRa		0	
41103	Cowin		0	
41104	CucCU		0	
41105	Cudra		0	
41106	Cuqqa		0	
41107	CurA		0	
41108	DARaka		0	
41109	DAka		0	
41110	DAmaBAj		0	
41111	DAmaDA		0	
41112	DAmacCad		0	
41113	DAmaka		0	
41114	DAmakeSin		0	
41115	DAmanI		0	
41116	DAmanikA		0	
41117	DAnAka		0	
41118	DAnAntarvant		0	
41119	DAnAsoma		0	
41120	DAnAvant		0	
41121	DAnDA		0	
41122	DAnDya		0	
41123	DAnaMjayya		0	
41124	DAnada		0	
41125	DAnapata		0	
41126	DAnta		0	
41127	DAnurdaRqika		0	
41128	DAnuzya		0	
41129	DAnvapata		0	
41130	DAnyAda		0	
41131	DAnyAsTi		0	
41132	DAnyAyana		0	
41133	DAnyaDanavant		0	
41134	DAnyaSIrzaka		0	
41135	DAnyaSUka		0	
41136	DAnyacamasa		0	
41137	DAnyakozWaka		0	
41138	DAnyamAtar		0	
41139	DAnyapati		0	
41140	DAnyasAra		0	
41141	DAnyatilvila		0	
41142	DAnyatvac		0	
41143	DAnyavIja		0	
41144	DAnyavant		0	
41145	DAnyavarDana		0	
41146	DArADirUQa		0	
41147	DArANga		0	
41148	DArANkura		0	
41149	DArASru		0	
41150	DArAla		0	
41151	DArAnipAta		0	
41152	DArAntaracara		0	
41153	DArApAta		0	
41154	DArAsAra		0	
41155	DArAsaMpAta		0	
41156	DArAsnuhI		0	
41157	DArAvani		0	
41158	DArAvant		0	
41159	DArAvara		0	
41160	DArAvarza		0	
41161	DArAviza		0	
41162	DArAyantragfha		0	
41163	DAraRAmaya		0	
41164	DAraRApAraRavrata		0	
41165	DAraRAvant		0	
41166	DAraRImuKasarvajagatpraRiDisaMDAraRagarBa		0	
41167	DAraRIrAja		0	
41168	DAraRIya		0	
41169	DAraRapAtra		0	
41170	DAraRayantra		0	
41171	DAraRi		0	
41172	DArakA		0	
41173	DArapUta		0	
41174	DArayadvant		0	
41175	DArayatkavi		0	
41176	DArayatkziti		0	
41177	DArayitar		0	
41178	DArita		0	
41179	DArmapata		0	
41180	DArmapattana		0	
41181	DArmavidya		0	
41182	DArmiRa		0	
41183	DArmiReya		0	
41184	DArmikatA		0	
41185	DArmikya		0	
41186	DArmyAyaRa		0	
41187	DArtarAjYa		0	
41188	DArtarAzwri		0	
41189	DArteya		0	
41190	DArya		0	
41191	DAryatva		0	
41192	DArzRaka		0	
41193	DArzwa		0	
41194	DAsas		0	
41195	DAtUpala		0	
41196	DAtar		0	
41197	DAtfBavana		0	
41198	DAtfputra		0	
41199	DAtfpuzpikA		0	
41200	DAtrISvarI		0	
41201	DAtuGna		0	
41202	DAtuGozA		0	
41203	DAtuSeKara		0	
41204	DAtucandrikA		0	
41205	DAtudIpikA		0	
41206	DAtugarBa		0	
41207	DAtugopa		0	
41208	DAtugrAhin		0	
41209	DAtukAya		0	
41210	DAtukuSala		0	
41211	DAtukzayakAsa		0	
41212	DAtulakzaRa		0	
41213	DAtumaYjarI		0	
41214	DAtumant		0	
41215	DAtumaya		0	
41216	DAtunASana		0	
41217	DAtunyAyamaYjUzA		0	
41218	DAtupAWa		0	
41219	DAtupa		0	
41220	DAtupradIpa		0	
41221	DAturAjaka		0	
41222	DAturatnAvalI		0	
41223	DAturatnamAlA		0	
41224	DAtuvErin		0	
41225	DAtuvftti		0	
41226	DAtvAkara		0	
41227	DAvalya		0	
41228	DAvani		0	
41229	DAvanikA		0	
41230	DAvitar		0	
41231	DAwI		0	
41232	DAyya		0	
41233	DEnava		0	
41234	DEnuka		0	
41235	DEryamitra		0	
41236	DEryatA		0	
41237	DEryavant		0	
41238	DEvara		0	
41239	DISakti		0	
41240	DIdA		0	
41241	DIharA		0	
41242	DIjU		0	
41243	DIjaqa		0	
41244	DIjavana		0	
41245	DIkarman		0	
41246	DIlawI		0	
41247	DImaraRa		0	
41248	DIna		0	
41249	DIrAja		0	
41250	DIrAvI		0	
41251	DIraSiva		0	
41252	DIragovindaSarman		0	
41253	DIralalita		0	
41254	DIrapattrI		0	
41255	DIraskanDa		0	
41256	DIratA		0	
41257	DIratva		0	
41258	DIreSamiSra		0	
41259	DIreSvara		0	
41260	DIsaKa		0	
41261	DItika		0	
41262	DIvant		0	
41263	DIvaraka		0	
41264	DOmAyana		0	
41265	DOmaka		0	
41266	DOmrAyaRa		0	
41267	DOrAdityatIrTa		0	
41268	DOra		0	
41269	DOrtaka		0	
41270	DOrteya		0	
41271	DOrtika		0	
41272	DOrtya		0	
41273	DOrya		0	
41274	DOtAYjanI		0	
41275	DOtaKaRqI		0	
41276	DOtaSila		0	
41277	DOtabalI		0	
41278	DOtaka		0	
41279	DOtakawa		0	
41280	DOtakozaja		0	
41281	DOvaki		0	
41282	DUHpati		0	
41283	DUlImaya		0	
41284	DUlaka		0	
41285	DUliDvaja		0	
41286	DUligucCaka		0	
41287	DUlikA		0	
41288	DUlikedAra		0	
41289	DUlikuwwima		0	
41290	DUmABa		0	
41291	DUmAkza		0	
41292	DUmIkA		0	
41293	DUmaSiKa		0	
41294	DUmadarSin		0	
41295	DUmaganDi		0	
41296	DUmaganDika		0	
41297	DUmagraha		0	
41298	DUmajANgaja		0	
41299	DUmakapuzpA		0	
41300	DUmaleKA		0	
41301	DUmamahizI		0	
41302	DUmamaya		0	
41303	DUmapAna		0	
41304	DUmapaTa		0	
41305	DUmaprASa		0	
41306	DUmapraBA		0	
41307	DUmasa		0	
41308	DUmasaMhati		0	
41309	DUmatA		0	
41310	DUmatAnta		0	
41311	DUmavadgati		0	
41312	DUmavant		0	
41313	DUmavarRa		0	
41314	DUmavarcas		0	
41315	DUmavartman		0	
41316	DUmopahata		0	
41317	DUmozRayoni		0	
41318	DUmrABa		0	
41319	DUmrAkzi		0	
41320	DUmrAnIka		0	
41321	DUmrAwa		0	
41322	DUmraSUka		0	
41323	DUmraSiKa		0	
41324	DUmraka		0	
41325	DUmraketu		0	
41326	DUmralohita		0	
41327	DUmranIkASa		0	
41328	DUmrarohita		0	
41329	DUmravidyA		0	
41330	DUmriman		0	
41331	DUmrorRA		0	
41332	DUmyA		0	
41333	DUnaka		0	
41334	DUni		0	
41335	DUnvant		0	
41336	DUpAguru		0	
41337	DUpapAtra		0	
41338	DUpi		0	
41339	DUpika		0	
41340	DUpin		0	
41341	DUrjawa		0	
41342	DUrpati		0	
41343	DUrtacarita		0	
41344	DUrtajantu		0	
41345	DUrtakft		0	
41346	DUrtakitava		0	
41347	DUrtamAnuzA		0	
41348	DUrtanartaka		0	
41349	DUrtaracanA		0	
41350	DUrtasamAgama		0	
41351	DUrtasvAmin		0	
41352	DUrtatA		0	
41353	DUrvA		0	
41354	DUrvI		0	
41355	DUrvant		0	
41356	DUrzAh		0	
41357	DUsaracCadA		0	
41358	DUsaraka		0	
41359	DUsarapattrikA		0	
41360	DUstUra		0	
41361	DUstarA		0	
41362	Dabalapakza		0	
41363	Dak		0	
41364	Dakit		0	
41365	DalaRqa		0	
41366	DamaDama		0	
41367	Damaka		0	
41368	DamanIla		0	
41369	DamarukAnagara		0	
41370	Dami		0	
41371	Dammala		0	
41372	Dammawa		0	
41373	DammikA		0	
41374	DanADigoptar		0	
41375	DanADikArin		0	
41376	DanADikfta		0	
41377	DanADipatya		0	
41378	DanAQya		0	
41379	DanASA		0	
41380	DanASrI		0	
41381	DanAgama		0	
41382	DanArDa		0	
41383	DanArTin		0	
41384	DanAyus		0	
41385	DanDa		0	
41386	DanESvarya		0	
41387	DanIkA		0	
41388	DanIyaka		0	
41389	DanOzen		0	
41390	DanaBakza		0	
41391	DanaDAnI		0	
41392	DanaMdadA		0	
41393	DanaMjayavijaya		0	
41394	DanacCU		0	
41395	DanadAkzI		0	
41396	DanadAyin		0	
41397	Danadadeva		0	
41398	Danadastotra		0	
41399	Danahft		0	
41400	DanajAta		0	
41401	Danajit		0	
41402	DanakAma		0	
41403	DanakAmya		0	
41404	Danakeli		0	
41405	Danakzaya		0	
41406	DanaloBa		0	
41407	DanamUla		0	
41408	Danamada		0	
41409	Danamohana		0	
41410	DanapAla		0	
41411	DanapiSAcikA		0	
41412	Danarca		0	
41413	DanasAti		0	
41414	DanasTAna		0	
41415	DanasU		0	
41416	DanasaMcaya		0	
41417	DanasaMpatti		0	
41418	Danasani		0	
41419	Danaspft		0	
41420	Danasyaka		0	
41421	Danavant		0	
41422	Daneyaka		0	
41423	Daneyu		0	
41424	DannA		0	
41425	Danozman		0	
41426	DanuHKAtA		0	
41427	DanuHKaRqa		0	
41428	DanuHSAKA		0	
41429	DanuHSAlA		0	
41430	DanuHSreRI		0	
41431	DanuHpawa		0	
41432	Danugupta		0	
41433	DanuhastA		0	
41434	DanuketakI		0	
41435	DanurAja		0	
41436	Danurdruma		0	
41437	DanurguRa		0	
41438	DanurjyA		0	
41439	DanurmAlA		0	
41440	DanurmArga		0	
41441	DanurmaDya		0	
41442	Danurmaha		0	
41443	Danurvedin		0	
41444	DanurvidyAdIpikA		0	
41445	DanuryAsa		0	
41446	Danutar		0	
41447	DanuzkAra		0	
41448	DanuzkapAla		0	
41449	Danuzkft		0	
41450	Danuzmant		0	
41451	DanuzmattA		0	
41452	DanvAvin		0	
41453	DanvAyin		0	
41454	DanvaDi		0	
41455	DanvaNga		0	
41456	Danvacara		0	
41457	Danvacyut		0	
41458	Danvaja		0	
41459	DanvantarigrastA		0	
41460	Danvapati		0	
41461	DanvarRas		0	
41462	Danvataru		0	
41463	DanvayavAsa		0	
41464	Danvina		0	
41465	Danyastotra		0	
41466	Danyodaya		0	
41467	Daqi		0	
41468	Dar		0	
41469	DarABuj		0	
41470	DarADArA		0	
41471	DarADipa		0	
41472	DarAkadamba		0	
41473	DarAmara		0	
41474	DarAntaracara		0	
41475	DarAputra		0	
41476	DarAsUnu		0	
41477	DarRasa		0	
41478	DaraRIkIlaka		0	
41479	DaraRIkanda		0	
41480	DaraRImaRqala		0	
41481	DaraRIpUra		0	
41482	DaraRIplava		0	
41483	DaraRItalaSrI		0	
41484	DaraRIvarAha		0	
41485	DaraRIvrata		0	
41486	DaraRIya		0	
41487	DaraRigoRiga		0	
41488	DaraRipati		0	
41489	Darapawwa		0	
41490	Darasena		0	
41491	Darawa		0	
41492	Darbaka		0	
41493	DariRi		0	
41494	Darkawa		0	
41495	DarmABizekakriyA		0	
41496	DarmADarmaparIkzaRa		0	
41497	DarmADikAra		0	
41498	DarmADikArika		0	
41499	DarmADikArin		0	
41500	DarmADikaraRa		0	
41501	DarmADikaraRasTAna		0	
41502	DarmADikaraRika		0	
41503	DarmADikaraRin		0	
41504	DarmADizWAna		0	
41505	DarmADvan		0	
41506	DarmADyakza		0	
41507	DarmAKyAna		0	
41508	DarmANgA		0	
41509	DarmANgada		0	
41510	DarmASoka		0	
41511	DarmASrita		0	
41512	DarmAcArya		0	
41513	DarmAditya		0	
41514	DarmAgama		0	
41515	DarmAkara		0	
41516	DarmAlokamuKa		0	
41517	DarmAmBoDi		0	
41518	DarmAnDu		0	
41519	DarmAnusmftyupasTAna		0	
41520	DarmArTIya		0	
41521	DarmAsana		0	
41522	DarmAstikAya		0	
41523	DarmAtmatA		0	
41524	DarmAyatana		0	
41525	DarmIputra		0	
41526	DarmaBfta		0	
41527	DarmaBikzuka		0	
41528	DarmaBrAtar		0	
41529	DarmaDAtrI		0	
41530	DarmaDAtuvAgISvara		0	
41531	DarmaDara		0	
41532	DarmaDfk		0	
41533	DarmaDft		0	
41534	DarmaDvajin		0	
41535	DarmaSAlA		0	
41536	DarmaSAsana		0	
41537	DarmaSarIra		0	
41538	DarmaSarman		0	
41539	DarmaSrezWin		0	
41540	DarmabARijika		0	
41541	Darmabala		0	
41542	DarmacakraBft		0	
41543	Darmacandra		0	
41544	DarmacaraRa		0	
41545	DarmacaryA		0	
41546	Darmacintaka		0	
41547	Darmacintana		0	
41548	Darmacinti		0	
41549	DarmadAna		0	
41550	DarmadAra		0	
41551	DarmadAsa		0	
41552	DarmadIpikA		0	
41553	DarmadfQABedyasunilamBa		0	
41554	DarmadinnA		0	
41555	DarmadravI		0	
41556	Darmadrohin		0	
41557	DarmagaYja		0	
41558	DarmagahanAByudgatarAja		0	
41559	Darmagaveza		0	
41560	Darmagopa		0	
41561	Darmahantar		0	
41562	DarmajIvana		0	
41563	DarmajYa		0	
41564	DarmajijYAsA		0	
41565	DarmakAma		0	
41566	DarmakAra		0	
41567	DarmakArya		0	
41568	DarmakUpa		0	
41569	DarmakaTaka		0	
41570	Darmakarman		0	
41571	Darmakftya		0	
41572	DarmakoSa		0	
41573	DarmakriyA		0	
41574	DarmamArga		0	
41575	DarmamImAMsAsaMgraha		0	
41576	DarmamUla		0	
41577	DarmamahAmAtra		0	
41578	Darmamati		0	
41579	Darmamaya		0	
41580	Darmamitra		0	
41581	DarmanABa		0	
41582	DarmanATa		0	
41583	Darmanada		0	
41584	Darmanandin		0	
41585	DarmaniyAmakatA		0	
41586	DarmapAWaka		0	
41587	DarmapIqA		0	
41588	DarmapaTa		0	
41589	DarmapaTin		0	
41590	DarmaparAyaRa		0	
41591	Darmapara		0	
41592	Darmapati		0	
41593	Darmapattra		0	
41594	Darmapawwa		0	
41595	Darmapawwana		0	
41596	DarmapraBAsa		0	
41597	DarmapracAra		0	
41598	DarmapradIpa		0	
41599	DarmaprasTa		0	
41600	Darmapravacana		0	
41601	Darmapravaktar		0	
41602	Darmapriya		0	
41603	DarmapurARa		0	
41604	DarmarAjikA		0	
41605	DarmarAtrI		0	
41606	Darmarati		0	
41607	Darmaratna		0	
41608	DarmasAraTi		0	
41609	DarmasTala		0	
41610	DarmasTititA		0	
41611	DarmasU		0	
41612	DarmasUtra		0	
41613	DarmasaBA		0	
41614	DarmasaMSrita		0	
41615	DarmasaMgara		0	
41616	DarmasaMgraha		0	
41617	DarmasahAya		0	
41618	DarmasiMha		0	
41619	DarmaskanDa		0	
41620	DarmasvAmin		0	
41621	Darmatattva		0	
41622	DarmatrAta		0	
41623	DarmavAda		0	
41624	DarmavAdin		0	
41625	DarmavAsara		0	
41626	Darmavant		0	
41627	DarmavfdDa		0	
41628	DarmavicArasaMgraha		0	
41629	Darmavid		0	
41630	DarmavidyA		0	
41631	DarmavirvaDana		0	
41632	DarmavivaraRa		0	
41633	Darmavivecana		0	
41634	Darmaviveka		0	
41635	Darmayu		0	
41636	DarmayudDa		0	
41637	Darmayuj		0	
41638	DarmayyadIkzita		0	
41639	DarmeSa		0	
41640	Darmendra		0	
41641	Darmepsu		0	
41642	DarmitA		0	
41643	DarmitAvacCedakapratyAsattinirUpaRa		0	
41644	DarmitAvacCedakatApratyAsattivicAra		0	
41645	DarmopadeSaka		0	
41646	DarmopadeSanA		0	
41647	Darmottara		0	
41648	Dartar		0	
41649	Dartra		0	
41650	Darz		0	
41651	DarzaRIya		0	
41652	Darzaka		0	
41653	Darzavara		0	
41654	DavARaka		0	
41655	DavIyaMs		0	
41656	DavalANka		0	
41657	Davalagiri		0	
41658	DavalamuKa		0	
41659	DavalanibanDa		0	
41660	DavalapurARasamuccaya		0	
41661	DavalatA		0	
41662	Davalatva		0	
41663	DavalayAvanAla		0	
41664	Davaliman		0	
41665	Davalita		0	
41666	DavanI		0	
41667	Davara		0	
41668	Davitavya		0	
41669	Dawaka		0	
41670	Dawin		0	
41671	Dawotkaca		0	
41672	DenuMBavyA		0	
41673	DenudugDakara		0	
41674	DenukAdugDa		0	
41675	DenukAri		0	
41676	DenumakzikA		0	
41677	Denumant		0	
41678	DenuzwarI		0	
41679	Denuzyita		0	
41680	DftAtman		0	
41681	Dfta		0	
41682	DftaSrI		0	
41683	DftadIDiti		0	
41684	DftadevA		0	
41685	Dftaka		0	
41686	DftamatI		0	
41687	DftasaMDi		0	
41688	DftatAla		0	
41689	Dftavant		0	
41690	DftimAlin		0	
41691	Dftimaya		0	
41692	DftiparipUrRa		0	
41693	DftisiMha		0	
41694	Dftvan		0	
41695	DfzRaj		0	
41696	DfzRi		0	
41697	DfzRuka		0	
41698	DfzRutva		0	
41699	DfzRvojas		0	
41700	Dfzanmanas		0	
41701	Dfzu		0	
41702	DfzwaDI		0	
41703	DfzwaSarman		0	
41704	Dfzwaka		0	
41705	DfzwamAnin		0	
41706	DfzwaraTa		0	
41707	Dfzwatva		0	
41708	Dfzwokta		0	
41709	Dipsu		0	
41710	DiyAMpati		0	
41711	DiyAjur		0	
41712	Diz		0	
41713	DizRIya		0	
41714	DizaRADipa		0	
41715	DizaRya		0	
41716	Dizwya		0	
41717	DmAkAra		0	
41718	DmAtar		0	
41719	DmAtavya		0	
41720	Dma		0	
41721	Doqa		0	
41722	Dorita		0	
41723	DrAkzA		0	
41724	DrAqi		0	
41725	Dra		0	
41726	DrajImant		0	
41727	Dru		0	
41728	Drut		0	
41729	DruvASva		0	
41730	DruvAvarta		0	
41731	DruvaBAga		0	
41732	Druvacyut		0	
41733	Druvagati		0	
41734	Druvagopa		0	
41735	DruvakaBAga		0	
41736	Druvaketu		0	
41737	Druvakzema		0	
41738	Druvakzetra		0	
41739	Druvakzit		0	
41740	Druvakziti		0	
41741	Druvapawu		0	
41742	Druvasad		0	
41743	Druvasena		0	
41744	DruvasidDi		0	
41745	DruvatArA		0	
41746	Druvayazwi		0	
41747	Druvayoni		0	
41748	Du		0	
41749	DuNkzA		0	
41750	DuSulyA		0	
41751	Duka		0	
41752	DunDuka		0	
41753	DunInATa		0	
41754	Dunimant		0	
41755	Dunivrata		0	
41756	DurIya		0	
41757	DurikA		0	
41758	Duvaka		0	
41759	Duvakila		0	
41760	Duvana		0	
41761	Duvitra		0	
41762	DvANkzArAti		0	
41763	DvANkzanAman		0	
41764	DvANkzapuzwa		0	
41765	DvANkzavallI		0	
41766	DvAkzA		0	
41767	DvAnAyana		0	
41768	DvAntaSAtrava		0	
41769	DvAntacitta		0	
41770	DvAntonmeza		0	
41771	DvAsara		0	
41772	DvajAMSuka		0	
41773	DvajAgrakeyUra		0	
41774	DvajAgraniSAmaRi		0	
41775	DvajAhfta		0	
41776	DvajAroha		0	
41777	Dvajagfha		0	
41778	Dvajapawa		0	
41779	DvajapraharaRa		0	
41780	Dvajavant		0	
41781	Dvajayantra		0	
41782	Dvajayazwi		0	
41783	Dvaji		0	
41784	DvajocCrAya		0	
41785	DvajotTAna		0	
41786	Dvana		0	
41787	Dvanamodin		0	
41788	Dvanana		0	
41789	Dvanigraha		0	
41790	Dvanika		0	
41791	Dvanimant		0	
41792	DvaninATa		0	
41793	DvaninAlA		0	
41794	Dvartavya		0	
41795	Dvas		0	
41796	Dvasan		0	
41797	Dvasmanvant		0	
41798	DyASrayawIkA		0	
41799	DyAman		0	
41800	DyAnAmbA		0	
41801	DyAnAvacara		0	
41802	DyAnaSIlA		0	
41803	DyAnadIpa		0	
41804	DyAnadyuti		0	
41805	DyAnagocara		0	
41806	DyAnajapya		0	
41807	DyAnamaya		0	
41808	DyAnavallarI		0	
41809	DyAnavant		0	
41810	DyAnavindUpanizad		0	
41811	DyAniboDisattva		0	
41812	DyAnibudDa		0	
41813	DyAtavya		0	
41814	DyAtva		0	
41815	Dyeya		0	
41816	DyuzitASva		0	
41817	EBI		0	
41818	ED		0	
41819	EDmahAra		0	
41820	EDmakARva		0	
41821	ERIkIya		0	
41822	ERIpacana		0	
41823	ERika		0	
41824	ERqineya		0	
41825	ESAnaja		0	
41826	ESvari		0	
41827	ESvarika		0	
41828	ESvaryavant		0	
41829	EdaMparya		0	
41830	EdaMyugIna		0	
41831	EkADikaraRya		0	
41832	EkANga		0	
41833	EkAgnika		0	
41834	EkAgra		0	
41835	EkAnta		0	
41836	EkAnyika		0	
41837	EkIya		0	
41838	EkaBAvya		0	
41839	EkaBOtika		0	
41840	EkaSAlika		0	
41841	EkaSatika		0	
41842	EkaSrutya		0	
41843	Ekagavika		0	
41844	Ekalava		0	
41845	Ekalavya		0	
41846	Ekapadika		0	
41847	Ekapadya		0	
41848	Ekapatya		0	
41849	EkarAjya		0	
41850	EkarUpya		0	
41851	Ekasahasrika		0	
41852	Ekasvarya		0	
41853	EkyAropa		0	
41854	Ekzavya		0	
41855	EkzuBArika		0	
41856	Ekzuka		0	
41857	ElAka		0	
41858	ElAkya		0	
41859	ElaDAna		0	
41860	Elabfda		0	
41861	Elika		0	
41862	Ena		0	
41863	Enasa		0	
41864	EndrAdfSa		0	
41865	EndrAliSa		0	
41866	EndrAmAruta		0	
41867	EndrAnErfta		0	
41868	EndrApOzRa		0	
41869	EndrArBava		0	
41870	EndrAsOmya		0	
41871	EndrAvAruRa		0	
41872	EndrAvasAna		0	
41873	EndrAyaRa		0	
41874	EndrAyuDa		0	
41875	Endrahava		0	
41876	Endraluptika		0	
41877	EndramAruta		0	
41878	Endramahika		0	
41879	EndranIla		0	
41880	EndravAyava		0	
41881	Endrota		0	
41882	EnikAyana		0	
41883	EqUka		0	
41884	EqaSudDASudDIya		0	
41885	EqakAva		0	
41886	EqakOtsa		0	
41887	EqakrOYca		0	
41888	EqasEnDukzita		0	
41889	EqasOparRa		0	
41890	EqavAsizWa		0	
41891	EqayAma		0	
41892	EraMmada		0	
41893	Eraya		0	
41894	EtadAtmya		0	
41895	Etareyaka		0	
41896	Etareyin		0	
41897	Etareyopanizad		0	
41898	EtihAsika		0	
41899	Eyatya		0	
41900	EzAvIra		0	
41901	EzIraTi		0	
41902	Eza		0	
41903	Ezamastana		0	
41904	Ezumata		0	
41905	EzwikapOrtika		0	
41906	Ezya		0	
41907	Ezyadarka		0	
41908	GArteya		0	
41909	GArtika		0	
41910	GAsakUwa		0	
41911	GAsasTAna		0	
41912	GAseajra		0	
41913	GAtakara		0	
41914	GAtasTAna		0	
41915	GAtavya		0	
41916	GAti		0	
41917	GAtipakzin		0	
41918	GAtya		0	
41919	GAwa		0	
41920	GAwakarkarI		0	
41921	GAwarI		0	
41922	GOzaka		0	
41923	GOzeya		0	
41924	GUkAri		0	
41925	GUkAvAsa		0	
41926	GaRqa		0	
41927	GaRwAka		0	
41928	GaRwAlI		0	
41929	GaRwApaTatva		0	
41930	GaRwArava		0	
41931	GaRwAvIja		0	
41932	GaRwAvant		0	
41933	GaRwa		0	
41934	GaRwin		0	
41935	GaRwinIvIja		0	
41936	GaRwodara		0	
41937	GaRwu		0	
41938	Gala		0	
41939	GanAYjanI		0	
41940	GanAkara		0	
41941	GanaDAtu		0	
41942	Ganagolaka		0	
41943	GanahastasaMKyA		0	
41944	GanajambAla		0	
41945	GanajvAlA		0	
41946	GanakAla		0	
41947	GanakaPa		0	
41948	GananABi		0	
41949	GanapAzaRqa		0	
41950	Ganapallava		0	
41951	Ganapatra		0	
41952	GanatA		0	
41953	GanatAla		0	
41954	Ganatola		0	
41955	Ganatoya		0	
41956	Ganatva		0	
41957	GanavAsa		0	
41958	GanavAta		0	
41959	GanavITi		0	
41960	GanavallikA		0	
41961	Ganavara		0	
41962	Ganavarga		0	
41963	GanavyUha		0	
41964	GanavyapAya		0	
41965	Ganoda		0	
41966	GanodaDi		0	
41967	Ganottama		0	
41968	GarGawa		0	
41969	GarGurGA		0	
41970	Garawwa		0	
41971	GarmacarcikA		0	
41972	GarmadIDiti		0	
41973	GarmaduGa		0	
41974	Garmaduh		0	
41975	GarmamAsa		0	
41976	GarmapAvan		0	
41977	Garmapayas		0	
41978	GarmastuB		0	
41979	Garmasvaras		0	
41980	Garmasveda		0	
41981	GarmavicarcikA		0	
41982	Garmodaka		0	
41983	Garmya		0	
41984	Garvavant		0	
41985	Garz		0	
41986	Garzin		0	
41987	Gatana		0	
41988	GawABa		0	
41989	GawAla		0	
41990	GawArgalayantra		0	
41991	GawAvasTA		0	
41992	GawAwopa		0	
41993	GawIcakra		0	
41994	GawIgraha		0	
41995	GawIkA		0	
41996	GawIkAra		0	
41997	GawaBava		0	
41998	GawaSoDanakAraka		0	
41999	GawaSrotra		0	
42000	Gawagraha		0	
42001	GawakAra		0	
42002	Gawakarpara		0	
42003	Gawakft		0	
42004	GawaprakzayaRa		0	
42005	GawarAja		0	
42006	GawarikA		0	
42007	GawasTApana		0	
42008	GawasfYjaya		0	
42009	Gawayitavya		0	
42010	Gawayoni		0	
42011	GaweSvara		0	
42012	Gawi		0	
42013	GawiGawa		0	
42014	GawiMDama		0	
42015	GawiMDaya		0	
42016	Gawika		0	
42017	Gawin		0	
42018	GawwajIvin		0	
42019	GeYculikA		0	
42020	GfNkarikra		0	
42021	GfRArcis		0	
42022	GfRIvant		0	
42023	GftAcIgarBasaMBavA		0	
42024	GftAci		0	
42025	GftAhuta		0	
42026	GftAhuti		0	
42027	GftAhva		0	
42028	GftAnna		0	
42029	GftAsuti		0	
42030	GftAvani		0	
42031	GftaDArA		0	
42032	GftacyutA		0	
42033	GftadIDiti		0	
42034	Gftaduh		0	
42035	Gftahrada		0	
42036	GftakeSa		0	
42037	GftaleKanI		0	
42038	GftamaRqoda		0	
42039	GftanirRij		0	
42040	GftapAvan		0	
42041	GftapIta		0	
42042	GftapU		0	
42043	Gftapa		0	
42044	Gftapfc		0	
42045	GftaprI		0	
42046	Gftaprasatta		0	
42047	GftapratIka		0	
42048	Gftaprayas		0	
42049	GftarOQIya		0	
42050	Gftasad		0	
42051	GftasnA		0	
42052	GftaspfS		0	
42053	GftastU		0	
42054	Gftavant		0	
42055	Gftavara		0	
42056	Gftavartani		0	
42057	Gftavarti		0	
42058	GftavfdDa		0	
42059	Gftayoni		0	
42060	GftelI		0	
42061	Gfteyu		0	
42062	Gftsatamas		0	
42063	GfzWilA		0	
42064	GfzvirADas		0	
42065	GnI		0	
42066	GoNGa		0	
42067	GoRasa		0	
42068	GoRika		0	
42069	Goli		0	
42070	GoqeSvaratIrTa		0	
42071	GoraGuzya		0	
42072	Goracakzas		0	
42073	Gorahfdaya		0	
42074	GorarAsana		0	
42075	GorarAsin		0	
42076	GorarUpa		0	
42077	GoratA		0	
42078	GoravASana		0	
42079	GoravASin		0	
42080	Goravarpas		0	
42081	GotkAra		0	
42082	GozAtakI		0	
42083	GozaRIya		0	
42084	GozabudDa		0	
42085	GozakAkfti		0	
42086	Gozakft		0	
42087	Gozakowi		0	
42088	Gozamati		0	
42089	Gozavant		0	
42090	Gozayitnu		0	
42091	Gozi		0	
42092	GrARaSravas		0	
42093	GrARaduHKadA		0	
42094	GrAtavya		0	
42095	GuRi		0	
42096	GuRqa		0	
42097	GuRwa		0	
42098	GuRwika		0	
42099	GuSmeSaliNga		0	
42100	GulaGulArava		0	
42101	GulaYca		0	
42102	Gum		0	
42103	GuraRa		0	
42104	Guwa		0	
42105	Guzwra		0	
42106	Guzya		0	
42107	IDriya		0	
42108	INKana		0	
42109	IRmant		0	
42110	ISADyAya		0	
42111	ISAKAna		0	
42112	ISAnADipa		0	
42113	ISAnacandra		0	
42114	ISAnadevI		0	
42115	ISAnaja		0	
42116	ISAnakft		0	
42117	ISAnasaMhitA		0	
42118	ISAvAsya		0	
42119	ISaKAna		0	
42120	ISagItA		0	
42121	ISahfdaya		0	
42122	ISasaKi		0	
42123	ISasaras		0	
42124	ISitavya		0	
42125	ISopanizad		0	
42126	ISvarAnanda		0	
