n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
76174	G	kāmapraśná	kAmaprasna	kāmaprasna	acc	0	0		
76175		haṃsarā--mapraśna	haMsarAmaprasna	hansarāmaprasna	hyph|acc	0	0		
76176	M	somapraśna	somaprasna	somaprasna	acc	0	0		
76177		dharmapraśna	Darmaprasna	dharmaprasna	acc	0	0		
76178		priyapraśna	priyaprasna	priyaprasna	acc	0	0		
76179	H	ṭhapanī--yapraśna	WapanIyaprasna	ṭhapanīyaprasna	hyph|acc	0	0		
76180		divyapraśna	divyaprasna	divyaprasna	acc	0	0		
76181	U	uttarapraśna	uttaraprasna	uttaraprasna	acc	0	0		
76182	M	antarapraśna	antaraprasna	antaraprasna	acc	0	0		
76183	M	haṃsaca--krapraśna	haMsacakraprasna	hansacakraprasna	hyph|acc	0	0		
76184	H	śakrapraśna	sakraprasna	sakraprasna	acc	0	0		
76185	M	nakṣa--trapraśna	nakzatraprasna	nakṣatraprasna	hyph|acc	0	0		
76186		mantrapraśna	mantraprasna	mantraprasna	acc	0	0		
76187		rudrapraśna	rudraprasna	rudraprasna	acc	0	0		
76188	M	ramalapraśna	ramalaprasna	ramalaprasna	acc	0	0		
76189	M	yavanaśāstre--malapraśna	yavanasAstremalaprasna	yavanasāstremalaprasna	hyph|acc	0	0		
76190		kuśalapraśna	kusalaprasna	kusalaprasna	acc	0	0		
76191		devapraśna	devaprasna	devaprasna	acc	0	0		
76192		daivapraśna	dEvaprasna	daivaprasna	acc	0	0		
76193		yakṣapraśna	yakzaprasna	yakṣaprasna	acc	0	0		
76194	M	navagra--hapraśna	navagrahaprasna	navagrahaprasna	hyph|acc	0	0		
76195	M	dvādaśā--hapraśna	dvAdasAhaprasna	dvādasāhaprasna	hyph|acc	0	0		
76196	M	sukhasu--ptikāpraśna	suKasuptikAprasna	sukhasuptikāprasna	hyph|acc	0	0		
76197		rāmāyaṇaka--thāpraśna	rAmAyaRakaTAprasna	rāmāyanakathāprasna	hyph|acc	0	0		
76198		cikitsāpraśna	cikitsAprasna	cikitsāprasna	acc	0	0		
76199		mahāpraśna	mahAprasna	mahāprasna	acc	0	0		
76200		atipraśna	atiprasna	atiprasna	acc	0	0		
76201		pratipraśna	pratiprasna	pratiprasna	acc	0	0		
76202		paripraśna	pariprasna	pariprasna	acc	0	0		
76203	M	yāmalānu--sāripraśna	yAmalAnusAriprasna	yāmalānusāriprasna	hyph|acc	0	0		
76204		vipraśna	viprasna	viprasna	acc	0	0		
76205	M	ravipraśna	raviprasna	raviprasna	acc	0	0		
76206	M	sākṣipraśna	sAkziprasna	sākṣiprasna	acc	0	0		
76207		vārṣakīpraśna	vArzakIprasna	vārṣakīprasna	acc	0	0		
76208	M	śrīpraśna	srIprasna	srīprasna	acc	0	0		
76209	M	vārāhīpraśna	vArAhIprasna	vārāhīprasna	acc	0	0		
76210		anupraśna	anuprasna	anuprasna	acc	0	0		
76211	M	paśupraśna	pasuprasna	pasuprasna	acc	0	0		
76212		supraśna	suprasna	suprasna	acc	0	0		
76214	G	saṃpraśná	saMprasna	samprasna	acc	0	0		
76215	M	sampraśna	samprasna	samprasna	acc	0	0		
76216		niśna	nisna	nisna	acc	0	0		
76217	G	viśná	visna	visna	acc	0	0		
76218		aśvaśiśna	asvasisna	asvasisna	acc	0	0		
76219	G	śiśná	sisna	sisna	acc	0	0		
76220		dṛśna	dfsna	dṛsna	acc	0	0		
76221	M	anatidṛśna	anatidfsna	anatidṛsna	acc	0	0		
76222	M	krauśna	krOsna	krausna	acc	0	0		
76234	G	mā́tsna	mAtsna	mātsna	acc	0	0		
76239		śubhakṛtsna	suBakftsna	subhakṛtsna	acc	0	0		
76241		kaśakṛtsna	kasakftsna	kasakṛtsna	acc	0	0		
76242		kāśakṛtsna	kAsakftsna	kāsakṛtsna	acc	0	0		
76243	G	aparákā--śakṛtsna	aparakAsakftsna	aparakāsakṛtsna	hyph|acc	0	0		
76252		sadaśa--najyotsna	sadasanajyotsna	sadasanajyotsna	hyph|acc	0	0		
76258	S	jahna	jahna	jahna		0	0		
76259	A	pahna	pahna	pahna		0	0		
76307		puṃścihna	puMscihna	punscihna	acc	0	0		
76308	A	vyājihna	vyAjihna	vyājihna		0	0		
76314	M	navāṃśakapa	navAMsakapa	navānsakapa	acc	0	0		
76321		śiṅkhapa	siNKapa	sinkhapa	acc	0	0		
76322	I	samkhapa	samKapa	samkhapa		0	0		
76358	I	kathājapa	kaTAjapa	kathājapa		0	0		
76397	U	kāṣṭha--maṇḍapa	kAzWamaRqapa	kāṣṭhamanḍapa	hyph	0	0		
76401	U	ardhamaṇḍapa	arDamaRqapa	ardhamanḍapa		0	0		
76407		śṛṅgāramaṇḍapa	sfNgAramaRqapa	sṛngāramanḍapa	acc	0	0		
76413	M	sphaṭikaśi--lāmaṇḍapa	sPawikasilAmaRqapa	sphaṭikasilāmanḍapa	hyph|acc	0	0		
76418		śrīmaṇḍapa	srImaRqapa	srīmanḍapa	acc	0	0		
76430	M	aśvakuṇapa	asvakuRapa	asvakunapa	acc	0	0		
76432	H	aśucikuṇapa	asucikuRapa	asucikunapa	acc	0	0		
76442	I	dīrghatapa	dIrGatapa	dīrghatapa		0	0		
76447	G	bṛchac--chātātapa	bfCacCAtAtapa	bṛchacchātātapa	hyph	0	0		
76450		śātātapa	sAtAtapa	sātātapa	acc	0	0		
76451		vṛddhaśātātapa	vfdDasAtAtapa	vṛddhasātātapa	acc	0	0		
76454	I	snātapa	snAtapa	snātapa		0	0		
76462	M	śoṇitapa	soRitapa	sonitapa	acc	0	0		
76466	G	śukrapūtapa	sukrapUtapa	sukrapūtapa	acc	0	0		
76483		śatruṃtapa	satruMtapa	satruntapa	acc	0	0		
76484	S	śatruntapa	satruntapa	satruntapa	acc	0	0		
76485	I	paramtapa	paramtapa	paramtapa		0	0		
76486	I	rājavartapa	rAjavartapa	rājavartapa		0	0		
76487	I	śitastapa	sitastapa	sitastapa	acc	0	0		
76502	U	nyagrodha--pādapa	nyagroDapAdapa	nyagrodhapādapa	hyph	0	0		
76503	I	payoda--janapādapa	payodajanapAdapa	payodajanapādapa	hyph	0	0		
76510		uddeśyapādapa	uddesyapAdapa	uddesyapādapa	acc	0	0		
76515		śakrapādapa	sakrapAdapa	sakrapādapa	acc	0	0		
76519	M	uddeśapādapa	uddesapAdapa	uddesapādapa	acc	0	0		
76523	I	virādapa	virAdapa	virādapa		0	0		
76528	I	tanapa	tanapa	tanapa		0	0		
76542	A	mapa	mapa	mapa		0	0		
76543	P	kramapa	kramapa	kramapa		0	0		
76546	M	paścāsomapa	pascAsomapa	pascāsomapa	acc	0	0		
76552	I	jaihmapa	jEhmapa	jaihmapa		0	0		
76568	V	harita--kaśyapa	haritakasyapa	haritakasyapa	hyph|acc	0	0		
76569	V	śilpakaśyapa	silpakasyapa	silpakasyapa	acc	0	0		
76570		kaṇvakaśyapa	kaRvakasyapa	kanvakasyapa	acc	0	0		
76571	P	hastikaśyapa	hastikasyapa	hastikasyapa	acc	0	0		
76572		vikaśyapa	vikasyapa	vikasyapa	acc	0	0		
76573		bhūkaśyapa	BUkasyapa	bhūkasyapa	acc	0	0		
76574	G	kaśyápa	kasyapa	kasyapa	acc	0	0		
76575	V	vibhaṇḍa--kakāśyapa	viBaRqakakAsyapa	vibhanḍakakāsyapa	hyph|acc	0	0		
76576		pūraṇakāśyapa	pUraRakAsyapa	pūranakāsyapa	acc	0	0		
76577	P	asitakāśyapa	asitakAsyapa	asitakāsyapa	acc	0	0		
76578	V	mitravi--ndakāśyapa	mitravindakAsyapa	mitravindakāsyapa	hyph|acc	0	0		
76579	H	vṛddha--kāśyapa	vfdDakAsyapa	vṛddhakāsyapa	hyph|acc	0	0		
76580	V	devatarasśyā--vasāyanakāśyapa	devatarassyAvasAyanakAsyapa	devatarassyāvasāyanakāsyapa	hyph|acc	0	0		
76581	H	kumāra--kāśyapa	kumArakAsyapa	kumārakāsyapa	hyph|acc	0	0		
76582		daśabala--kāśyapa	dasabalakAsyapa	dasabalakāsyapa	hyph|acc	0	0		
76583	V	sude--vakāśyapa	sudevakAsyapa	sudevakāsyapa	hyph|acc	0	0		
76584	H	jaṅghā--kāśyapa	jaNGAkAsyapa	janghākāsyapa	hyph|acc	0	0		
76585		gayākāśyapa	gayAkAsyapa	gayākāsyapa	acc	0	0		
76586		udalākāśyapa	udalAkAsyapa	udalākāsyapa	acc	0	0		
76587		urubi--lvākāśyapa	urubilvAkAsyapa	urubilvākāsyapa	hyph|acc	0	0		
76588	H	uruvi--lvākāśyapa	uruvilvAkAsyapa	uruvilvākāsyapa	hyph|acc	0	0		
76589		mahākāśyapa	mahAkAsyapa	mahākāsyapa	acc	0	0		
76590		hastikāśyapa	hastikAsyapa	hastikāsyapa	acc	0	0		
76591		nadīkāśyapa	nadIkAsyapa	nadīkāsyapa	acc	0	0		
76592		bhūkāśyapa	BUkAsyapa	bhūkāsyapa	acc	0	0		
76593	V	mitrabhū--kāśyapa	mitraBUkAsyapa	mitrabhūkāsyapa	hyph|acc	0	0		
76594	V	indrabhū--kāśyapa	indraBUkAsyapa	indrabhūkāsyapa	hyph|acc	0	0		
76595	V	agnibhū--kāśyapa	agniBUkAsyapa	agnibhūkāsyapa	hyph|acc	0	0		
76608	G	śukrapá	sukrapa	sukrapa	acc	0	0		
76637	I	samudrapa	samudrapa	samudrapa		0	0		
76638		śrapa	srapa	srapa	acc	0	0		
76640	G	suśrápa	susrapa	susrapa	acc	0	0		
76647	A	avalapa	avalapa	avalapa		0	0		
76649		praśaṃsālapa	prasaMsAlapa	prasansālapa	acc	0	0		
76652	I	mūlapa	mUlapa	mūlapa		0	0		
76664		śvapa	svapa	svapa	acc	0	0		
76665	G	aśvapá	asvapa	asvapa	acc	0	0		
76669		pūrvaśāṃśapa	pUrvasAMsapa	pūrvasānsapa	acc	0	0		
76670	G	śāṃśapá	sAMsapa	sānsapa	acc	0	0		
76671		śiṃśapa	siMsapa	sinsapa	acc	0	0		
76672		daśapa	dasapa	dasapa	acc	0	0		
76673		kuśapa	kusapa	kusapa	acc	0	0		
76674		darśapa	darsapa	darsapa	acc	0	0		
76680	A	anukṣapa	anukzapa	anukṣapa		0	0		
76686		śvetasarṣapa	svetasarzapa	svetasarṣapa	acc	0	0		
76691		tridaśasarṣapa	tridasasarzapa	tridasasarṣapa	acc	0	0		
76699	I	śamsapa	samsapa	samsapa	acc	0	0		
76702	G	śúṣkāpa	suzkApa	suṣkāpa	acc	0	0		
76703	M	śuṣkāpa	suzkApa	suṣkāpa	acc	0	0		
76706		śatayajñacāpa	satayajYacApa	satayajnacāpa	acc	0	0		
76716		śakracāpa	sakracApa	sakracāpa	acc	0	0		
76725	P	vaiṣṇavacāpa	vEzRavacApa	vaiṣnavacāpa		0	0		
76727	P	śaivacāpa	sEvacApa	saivacāpa	acc	0	0		
76728		haryaśvacāpa	haryasvacApa	haryasvacāpa	acc	0	0		
76734		śatamanyucāpa	satamanyucApa	satamanyucāpa	acc	0	0		
76735	I	ikṣucāpa	ikzucApa	ikṣucāpa		0	0		
76737	I	bṛhaccāpa	bfhaccApa	bṛhaccāpa		0	0		
76742	M	śatrūpajāpa	satrUpajApa	satrūpajāpa	acc	0	0		
76757	P	indratāpa	indratApa	indratāpa		0	0		
76761	G	paraśurā--mapratāpa	parasurAmapratApa	parasurāmapratāpa	hyph|acc	0	0		
76771	P	saṃhatāpa	saMhatApa	sanhatāpa		0	0		
76777		śirobhitāpa	siroBitApa	sirobhitāpa	acc	0	0		
76784		paścānutāpa	pascAnutApa	pascānutāpa	acc	0	0		
76786	U	jātānutāpa	jAtAnutApa	jātānutāpa		0	0		
76792		paścāttāpa	pascAttApa	pascāttāpa	acc	0	0		
76793	M	gṛhīta--paścāttāpa	gfhItapascAttApa	gṛhītapascāttāpa	hyph|acc	0	0		
76794	M	kṛtapa--ścāttāpa	kftapascAttApa	kṛtapascāttāpa	hyph|acc	0	0		
76808	N	śatruntāpa	satruntApa	satruntāpa	acc	0	0		
76809	I	bhūtasamtāpa	BUtasamtApa	bhūtasamtāpa		0	0		
76815	I	āpanāpa	ApanApa	āpanāpa		0	0		
76829	U	puṇyapāpa	puRyapApa	punyapāpa		0	0		
76830	U	atyugra--puṇyapāpa	atyugrapuRyapApa	atyugrapunyapāpa	hyph	0	0		
76842		śrībāpa	srIbApa	srībāpa	acc	0	0		
76871		keśakalāpa	kesakalApa	kesakalāpa	acc	0	0		
76876		raśanākalāpa	rasanAkalApa	rasanākalāpa	acc	0	0		
76878	M	śṛṅkha--lākalāpa	sfNKalAkalApa	sṛnkhalākalāpa	hyph|acc	0	0		
76879		raśmikalāpa	rasmikalApa	rasmikalāpa	acc	0	0		
76895	M	aitaśa--pralāpa	EtasapralApa	aitasapralāpa	hyph|acc	0	0		
76913		viśrambhālāpa	visramBAlApa	visrambhālāpa	acc	0	0		
76926	M	praśaṃsālāpa	prasaMsAlApa	prasansālāpa	acc	0	0		
76934	P	strīvīlāpa	strIvIlApa	strīvīlāpa		0	0		
76959	M	keśavāpa	kesavApa	kesavāpa	acc	0	0		
76970		śarāvāpa	sarAvApa	sarāvāpa	acc	0	0		
76971	M	gṛhīta--śarāvāpa	gfhItasarAvApa	gṛhītasarāvāpa	hyph|acc	0	0		
76984	U	havirya--jñanivāpa	haviryajYanivApa	haviryajnanivāpa	hyph	0	0		
76995	P	devāpa	devApa	devāpa		0	0		
77013		śāpa	sApa	sāpa	acc	0	0		
77014	M	nṛgaśāpa	nfgasApa	nṛgasāpa	acc	0	0		
77015	M	vimuktaśāpa	vimuktasApa	vimuktasāpa	acc	0	0		
77016	M	vinivṛ--ttaśāpa	vinivfttasApa	vinivṛttasāpa	hyph|acc	0	0		
77017	N	brahmaśāpa	brahmasApa	brahmasāpa	acc	0	0		
77018	N	maitreyaśāpa	mEtreyasApa	maitreyasāpa	acc	0	0		
77019	M	varaśāpa	varasApa	varasāpa	acc	0	0		
77020	M	dakṣaśāpa	dakzasApa	dakṣasāpa	acc	0	0		
77021		pratiśāpa	pratisApa	pratisāpa	acc	0	0		
77022		abhiśāpa	aBisApa	abhisāpa	acc	0	0		
77023		mithyābhiśāpa	miTyABisApa	mithyābhisāpa	acc	0	0		
77024	M	pariśāpa	parisApa	parisāpa	acc	0	0		
77025		viśāpa	visApa	visāpa	acc	0	0		
77026		abhīśāpa	aBIsApa	abhīsāpa	acc	0	0		
77029		svarocipa	svarocipa	svarocipa		0	0		
77030	I	kacchipa	kacCipa	kacchipa		0	0		
77031	I	vājipa	vAjipa	vājipa		0	0		
77039		viṃśatipa	viMsatipa	vinsatipa	acc	0	0		
77046		śākima--navardipa	sAkimanavardipa	sākimanavardipa	hyph|acc	0	0		
77052		rāśyadhipa	rAsyaDipa	rāsyadhipa	acc	0	0		
77053	M	janmarā--śyadhipa	janmarAsyaDipa	janmarāsyadhipa	hyph|acc	0	0		
77062	M	vihaga--gādhipa	vihagagADipa	vihagagādhipa	hyph	0	0		
77108		īśānādhipa	IsAnADipa	īsānādhipa	acc	0	0		
77132		śapharādhipa	saParADipa	sapharādhipa	acc	0	0		
77133	M	viśvambha--rādhipa	visvamBarADipa	visvambharādhipa	hyph|acc	0	0		
77145	N	pāṃśurā--ṣṭrādhipa	pAMsurAzwrADipa	pānsurāṣṭrādhipa	hyph|acc	0	0		
77159	M	śailādhipa	sElADipa	sailādhipa	acc	0	0		
77162		viśvādhipa	visvADipa	visvādhipa	acc	0	0		
77163		tridaśādhipa	tridasADipa	tridasādhipa	acc	0	0		
77173	I	abdhipa	abDipa	abdhipa		0	0		
77182		raśmipa	rasmipa	rasmipa	acc	0	0		
77191	S	ripa	ripa	ripa		0	0		
77198	U	tilalipa	tilalipa	tilalipa		0	0		
77200		śvetadvipa	svetadvipa	svetadvipa	acc	0	0		
77211		kāśipa	kAsipa	kāsipa	acc	0	0		
77212		rāśipa	rAsipa	rāsipa	acc	0	0		
77213	M	trirāśipa	trirAsipa	trirāsipa	acc	0	0		
77214	G	viśípa	visipa	visipa	acc	0	0		
77216	I	sākṣipa	sAkzipa	sākṣipa		0	0		
77222	I	samkṣipa	samkzipa	samkṣipa		0	0		
77223	I	asipa	asipa	asipa		0	0		
77243		śrutadīpa	srutadIpa	srutadīpa	acc	0	0		
77249	M	niśīthadīpa	nisITadIpa	nisīthadīpa	acc	0	0		
77256	M	śrāddhadīpa	srAdDadIpa	srāddhadīpa	acc	0	0		
77265	M	śrāddhaka--lpadīpa	srAdDakalpadIpa	srāddhakalpadīpa	hyph|acc	0	0		
77266	M	varṇāśra--madīpa	varRAsramadIpa	varnāsramadīpa	hyph|acc	0	0		
77273	P	daityadīpa	dEtyadIpa	daityadīpa		0	0		
77274	M	śrībhā--ṣyadīpa	srIBAzyadIpa	srībhāṣyadīpa	hyph|acc	0	0		
77276		maheśvaradīpa	mahesvaradIpa	mahesvaradīpa	acc	0	0		
77280	M	śāstradīpa	sAstradIpa	sāstradīpa	acc	0	0		
77284	U	caryāmelāpa--kapradīpa	caryAmelApakapradIpa	caryāmelāpakapradīpa	hyph	0	0		
77294	H	ratnaśrīśikha--rameghapradīpa	ratnasrIsiKarameGapradIpa	ratnasrīsikharameghapradīpa	hyph|acc	0	0		
77303	H	ratnaśikharārci--ḥparvatapradīpa	ratnasiKarArciHparvatapradIpa	ratnasikharārciḥparvatapradīpa	hyph|acc	0	0		
77304	H	raśmisaṃku--sumitapradīpa	rasmisaMkusumitapradIpa	rasmisankusumitapradīpa	hyph|acc	0	0		
77306	M	śrutapradīpa	srutapradIpa	srutapradīpa	acc	0	0		
77308	M	prāyaścitta--pradīpa	prAyascittapradIpa	prāyascittapradīpa	hyph|acc	0	0		
77314	H	ākāśajñā--nārthapradīpa	AkAsajYAnArTapradIpa	ākāsajnānārthapradīpa	hyph|acc	0	0		
77316		śṛṅgārabhe--dapradīpa	sfNgAraBedapradIpa	sṛngārabhedapradīpa	hyph|acc	0	0		
77319	M	śrāddha--pradīpa	srAdDapradIpa	srāddhapradīpa	hyph|acc	0	0		
77325	M	śaku--napradīpa	sakunapradIpa	sakunapradīpa	hyph|acc	0	0		
77330	M	praśna--pradīpa	prasnapradIpa	prasnapradīpa	hyph|acc	0	0		
77332	M	śāntika--lpapradīpa	sAntikalpapradIpa	sāntikalpapradīpa	hyph|acc	0	0		
77380	M	viśvapradīpa	visvapradIpa	visvapradīpa	acc	0	0		
77381	M	kāvyaprakā--śapradīpa	kAvyaprakAsapradIpa	kāvyaprakāsapradīpa	hyph|acc	0	0		
77382	M	ākāśapradīpa	AkAsapradIpa	ākāsapradīpa	acc	0	0		
77383	M	vīraśaivo--tkarṣapradīpa	vIrasEvotkarzapradIpa	vīrasaivotkarṣapradīpa	hyph|acc	0	0		
77394	M	śyāmāpradīpa	syAmApradIpa	syāmāpradīpa	acc	0	0		
77403	M	śrīpaddha--tipradīpa	srIpadDatipradIpa	srīpaddhatipradīpa	hyph|acc	0	0		
77408	G	śuddhi--pradīpa	sudDipradIpa	suddhipradīpa	hyph|acc	0	0		
77414	M	śamase--tupradīpa	samasetupradIpa	samasetupradīpa	hyph|acc	0	0		
77431	M	viśvadīpa	visvadIpa	visvadīpa	acc	0	0		
77432		ākāśadīpa	AkAsadIpa	ākāsadīpa	acc	0	0		
77434	M	mantrārthā--dīpa	mantrArTAdIpa	mantrārthādīpa	hyph	0	0		
77440	M	śuddhidīpa	sudDidIpa	suddhidīpa	acc	0	0		
77449	S	yavadbīpa	yavadbIpa	yavadbīpa		0	0		
77450	S	plakṣadbīpa	plakzadbIpa	plakṣadbīpa		0	0		
77451	S	nabhodbīpa	naBodbIpa	nabhodbīpa		0	0		
77452	S	dbīpa	dbIpa	dbīpa		0	0		
77465	S	śrīpa	srIpa	srīpa	acc	0	0		
77471		śākadvīpa	sAkadvIpa	sākadvīpa	acc	0	0		
77472	N	śālmali--kadvīpa	sAlmalikadvIpa	sālmalikadvīpa	hyph|acc	0	0		
77473		śaṅkhadvīpa	saNKadvIpa	sankhadvīpa	acc	0	0		
77478	P	varuṇadvīpa	varuRadvIpa	varunadvīpa		0	0		
77481		śvetadvīpa	svetadvIpa	svetadvīpa	acc	0	0		
77485	I	kumudadvīpa	kumudadvIpa	kumudadvīpa		0	0		
77487	M	sudarśa--nadvīpa	sudarsanadvIpa	sudarsanadvīpa	hyph|acc	0	0		
77488		saṃdarśa--nadvīpa	saMdarsanadvIpa	sandarsanadvīpa	hyph|acc	0	0		
77491		kaśyapadvīpa	kasyapadvIpa	kasyapadvīpa	acc	0	0		
77492		kāśyapadvīpa	kAsyapadvIpa	kāsyapadvīpa	acc	0	0		
77507		śaradvīpa	saradvIpa	saradvīpa	acc	0	0		
77515	P	śākaladvīpa	sAkaladvIpa	sākaladvīpa	acc	0	0		
77521		kuśadvīpa	kusadvIpa	kusadvīpa	acc	0	0		
77524	P	saumyā--kṣadvīpa	sOmyAkzadvIpa	saumyākṣadvīpa	hyph	0	0		
77526	R	sadvīpa	sadvIpa	sadvīpa		0	0		
77533	M	śālmalidvīpa	sAlmalidvIpa	sālmalidvīpa	acc	0	0		
77535	P	kālindīdvīpa	kAlindIdvIpa	kālindīdvīpa		0	0		
77577	A	kūpupa	kUpupa	kūpupa		0	0		
77600		paśupa	pasupa	pasupa	acc	0	0		
77607	M	śaucakūpa	sOcakUpa	saucakūpa	acc	0	0		
77613	P	kindattakūpa	kindattakUpa	kindattakūpa		0	0		
77616	P	sarvapāpapra--mocanakūpa	sarvapApapramocanakUpa	sarvapāpapramocanakūpa	hyph	0	0		
77625		śarakūpa	sarakUpa	sarakūpa	acc	0	0		
77644	M	vaṃśastūpa	vaMsastUpa	vansastūpa	acc	0	0		
77662	V	vadhrya--śvaānūpa	vaDryasvaAnUpa	vadhryasvaānūpa	hyph|acc	0	0		
77669	A	āpūpa	ApUpa	āpūpa		0	0		
77681		viśākhayūpa	visAKayUpa	visākhayūpa	acc	0	0		
77683		śatayūpa	satayUpa	satayūpa	acc	0	0		
77684		paśubandhayūpa	pasubanDayUpa	pasubandhayūpa	acc	0	0		
77695	G	aśvayūpá	asvayUpa	asvayūpa	acc	0	0		
77696		śilāyūpa	silAyUpa	silāyūpa	acc	0	0		
77697	G	śikhiyūpa	siKiyUpa	sikhiyūpa	acc	0	0		
77703	I	samyūpa	samyUpa	samyūpa		0	0		
77711	G	sudṛ́śī--karūpa	sudfsIkarUpa	sudṛsīkarūpa	hyph|acc	0	0		
77712	G	śúkarūpa	sukarUpa	sukarūpa	acc	0	0		
77715	I	dhānuṣkarūpa	DAnuzkarUpa	dhānuṣkarūpa		0	0		
77720	G	piśáṅgarūpa	pisaNgarUpa	pisangarūpa	acc	0	0		
77722	I	lingarūpa	lingarUpa	lingarūpa		0	0		
77736	I	kamaṭharūpa	kamaWarUpa	kamaṭharūpa		0	0		
77737		aślīladṛ--ḍharūpa	aslIladfQarUpa	aslīladṛḍharūpa	hyph|acc	0	0		
77741		śatarūpa	satarUpa	satarūpa	acc	0	0		
77755	G	śaktarūpa	saktarUpa	saktarūpa	acc	0	0		
77761		śāntarūpa	sAntarUpa	sāntarūpa	acc	0	0		
77766		śabdarūpa	sabdarUpa	sabdarūpa	acc	0	0		
77775	M	agnyād--hānarūpa	agnyADAnarUpa	agnyādhānarūpa	hyph	0	0		
77800	M	niścayarūpa	niscayarUpa	niscayarūpa	acc	0	0		
77805		śakyarūpa	sakyarUpa	sakyarūpa	acc	0	0		
77819		āścaryarūpa	AscaryarUpa	āscaryarūpa	acc	0	0		
77823		adṛśyarūpa	adfsyarUpa	adṛsyarūpa	acc	0	0		
77830	M	śaphararūpa	saPararUpa	saphararūpa	acc	0	0		
77841	M	śakrarūpa	sakrarUpa	sakrarūpa	acc	0	0		
77842		śukrarūpa	sukrarUpa	sukrarūpa	acc	0	0		
77860		aślīlarūpa	aslIlarUpa	aslīlarūpa	acc	0	0		
77861	N	siṃhaśā--rdūlarūpa	siMhasArdUlarUpa	sinhasārdūlarūpa	hyph|acc	0	0		
77862		śuklarūpa	suklarUpa	suklarūpa	acc	0	0		
77864		śavarūpa	savarUpa	savarūpa	acc	0	0		
77866	M	śivarūpa	sivarUpa	sivarūpa	acc	0	0		
77871		viśvarūpa	visvarUpa	visvarūpa	acc	0	0		
77872		vaiśvarūpa	vEsvarUpa	vaisvarūpa	acc	0	0		
77881	U	caitanya--svarūpa	cEtanyasvarUpa	caitanyasvarūpa	hyph	0	0		
77889		śrīsvarūpa	srIsvarUpa	srīsvarūpa	acc	0	0		
77894		daśarūpa	dasarUpa	dasarūpa	acc	0	0		
77895		deśarūpa	desarUpa	desarūpa	acc	0	0		
77916	I	vājirūpa	vAjirUpa	vājirūpa		0	0		
77943	I	keturūpa	keturUpa	keturūpa		0	0		
77951	M	śabdānurūpa	sabdAnurUpa	sabdānurūpa	acc	0	0		
77961		śatrurūpa	satrurUpa	satrurūpa	acc	0	0		
77962		paśurūpa	pasurUpa	pasurūpa	acc	0	0		
77990	I	bṛhatrūpa	bfhatrUpa	bṛhatrūpa		0	0		
77999	P	vidyudrūpa	vidyudrUpa	vidyudrūpa		0	0		
78000	P	kolasvrūpa	kolasvrUpa	kolasvrūpa		0	0		
78015	N	daśārṇanṛpa	dasArRanfpa	dasārnanṛpa	acc	0	0		
78024	I	śvaśṛpa	svasfpa	svasṛpa	acc	0	0		
78026	I	svasṛpa	svasfpa	svasṛpa		0	0		
78033	P	purucchepa	purucCepa	purucchepa		0	0		
78038		śyaunaḥśyepa	syOnaHsyepa	syaunaḥsyepa	acc	0	0		
78055	H	ākāśāsaṅgavi--muktinirupalepa	AkAsAsaNgavimuktinirupalepa	ākāsāsangavimuktinirupalepa	hyph|acc	0	0		
78072		kuliśalepa	kulisalepa	kulisalepa	acc	0	0		
78075	H	pāśālepa	pAsAlepa	pāsālepa	acc	0	0		
78076	U	dundubhilepa	dunduBilepa	dundubhilepa		0	0		
78078	U	ghanasā--ravilepa	GanasAravilepa	ghanasāravilepa	hyph	0	0		
78090	G	śúnaḥśépa	sunaHsepa	sunaḥsepa	acc	0	0		
78091	G	śaunaḥśepá	sOnaHsepa	saunaḥsepa	acc	0	0		
78092		ekaśepa	ekasepa	ekasepa	acc	0	0		
78093	G	śépa	sepa	sepa	acc	0	0		
78094	I	sunaśśepa	sunassepa	sunassepa	acc	0	0		
78099	G	śliṣṭakṣepa	slizwakzepa	sliṣṭakṣepa	acc	0	0		
78105		śarakṣepa	sarakzepa	sarakṣepa	acc	0	0		
78120		śliṣṭākṣepa	slizwAkzepa	sliṣṭākṣepa	acc	0	0		
78127	M	āśīrva--canākṣepa	AsIrvacanAkzepa	āsīrvacanākṣepa	hyph|acc	0	0		
78133		saṃśayākṣepa	saMsayAkzepa	sansayākṣepa	acc	0	0		
78134		anuśayākṣepa	anusayAkzepa	anusayākṣepa	acc	0	0		
78137		śamyākṣepa	samyAkzepa	samyākṣepa	acc	0	0		
78145	M	śarākṣepa	sarAkzepa	sarākṣepa	acc	0	0		
78147	I	lālākṣepa	lAlAkzepa	lālākṣepa		0	0		
78150		paravaśākṣepa	paravasAkzepa	paravasākṣepa	acc	0	0		
78151		anukrośākṣepa	anukrosAkzepa	anukrosākṣepa	acc	0	0		
78193	M	śārīra--kasaṃkṣepa	sArIrakasaMkzepa	sārīrakasankṣepa	hyph|acc	0	0		
78198	M	ṣaḍdarśa--nasaṃkṣepa	zaqdarsanasaMkzepa	ṣaḍdarsanasankṣepa	hyph|acc	0	0		
78201	M	śrāddhakārya--nirṇayasaṃkṣepa	srAdDakAryanirRayasaMkzepa	srāddhakāryanirnayasankṣepa	hyph|acc	0	0		
78204	M	raghuvaṃśa--saṃkṣepa	raGuvaMsasaMkzepa	raghuvansasankṣepa	hyph|acc	0	0		
